codigo_upz,AÑO,semester,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
52.0,2020,1,4,0,2,2,19176,9534,9642,2.0859407592824364,2.0859407592824364,2.097755401720159,2.0742584526031944
52.0,2021,1,6,0,2,4,19494,9683,9811,3.077870113881194,3.077870113881194,4.130951151502633,2.038528182652125
52.0,2021,2,6,0,0,6,19494,9683,9811,3.077870113881194,3.077870113881194,6.19642672725395,0.0
52.0,2022,1,2,0,0,2,19750,9802,9948,1.0126582278481013,1.0126582278481013,2.0403999183840034,0.0
52.0,2022,2,2,0,2,0,19750,9802,9948,1.0126582278481013,1.0126582278481013,0.0,2.010454362685967
53.0,2018,1,8,0,3,5,46417,22472,23945,1.7235064739211925,1.7235064739211925,2.2249911000356,1.252871163082063
53.0,2018,2,23,0,11,12,46417,22472,23945,4.9550811125234295,4.9550811125234295,5.33997864008544,4.593860931300898
53.0,2019,1,17,0,8,9,46874,22582,24292,3.626744037206127,3.626744037206127,3.9854751572048532,3.2932652725177016
53.0,2019,2,17,0,5,12,46874,22582,24292,3.626744037206127,3.626744037206127,5.313966876273137,2.0582907953235634
53.0,2020,1,7,0,2,5,46703,22454,24249,1.4988330514099737,1.4988330514099737,2.2267747394673556,0.8247762794342034
53.0,2020,2,10,0,6,4,46703,22454,24249,2.1411900734428193,2.1411900734428193,1.7814197915738843,2.4743288383026103
53.0,2021,1,16,0,8,8,45951,22034,23917,3.481969924484777,3.481969924484777,3.6307524734501224,3.3449011163607474
53.0,2021,2,22,0,9,13,45951,22034,23917,4.7877086461665685,4.7877086461665685,5.899972769356449,3.763013755905841
53.0,2022,1,13,0,5,8,44925,21430,23495,2.893711741791875,2.893711741791875,3.7330844610359306,2.128112364332837
53.0,2022,2,15,0,3,12,44925,21430,23495,3.33889816360601,3.33889816360601,5.599626691553897,1.276867418599702
54.0,2018,1,17,0,10,7,111476,58191,53285,1.52499192651333,1.52499192651333,1.2029351617947792,1.876700760063808
54.0,2018,2,27,0,10,17,111476,58191,53285,2.4220460009329363,2.4220460009329363,2.9214139643587496,1.876700760063808
54.0,2019,1,18,0,7,11,115215,60329,54886,1.5622965759666712,1.5622965759666712,1.82333537767906,1.275370768501986
54.0,2019,2,25,0,7,18,115215,60329,54886,2.1698563555092654,2.1698563555092654,2.9836397089293705,1.275370768501986
54.0,2020,1,21,0,12,9,118698,62340,56358,1.7691957741495223,1.7691957741495223,1.4436958614051973,2.1292451825827743
54.0,2020,2,17,0,5,12,118698,62340,56358,1.4322061028829467,1.4322061028829467,1.9249278152069296,0.8871854927428227
54.0,2021,1,22,0,7,15,120683,63530,57153,1.8229576659512938,1.8229576659512938,2.361089249173619,1.224782601088307
54.0,2021,2,28,0,15,13,120683,63530,57153,2.320127938483465,2.320127938483465,2.0462773492838027,2.624534145189229
54.0,2022,1,16,0,8,8,121855,64130,57725,1.3130359853924747,1.3130359853924747,1.2474660845158272,1.3858813339107838
54.0,2022,2,14,0,7,7,121855,64130,57725,1.1489064872184154,1.1489064872184154,1.0915328239513489,1.212646167171936
55.0,2018,1,13,0,3,10,71841,34863,36978,1.8095516487799446,1.8095516487799446,2.8683704787310327,0.8112932013629726
55.0,2018,2,5,0,1,4,71841,34863,36978,0.6959814033769018,0.6959814033769018,1.1473481914924133,0.27043106712099085
55.0,2019,1,9,0,2,7,73342,35514,37828,1.2271277030896348,1.2271277030896348,1.9710536689756153,0.5287088928835783
55.0,2019,2,10,0,4,6,73342,35514,37828,1.36347522565515,1.36347522565515,1.6894745734076704,1.0574177857671565
55.0,2020,1,15,0,4,11,74601,36055,38546,2.010696907548156,2.010696907548156,3.050894466786853,1.0377211643231463
55.0,2020,2,11,0,4,7,74601,36055,38546,1.4745110655353146,1.4745110655353146,1.9414782970461795,1.0377211643231463
55.0,2021,1,8,0,2,6,74939,36132,38807,1.0675349284084388,1.0675349284084388,1.6605778811026237,0.515370938232793
55.0,2021,2,16,0,9,7,74939,36132,38807,2.1350698568168776,2.1350698568168776,1.9373408612863945,2.319169222047569
55.0,2022,1,4,0,1,3,74795,35881,38914,0.5347951066247744,0.5347951066247744,0.8360970987430674,0.2569769234722722
55.0,2022,2,6,0,1,5,74795,35881,38914,0.8021926599371616,0.8021926599371616,1.393495164571779,0.2569769234722722
56.0,2018,1,11,0,4,7,50027,24123,25904,2.1988126411737663,2.1988126411737663,2.901794967458442,1.5441630636195183
56.0,2018,2,13,0,3,10,50027,24123,25904,2.5985967577508142,2.5985967577508142,4.145421382083489,1.1581222977146386
56.0,2019,1,21,0,6,15,52258,25327,26931,4.018523479658617,4.018523479658617,5.922533264895171,2.227915784783335
56.0,2019,2,16,0,7,9,52258,25327,26931,3.0617321749779935,3.0617321749779935,3.5535199589371027,2.5992350822472248
56.0,2020,1,12,0,7,5,54467,26373,28094,2.2031688912552556,2.2031688912552556,1.8958783604443938,2.4916352246031184
56.0,2020,2,9,0,3,6,54467,26373,28094,1.6523766684414416,1.6523766684414416,2.275054032533273,1.0678436676870506
56.0,2021,1,14,0,2,12,56224,27160,29064,2.49003984063745,2.49003984063745,4.418262150220913,0.6881365262868153
56.0,2021,2,13,0,5,8,56224,27160,29064,2.3121798520204893,2.3121798520204893,2.945508100147275,1.7203413157170384
56.0,2022,1,7,0,2,5,57802,27868,29934,1.2110307601813086,1.2110307601813086,1.794172527630257,0.6681365671143181
56.0,2022,2,11,0,5,6,57802,27868,29934,1.9030483374277707,1.9030483374277707,2.1530070331563085,1.6703414177857954
57.0,2018,1,14,0,4,10,123476,59837,63639,1.133823577051411,1.133823577051411,1.6712067784146933,0.6285453888338911
57.0,2018,2,16,0,5,11,123476,59837,63639,1.2957983737730407,1.2957983737730407,1.8383274562561625,0.785681736042364
57.0,2019,1,23,0,7,16,126215,61508,64707,1.822287366794755,1.822287366794755,2.601287637380503,1.0817994961905204
57.0,2019,2,27,0,13,14,126215,61508,64707,2.139206908846017,2.139206908846017,2.2761266827079405,2.0090562072109663
57.0,2020,1,18,0,12,6,127216,62013,65203,1.4149163627216703,1.4149163627216703,0.9675390643897248,1.840406116282993
57.0,2020,2,31,0,9,22,127216,62013,65203,2.436800402465099,2.436800402465099,3.547643236095657,1.3803045872122448
57.0,2021,1,22,0,6,16,127124,61887,65237,1.730593750983292,1.730593750983292,2.5853571832533486,0.919723469810077
57.0,2021,2,40,0,18,22,127124,61887,65237,3.1465340926968945,3.1465340926968945,3.554866126973355,2.7591704094302316
57.0,2022,1,11,0,5,6,126622,61595,65027,0.8687273933439686,0.8687273933439686,0.9741050409935871,0.7689113752748857
57.0,2022,2,29,0,10,19,126622,61595,65027,2.290281309725008,2.290281309725008,3.0846659631463593,1.5378227505497715
58.0,2018,1,12,0,4,8,91633,44615,47018,1.3095718791265154,1.3095718791265154,1.793118906197467,0.8507380152282105
58.0,2018,2,12,0,4,8,91633,44615,47018,1.3095718791265154,1.3095718791265154,1.793118906197467,0.8507380152282105
58.0,2019,1,10,0,5,5,94210,46146,48064,1.0614584439019212,1.0614584439019212,1.0835175313136567,1.0402796271637815
58.0,2019,2,14,0,7,7,94210,46146,48064,1.4860418214626898,1.4860418214626898,1.5169245438391195,1.4563914780292944
58.0,2020,1,19,0,6,13,95714,46919,48795,1.9850805524792612,1.9850805524792612,2.7707325390566724,1.2296341838303104
58.0,2020,2,14,0,7,7,95714,46919,48795,1.4626909334057714,1.4626909334057714,1.4919329056459003,1.4345732144686956
58.0,2021,1,13,0,3,10,96410,47234,49176,1.3484078415102168,1.3484078415102168,2.117119024431554,0.6100536847242557
58.0,2021,2,20,0,6,14,96410,47234,49176,2.0744736023234105,2.0744736023234105,2.963966634204175,1.2201073694485114
58.0,2022,1,14,0,5,9,96803,47416,49387,1.4462361703666209,1.4462361703666209,1.8980934705584613,1.012412173243971
58.0,2022,2,28,0,16,12,96803,47416,49387,2.8924723407332418,2.8924723407332418,2.5307912940779485,3.2397189543807072
59.0,2018,1,8,0,4,4,48496,23875,24621,1.649620587264929,1.649620587264929,1.675392670157068,1.6246293814223631
59.0,2018,2,6,0,3,3,48496,23875,24621,1.2372154404486968,1.2372154404486968,1.2565445026178013,1.2184720360667722
59.0,2019,1,8,0,7,1,49878,24695,25183,1.6039135490597056,1.6039135490597056,0.4049402713099817,2.779652940475718
59.0,2019,2,14,0,6,8,49878,24695,25183,2.8068487108544846,2.8068487108544846,3.239522170479854,2.382559663264901
59.0,2020,1,9,0,2,7,50929,25223,25706,1.767166054703607,1.767166054703607,2.775244816239147,0.7780284758422158
59.0,2020,2,6,0,1,5,50929,25223,25706,1.178110703135738,1.178110703135738,1.982317725885105,0.3890142379211079
59.0,2021,1,8,0,3,5,51564,25513,26051,1.5514700178419052,1.5514700178419052,1.9597852075412534,1.1515872711220299
59.0,2021,2,8,0,3,5,51564,25513,26051,1.5514700178419052,1.5514700178419052,1.9597852075412534,1.1515872711220299
59.0,2022,1,9,0,4,5,52034,25726,26308,1.7296383134104623,1.7296383134104623,1.943559045323797,1.5204500532157519
59.0,2022,2,10,0,3,7,52034,25726,26308,1.921820348233847,1.921820348233847,2.7209826634533156,1.1403375399118139
60.0,2018,1,4,0,4,0,1014,517,497,39.447731755424066,39.447731755424066,0.0,80.48289738430584
60.0,2020,2,2,0,0,2,982,507,475,20.36659877800407,20.36659877800407,39.447731755424066,0.0
60.0,2022,1,4,0,2,2,827,429,398,48.367593712212816,48.367593712212816,46.62004662004662,50.25125628140704
61.0,2018,1,1,0,1,0,22637,10939,11698,0.4417546494676856,0.4417546494676856,0.0,0.8548469823901521
61.0,2018,2,4,0,2,2,22637,10939,11698,1.7670185978707424,1.7670185978707424,1.8283206874485787,1.7096939647803042
61.0,2019,1,1,0,1,0,24119,11715,12404,0.41461088768191057,0.41461088768191057,0.0,0.8061915511125443
61.0,2019,2,5,0,1,4,24119,11715,12404,2.0730544384095526,2.0730544384095526,3.4144259496372174,0.8061915511125443
61.0,2020,1,1,0,0,1,25997,12622,13375,0.3846597684348194,0.3846597684348194,0.7922674694977024,0.0
61.0,2020,2,3,0,3,0,25997,12622,13375,1.1539793053044582,1.1539793053044582,0.0,2.2429906542056073
61.0,2021,1,3,0,2,1,27723,13439,14284,1.0821339681852613,1.0821339681852613,0.7441029838529652,1.4001680201624196
61.0,2021,2,5,0,4,1,27723,13439,14284,1.8035566136421022,1.8035566136421022,0.7441029838529652,2.800336040324839
61.0,2022,1,4,0,1,3,29400,14233,15167,1.3605442176870748,1.3605442176870748,2.107777699711937,0.659326168655634
61.0,2022,2,7,0,3,4,29400,14233,15167,2.380952380952381,2.380952380952381,2.810370266282583,1.977978505966902
62.0,2018,1,6,0,3,3,39681,19601,20080,1.5120586678763135,1.5120586678763135,1.5305341564205908,1.4940239043824701
62.0,2018,2,13,0,5,8,39681,19601,20080,3.276127113732013,3.276127113732013,4.081424417121576,2.49003984063745
62.0,2019,1,22,0,11,11,40340,20058,20282,5.4536440257808625,5.4536440257808625,5.484096121248379,5.42352825165171
62.0,2019,2,15,0,5,10,40340,20058,20282,3.7183936539414972,3.7183936539414972,4.985541928407618,2.4652401143871416
62.0,2020,1,10,0,5,5,40735,20271,20464,2.454891371056831,2.454891371056831,2.4665778698633516,2.443315089913995
62.0,2020,2,16,0,6,10,40735,20271,20464,3.927826193690929,3.927826193690929,4.933155739726703,2.9319781078967946
62.0,2021,1,22,0,8,14,40570,20186,20384,5.422726152329306,5.422726152329306,6.935499851382146,3.9246467817896393
62.0,2021,2,17,0,8,9,40570,20186,20384,4.190288390436283,4.190288390436283,4.458535618745666,3.9246467817896393
62.0,2022,1,5,0,1,4,40185,19948,20237,1.2442453651860148,1.2442453651860148,2.005213555243633,0.49414438899046303
62.0,2022,2,14,0,6,8,40185,19948,20237,3.483887022520841,3.483887022520841,4.010427110487266,2.964866333942778
63.0,2018,1,1,0,0,1,36,18,18,277.77777777777777,277.77777777777777,555.5555555555555,0.0
63.0,2018,2,1,0,1,0,36,18,18,277.77777777777777,277.77777777777777,0.0,555.5555555555555
63.0,2019,1,3,0,1,2,36,18,18,833.3333333333333,833.3333333333333,1111.111111111111,555.5555555555555
63.0,2019,2,1,0,0,1,36,18,18,277.77777777777777,277.77777777777777,555.5555555555555,0.0
63.0,2020,2,1,0,1,0,30,13,17,333.3333333333333,333.3333333333333,0.0,588.2352941176471
63.0,2021,2,1,0,0,1,28,13,15,357.1428571428571,357.1428571428571,769.2307692307693,0.0
63.0,2022,2,1,0,0,1,18,4,14,555.5555555555555,555.5555555555555,2500.0,0.0
64.0,2018,2,1,0,1,0,5331,2681,2650,1.8758206715438004,1.8758206715438004,0.0,3.773584905660377
64.0,2019,1,1,0,1,0,5725,2899,2826,1.7467248908296942,1.7467248908296942,0.0,3.5385704175513095
64.0,2020,2,1,0,1,0,6009,3047,2962,1.6641704110500917,1.6641704110500917,0.0,3.37609723160027
64.0,2022,1,3,0,2,1,6485,3297,3188,4.626060138781804,4.626060138781804,3.0330603579011224,6.273525721455457
64.0,2022,2,2,0,2,0,6485,3297,3188,3.0840400925212026,3.0840400925212026,0.0,6.273525721455457
65.0,2018,1,21,0,10,11,77129,36651,40478,2.722711301844961,2.722711301844961,3.0012823661018797,2.470477790404664
65.0,2018,2,14,0,4,10,77129,36651,40478,1.8151408678966408,1.8151408678966408,2.7284385146380727,0.9881911161618656
65.0,2019,1,24,0,10,14,79580,38071,41509,3.0158331239004776,3.0158331239004776,3.6773397073888265,2.4091160953046327
65.0,2019,2,30,0,14,16,79580,38071,41509,3.7697914048755967,3.7697914048755967,4.202673951301516,3.372762533426486
65.0,2020,1,18,0,9,9,82419,39437,42982,2.1839624358461034,2.1839624358461034,2.2821208509775084,2.09389977199758
65.0,2020,2,26,0,5,21,82419,39437,42982,3.1546124073332606,3.1546124073332606,5.3249486522808525,1.1632776511097669
65.0,2021,1,34,0,16,18,84648,40496,44152,4.016633588507703,4.016633588507703,4.4448834452785455,3.623844899438304
65.0,2021,2,28,0,13,15,84648,40496,44152,3.307815896418108,3.307815896418108,3.7040695377321216,2.944373980793622
65.0,2022,1,22,0,13,9,86615,41438,45177,2.539975754776886,2.539975754776886,2.171919494184082,2.8775704451380126
65.0,2022,2,20,0,10,10,86615,41438,45177,2.3090688679789872,2.3090688679789872,2.413243882426758,2.2135157270292405
65.0,2023,1,1,0,0,1,88566,42370,46196,0.11291014610572907,0.11291014610572907,0.2360160490913382,0.0
66.0,2018,1,11,0,4,7,68147,33151,34996,1.6141576298296332,1.6141576298296332,2.1115501794817653,1.1429877700308606
66.0,2018,2,21,0,13,8,68147,33151,34996,3.0815736569474814,3.0815736569474814,2.4132002051220174,3.714710252600297
66.0,2019,1,22,0,12,10,69426,34000,35426,3.168841644340737,3.168841644340737,2.941176470588235,3.3873426297069953
66.0,2019,2,18,0,9,9,69426,34000,35426,2.5926886180969664,2.5926886180969664,2.6470588235294117,2.5405069722802462
66.0,2020,1,16,0,4,12,70180,34379,35801,2.279851809632374,2.279851809632374,3.4905029232961984,1.1172872266137819
66.0,2020,2,13,0,5,8,70180,34379,35801,1.8523795953263036,1.8523795953263036,2.3270019488641323,1.3966090332672272
66.0,2021,1,18,0,6,12,70395,34479,35916,2.556999786916684,2.556999786916684,3.480379361350387,1.670564650851988
66.0,2021,2,16,0,10,6,70395,34479,35916,2.272888699481497,2.272888699481497,1.7401896806751935,2.7842744180866466
66.0,2022,1,16,0,9,7,70388,34476,35912,2.273114735466273,2.273114735466273,2.030397957999768,2.5061260859879706
66.0,2022,2,16,0,8,8,70388,34476,35912,2.273114735466273,2.273114735466273,2.320454809142592,2.2276676319893074
67.0,2018,1,17,0,6,11,153854,75900,77954,1.1049436478739583,1.1049436478739583,1.4492753623188406,0.7696846858403674
67.0,2018,2,25,0,14,11,153854,75900,77954,1.6249171292264093,1.6249171292264093,1.4492753623188406,1.795930933627524
67.0,2019,1,24,0,10,14,157159,78057,79102,1.5271158508262335,1.5271158508262335,1.793561115595014,1.2641905387980075
67.0,2019,2,28,0,12,16,157159,78057,79102,1.7816351592972723,1.7816351592972723,2.0497841321085875,1.5170286465576093
67.0,2020,1,30,0,16,14,159884,79445,80439,1.8763603612619149,1.8763603612619149,1.7622254389829441,1.9890848966297443
67.0,2020,2,27,0,10,17,159884,79445,80439,1.6887243251357236,1.6887243251357236,2.139845175907861,1.2431780603935902
67.0,2021,1,41,0,24,17,161398,80209,81189,2.5403040929875216,2.5403040929875216,2.11946290316548,2.9560654768503123
67.0,2021,2,45,0,13,32,161398,80209,81189,2.7881386386448406,2.7881386386448406,3.989577229487963,1.6012021332939192
67.0,2022,1,33,0,15,18,162416,80734,81682,2.031819525169934,2.031819525169934,2.2295439344018626,1.8363899023040573
67.0,2022,2,52,0,21,31,162416,80734,81682,3.2016550093586837,3.2016550093586837,3.839770109247653,2.57094586322568
68.0,2018,1,4,0,3,1,49741,24609,25132,0.8041655776924469,0.8041655776924469,0.4063553984314682,1.1936972783702053
68.0,2018,2,4,0,1,3,49741,24609,25132,0.8041655776924469,0.8041655776924469,1.2190661952944046,0.39789909279006846
68.0,2019,1,3,0,1,2,51170,25484,25686,0.586281024037522,0.586281024037522,0.7848061528802386,0.38931713774040333
68.0,2019,2,8,0,1,7,51170,25484,25686,1.5634160641000587,1.5634160641000587,2.7468215350808354,0.38931713774040333
68.0,2020,1,3,0,1,2,52519,26166,26353,0.5712218435232963,0.5712218435232963,0.7643506840938622,0.3794634386976815
68.0,2020,2,5,0,1,4,52519,26166,26353,0.9520364058721607,0.9520364058721607,1.5287013681877244,0.3794634386976815
68.0,2021,1,4,0,3,1,53474,26638,26836,0.7480270785802445,0.7480270785802445,0.37540355882573767,1.117901326576241
68.0,2021,2,11,0,5,6,53474,26638,26836,2.057074466095673,2.057074466095673,2.252421352954426,1.863168877627068
68.0,2022,1,2,0,0,2,54271,27037,27234,0.36852094120248385,0.36852094120248385,0.7397270407219736,0.0
68.0,2022,2,6,0,2,4,54271,27037,27234,1.1055628236074515,1.1055628236074515,1.4794540814439472,0.7343761474627305
69.0,2018,1,21,0,9,12,155423,75643,79780,1.3511513739922663,1.3511513739922663,1.5863992702563359,1.128102281273502
69.0,2018,2,27,0,10,17,155423,75643,79780,1.7371946237043423,1.7371946237043423,2.2473989661964757,1.25344697919278
69.0,2019,1,23,0,10,13,159118,77946,81172,1.4454681431390541,1.4454681431390541,1.6678213121904908,1.2319519045976446
69.0,2019,2,29,0,9,20,159118,77946,81172,1.8225467891753289,1.8225467891753289,2.5658789418315244,1.10875671413788
69.0,2020,1,18,0,4,14,162581,79637,82944,1.107140440764911,1.107140440764911,1.7579768198199328,0.48225308641975306
69.0,2020,2,24,0,11,13,162581,79637,82944,1.4761872543532149,1.4761872543532149,1.6324070469756522,1.326195987654321
69.0,2021,1,37,0,14,23,164827,80707,84120,2.244777857996566,2.244777857996566,2.8498147620404675,1.6642891107941036
69.0,2021,2,41,0,15,26,164827,80707,84120,2.487456545347546,2.487456545347546,3.2215297310022675,1.783166904422254
69.0,2022,1,12,0,5,7,166588,81544,85044,0.7203400004802267,0.7203400004802267,0.8584322574315706,0.5879309533888339
69.0,2022,2,21,0,9,12,166588,81544,85044,1.2605950008403968,1.2605950008403968,1.4715981555969782,1.0582757160999012
70.0,2018,1,5,0,2,3,95007,46315,48692,0.5262770111675982,0.5262770111675982,0.6477383137212567,0.41074509159615546
70.0,2018,2,12,0,6,6,95007,46315,48692,1.2630648268022355,1.2630648268022355,1.2954766274425134,1.2322352747884662
70.0,2019,1,12,0,6,6,97492,47838,49654,1.2308702252492512,1.2308702252492512,1.2542330364981815,1.208361864099569
70.0,2019,2,17,0,8,9,97492,47838,49654,1.743732819103106,1.743732819103106,1.881349554747272,1.6111491521327588
70.0,2020,1,10,0,4,6,99821,48986,50835,1.0017932098456237,1.0017932098456237,1.2248397501326909,0.7868594472312384
70.0,2020,2,9,0,3,6,99821,48986,50835,0.9016138888610613,0.9016138888610613,1.2248397501326909,0.5901445854234287
70.0,2021,1,27,0,9,18,101414,49755,51659,2.662354310055811,2.662354310055811,3.617726861621948,1.7421940029810874
70.0,2021,2,29,0,10,19,101414,49755,51659,2.8595657404303156,2.8595657404303156,3.8187116872676112,1.9357711144234304
70.0,2022,1,16,0,10,6,102706,50382,52324,1.557844721827352,1.557844721827352,1.190901512444921,1.9111688708814312
70.0,2022,2,20,0,7,13,102706,50382,52324,1.9473059022841899,1.9473059022841899,2.5802866102973283,1.3378182096170017
71.0,2018,1,29,0,12,17,274048,132345,141703,1.0582087809434844,1.0582087809434844,1.2845215157353886,0.8468416335575112
71.0,2018,2,34,0,14,20,274048,132345,141703,1.2406585707613265,1.2406585707613265,1.5112017832181042,0.9879819058170963
71.0,2019,1,39,0,23,16,281383,136036,145347,1.3860112373526474,1.3860112373526474,1.1761592519627158,1.5824200017888226
71.0,2019,2,42,0,17,25,281383,136036,145347,1.4926274863797742,1.4926274863797742,1.8377488311917431,1.1696147839308688
71.0,2020,1,39,0,16,23,291916,141299,150617,1.3360007673440306,1.3360007673440306,1.6277539119172817,1.0622970846584383
71.0,2020,2,37,0,13,24,291916,141299,150617,1.267487907480234,1.267487907480234,1.6985258211310768,0.8631163812849811
71.0,2021,1,38,0,15,23,300941,145773,155168,1.2627059789128101,1.2627059789128101,1.5777956137281939,0.9666941637451021
71.0,2021,2,58,0,20,38,300941,145773,155168,1.927288073077447,1.927288073077447,2.6067927531161463,1.2889255516601361
71.0,2022,1,33,0,13,20,308559,149557,159002,1.0694875210251524,1.0694875210251524,1.3372827751292151,0.8175997786191369
71.0,2022,2,34,0,14,20,308559,149557,159002,1.1018962337834903,1.1018962337834903,1.3372827751292151,0.8804920692821474
71.0,2023,2,1,0,0,1,315601,153094,162507,0.031685577675609394,0.031685577675609394,0.0653193462839824,0.0
72.0,2018,1,24,0,12,12,81481,37070,44411,2.945471950516071,2.945471950516071,3.2371189641219313,2.7020332800432323
72.0,2018,2,29,0,15,14,81481,37070,44411,3.559111940206919,3.559111940206919,3.7766387914755866,3.3775416000540406
72.0,2019,1,37,0,17,20,82460,37550,44910,4.487024011642008,4.487024011642008,5.326231691078561,3.785348474727232
72.0,2019,2,41,0,18,23,82460,37550,44910,4.97210768857628,4.97210768857628,6.125166444740346,4.008016032064128
72.0,2020,1,24,0,8,16,83848,38193,45655,2.862322297490697,2.862322297490697,4.189249338884089,1.7522724783703865
72.0,2020,2,31,0,9,22,83848,38193,45655,3.6971663009254843,3.6971663009254843,5.760217840965622,1.9713065381666848
72.0,2021,1,28,0,13,15,84724,38581,46143,3.304848685142345,3.304848685142345,3.887924107721417,2.817328738920313
72.0,2021,2,31,0,16,15,84724,38581,46143,3.65893961569331,3.65893961569331,3.887924107721417,3.4674815248250006
72.0,2022,1,33,0,12,21,85096,38702,46394,3.8779731127197516,3.8779731127197516,5.426076171774068,2.5865413631072984
72.0,2022,2,15,0,3,12,85096,38702,46394,1.7627150512362508,1.7627150512362508,3.1006149552994677,0.6466353407768246
73.0,2018,1,29,0,12,17,160612,75640,84972,1.8055936044629293,1.8055936044629293,2.24748810153358,1.4122299110295156
73.0,2018,2,30,0,10,20,160612,75640,84972,1.8678554528926854,1.8678554528926854,2.6441036488630356,1.176858259191263
73.0,2019,1,50,0,19,31,163652,77170,86482,3.055263608144111,3.055263608144111,4.017105092652585,2.196988968802757
73.0,2019,2,47,0,18,29,163652,77170,86482,2.8719477916554643,2.8719477916554643,3.7579370221588704,2.0813579704447167
73.0,2020,1,46,0,19,27,167992,79269,88723,2.738225629791895,2.738225629791895,3.4061234530522646,2.141496567969974
73.0,2020,2,50,0,16,34,167992,79269,88723,2.976332206295538,2.976332206295538,4.289192496436185,1.8033655309220833
73.0,2021,1,45,0,16,29,171250,80812,90438,2.627737226277372,2.627737226277372,3.588575954066228,1.7691678276830536
73.0,2021,2,50,0,23,27,171250,80812,90438,2.9197080291970807,2.9197080291970807,3.341087957234074,2.5431787522943896
73.0,2022,1,32,0,12,20,173461,81788,91673,1.8447950836211022,1.8447950836211022,2.445346505599843,1.3090004690585015
73.0,2022,2,36,0,16,20,173461,81788,91673,2.07539446907374,2.07539446907374,2.445346505599843,1.7453339587446686
74.0,2018,1,19,0,8,11,135897,65701,70196,1.398117692075616,1.398117692075616,1.6742515334622,1.1396660778391932
74.0,2018,2,16,0,5,11,135897,65701,70196,1.177362267011045,1.177362267011045,1.6742515334622,0.7122912986494957
74.0,2019,1,17,0,9,8,138394,66983,71411,1.2283769527580675,1.2283769527580675,1.1943328904348864,1.2603100362689221
74.0,2019,2,20,0,6,14,138394,66983,71411,1.4451493561859619,1.4451493561859619,2.0900825582610514,0.8402066908459481
74.0,2020,1,22,0,6,16,141832,68646,73186,1.5511309154492638,1.5511309154492638,2.3307985898668533,0.8198289290301424
74.0,2020,2,23,0,2,21,141832,68646,73186,1.621636866151503,1.621636866151503,3.0591731492002445,0.2732763096767141
74.0,2021,1,25,0,13,12,144349,69835,74514,1.731913626003644,1.731913626003644,1.718336077897902,1.744638591405642
74.0,2021,2,22,0,2,20,144349,69835,74514,1.5240839908832067,1.5240839908832067,2.8638934631631705,0.26840593713932953
74.0,2022,1,16,0,7,9,145990,70530,75460,1.0959654770874716,1.0959654770874716,1.2760527435133986,0.9276437847866419
74.0,2022,2,27,0,12,15,145990,70530,75460,1.8494417425851086,1.8494417425851086,2.126754572522331,1.590246488205672
74.0,2023,1,1,0,0,1,147256,71073,76183,0.0679089476829467,0.0679089476829467,0.14070040662417513,0.0
75.0,2018,1,39,0,12,27,129959,62133,67826,3.000946452342662,3.000946452342662,4.3455168750905315,1.7692330374782532
75.0,2018,2,63,0,21,42,129959,62133,67826,4.847682730707377,4.847682730707377,6.759692916807493,3.0961578155869427
75.0,2019,1,51,0,21,30,132714,63221,69493,3.8428500384285003,3.8428500384285003,4.74525869568656,3.021887096542098
75.0,2019,2,54,0,25,29,132714,63221,69493,4.068900040689,4.068900040689,4.587083405830341,3.5974846387405925
75.0,2020,1,36,0,14,22,132681,63232,69449,2.7132746964523933,2.7132746964523933,3.479251012145749,2.0158677590750047
75.0,2020,2,53,0,13,40,132681,63232,69449,3.994543303110468,3.994543303110468,6.325910931174089,1.8718772048553616
75.0,2021,1,40,0,21,19,131922,62819,69103,3.032094722639135,3.032094722639135,3.0245626323246153,3.0389418693833843
75.0,2021,2,71,0,25,46,131922,62819,69103,5.381968132684465,5.381968132684465,7.322625320364858,3.6177879397421244
75.0,2022,1,40,0,10,30,130396,62011,68385,3.067578760084665,3.067578760084665,4.837851348954218,1.4623089858887184
75.0,2022,2,49,0,20,29,130396,62011,68385,3.757783981103715,3.757783981103715,4.676589637322411,2.9246179717774368
76.0,2018,1,7,0,1,6,32717,16104,16613,2.1395604731485163,2.1395604731485163,3.7257824143070044,0.6019382411364594
76.0,2018,2,8,0,7,1,32717,16104,16613,2.4452119693125898,2.4452119693125898,0.620963735717834,4.213567687955216
76.0,2019,1,8,0,3,5,33461,16412,17049,2.3908430710379247,2.3908430710379247,3.046551303923958,1.7596339961288052
76.0,2019,2,11,0,5,6,33461,16412,17049,3.2874092226771467,3.2874092226771467,3.65586156470875,2.932723326881342
76.0,2020,1,7,0,1,6,33737,16552,17185,2.074873284524409,2.074873284524409,3.6249395843402605,0.5819028222286878
76.0,2020,2,7,0,1,6,33737,16552,17185,2.074873284524409,2.074873284524409,3.6249395843402605,0.5819028222286878
76.0,2021,1,16,0,6,10,33840,16586,17254,4.7281323877068555,4.7281323877068555,6.0291812371879905,3.4774545033035817
76.0,2021,2,16,0,5,11,33840,16586,17254,4.7281323877068555,4.7281323877068555,6.632099360906789,2.897878752752985
76.0,2022,1,15,0,4,11,33742,16516,17226,4.445498192164068,4.445498192164068,6.66020828287721,2.322071287588529
