codigo_upz,AÑO,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
62.0,2021,39,7,50,8,37,0,55,86,40570,20186,20384,34.75474488538329,9.61301454276559,1.7254128666502342,12.324377618930244,1.9719004190288392,9.12003943800838,42.603784801347466,26.981946624803765
62.0,2022,19,5,0,14,31,0,11,58,40185,19948,20237,17.170586039567002,4.7281323877068555,1.2442453651860148,0.0,3.483887022520841,7.714321264153291,29.075596551032685,5.435588278895093
62.0,2023,0,7,0,27,20,0,4,50,39818,19735,20083,13.56170576121352,0.0,1.7579988949721232,0.0,6.78085288060676,5.022853985634638,25.33569799847986,1.9917343026440273
63.0,2015,3,0,1,1,0,0,3,2,83,46,37,602.4096385542168,361.4457831325301,0.0,120.48192771084338,120.48192771084338,0.0,434.7826086956522,810.8108108108108
63.0,2016,7,7,2,2,3,0,10,11,64,34,30,3281.25,1093.75,1093.75,312.5,312.5,468.75,3235.294117647059,3333.333333333333
63.0,2017,19,4,1,3,0,0,10,17,47,26,21,5744.68085106383,4042.5531914893613,851.063829787234,212.7659574468085,638.2978723404254,0.0,6538.461538461538,4761.9047619047615
63.0,2018,23,6,8,4,0,0,21,20,36,18,18,11388.888888888889,6388.888888888889,1666.6666666666665,2222.222222222222,1111.111111111111,0.0,11111.111111111111,11666.666666666668
63.0,2019,8,2,2,5,0,0,5,12,36,18,18,4722.222222222222,2222.222222222222,555.5555555555555,555.5555555555555,1388.888888888889,0.0,6666.666666666666,2777.777777777778
63.0,2020,1,0,2,0,2,0,3,2,30,13,17,1666.6666666666665,333.3333333333333,0.0,666.6666666666666,0.0,666.6666666666666,1538.4615384615386,1764.7058823529412
63.0,2021,1,2,0,0,2,0,0,5,28,13,15,1785.7142857142858,357.1428571428571,714.2857142857142,0.0,0.0,714.2857142857142,3846.153846153846,0.0
63.0,2022,1,1,0,3,0,0,0,5,18,4,14,2777.777777777778,555.5555555555555,555.5555555555555,0.0,1666.6666666666665,0.0,12500.0,0.0
64.0,2015,9,9,3,1,1,0,9,14,4777,2414,2363,48.14737282813481,18.840276324052752,18.840276324052752,6.280092108017584,2.0933640360058616,2.0933640360058616,57.9950289975145,38.08717731696995
64.0,2016,13,5,2,1,0,0,8,13,4952,2508,2444,42.407108239095315,26.252019386106625,10.096930533117932,4.0387722132471735,2.0193861066235868,0.0,51.8341307814992,32.733224222585925
64.0,2017,15,4,3,0,3,0,11,14,5124,2596,2528,48.79000780640125,29.27400468384075,7.8064012490242,5.85480093676815,0.0,5.85480093676815,53.929121725731896,43.5126582278481
64.0,2018,7,20,29,0,2,0,27,31,5331,2681,2650,108.79759894954043,13.130744700806604,37.51641343087601,54.398799474770215,0.0,3.7516413430876008,115.62849682954122,101.88679245283019
64.0,2019,5,12,23,1,3,0,26,18,5725,2899,2826,76.85589519650655,8.733624454148472,20.96069868995633,40.17467248908297,1.7467248908296942,5.240174672489083,62.09037599172128,92.00283085633404
64.0,2020,1,6,16,1,7,0,16,15,6009,3047,2962,51.58928274255283,1.6641704110500917,9.98502246630055,26.626726576801467,1.6641704110500917,11.64919287735064,49.22874958976042,54.01755570560432
64.0,2021,0,16,26,1,10,0,24,29,6257,3179,3078,84.7051302541154,0.0,25.57136007671408,41.553460124660376,1.59821000479463,15.9821000479463,91.22365523749606,77.97270955165692
64.0,2022,5,11,0,9,13,0,9,29,6485,3297,3188,58.596761757902854,7.710100231303007,16.962220508866615,0.0,13.878180416345412,20.046260601387818,87.95875037913254,28.23086574654956
64.0,2023,0,10,0,2,10,0,2,20,6716,3418,3298,32.75759380583681,0.0,14.889815366289458,0.0,2.9779630732578917,14.889815366289458,58.51375073142188,6.064281382656155
65.0,2015,97,13,12,36,28,0,60,126,72468,34778,37690,25.66650107633714,13.38521830325109,1.7938952365181873,1.6559032952475576,4.967709885742672,3.8637743555776343,36.22980044855943,15.919342000530646
65.0,2016,163,11,16,34,26,0,87,163,73832,35427,38405,33.86065662585329,22.077148120056346,1.4898688915375446,2.1670820240546105,4.605049301116048,3.5215082890887417,46.010105286928045,22.65330035151673
65.0,2017,351,6,18,33,42,0,156,294,75273,36121,39152,59.782392092782274,46.63026583237018,0.7970985612370969,2.3912956837112906,4.384042086804033,5.579689928659679,81.39309542925167,39.8447078054761
65.0,2018,609,18,73,100,86,0,335,551,77129,36651,40478,114.87248635403026,78.95862775350386,2.3337525444385383,9.464663096889627,12.965291913547432,11.150151045650793,150.3369621565578,82.76100597855626
65.0,2019,162,12,51,44,67,0,112,224,79580,38071,41509,42.221663734606686,20.356873586328224,1.5079165619502388,6.408645388288514,5.529027393817542,8.419200804222166,58.837435318221225,26.982100267411887
65.0,2020,44,9,31,51,59,0,51,143,82419,39437,42982,23.538261808563558,5.338574843179364,1.0919812179230517,3.7612686395127337,6.187893568230627,7.158543539717783,36.26036463219819,11.865432041319622
65.0,2021,62,10,36,57,85,0,83,167,84648,40496,44152,29.534070503733105,7.324449484925811,1.1813628201493243,4.252906152537567,6.733768074851149,10.041583971269255,41.23864085341762,18.7986954158362
65.0,2022,42,11,0,48,109,0,40,170,86615,41438,45177,24.24522311377937,4.849044622755874,1.269987877388443,0.0,5.541765283149569,12.584425330485482,41.02514600125489,8.854062908116962
65.0,2023,1,4,0,30,70,0,8,97,88566,42370,46196,11.855565341101551,0.11291014610572907,0.45164058442291627,0.0,3.3873043831718714,7.903710227401034,22.89355676185981,1.7317516668109794
66.0,2015,130,36,35,18,62,0,99,182,69284,34028,35256,40.55770452052422,18.763350845794122,5.196004849604526,5.051671381559956,2.598002424802263,8.948675018763351,53.48536499353474,28.080326752893125
66.0,2016,172,30,29,17,55,0,101,202,68718,33745,34973,44.09325067667859,25.0298320672895,4.365668383829564,4.220146104368578,2.473878750836753,8.0037253703542,59.86072010668247,28.879421267835188
66.0,2017,362,20,27,21,55,0,214,271,68241,33514,34727,71.07164314708167,53.04728828710013,2.930789408127079,3.9565657009715567,3.077328878533433,8.059670872349466,80.86172942650833,61.623520603564955
66.0,2018,564,60,118,51,137,0,394,536,68147,33151,34996,136.46969052195988,82.76226392944665,8.804496162707089,17.315509119990608,7.4838217383010255,20.103599571514522,161.68441374317516,112.58429534803977
66.0,2019,138,16,81,27,76,0,143,195,69426,34000,35426,48.68493071759859,19.87727940541008,2.3046121049750816,11.66709878143635,3.88903292714545,10.946907498631637,57.35294117647059,40.36583300400835
66.0,2020,29,18,62,30,66,0,81,124,70180,34379,35801,29.21060131091479,4.132231404958677,2.564833285836421,8.834425762325449,4.274722143060701,9.404388714733543,36.06853020739405,22.625066338929077
66.0,2021,34,16,88,29,84,1,99,151,70395,34479,35916,35.65594147311599,4.829888486398182,2.272888699481497,12.500887847148235,4.119610767810214,11.932665672277862,43.79477363032571,27.5643167390578
66.0,2022,32,12,0,29,94,0,31,136,70388,34476,35912,23.725635051429222,4.546229470932546,1.7048360515997045,0.0,4.120020458032619,13.354549070864353,39.447731755424066,8.632212073958565
66.0,2023,0,9,0,19,64,1,5,86,70371,34469,35902,13.073567236503672,0.0,1.278935925310142,0.0,2.6999758423214106,9.094655468872121,24.94995503205779,1.3926800735335079
67.0,2015,227,97,76,5,71,0,158,318,153476,76374,77102,31.014621178555604,14.790586150277568,6.320206416638432,4.951914305819802,0.32578383590919757,4.6261304699106045,41.63720637913426,20.49233482918731
67.0,2016,262,79,84,15,59,0,179,320,153184,76233,76951,32.57520367662419,17.103613954459995,5.157196574054732,5.483601420513892,0.9792145393774807,3.8515771882180907,41.9765718258497,23.261556055151978
67.0,2017,575,65,83,27,81,0,326,505,153112,76226,76886,54.273995506557284,37.55420868383928,4.245258372955745,5.420868383928105,1.76341501645854,5.290245049375621,66.25036076929132,42.40043701063912
67.0,2018,786,156,322,74,175,2,659,850,153854,75900,77954,98.33998466078229,51.087394542878314,10.139482886372795,20.92893262443615,4.809754702510172,11.374419904584865,111.98945981554678,84.53703466146703
67.0,2019,158,61,179,24,101,0,242,281,157159,78057,79102,33.278399582588335,10.053512684606035,3.8814194541833427,11.38973905407899,1.5271158508262335,6.426612538893732,35.99933382015706,30.593411038911782
67.0,2020,57,79,138,48,62,0,164,220,159884,79445,80439,24.017412624152513,3.5650846863976384,4.9410822846563764,8.631257661804808,3.002176578019064,3.8778114132746238,27.69211404116055,20.38812019045488
67.0,2021,86,58,170,46,136,3,206,287,161398,80209,81189,30.731483661507575,5.328442731632363,3.593600912031128,10.532968190436064,2.850097275059171,8.426374552348852,35.78152077697017,25.37289534296518
67.0,2022,85,67,0,66,159,0,66,311,162416,80734,81682,23.21199881785046,5.233474534528618,4.1252093389813815,0.0,4.063639050339868,9.789675894000592,38.521564644387745,8.080115570137853
67.0,2023,0,54,0,17,109,0,18,162,163419,81257,82162,11.014631101646687,0.0,3.304389330494006,0.0,1.0402707151555206,6.66997105599716,19.936743911293796,2.1907937976193375
68.0,2015,43,27,16,3,16,0,31,74,48247,24089,24158,21.763011171679068,8.912471241735238,5.596202872717474,3.316268369017763,0.6218003191908305,3.316268369017763,30.71941550085101,12.832188095040982
68.0,2016,76,36,32,2,16,0,61,101,48617,24271,24346,33.321677602484726,15.6323919616595,7.4048172449966065,6.582059773330317,0.4113787358331448,3.2910298866651586,41.61344814799555,25.05545058736548
68.0,2017,122,21,24,15,22,0,74,130,49049,24492,24557,41.59106199922527,24.873086097575893,4.281432852861425,4.893066117555914,3.058166323472446,4.485310607759588,53.07855626326963,30.133974019627804
68.0,2018,161,84,84,18,66,0,161,252,49741,24609,25132,83.03009589674514,32.36766450212099,16.887477131541385,16.887477131541385,3.618745099616011,13.268732031925374,102.40156040472999,64.06175393920101
68.0,2019,45,40,58,15,16,0,57,117,51170,25484,25686,34.00429939417627,8.794215360562829,7.817080320500293,11.334766464725426,2.93140512018761,3.1268321282001175,45.91115994349396,22.191076851202993
68.0,2020,8,26,53,10,29,0,52,74,52519,26166,26353,23.991317427978444,1.523258249395457,4.950589310535235,10.091585902244901,1.9040728117443213,5.521811154058532,28.280975311472904,19.732098812279435
68.0,2021,15,15,93,14,55,0,96,96,53474,26638,26836,35.905299771851745,2.8051015446759173,2.8051015446759173,17.391629576990688,2.618094775030856,10.285372330478364,36.03874164727082,35.77284245043971
68.0,2022,8,18,0,18,48,0,5,87,54271,27037,27234,16.951963295314254,1.4740837648099354,3.3166884708223545,0.0,3.3166884708223545,8.844502588859612,32.17812627140585,1.835940368656826
68.0,2023,0,16,0,12,37,0,6,59,55071,27439,27632,11.802945288808992,0.0,2.9053403787837517,0.0,2.179005284087814,6.718599625937426,21.502241335325632,2.1713954834973945
69.0,2015,185,46,29,58,89,0,100,307,153037,75256,77781,26.594875749001876,12.088579885909942,3.005809052712743,1.8949665767102075,3.789933153420415,5.815587080248568,40.794089507813325,12.856610226147774
69.0,2016,230,35,92,36,69,0,177,285,153409,75406,78003,30.115573401821276,14.992601477097171,2.281482833471309,5.997040590838869,2.346668057284775,4.497780443129152,37.79540089648039,22.691434944809817
69.0,2017,570,48,57,28,86,0,286,503,153994,75681,78313,51.23576243230256,37.014429133602604,3.117004558619167,3.701442913360261,1.818252659194514,5.5846331675260075,66.46318098333796,36.5201179880735
69.0,2018,884,98,245,98,246,0,585,986,155423,75643,79780,101.07899088294525,56.87703879091254,6.305373078630575,15.763432696576439,6.305373078630575,15.82777323819512,130.3491400393956,73.32664828277764
69.0,2019,186,46,156,65,107,1,215,344,159118,77946,81172,35.19400696338567,11.689438027124524,2.8909362862781083,9.804044796943149,4.085018665392979,6.724569187646904,44.13311779950222,26.48696594884936
69.0,2020,42,34,89,53,101,0,114,205,162581,79637,82944,19.620988922444813,2.583327695118126,2.0912652770003874,5.474194401559838,3.259913520030016,6.212288028736445,25.741803433077592,13.744212962962964
69.0,2021,78,50,138,78,149,0,183,310,164827,80707,84120,29.910148216008302,4.732234403344112,3.0334835918872516,8.372414713608814,4.732234403344112,9.03978110382401,38.410546792719344,21.754636233951498
69.0,2022,33,48,0,82,131,0,29,265,166588,81544,85044,17.64833001176555,1.9809350013206233,2.881360001920907,0.0,4.922323336614882,7.863711671909141,32.4977926027666,3.4099995296552374
69.0,2023,0,27,0,63,97,0,14,173,168351,82392,85959,11.107745127739069,0.0,1.6037920772671383,0.0,3.742181513623323,5.761771536848609,20.997184192640063,1.6286834421061205
70.0,2015,118,37,34,24,67,0,85,195,92919,45751,47168,30.13377242544582,12.69923266500931,3.9819627847910546,3.6591009373755634,2.5828947793239276,7.210581258945964,42.62201919083736,18.02069199457259
70.0,2016,137,42,30,19,56,0,92,192,93356,45954,47402,30.421183426882042,14.675007498179014,4.498907408200865,3.213505291572047,2.0352200179956297,5.998543210934487,41.78091134612874,19.408463777899666
70.0,2017,272,45,29,25,45,0,134,282,93921,46228,47693,44.29254373356331,28.960509364252935,4.791260740409493,3.087701366041673,2.6618115224497183,4.791260740409493,61.0019901358484,28.096366343069217
70.0,2018,372,72,139,44,138,0,282,483,95007,46315,48692,80.52038270864252,39.1550096308693,7.578388960813413,14.63050091045923,4.631237698274864,14.525245508225709,104.28586850912231,57.915057915057915
70.0,2019,103,34,109,20,50,0,151,165,97492,47838,49654,32.41291593156362,10.564969433389408,3.487465638206212,11.180404546014032,2.0514503754154187,5.128625938538547,34.49140850369999,30.41044024650582
70.0,2020,19,38,81,44,46,0,88,140,99821,48986,50835,22.84088518448022,1.903407098706685,3.80681419741337,8.114524999749552,4.407890123320744,4.608248765289869,28.57959416976279,17.310907839087243
70.0,2021,56,38,96,35,70,0,117,178,101414,49755,51659,29.088685980239415,5.521920050486126,3.7470171771155854,9.466148657976216,3.451200031553829,6.902400063107658,35.77529896492815,22.648522038754137
70.0,2022,36,27,0,36,79,0,33,145,102706,50382,52324,17.33102253032929,3.505150624111542,2.628862968083656,0.0,3.505150624111542,7.69185831402255,28.780119884085586,6.306857273908722
70.0,2023,0,19,0,24,62,0,10,95,103996,51012,52984,10.096542174699028,0.0,1.826993345897919,0.0,2.307781068502635,5.961767760298473,18.623069081784678,1.8873622225577533
71.0,2015,281,37,82,33,53,0,197,289,265973,128726,137247,18.27253142236242,10.564982159843293,1.3911186473815011,3.083019705007651,1.2407274422591765,1.992683467870799,22.450786942808755,14.353683504921783
71.0,2016,501,35,98,42,62,0,303,435,268029,129627,138402,27.534333971324,18.692007208175234,1.3058288468785093,3.6563207712598262,1.5669946162542112,2.313182528756217,33.557823601564486,21.892747214635627
71.0,2017,959,32,82,54,87,0,498,716,270336,130701,139635,44.90707859848485,35.47437263257576,1.1837121212121213,3.0332623106060606,1.9975142045454546,3.2182173295454546,54.781524242354685,35.66441078526157
71.0,2018,1138,86,329,148,157,3,823,1029,274048,132345,141703,67.79834189631013,41.52557216254087,3.1381363848668844,12.005196170014013,5.4005137786081265,5.728923400280243,77.75133174657147,58.0792220348193
71.0,2019,253,24,186,80,126,0,298,371,281383,136036,145347,23.77542353304926,8.991303667954355,0.8529299922170137,6.610207439681857,2.843099974056713,4.477882459139322,27.272192654885473,20.5026591536117
71.0,2020,76,32,161,70,127,0,199,267,291916,141299,150617,15.96349634826457,2.603488674824265,1.096205757820743,5.515285219035613,2.397950095232875,4.3505666013510735,18.896099760083228,13.212319990439326
71.0,2021,96,22,183,66,123,0,225,265,300941,145773,155168,16.282261307033604,3.1899940519902574,0.7310403035811006,6.080926161606428,2.193120910743302,4.087179879112517,18.178949462520492,14.500412456176532
71.0,2022,67,32,0,47,108,0,48,206,308559,149557,159002,8.23181304061784,2.1713837548086428,1.0370788082668145,0.0,1.5232094996418837,3.500140977900499,13.774012583830915,3.0188299518245056
71.0,2023,1,20,0,52,102,0,17,158,315601,153094,162507,5.544976093231643,0.031685577675609394,0.6337115535121879,0.0,1.6476500391316884,3.231928922912158,10.320456712869218,1.0461087830062705
72.0,2015,157,2,17,59,26,0,82,179,80539,36818,43721,32.406660127391696,19.4936614559406,0.24832689752790574,2.1107786289871986,7.3256434770732195,3.2282496678627743,48.61752403715573,18.75528922028316
72.0,2016,270,2,6,68,21,0,120,247,80606,36803,43803,45.5301094211349,33.496265786666,0.24812048730863706,0.7443614619259111,8.43609656849366,2.6052651167406893,67.11409395973155,27.395383877816588
72.0,2017,603,0,17,56,29,0,270,435,80812,36862,43950,87.23951888333416,74.61763104489432,0.0,2.103647973073306,6.9296639113003025,3.588575954066228,118.0077044110466,61.4334470989761
72.0,2018,999,2,51,134,41,0,474,753,81481,37070,44411,150.58725347013416,122.60526994023145,0.24545599587633926,6.259127894846651,16.44555172371473,5.031847915464955,203.12921499865118,106.73031456170769
72.0,2019,242,1,35,73,29,0,154,226,82460,37550,44910,46.08294930875576,29.347562454523406,0.12127091923356778,4.244482173174872,8.852777104050448,3.5168566577734657,60.18641810918775,34.29080382988199
72.0,2020,55,0,17,41,50,0,46,117,83848,38193,45655,19.43993893712432,6.559488598416182,0.0,2.0274782940559106,4.889800591546608,5.96317145310562,30.633885790589897,10.075566750629722
72.0,2021,59,1,25,67,29,0,70,111,84724,38581,46143,21.363486143241584,6.963788300835654,0.11803031018365516,2.9507577545913795,7.908030782304896,3.4228789953259997,28.770638397138487,15.170231671109377
72.0,2022,48,2,0,61,45,0,34,122,85096,38702,46394,18.33223653285701,5.6406881639560025,0.23502867349816678,0.0,7.168374541694087,5.2881451537087525,31.522918712211254,7.328533862137345
72.0,2023,0,2,0,36,32,0,11,59,85273,38749,46524,8.208928969310334,0.0,0.23454082769458093,0.0,4.221734898502457,3.752653243113295,15.226199385790602,2.36437107729344
73.0,2015,227,10,55,46,95,0,149,284,153681,72628,81053,28.17524612671703,14.770856514468282,0.6506985248664441,3.5788418867654426,2.993213214385643,6.181635986231219,39.10337610838795,18.3830333238745
73.0,2016,438,10,27,59,91,0,212,413,155570,73464,82106,40.174840907630006,28.154528508067106,0.64279745452208,1.7355531272096163,3.7925049816802727,5.849456836150929,56.21801154306871,25.82028110004141
73.0,2017,889,8,39,89,90,0,422,693,157669,74414,83255,70.71776950446822,56.38394357800202,0.5073920681934939,2.473536332443283,5.64473675865262,5.708160767176808,93.12763727255624,50.68764638760435
73.0,2018,1254,6,130,205,259,1,654,1198,160612,75640,84972,115.43346698876796,78.07635793091426,0.3735710905785371,8.094040295868304,12.763678928100017,16.12581874330685,158.3818085668958,76.9665301511086
73.0,2019,305,10,95,97,101,2,237,368,163652,77170,86482,37.15200547503239,18.637108009679075,0.6110527216288222,5.80500085547381,5.927211399799575,6.171632488451103,47.68692497084359,27.404546610855437
73.0,2020,96,7,90,100,63,0,119,237,167992,79269,88723,21.19148530882423,5.714557836087432,0.4166865088813753,5.357397971331968,5.952664412591076,3.7501785799323777,29.898194754569882,13.412531136232994
73.0,2021,95,10,85,87,89,0,126,240,171250,80812,90438,21.372262773722625,5.547445255474452,0.5839416058394161,4.963503649635037,5.08029197080292,5.197080291970803,29.69855961985844,13.932196643004046
73.0,2022,68,12,0,69,118,0,53,214,173461,81788,91673,15.392508978963571,3.9201895526948425,0.6917981563579132,0.0,3.977839399058001,6.8026818708528145,26.165207609918326,5.781418738341714
73.0,2023,0,7,0,66,105,0,26,152,175216,82576,92640,10.158889599123368,0.0,0.3995068943475482,0.0,3.766779289562597,5.992603415213223,18.407285409804302,2.806563039723662
74.0,2015,96,22,44,7,50,0,64,155,130807,63588,67219,16.742223275512778,7.339056778306971,1.681867178362014,3.363734356724028,0.53513955675155,3.8224254053682145,24.375668365100335,9.521117541171394
74.0,2016,266,17,32,14,60,0,123,266,132139,64142,67997,29.438697129537836,20.130317317370345,1.2865240390800596,2.4216923088565827,1.059490385124755,4.540673079106093,41.47048735617848,18.089033339706162
74.0,2017,402,31,52,22,75,0,210,372,133659,64801,68858,43.54364464794739,30.076538055798714,2.3193350242033834,3.8904974599540623,1.6459796945959493,5.6112944133952825,57.40652150429778,30.497545673705307
74.0,2018,532,23,128,57,133,0,362,511,135897,65701,70196,64.23982869379014,39.147295378117256,1.6924582588283772,9.41889813608836,4.194353076226848,9.786823844529314,77.77659396356219,51.56989002222349
74.0,2019,106,25,90,47,99,0,150,217,138394,66983,71411,26.518490686012402,7.659291587785598,1.8064366952324522,6.503172102836828,3.3961009870370105,7.153489313120511,32.39627965304629,21.005167271148704
74.0,2020,45,22,67,47,60,0,74,167,141832,68646,73186,16.991934119239662,3.172767781600767,1.5511309154492638,4.723898697050031,3.3137796830052455,4.230357042134356,24.32771028173528,10.111223458038424
74.0,2021,47,12,96,55,89,1,115,183,144349,69835,74514,20.713686967003582,3.2559976168868503,0.8313185404817491,6.650548323853993,3.8102099772080167,6.1656125085729725,26.20462518794301,15.433341385511447
74.0,2022,43,8,0,38,83,0,29,143,145990,70530,75460,11.781628878690322,2.9454072196725805,0.5479827385437358,0.0,2.602918008082745,5.68532091239126,20.27506025804622,3.8430956798303737
74.0,2023,1,17,0,43,81,0,16,126,147256,71073,76183,9.643070570978432,0.0679089476829467,1.154452110610094,0.0,2.920084750366708,5.500624762318683,17.72825123464607,2.100206082721867
75.0,2015,443,10,62,28,41,0,200,383,133192,63502,69690,43.84647726590186,33.2602558712235,0.7507958435942099,4.654934230284101,2.1022283620637876,3.07826295873626,60.31306100595257,28.698522026115654
75.0,2016,595,12,37,12,62,0,263,455,131852,62767,69085,54.45499499438765,45.12635379061372,0.9101113369535541,2.806176622273458,0.9101113369535541,4.702241907593362,72.49032134720474,38.069045378881086
75.0,2017,1048,8,41,42,63,0,511,691,130600,62096,68504,92.03675344563553,80.24502297090352,0.6125574272588055,3.139356814701378,3.215926493108729,4.823889739663094,111.27930945632568,74.59418428120985
75.0,2018,1455,22,180,55,149,3,766,1089,129959,62133,67826,143.19900891819728,111.95838687586085,1.6928415885009889,13.850522087735364,4.232103971252473,11.465154394847605,175.2691806286514,112.93604222569516
75.0,2019,363,13,104,46,56,0,270,312,132714,63221,69493,43.853700438537004,27.352050273520504,0.9795500097955001,7.836400078364001,3.4661000346610003,4.219600042196,49.35069043514022,38.8528340983984
75.0,2020,89,12,70,46,38,0,96,159,132681,63232,69449,19.21902909987112,6.707817999562862,0.9044248988174645,5.275811909768543,3.4669621121336136,2.864012179588637,25.145495951417004,13.823093205085748
75.0,2021,111,10,72,30,47,1,115,154,131922,62819,69103,20.46663937781416,8.4140628553236,0.7580236806597838,5.457770500750444,2.2740710419793513,3.5627112991009837,24.51487607252583,16.64182452281377
75.0,2022,89,14,0,47,56,0,42,164,130396,62011,68385,15.798030614436026,6.825362741188379,1.0736525660296328,0.0,3.6044050430994816,4.294610264118531,26.44692070761639,6.141697740732616
75.0,2023,0,10,0,30,40,0,10,70,128558,61095,67463,6.222872166648517,0.0,0.7778590208310646,0.0,2.3335770624931937,3.1114360833242585,11.457566085604387,1.4822939981916015
76.0,2015,80,4,12,2,3,0,37,64,32721,16069,16652,30.86702729134195,24.449130527795607,1.2224565263897804,3.667369579169341,0.6112282631948902,0.9168423947923352,39.82824071192981,22.219553206822003
76.0,2016,102,2,15,0,6,0,51,74,32650,16008,16642,38.28483920367535,31.240428790199083,0.6125574272588055,4.594180704441041,0.0,1.8376722817764164,46.22688655672164,30.64535512558587
76.0,2017,228,4,15,12,13,0,107,165,32605,15964,16641,83.42278791596381,69.92792516485201,1.2268057046465266,4.600521392424475,3.6804171139395803,3.9871185401012115,103.35755449761965,64.299020491557
76.0,2018,273,2,40,36,40,0,150,241,32717,16104,16613,119.50973500015283,83.44285845279212,0.6113029923281474,12.226059846562949,11.003453861906653,12.226059846562949,149.652260307998,90.29073617046892
76.0,2019,63,6,27,19,11,0,48,78,33461,16412,17049,37.655778368847315,18.827889184423658,1.7931323032784434,8.069095364752997,5.6782522937150715,3.2874092226771467,47.52620034121375,28.154143938060884
76.0,2020,14,3,31,14,12,0,34,40,33737,16552,17185,21.934374722115184,4.149746569048818,0.8892314076533183,9.188724545750956,4.149746569048818,3.5569256306132733,24.166263895601737,19.784695955775387
76.0,2021,32,4,23,14,9,0,31,51,33840,16586,17254,24.231678486997637,9.456264775413711,1.1820330969267139,6.796690307328605,4.137115839243499,2.6595744680851063,30.748824309658747,17.966848267068507
76.0,2022,41,1,0,12,10,0,22,42,33742,16516,17226,18.967458953233358,12.151028391915121,0.2963665461442712,0.0,3.5563985537312552,2.9636654614427123,25.42988617098571,12.77139208173691
76.0,2023,0,2,0,10,15,0,2,25,33564,16418,17146,8.044333214158026,0.0,0.5958765343820761,0.0,2.97938267191038,4.46907400786557,15.227189669874527,1.166452816983553
77.0,2015,143,1,8,16,12,0,48,132,51491,24131,27360,34.9575653997786,27.771843623157444,0.19420869666543666,1.5536695733234933,3.1073391466469866,2.33050435998524,54.7014214081472,17.54385964912281
77.0,2016,215,5,9,10,23,0,74,188,53150,24869,28281,49.294449670743184,40.451552210724365,0.940733772342427,1.6933207902163687,1.881467544684854,4.327375352775165,75.59612368812579,26.165977157809127
77.0,2017,271,0,17,22,14,0,127,197,54829,25617,29212,59.09281584562913,49.42639843878239,0.0,3.1005489795546155,4.012475150011855,2.5533932772802714,76.90205722762228,43.47528412980967
77.0,2018,301,6,33,76,45,0,163,297,56771,26670,30101,81.20343132937592,53.02002783111095,1.056877631184936,5.812826971517147,13.387116661675856,7.92658223388702,111.36107986501686,54.15102488289426
77.0,2019,80,1,30,18,19,0,62,86,59305,27758,31547,24.955737290279068,13.489587724475172,0.16861984655593962,5.058595396678189,3.035157238006913,3.203777084562853,30.98205922616903,19.653215836688116
77.0,2020,25,1,29,19,31,1,42,62,61591,28838,32753,17.04794531668588,4.059034599210924,0.16236138396843694,4.708480135084671,3.084866295400302,5.033202903021545,21.499410500034678,12.823252831801668
77.0,2021,27,4,27,15,23,0,36,60,63557,29730,33827,15.104551819626476,4.248155199269947,0.6293563258177699,4.248155199269947,2.360086221816637,3.6187988734521768,20.181634712411707,10.642386259496853
77.0,2022,22,7,0,17,28,0,13,61,65142,30430,34712,11.359798593841147,3.3772374197906116,1.074575542660649,0.0,2.60968346074729,4.298302170642596,20.046007229707527,3.745102558193132
77.0,2023,0,1,0,14,15,0,6,24,66546,31062,35484,4.508159769182219,0.0,0.150271992306074,0.0,2.103807892285036,2.2540798845911096,7.726482518833301,1.6909029421711192
78.0,2015,53,1,12,20,16,0,30,72,23903,11416,12487,42.6724678910597,22.172949002217294,0.4183575283437226,5.020290340124671,8.367150566874452,6.693720453499561,63.06937631394534,24.02498598542484
78.0,2016,85,1,7,9,15,0,36,81,25050,11924,13126,46.706586826347305,33.93213572854291,0.3992015968063872,2.7944111776447103,3.592814371257485,5.9880239520958085,67.93022475679302,27.426481791863473
78.0,2017,140,1,12,15,15,0,85,98,26236,12449,13787,69.7514865070895,53.36179295624333,0.38115566397316664,4.573867967678,5.7173349595975,5.7173349595975,78.7211824242911,61.652281134401974
78.0,2018,214,4,20,44,52,0,113,221,27577,12962,14615,121.11542227218334,77.60089930014142,1.4504840990680639,7.25242049534032,15.955325089748703,18.85629328788483,170.49837987964818,77.31782415326718
78.0,2019,44,1,11,18,42,0,34,82,28487,13405,15082,40.72032857092709,15.445641871730965,0.35103731526661286,3.8614104679327412,6.318671674799031,14.74356724119774,61.17120477433793,22.543429253414665
78.0,2020,9,5,12,27,31,1,25,58,30113,14147,15966,27.894929100388534,2.9887424036130574,1.6604124464516987,3.9849898714840766,8.966227210839172,10.294557168000532,40.99809146815579,15.658273831892773
78.0,2021,12,9,15,35,29,0,33,67,31602,14816,16786,31.64356686285678,3.7972280235428135,2.84792101765711,4.746535029428517,11.075248401999874,9.176634390228466,45.221382289416844,19.65923984272608
78.0,2022,8,4,0,17,26,0,9,46,32927,15400,17527,16.703617092355817,2.4296170316153916,1.2148085158076958,0.0,5.162936192182707,7.896255352750022,29.870129870129873,5.134934672220003
