codigo_upz,AÑO,semester,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
88.0,2019,1,141,0,4,0,0,13,27,19,20,31,15,20,76,69,38133,17147,20986,38.024807909160046,36.975847690976316,0.0,1.0489602181837254,0.0,0.0,40.24027526681052,36.21461926998952
89.0,2015,1,5,1,3,0,0,2,0,0,1,1,3,2,5,4,14537,7178,7359,6.191098576047327,3.4394992089151817,0.6878998417830364,2.0636995253491093,0.0,0.0,5.572582892170521,6.794401413235494
89.0,2015,2,9,1,2,0,0,2,1,2,2,2,3,0,4,8,14537,7178,7359,8.254798101396437,6.191098576047327,0.6878998417830364,1.3757996835660729,0.0,0.0,11.145165784341042,5.435521130588395
89.0,2016,1,10,1,3,0,0,4,1,1,0,1,4,3,8,6,14743,7281,7462,9.496032015193652,6.782880010852607,0.6782880010852608,2.0348640032557825,0.0,0.0,8.240626287597857,10.720986330742429
89.0,2016,2,11,0,2,0,0,2,0,1,1,2,3,4,7,6,14743,7281,7462,8.81774401410839,7.461168011937869,0.0,1.3565760021705215,0.0,0.0,8.240626287597857,9.380863039399625
89.0,2017,1,27,0,3,0,2,3,2,5,6,4,8,4,8,24,14950,7386,7564,21.40468227424749,18.06020066889632,0.0,2.0066889632107023,0.0,1.3377926421404682,32.49390739236393,10.576414595452142
89.0,2017,2,16,0,8,2,0,2,2,4,4,3,4,7,16,10,14950,7386,7564,17.391304347826086,10.702341137123746,0.0,5.351170568561873,1.3377926421404682,0.0,13.539128080151638,21.152829190904285
89.0,2018,1,14,0,4,1,1,2,2,3,4,4,3,2,7,13,15231,7533,7698,13.131114175037752,9.191779922526427,0.0,2.6262228350075505,0.6565557087518876,0.6565557087518876,17.257400769945573,9.093270979475188
89.0,2018,2,24,1,8,0,0,7,2,11,2,3,5,3,20,13,15231,7533,7698,21.666338388812292,15.757337010045301,0.6565557087518876,5.252445670015101,0.0,0.0,17.257400769945573,25.98077422707197
89.0,2019,1,10,0,4,1,0,1,2,0,0,5,6,1,7,8,15994,7940,8054,9.378516943853946,6.252344629235964,0.0,2.500937851694385,0.6252344629235963,0.0,10.075566750629722,8.691333498882543
90.0,2015,1,509,6,23,0,4,62,69,74,89,86,67,95,208,334,44638,21636,23002,121.4212106277163,114.02840629060442,1.3441462431112505,5.152560598593126,0.0,0.8960974954075004,154.37234239230912,90.42691939831319
90.0,2015,2,199,4,31,3,4,37,43,20,45,37,20,39,96,145,44638,21636,23002,53.9898740983019,44.58085039652314,0.8960974954075004,6.944755589408127,0.6720731215556253,0.8960974954075004,67.01793307450545,41.73550126075993
90.0,2016,1,215,7,14,2,7,30,38,29,38,43,36,31,100,145,45110,21916,23194,54.311682553757485,47.66127244513412,1.5517623586787852,3.1035247173575704,0.4433606739082243,1.5517623586787852,66.16170834093812,43.114598603087
90.0,2016,2,262,21,16,8,8,35,58,36,37,52,42,55,122,193,45110,21916,23194,69.82930614054533,58.08024828197739,4.655287076036355,3.5468853912657945,1.7734426956328972,1.7734426956328972,88.0635152400073,52.59981029576615
90.0,2017,1,387,3,27,4,15,49,69,45,64,71,67,71,175,261,45607,22212,23395,95.59935974740719,84.85539500515272,0.657793759729866,5.920143837568794,0.877058346306488,3.28896879864933,117.50405186385737,74.80230818550973
90.0,2017,2,525,9,29,7,6,79,81,61,75,99,83,98,236,340,45607,22212,23395,126.29640186813428,115.11390795272655,1.9733812791895982,6.358673010722039,1.5348521060363542,1.315587519459732,153.07041238969927,100.87625561017312
90.0,2018,1,519,5,47,6,4,67,90,74,80,94,74,102,246,335,46307,22621,23686,125.46699203144233,112.07808754615934,1.0797503617163713,10.149653400133888,1.2957004340596456,0.8638002893730969,148.09248043853057,103.85881955585577
90.0,2018,2,437,5,86,6,4,64,76,72,78,72,75,101,250,287,46307,22621,23686,116.18113892068153,94.37018161401083,1.0797503617163713,18.571706221521584,1.2957004340596456,0.8638002893730969,126.87325936077097,105.54758084944693
90.0,2019,1,141,1,8,0,1,19,23,14,22,24,15,34,58,93,48445,23772,24673,31.169367323769222,29.105170812261328,0.20641965115078953,1.6513572092063162,0.0,0.20641965115078953,39.121655729429584,23.50747780975155
91.0,2015,1,189,0,7,1,2,13,35,37,31,36,14,33,97,102,8934,4452,4482,222.74457130064923,211.55137676292816,0.0,7.835236176404746,1.1193194537721065,2.238638907544213,229.11051212938006,216.42124051762607
91.0,2015,2,173,0,5,0,5,13,29,19,43,27,19,33,75,108,8934,4452,4482,204.8354600402955,193.64226550257442,0.0,5.596597268860533,0.0,5.596597268860533,242.58760107816713,167.33601070950468
91.0,2016,1,227,2,7,2,4,12,55,44,41,36,16,38,114,127,9270,4618,4652,261.0571736785329,244.87594390507013,2.157497303128371,7.5512405609492985,2.157497303128371,4.314994606256742,275.0108271979212,245.05588993981084
91.0,2016,2,209,0,5,0,4,13,35,29,32,49,18,42,83,135,9270,4618,4652,235.16720604099245,225.45846817691478,0.0,5.393743257820927,0.0,4.314994606256742,292.33434387180597,178.41788478073946
91.0,2017,1,710,0,26,32,21,55,96,104,199,98,91,146,311,478,9622,4793,4829,819.9958428601122,737.892330076907,0.0,27.021409270421948,33.257119102057786,21.82498441072542,997.2877112455665,644.0256781942431
91.0,2017,2,811,0,44,30,19,79,132,126,164,156,90,157,428,474,9622,4793,4829,939.5136146331324,842.8601122427771,0.0,45.72853876532945,31.178549158179173,19.74641446684681,988.942207385771,886.3118658107269
91.0,2018,1,785,0,26,2,6,57,147,113,130,132,72,168,387,430,10027,4998,5029,816.7946544330308,782.8862072404507,0.0,25.929989029620025,1.994614540740002,5.983843622220006,860.344137655062,769.536687214158
91.0,2018,2,770,0,11,7,1,42,158,100,140,144,75,130,365,424,10027,4998,5029,786.8754363219307,767.9265981849009,0.0,10.970379974070012,6.981150892590007,0.997307270370001,848.3393357342937,725.7904155895804
91.0,2019,1,277,0,0,0,0,18,54,35,54,42,26,48,122,155,10453,5227,5226,264.9956950157849,264.9956950157849,0.0,0.0,0.0,0.0,296.5372106370767,233.44814389590508
92.0,2015,1,109,4,6,2,2,15,16,19,17,20,13,23,54,69,12122,5885,6237,101.468404553704,89.91915525490843,3.2997855139415937,4.949678270912391,1.6498927569707968,1.6498927569707968,117.24723874256586,86.58008658008659
92.0,2015,2,89,0,8,1,3,10,22,8,15,16,21,9,51,50,12122,5885,6237,83.31958422702525,73.42022768520046,0.0,6.599571027883187,0.8249463784853984,2.4748391354561954,84.96176720475786,81.77008177008177
92.0,2016,1,97,0,3,1,1,10,14,17,13,12,21,15,45,57,12062,5861,6201,84.56309069806002,80.41784115403748,0.0,2.4871497264135303,0.82904990880451,0.82904990880451,97.25302849343115,72.5689404934688
92.0,2016,2,94,4,2,1,2,12,18,6,23,13,10,21,41,62,12062,5861,6201,85.39214060686454,77.93069142762394,3.31619963521804,1.65809981760902,0.82904990880451,1.65809981760902,105.78399590513564,66.11836800516046
92.0,2017,1,188,1,3,1,1,29,38,30,23,19,23,32,70,124,12023,5848,6175,161.3573983198869,156.36696332030277,0.831739166597355,2.495217499792065,0.831739166597355,0.831739166597355,212.03830369357044,113.36032388663969
92.0,2017,2,249,0,2,1,0,25,37,40,32,43,34,41,134,118,12023,5848,6175,209.59826998253348,207.10305248274142,0.0,1.66347833319471,0.831739166597355,0.0,201.77838577291382,217.00404858299595
92.0,2018,1,276,0,5,3,3,30,45,33,27,47,34,71,125,162,12041,5866,6175,238.35229632090358,229.2168424549456,0.0,4.152479029980898,2.491487417988539,2.491487417988539,276.1677463348108,202.42914979757086
92.0,2018,2,272,1,15,0,2,39,44,36,47,43,25,56,126,163,12041,5866,6175,240.8437837388921,225.8948592309609,0.8304958059961797,12.457437089942697,0.0,1.6609916119923593,277.872485509717,204.04858299595142
92.0,2019,1,87,0,0,0,0,10,14,16,16,14,7,10,30,57,12200,5967,6233,71.31147540983606,71.31147540983606,0.0,0.0,0.0,0.0,95.5253896430367,48.13091609176962
93.0,2015,1,483,10,16,1,3,43,86,60,82,75,79,88,178,335,15558,8117,7441,329.73389895873504,310.45121480910143,6.42756138321121,10.284098213137936,0.642756138321121,1.9282684149633629,412.71405691758036,239.21515925278862
93.0,2015,2,412,7,22,1,5,40,77,57,59,81,59,74,185,262,15558,8117,7441,287.3119938295411,264.8155289883018,4.499292968247847,14.14063504306466,0.642756138321121,3.213780691605605,322.7793519773315,248.62249697621286
93.0,2016,1,554,7,8,0,2,50,90,71,85,97,80,98,202,369,15774,8206,7568,361.9880816533536,351.21085330290356,4.4376822619500444,5.071636870800051,0.0,1.2679092177000129,449.67097245917626,266.9133192389006
93.0,2016,2,537,10,17,3,2,39,95,56,97,97,87,98,217,352,15774,8206,7568,360.7201724356536,340.4336249524534,6.339546088500064,10.777228350450107,1.9018638265500192,1.2679092177000129,428.9544235924933,286.7336152219873
93.0,2017,1,995,7,11,14,10,85,158,128,149,167,128,222,427,610,16007,8306,7701,647.8415693134255,621.6030486662086,4.373086774536141,6.871993502842506,8.746173549072282,6.247266820765915,734.4088610642908,554.473445007142
93.0,2017,2,1704,5,22,11,7,98,281,197,265,304,264,340,826,923,16007,8306,7701,1092.6469669519586,1064.534266258512,3.1236334103829577,13.743987005685012,6.871993502842506,4.373086774536141,1111.2448832169516,1072.587975587586
93.0,2018,1,2015,5,24,5,6,133,319,258,295,339,300,411,958,1097,16323,8457,7866,1258.9597500459474,1234.4544507749802,3.0631624088709186,14.703179562580408,3.0631624088709186,3.675794890645102,1297.1502897008397,1217.8998220188153
93.0,2018,2,2300,6,21,5,2,171,376,265,333,362,382,445,1090,1244,16323,8457,7866,1429.8842124609446,1409.0547080806223,3.675794890645102,12.865282117257857,3.0631624088709186,1.2252649635483674,1470.9707934255648,1385.710653445207
93.0,2019,1,615,2,6,2,2,42,85,86,114,105,70,125,273,353,16733,8688,8045,374.7086595350505,367.5372019362935,1.1952429331261578,3.585728799378474,1.1952429331261578,1.1952429331261578,406.30755064456724,339.34120571783717
94.0,2015,1,274,2,11,1,1,23,57,43,36,48,34,48,136,153,17290,8831,8459,167.14864083285136,158.4731058415269,1.156737998843262,6.362058993637941,0.578368999421631,0.578368999421631,173.25331219567434,160.7755053788864
94.0,2015,2,199,2,17,1,1,22,34,28,34,43,22,37,102,118,17290,8831,8459,127.24117987275882,115.09543088490457,1.156737998843262,9.832272990167727,0.578368999421631,0.578368999421631,133.62020156267693,120.58162903416479
94.0,2016,1,302,2,12,3,0,32,55,43,47,35,38,69,143,176,17141,8776,8365,186.1034945452424,176.18575345662447,1.1667930692491686,7.000758415495012,1.750189603873753,0.0,200.54694621695532,170.9503885236103
94.0,2016,2,196,1,15,1,1,19,31,25,34,35,23,47,105,108,17141,8776,8365,124.84685840966105,114.34572078641852,0.5833965346245843,8.750948019368765,0.5833965346245843,0.5833965346245843,123.06289881494986,125.52301255230125
94.0,2017,1,410,5,22,6,6,36,79,53,75,77,47,82,232,217,17049,8761,8288,263.35855475394453,240.48331280427004,2.932723326881342,12.903982638277904,3.5192679922576104,3.5192679922576104,247.6886200205456,279.9227799227799
94.0,2017,2,704,1,8,5,5,54,115,85,113,124,79,153,368,355,17049,8761,8288,424.07179306704205,412.92744442489294,0.5865446653762684,4.692357323010147,2.932723326881342,2.932723326881342,405.20488528706767,444.015444015444
94.0,2018,1,746,0,22,7,2,56,142,88,112,147,59,173,442,335,17075,9012,8063,455.0512445095169,436.896046852123,0.0,12.88433382137628,4.099560761346998,1.171303074670571,371.7265867731913,548.183058414982
94.0,2018,2,789,3,30,1,3,57,131,106,110,188,96,138,435,390,17075,9012,8063,483.74816983894584,462.07906295754026,1.7569546120058566,17.569546120058565,0.5856515373352855,1.7569546120058566,432.75632490013317,539.5014262681384
94.0,2019,1,223,0,12,1,0,20,35,34,33,47,27,40,114,122,17345,9085,8260,136.0622657826463,128.5673104641107,0.0,6.918420294032862,0.5765350245027385,0.0,134.28728673637866,138.01452784503633
95.0,2015,1,71,8,7,1,10,10,19,19,9,14,13,13,41,56,20209,10207,10002,47.99841654708298,35.13286159631847,3.958632292542926,3.4638032559750607,0.49482903656786575,4.948290365678658,54.864308807681006,40.99180163967206
95.0,2015,2,51,17,6,2,3,10,17,6,16,13,6,11,26,53,20209,10207,10002,39.0914938888614,25.23628086496116,8.41209362165372,2.968974219407195,0.9896580731357315,1.4844871097035974,51.925149407269515,25.99480103979204
95.0,2016,1,145,13,12,0,3,25,21,34,33,17,18,25,70,103,20218,10201,10017,85.56731625284401,71.71827084775941,6.429913938074983,5.935305173607676,0.0,1.483826293401919,100.97049308891285,69.88120195667365
95.0,2016,2,83,7,11,1,3,10,18,22,21,16,7,11,36,69,20218,10201,10017,51.93392026906717,41.05252745078643,3.4622613512711444,5.4406964091403704,0.4946087644673064,1.483826293401919,67.64042740907755,35.93890386343217
95.0,2017,1,117,5,5,8,5,18,25,17,17,22,17,24,44,96,20257,10212,10045,69.11191193167794,57.757812114330854,2.468282568988498,2.468282568988498,3.9492521103815963,2.468282568988498,94.00705052878966,43.80288700846192
95.0,2017,2,183,6,8,9,4,19,33,30,32,28,31,37,79,131,20257,10212,10045,103.6678678975169,90.33914202497903,2.961939082786197,3.9492521103815963,4.442908624179296,1.9746260551907981,128.2804543674109,78.64609258337481
95.0,2018,1,231,1,9,4,5,35,31,38,44,36,26,40,103,147,20406,10293,10113,122.51298637655593,113.20199941193766,0.49005194550622366,4.410467509556013,1.9602077820248947,2.4502597275311184,142.81550568347419,101.84910511223178
95.0,2018,2,265,10,10,0,2,23,36,46,40,40,50,52,116,171,20406,10293,10113,140.6449083602862,129.86376555914927,4.900519455062237,4.900519455062237,0.0,0.9801038910124473,166.13232293791896,114.70384653416394
95.0,2019,1,80,2,6,0,2,6,10,10,16,19,21,8,38,52,20700,10469,10231,43.47826086956522,38.64734299516908,0.966183574879227,2.898550724637681,0.0,0.966183574879227,49.67045563091031,37.142019352946924
96.0,2015,1,55,3,4,1,4,7,5,13,16,12,8,6,22,45,44546,21724,22822,15.040632155524625,12.346787590356035,0.6734611412921475,0.8979481883895299,0.22448704709738249,0.8979481883895299,20.71441723439514,9.639821225133643
96.0,2015,2,40,9,10,0,4,5,15,9,9,9,10,6,21,42,44546,21724,22822,14.142683967135097,8.9794818838953,2.020383423876442,2.244870470973825,0.0,0.8979481883895299,19.33345608543546,9.201647533082113
96.0,2016,1,67,12,9,4,3,9,23,13,16,8,17,9,28,67,44343,21597,22746,21.42390005186839,15.109487405001918,2.70617684865706,2.029632636492795,0.9020589495523532,0.676544212164265,31.022827244524702,12.309856678097248
96.0,2016,2,36,3,13,4,4,4,6,12,6,10,10,12,28,32,44343,21597,22746,13.5308842432853,8.11853054597118,0.676544212164265,2.931691586045148,0.9020589495523532,0.9020589495523532,14.816872713802843,12.309856678097248
96.0,2017,1,69,12,22,3,3,12,18,8,10,28,20,13,37,72,44205,21513,22692,24.657844135278815,15.609093993892094,2.7146250424160163,4.976812577762696,0.6786562606040041,0.6786562606040041,33.46813554594896,16.305305834655385
96.0,2017,2,116,5,1,3,7,15,17,16,24,19,19,22,45,87,44205,21513,22692,29.86087546657618,26.241375410021494,1.1310937676733401,0.226218753534668,0.6786562606040041,1.5835312747426762,40.440663784688326,19.830777366472766
96.0,2018,1,102,5,16,7,11,14,25,15,21,25,24,17,50,91,44303,21564,22739,31.826287158883147,23.023271561745254,1.1285917432228065,3.6114935783129813,1.5800284405119291,2.482901835090175,42.199962901131514,21.988653854611023
96.0,2018,2,114,3,18,3,4,24,21,15,21,17,24,20,67,75,44303,21564,22739,32.05200550752771,25.731891745479988,0.6771550459336839,4.0629302756021035,0.6771550459336839,0.9028733945782453,34.780189204229266,29.464796165178768
96.0,2019,1,29,1,0,1,4,2,3,7,6,9,2,6,13,22,44918,21928,22990,7.791976490493789,6.456209092123426,0.22262789972839397,0.0,0.22262789972839397,0.8905115989135759,10.032834731849691,5.654632448890822
97.0,2015,1,651,1,22,0,10,45,113,71,124,122,87,122,295,389,33047,15114,17933,206.9779405089721,196.99216267739885,0.3025993282294913,6.65718522104881,0.0,3.0259932822949134,257.37726611089056,164.50119890704286
97.0,2015,2,592,1,16,1,18,43,115,74,91,89,92,124,257,371,33047,15114,17933,190.03237812812057,179.13880231185885,0.3025993282294913,4.841589251671861,0.3025993282294913,5.446787908130845,245.4677782188699,143.3112139630848
97.0,2016,1,754,0,11,2,8,49,143,86,140,124,88,145,300,475,33283,15303,17980,232.85160592494668,226.54207853859327,0.0,3.30499053570892,0.6009073701288946,2.4036294805155785,310.3966542508005,166.85205784204672
97.0,2016,2,638,0,9,7,14,58,89,89,96,114,97,125,315,353,33283,15303,17980,200.70306162305081,191.6894510711174,0.0,2.704083165580026,2.103175795451131,4.206351590902262,230.67372410638436,175.19466073414907
97.0,2017,1,1191,3,6,9,14,104,187,120,197,178,182,255,550,673,33535,15501,18034,364.6936036976293,355.15133442671834,0.8945877441479052,1.7891754882958104,2.6837632324437157,4.174742806023557,434.16553770724465,304.979483198403
97.0,2017,2,2076,1,10,15,5,161,322,214,298,323,353,436,1003,1104,33535,15501,18034,628.2987923065455,619.0547189503503,0.2981959147159684,2.9819591471596842,4.472938720739526,1.4909795735798421,712.2121153473969,556.1716757236331
97.0,2018,1,2301,2,23,10,6,172,395,246,288,353,365,523,1204,1137,33942,15780,18162,690.000589240469,677.9211596252431,0.5892404690354134,6.776265393907253,2.946202345177067,1.7677214071062402,720.5323193916349,662.922585618324
97.0,2018,2,2703,2,13,10,6,214,421,295,360,392,439,613,1353,1381,33942,15780,18162,805.4917211714101,796.3584939013612,0.5892404690354134,3.8300630487301865,2.946202345177067,1.7677214071062402,875.1584283903675,744.9620085893624
97.0,2019,1,887,0,3,2,3,72,147,98,154,122,120,182,440,455,35313,16528,18785,253.44773879307905,251.18228414464926,0.0,0.8495454931611588,0.5663636621074392,0.8495454931611588,275.29041626331076,234.22943838168752
98.0,2015,1,306,0,29,9,33,26,62,50,64,57,52,66,151,226,43116,21066,22050,87.43853789776418,70.97133314778736,0.0,6.72604137675109,2.0873921514055107,7.653771221820206,107.28187600873444,68.48072562358277
98.0,2015,2,298,5,25,7,13,23,73,46,58,54,34,60,145,203,43116,21066,22050,80.71249652101308,69.11587345764913,1.1596623063363949,5.798311531681975,1.6235272288709528,3.0151219964746265,96.36380898129687,65.75963718820861
98.0,2016,1,426,2,17,13,25,41,79,60,75,87,62,79,154,329,41720,20398,21322,115.77181208053692,102.10930009587729,0.47938638542665385,4.074784276126558,3.11601150527325,5.992329817833174,161.29032258064515,72.22586999343402
98.0,2016,2,367,2,13,10,23,26,72,57,63,69,53,75,152,263,41720,20398,21322,99.47267497603067,87.96740172579099,0.47938638542665385,3.11601150527325,2.396931927133269,5.512943432406519,128.93420923619962,71.28787168183096
98.0,2017,1,627,2,23,15,16,46,114,75,120,117,94,117,251,432,40555,19838,20717,168.4132659351498,154.60485760078905,0.49315744051288374,5.671310565898163,3.6986808038466283,3.94525952410307,217.76388748865813,121.15653810879954
98.0,2017,2,937,3,37,18,18,66,165,138,186,153,133,172,398,615,40555,19838,20717,249.78424361977562,231.04426088028603,0.7397361607693256,9.12341264948835,4.4384169646159535,4.4384169646159535,310.0110898276036,192.11275763865424
98.0,2018,1,968,2,25,23,15,64,176,129,170,163,132,199,428,605,39720,18906,20814,260.07049345417926,243.705941591138,0.5035246727089627,6.294058408862035,5.790533736153072,3.7764350453172204,320.00423146091185,205.63082540597674
98.0,2018,2,1189,5,25,21,22,80,211,170,183,221,174,223,513,749,39720,18906,20814,317.72406847935554,299.34541792547833,1.2588116817724069,6.294058408862035,5.287009063444109,5.53877139979859,396.17052787474876,246.46872297492072
98.0,2019,1,375,0,4,5,6,17,90,57,67,67,41,51,169,221,40963,19865,21098,95.2078705172961,91.54602934355394,0.0,0.9764909796645753,1.2206137245807192,1.464736469496863,111.25094387113012,80.10237937245236
99.0,2015,1,592,3,20,6,3,49,91,91,126,99,77,91,282,342,23081,11315,11766,270.35223777132705,256.4880204497206,1.2997703739006108,8.665135826004072,2.5995407478012216,1.2997703739006108,302.2536456031816,239.67363590005098
99.0,2015,2,491,1,15,3,13,41,83,67,89,84,56,103,215,308,23081,11315,11766,226.5933018500065,212.7290845284,0.4332567913002036,6.498851869503055,1.2997703739006108,5.632338286902647,272.20503756076005,182.72989971103178
99.0,2016,1,599,1,18,3,11,52,97,93,96,96,86,112,250,380,23157,11392,11765,272.9196355313728,258.6690849419182,0.4318348663471088,7.773027594247959,1.2955045990413265,4.750183529818197,333.5674157303371,212.4946876328092
99.0,2016,2,513,1,8,2,26,50,92,68,75,87,84,94,184,366,23157,11392,11765,237.50917649090988,221.53128643606686,0.4318348663471088,3.4546789307768706,0.8636697326942177,11.22770652502483,321.2780898876404,156.39609009774756
99.0,2017,1,860,2,13,9,16,77,139,106,133,117,138,190,363,537,23247,11478,11769,387.14672861014327,369.9402073385813,0.860326063578096,5.592119413257625,3.8714672861014323,6.882608508624768,467.8515420805018,308.4374203415753
99.0,2017,2,1415,2,15,15,13,139,231,166,173,217,245,289,618,842,23247,11478,11769,628.0380264120101,608.680689981503,0.860326063578096,6.452445476835721,6.452445476835721,5.592119413257625,733.5772782714758,525.108335457558
99.0,2018,1,1605,4,18,12,7,149,244,170,225,271,240,347,750,896,23444,11623,11821,702.0986179832793,684.6101347892851,1.7061934823408975,7.6778706705340385,5.118580447022692,2.9858385940965704,770.8853136023403,634.4640893325437
99.0,2018,2,1832,1,8,9,7,168,327,209,241,266,253,393,775,1082,23444,11623,11821,792.1003241767617,781.4366149121311,0.4265483705852244,3.412386964681795,3.8389353352670192,2.9858385940965704,930.9128452206832,655.6128923102953
99.0,2019,1,597,1,2,2,3,42,104,69,105,93,78,114,247,358,24347,12130,12217,248.49057378732493,245.20474801823633,0.41072822113607427,0.8214564422721485,0.8214564422721485,1.2321846634082227,295.1360263808739,202.1772939346812
100.0,2015,1,255,1,17,7,13,28,48,41,42,51,30,53,118,175,33449,15280,18169,87.59604173517893,76.23546294358576,0.29896259977876766,5.082364196239051,2.0927381984513738,3.8865137971239796,114.52879581151832,64.94578677967968
100.0,2015,2,253,2,16,10,12,24,48,41,44,61,32,43,122,171,33449,15280,18169,87.59604173517893,75.63753774402822,0.5979251995575353,4.7834015964602825,2.9896259977876767,3.587551197345212,111.9109947643979,67.14733887390611
100.0,2016,1,342,3,26,8,10,42,67,58,53,48,54,67,120,268,33457,15238,18219,116.2686433332337,102.22076097677616,0.8966733419015452,7.771168963146725,2.391128911737454,2.9889111396718175,175.87609922562018,65.86530545035403
100.0,2016,2,293,1,18,6,8,44,47,33,48,46,52,56,128,198,33457,15238,18219,97.43850315330126,87.57509639238427,0.29889111396718177,5.380040051409272,1.7933466838030905,2.391128911737454,129.93831211445072,70.25632581371096
100.0,2017,1,478,1,14,11,10,63,67,60,95,76,80,73,216,298,33503,15209,18294,153.41909679730173,142.67379040682926,0.2984807330686804,4.178730262961525,3.283288063755484,2.984807330686804,195.93661647708592,118.07149885208266
100.0,2017,2,858,1,18,10,9,85,133,94,135,123,161,165,372,524,33503,15209,18294,267.4387368295376,256.09646897292777,0.2984807330686804,5.372653195236248,2.984807330686804,2.686326597618124,344.5328423959498,203.34535913414234
100.0,2018,1,795,1,19,16,10,73,133,92,144,120,112,167,367,474,33749,16059,17690,249.19256866870128,235.56253518622773,0.29630507570594683,5.62979643841299,4.740881211295149,2.9630507570594684,295.1615916308612,207.46184284906727
100.0,2018,2,975,2,9,17,1,81,172,134,146,161,153,157,416,587,33749,16059,17690,297.49029600877066,288.8974488132982,0.5926101514118937,2.6667456813535213,5.037186287001097,0.29630507570594683,365.52711874961085,235.16110797060486
100.0,2019,1,319,0,7,4,4,30,59,45,47,46,55,52,117,217,35496,16396,19100,94.09510930809104,89.86928104575162,0.0,1.9720531890917286,1.1268875366238449,1.1268875366238449,132.34935350085388,61.25654450261781
101.0,2015,1,351,3,7,7,10,24,63,64,55,69,40,63,143,235,25575,11819,13756,147.80058651026394,137.2434017595308,1.1730205278592376,2.7370478983382207,2.7370478983382207,3.9100684261974585,198.83238852694814,103.95463797615585
101.0,2015,2,280,0,10,18,16,22,66,51,47,58,30,50,138,186,25575,11819,13756,126.68621700879766,109.48191593352884,0.0,3.9100684261974585,7.038123167155425,6.256109481915933,157.37372028090363,100.31986042454201
101.0,2016,1,373,1,12,9,18,22,76,58,65,74,48,70,164,249,25484,11742,13742,162.06247056976926,146.36634751216448,0.3924030764401193,4.708836917281431,3.5316276879610737,7.0632553759221475,212.0592743995912,119.34216271285112
101.0,2016,2,331,1,14,11,10,35,60,39,57,62,39,75,163,204,25484,11742,13742,144.01192905352377,129.8854183016795,0.3924030764401193,5.493643070161671,4.316433840841312,3.924030764401193,173.73530914665304,118.61446659874836
101.0,2017,1,600,0,12,18,22,40,96,82,118,117,66,133,252,400,25429,11682,13747,256.4001730307916,235.9510794761886,0.0,4.719021589523772,7.078532384285658,8.651539580793582,342.40712206813896,183.31272277587837
101.0,2017,2,859,2,28,18,12,79,159,120,155,147,97,162,398,521,25429,11682,13747,361.3984033976955,337.8032954500767,0.7865035982539621,11.011050375555469,7.078532384285658,4.719021589523772,445.9852764937511,289.5177129555539
101.0,2018,1,933,0,17,20,4,67,172,111,149,158,117,200,420,554,25536,12292,13244,381.422305764411,365.36654135338347,0.0,6.657268170426065,7.832080200501252,1.5664160401002505,450.6996420436056,317.1247357293869
101.0,2018,2,1008,0,9,18,11,70,167,138,183,189,106,193,421,625,25536,12292,13244,409.61779448621553,394.7368421052631,0.0,3.5244360902255636,7.048872180451127,4.307644110275689,508.4607875040677,317.8797946239807
101.0,2019,1,314,0,2,4,3,22,52,47,66,49,31,56,130,193,26793,12524,14269,120.5538760123913,117.19478968387264,0.0,0.7464636285596984,1.4929272571193968,1.1196954428395476,154.10412008942828,91.10659471581751
102.0,2015,1,642,33,31,9,20,68,105,112,92,119,122,117,219,515,36187,17240,18947,203.11161466825104,177.41177771022743,9.119296985105148,8.5666123193412,2.487080995937768,5.526846657639484,298.723897911833,115.58558083073838
102.0,2015,2,337,35,39,9,21,30,59,53,76,76,69,78,135,306,36187,17240,18947,121.86696880095062,93.12736618122531,9.671981650869096,10.777350982396994,2.487080995937768,5.803188990521458,177.49419953596288,71.25138544360586
102.0,2016,1,595,20,38,14,21,69,103,96,108,109,100,103,208,480,35646,16830,18816,193.00903327161532,166.91914941367895,5.610727711384166,10.660382651629916,3.9275093979689166,5.891264096953375,285.204991087344,110.54421768707483
102.0,2016,2,543,25,57,13,20,59,96,89,80,121,110,103,232,425,35646,16830,18816,184.5929417045391,152.33125736408013,7.013409639230208,15.990573977444873,3.6469730123997084,5.610727711384166,252.5252525252525,123.29931972789116
102.0,2017,1,1033,18,27,22,25,84,177,136,206,179,175,168,377,748,35219,16497,18722,319.42985320423634,293.3075896533121,5.110877651267781,7.666316476901673,6.2466282404384,7.098441182316363,453.41577256470873,201.36737528041877
102.0,2017,2,1551,31,29,27,46,125,240,177,249,263,365,265,584,1098,35219,16497,18722,478.15099804083025,440.3872909509072,8.80206706607229,8.23419177148698,7.666316476901673,13.061131775462108,665.5755591925805,311.93248584552936
102.0,2018,1,1650,31,45,24,27,134,262,213,257,269,350,292,642,1132,35073,17460,17613,506.6575428392211,470.44735266444275,8.838707837938015,12.830382345393891,6.842870584210076,7.698229407236335,648.3390607101948,364.5034917390564
