codigo_upz,AÑO,quarter,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
11.0,2021,4,4,1,11,4,0,0,10,10,70017,33225,36792,2.856449148064042,0.5712898296128083,0.14282245740320207,1.5710470314352227,0.5712898296128083,0.0,3.0097817908201656,2.717982170036964
11.0,2022,1,5,2,0,3,2,0,1,11,69776,33099,36677,1.71978903921119,0.7165787663379959,0.28663150653519837,0.0,0.4299472598027975,0.28663150653519837,3.3233632436025253,0.2726504348774436
11.0,2022,2,5,0,0,7,0,0,4,8,69776,33099,36677,1.71978903921119,0.7165787663379959,0.0,0.0,1.0032102728731942,0.0,2.416991449892746,1.0906017395097745
11.0,2022,3,3,2,0,7,7,0,3,16,69776,33099,36677,2.7229993120843843,0.4299472598027975,0.28663150653519837,0.0,1.0032102728731942,1.0032102728731942,4.833982899785492,0.8179513046323308
11.0,2022,4,7,5,0,2,3,0,3,14,69776,33099,36677,2.4363678055491857,1.0032102728731942,0.7165787663379959,0.0,0.28663150653519837,0.4299472598027975,4.229735037312305,0.8179513046323308
11.0,2023,1,0,4,0,2,3,0,2,7,69174,32794,36380,1.3010668748373666,0.0,0.578251944372163,0.0,0.2891259721860815,0.4336889582791222,2.1345368055132035,0.5497526113249038
11.0,2023,2,0,0,0,3,3,0,1,5,69174,32794,36380,0.8673779165582444,0.0,0.0,0.0,0.4336889582791222,0.4336889582791222,1.5246691467951456,0.2748763056624519
11.0,2023,3,0,2,0,4,10,0,1,15,69174,32794,36380,2.313007777488652,0.0,0.2891259721860815,0.0,0.578251944372163,1.4456298609304072,4.5740074403854365,0.2748763056624519
12.0,2018,1,14,0,9,1,2,0,13,13,58835,27123,31712,4.419138268037733,2.379535990481856,0.0,1.5297017081669075,0.1699668564629897,0.3399337129259794,4.792980127567009,4.099394550958627
12.0,2018,2,14,0,9,7,3,0,14,19,58835,27123,31712,5.60890626327866,2.379535990481856,0.0,1.5297017081669075,1.189767995240928,0.5099005693889691,7.005124801828706,4.4147325933400605
12.0,2018,3,6,3,8,12,3,0,11,21,58835,27123,31712,5.4389394068156705,1.0198011387779382,0.5099005693889691,1.3597348517039176,2.0396022775558764,0.5099005693889691,7.742506359915939,3.468718466195762
12.0,2018,4,15,0,8,5,3,0,14,17,58835,27123,31712,5.268972550352681,2.5495028469448457,0.0,1.3597348517039176,0.8498342823149486,0.5099005693889691,6.267743243741474,4.4147325933400605
12.0,2019,1,20,3,5,7,3,0,13,25,60120,27692,32428,6.320691949434464,3.32667997338656,0.499001996007984,0.83166999334664,1.164337990685296,0.499001996007984,9.027878087534306,4.008881213765881
12.0,2019,2,10,0,15,5,1,0,19,12,60120,27692,32428,5.156353958749168,1.66333998669328,0.0,2.49500998003992,0.83166999334664,0.166333998669328,4.333381482016467,5.859134081657826
12.0,2019,3,12,0,10,1,4,0,18,9,60120,27692,32428,4.491017964071856,1.996007984031936,0.0,1.66333998669328,0.166333998669328,0.665335994677312,3.25003611151235,5.550758603675836
12.0,2019,4,19,2,12,6,2,0,18,23,60120,27692,32428,6.819693945442449,3.160345974717232,0.332667997338656,1.996007984031936,0.998003992015968,0.332667997338656,8.305647840531561,5.550758603675836
12.0,2020,1,6,0,9,3,7,0,11,14,60535,27886,32649,4.129842240026432,0.9911621376063434,0.0,1.4867432064095152,0.4955810688031717,1.1563558272074006,5.020440364340529,3.3691690403993997
12.0,2020,2,6,1,6,2,2,0,9,8,60535,27886,32649,2.808292723217973,0.9911621376063434,0.16519368960105726,0.9911621376063434,0.33038737920211453,0.33038737920211453,2.8688230653374456,2.756592851235873
12.0,2020,3,9,0,4,6,0,0,9,10,60535,27886,32649,3.1386801024200874,1.4867432064095152,0.0,0.6607747584042291,0.9911621376063434,0.0,3.5860288316718067,2.756592851235873
