codigo_upz,AÑO,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index_eb,theft_to_people_index_eb,homicide_index_eb,sexual_index_eb,theft_to_vehicle_index_eb,theft_to_motorbike_index_eb,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
82.0,2016,555,30,101,37,131,299,555,142932,71238,71694,59.75403652852681,38.83978070792582,2.0957145504438834,6.995472344239036,2.609897538210663,9.029900564287438,59.74869168555677,38.82965326169087,2.0989001763076147,7.066297260235636,2.5886435507793912,9.165197436543252,77.90785816558578,41.70502413033169
83.0,2016,119,0,3,36,5,38,125,25502,12155,13347,63.92657113312717,46.68567820009203,0.08494262626287974,1.6225391467037775,13.036293159298724,2.276239548228948,63.916555564269466,46.66300682299428,0.0,1.1763783232687632,14.116539879225158,1.9606305387812721,102.83833813245577,28.470817412152545
84.0,2016,413,42,70,30,127,216,466,196269,96215,100054,34.76763621867103,21.05996180043619,2.1373238979507283,3.5845024178555374,1.5596895583248795,6.4259814583409876,34.74822819701532,21.042548746872917,2.139920211546398,3.566533685910663,1.5285144368188557,6.470711115866489,48.433196487034245,21.58834229516061
85.0,2016,688,52,115,31,105,376,615,236890,114433,122457,41.84620070701602,29.05370378614907,2.1926560222971947,4.8481153317803765,1.3372086964351528,4.429552601182874,41.83376250580438,29.043015745704757,2.1951116551986156,4.8545738528430915,1.30862425598379,4.432436996074127,53.743238401510055,30.704655511730646
86.0,2016,242,26,41,25,43,119,258,122669,59104,63565,30.76813731384626,19.756923320378736,2.115601695209902,3.3778199606852475,2.0755481359063266,3.5295497341553634,30.733111054952758,19.727885610871535,2.1195249003415695,3.342327727461706,2.038004711866894,3.5053681044110574,43.65186789388197,18.7209942578463
87.0,2016,112,3,15,5,16,58,93,83527,39447,44080,18.147841393037922,13.45983670307439,0.38048646453150353,1.9178954239183374,0.7019864560237233,2.0241470035334075,18.077986758772614,13.408837860811474,0.3591652998431645,1.7958264992158226,0.5986088330719408,1.9155482658302105,23.57593733363754,13.157894736842104
88.0,2016,273,1,10,2,5,128,163,36121,15968,20153,80.51365821251258,75.50689649429683,0.32804365859539003,2.9377594551027544,0.7859298158709536,1.6746038730660522,80.56255363915727,75.57930289859085,0.27684726336480164,2.7684726336480163,0.5536945267296033,1.3842363168240082,102.07915831663327,63.51411700491242
89.0,2016,21,1,5,0,0,15,12,14743,7281,7462,18.704934660946094,14.5249783935504,0.7650741679177214,3.620799827599076,0.6049899351194977,0.9191922921999537,18.31377602930204,14.244048022790476,0.6782880010852608,3.3914400054263036,0.0,0.0,16.481252575195715,20.10184937014205
90.0,2016,477,28,30,10,15,222,338,45110,21916,23194,123.98438942697706,105.60959998078235,6.081753319605333,6.472401920651938,2.3040374637044083,3.402393489551252,124.14098869430282,105.7415207271115,6.207049434715141,6.650410108623365,2.216803369541122,3.3252050543116827,154.22522358094542,95.71440889885315
91.0,2016,436,2,12,2,8,197,262,9270,4618,4652,490.6417533840257,465.3919201006365,2.1068173561691674,10.388304597064492,2.5151812069213366,7.300428047826264,496.22437971952536,470.3344120819849,2.157497303128371,12.944983818770227,2.157497303128371,8.629989212513484,567.3451710697271,423.47377472055035
92.0,2016,191,4,5,2,3,86,119,12062,5861,6201,168.9155836788043,157.37959222797215,3.163082119171987,4.225102297392295,2.0468831383876878,2.9334697968248187,169.95523130492455,158.3485325816614,3.31619963521804,4.14524954402255,1.65809981760902,2.4871497264135303,203.03702439856679,138.68730849862925
93.0,2016,1091,17,25,3,4,419,721,15774,8206,7568,717.6733446864502,687.1819125893686,10.087804095837793,13.5454270367471,2.175278899008623,2.8886347342974377,722.7082540890073,691.6444782553568,10.777228350450107,15.84886522125016,1.9018638265500192,2.5358184354000257,878.6253960516694,553.646934460888
94.0,2016,498,3,27,4,1,248,284,17141,8776,8365,309.2211586438695,288.99880251762687,1.7499265857797175,13.615588258831627,2.52529394895682,1.2869849102349529,310.95035295490345,290.53147424304296,1.750189603873753,15.751706434863777,2.333586138498337,0.5833965346245843,323.6098450319052,296.4734010759115
95.0,2016,228,20,23,1,6,106,172,20218,10201,10017,137.07293632332843,112.43903031306203,9.398724232779367,10.23425021618344,0.8938552952392873,3.1837309933176976,137.50123652191115,112.77079829854586,9.892175289346127,11.376001582748046,0.4946087644673064,2.967652586803838,168.6109204979904,105.82010582010581
96.0,2016,103,15,22,8,7,56,99,44343,21597,22746,35.03993879166696,23.299494609296517,3.3359870225686543,4.920306474023691,1.9183747148272934,1.8033569488034915,34.95478429515369,23.228017950973097,3.382721060821325,4.961324222537942,1.8041178991047064,1.578603161716618,45.83969995832754,24.619713356194495
97.0,2016,1392,0,20,9,22,615,828,33283,15303,17980,432.21374362948825,417.0159970726907,0.06583303481371666,5.843434261654316,2.7803349651264195,6.354874880121537,433.55466754799744,418.23152960971066,0.0,6.009073701288947,2.704083165580026,6.60998107141784,541.0703783571848,342.04671857619576
98.0,2016,793,4,30,23,48,306,592,41720,20398,21322,214.80983604727274,189.71069436470762,0.982642259117915,6.952292609071645,5.390257814045137,10.863523148719826,215.2444870565676,190.07670182166828,0.9587727708533077,7.1907957813998085,5.512943432406519,11.505273250239693,290.2245318168448,143.51374167526498
99.0,2016,1112,2,26,5,37,434,746,23157,11392,11765,508.10213118704974,478.160739324174,0.9107224663147659,10.231361225239894,2.326288221023954,14.231859625147214,510.42881202228267,480.20037137798505,0.8636697326942177,11.22770652502483,2.1591743317355445,15.977890054843028,654.8455056179776,368.89077773055675
100.0,2016,635,4,44,14,18,248,466,33457,15238,18219,213.17111756691932,189.34068112789456,1.2162268063956971,12.223338469660922,4.141024075927842,5.259075789354118,213.70714648653495,189.79585736916042,1.195564455868727,13.151209014555997,4.184475595540545,5.380040051409272,305.8144113400709,136.12163126406497
101.0,2016,704,2,26,20,28,327,453,25484,11742,13742,304.9318257451073,275.28051089994386,0.8316097547314572,9.423907561982231,7.414226485997619,10.06391106642797,306.074399623293,276.251765813844,0.7848061528802386,10.2024799874431,7.848061528802386,10.987286140323341,385.79458354624427,237.95662931159947
102.0,2016,1138,45,95,27,41,440,905,35646,16830,18816,376.54029315355206,318.42193293587064,12.24032655725798,24.411750201111612,7.2757238363477725,10.7623935009869,377.6019749761544,319.25040677775905,12.624137350614374,26.65095662907479,7.574482410368624,11.501991808337541,537.7302436125966,233.843537414966
103.0,2016,60,2,0,2,2,28,38,1476,779,697,418.08407674988797,381.74250469822107,8.014025342302059,3.262468693859809,6.9608351742443375,6.739879160669168,447.1544715447155,406.5040650406504,13.550135501355014,0.0,13.550135501355014,13.550135501355014,487.8048780487805,401.72166427546625
104.0,2016,247,1,8,13,6,103,172,2919,1456,1463,906.9907767248477,817.131987499446,2.907338504203554,14.141672245129655,24.03981059217722,11.080835361227336,942.1034600890715,846.1801986981843,3.4258307639602603,27.406646111682083,44.53579993148339,20.554984583761563,1181.3186813186812,704.0328092959671
105.0,2016,64,0,3,12,11,35,55,2083,1162,921,411.83563727239186,294.35204230260337,0.6723122407081407,7.867370686249322,26.05260557915141,20.73583842944154,432.06913106096977,307.24915986557846,0.0,14.402304368698992,57.60921747479597,52.80844935189631,473.32185886402755,380.02171552660155
106.0,2016,210,1,12,17,6,88,158,35167,15426,19741,69.93837183954875,59.69053806102207,0.336624608792811,3.5199230932390098,4.742560020565255,1.9702934421204807,69.95194358347314,59.71507379076976,0.28435749424176077,3.4122899309011285,4.834077402109933,1.7061449654505643,102.42447815376636,44.57727572058153
107.0,2016,324,0,9,11,8,144,208,25405,11256,14149,138.20909882233613,127.20551478986934,0.08525111827967684,3.6682390106387923,4.259009158249218,3.3020600158647655,138.5554024798268,127.5339500098406,0.0,3.542609722495572,4.329856327494587,3.148986419996064,184.7903340440654,101.77397695950243
108.0,2016,334,7,20,23,25,131,278,5650,2837,2813,710.0025184299843,580.7783395864217,10.393959776116924,22.573209073476715,28.04133528606648,27.54000536609443,723.8938053097345,591.1504424778761,12.389380530973451,35.39823008849557,40.70796460176991,44.24778761061947,979.9083538949595,465.6949875577675
109.0,2016,235,1,7,7,17,121,146,20201,8910,11291,131.77497752117338,115.97940798019543,0.5708949426964324,3.630619973335033,3.48803594849304,7.720900099137869,132.17167466957082,116.33087470917282,0.4950249987624375,3.4651749913370624,3.4651749913370624,8.415424978961438,163.8608305274972,107.16499867150827
110.0,2016,310,0,2,12,12,96,240,42204,19736,22468,79.57417186012802,73.39632432560119,0.05233436928628699,0.8196163911473463,2.8954637672923993,2.967611244942727,79.6133067955644,73.45275329352667,0.0,0.4738887309259786,2.8433323855558714,2.8433323855558714,121.60518848804215,42.72743457361581
111.0,2016,250,4,21,10,39,94,229,9863,7285,2578,325.29663035933595,251.23320690747235,3.7859688515892826,16.43527479010085,8.650312386569787,29.262504916527373,328.5004562506337,253.47257426746424,4.0555611882794285,21.291696238466997,10.138902970698572,39.541721585724424,314.3445435827042,364.6237393328161
112.0,2016,386,1,16,17,16,153,283,39243,18122,21121,110.963045564207,98.23068271329414,0.30278510107191203,4.113123260732212,4.284232447761196,4.094382929737204,111.10261702724053,98.36149122136432,0.25482251611752416,4.0771602578803865,4.33198277399791,4.0771602578803865,156.16377883235847,72.43975190568628
113.0,2016,211,3,7,35,6,75,187,34992,16455,18537,74.84353283061854,60.27299418423363,0.8892764158381159,2.2534634085508474,9.510584740975851,1.9791238332575374,74.87425697302241,60.299497027892095,0.8573388203017832,2.0004572473708273,10.002286236854138,1.7146776406035664,113.64326952294135,40.45962129794465
114.0,2016,281,3,11,26,8,131,198,41894,19326,22568,78.49524620203509,67.03402518907275,0.7471906250329994,2.7861182857321487,6.038566650077731,2.117104433248793,78.53153196161742,67.07404401584952,0.7160929966104931,2.6256743209051416,6.206139303957608,1.9095813242946484,102.45265445513814,58.046791917759656
115.0,2016,209,1,8,4,10,84,148,17109,8069,9040,135.10900594265107,121.7058563972772,0.6667637075356853,4.636073406364597,2.5293258419273297,5.541410735705484,135.6011455958852,122.15792857560349,0.5844876965339879,4.675901572271903,2.3379507861359516,5.84487696533988,183.4180195811129,92.92035398230088
116.0,2016,170,0,9,15,10,80,124,11669,5506,6163,173.69757138871893,144.80299943948071,0.17551800634369388,6.88358787295198,11.004527350468155,7.458546462992497,174.82217842145857,145.6851486845488,0.0,7.712743165652584,12.854571942754307,8.56971462850287,225.20886305848165,129.8069122180756
117.0,2016,103,0,4,1,3,38,73,702,451,251,1357.0567175844426,1274.2911656726922,1.1352140551700844,12.303158082224368,5.692164202899101,9.938592426173269,1581.196581196581,1467.2364672364672,0.0,56.980056980056986,14.245014245014247,42.73504273504274,1618.6252771618626,1513.9442231075698
1.0,2017,130,2,2,0,1,55,80,2600,1293,1307,513.0228540911172,493.99546723393814,4.987353678305051,7.007413496727745,1.939959067662934,4.391280156052156,519.2307692307693,500.0,7.6923076923076925,7.6923076923076925,0.0,3.8461538461538463,618.7161639597834,420.81101759755165
2.0,2017,81,1,3,2,0,41,46,3598,1764,1834,240.43235516056112,223.79736017700375,2.338072915375929,7.661677845620394,5.242773730612346,2.750646684120766,241.8010005558644,225.12506948304613,2.7793218454697053,8.337965536409115,5.558643690939411,0.0,260.77097505668934,223.55507088331515
3.0,2017,29,0,0,0,1,12,18,1996,964,1032,149.70380374424101,144.4904968476548,0.7942991570843398,1.739970797875115,2.242948301836583,4.761488730278664,150.3006012024048,145.29058116232466,0.0,0.0,0.0,5.0100200400801596,186.7219917012448,116.27906976744185
9.0,2017,497,7,136,17,18,337,337,117135,55560,61575,57.647983808157036,42.45097297618792,0.6142946008721811,11.55659670409189,1.501383685431224,1.668909457594165,57.62581636573185,42.42967516113885,0.5976010586075895,11.610534852947454,1.4513168566184318,1.5366884364195161,60.655147588192946,54.73000406008932
10.0,2017,430,2,2,8,4,185,261,29655,13597,16058,150.35515061588669,144.9463750270278,0.7321895051350376,0.8223963373786357,2.8127050162168112,1.8410981088532055,150.396223233856,145.00084302815713,0.6744225257123588,0.6744225257123588,2.6976901028494353,1.3488450514247177,191.95410752371848,115.20737327188941
11.0,2017,352,11,24,9,6,194,208,68115,32377,35738,59.055108050820955,51.70848568026313,1.6134729696666035,3.547965959298203,1.4099061210303645,1.1477813025399937,59.01783748073112,51.67731043088894,1.6149159509652793,3.523452983924246,1.321294868971592,0.8808632459810615,64.24313555919325,54.28395545357882
12.0,2017,554,7,12,20,8,240,361,58553,26936,31617,102.65476924670382,94.62201271483826,1.208050925942128,2.102562390678182,3.453481692813606,1.6338828397945664,102.64205079159053,94.6151350058921,1.195498095742319,2.0494253069868322,3.415708844978054,1.3662835379912215,134.02138402138402,75.9085302210836
13.0,2017,1257,0,23,24,7,533,778,121615,53809,67806,107.80358382676026,103.35939111070458,0.02602081650916744,1.9183086699651146,2.0137792016686826,0.7423158572034844,107.79920240101961,103.35896065452454,0.0,1.8912140772108703,1.9734407762200386,0.5755868930641779,144.58547826571763,78.6066129841017
14.0,2017,690,1,15,12,9,341,386,39473,18517,20956,184.11048240006926,174.7318516996627,0.3182884952254133,3.8351102234112013,3.1122596578319848,2.5562207909875623,184.1765257264459,174.80302991918526,0.25333772452055836,3.8000658678083754,3.0400526942467,2.2800395206850252,208.45709348166548,162.72189349112426
15.0,2017,371,0,2,5,0,160,218,24508,10957,13551,154.1792330353245,151.30283431755194,0.12114439853594544,0.9883563000397064,2.224249811128596,0.8125421608263695,154.23535172188673,151.37914150481475,0.0,0.8160600620205648,2.040150155051412,0.0,198.95956922515285,118.0724669766069
16.0,2017,1518,2,12,15,21,711,857,66787,29864,36923,234.70602412687379,227.2161619958305,0.33726326231953613,1.8471570068496705,2.311070290665391,3.25358839332071,234.7762289068232,227.28974201566172,0.29945947564645814,1.7967568538787488,2.245946067348436,3.1443244942878104,286.9675863916421,192.56290117271078
17.0,2017,491,3,11,12,3,249,271,47320,21979,25341,109.89954786846754,103.76238778835274,0.6727645877910728,2.384408796189771,2.615791256008873,1.030957692514533,109.8901098901099,103.76162299239222,0.6339814032121724,2.3245984784446323,2.53592561284869,0.6339814032121724,123.29951317166386,98.25973718479933
18.0,2017,480,1,19,32,5,196,341,80402,37271,43131,66.81698601273281,59.722421717097454,0.16030105333436334,2.3981556826623747,3.9949077116714773,0.8661093626258933,66.78938334867291,59.700007462500935,0.12437501554687694,2.363125295390662,3.980000497500062,0.6218750777343847,91.49204475329344,45.44295286452899
19.0,2017,918,4,13,19,14,407,561,96457,44191,52266,100.36429651600224,95.17588667150181,0.4387063445287814,1.3874019629731509,2.0205184363443682,1.614884689726244,100.35559886788931,95.17194190157271,0.4146925573053278,1.3477508112423153,1.969789647200307,1.451423950568647,126.94892625195176,77.87089121034707
20.0,2017,676,0,11,9,14,283,427,39630,17827,21803,179.09662819121687,170.51121941663163,0.07719743698244157,2.8357324627852174,2.3776161380371486,3.663372848269426,179.1572041382791,170.57784506686855,0.0,2.7756749936916476,2.2710068130204393,3.5326772646984606,239.52431704717563,129.7986515617117
21.0,2017,724,1,15,7,14,305,456,27237,12344,14893,279.1600432570428,265.5779835758693,0.45124384488343366,5.497140284051041,2.702809051588627,5.064378188114643,279.3993464772185,265.8148841649227,0.367147630062048,5.507214450930719,2.570033410434336,5.140066820868672,369.41023979261183,204.79419861679983
22.0,2017,965,4,62,40,32,448,655,64694,31352,33342,170.46332900719486,149.1361910500032,0.647466793834091,9.51735674257949,6.139450234914645,4.925585222172328,170.49494543543452,149.16375552601477,0.6182953596933255,9.583578075246546,6.182953596933255,4.946362877546604,208.91809134983413,134.3650650830784
23.0,2017,306,0,5,11,7,139,190,51171,23683,27488,64.33959168162146,59.834626089180716,0.0604588254996614,1.0582732710916225,2.2373493172565806,1.6704704151968561,64.29422915323133,59.7994958081726,0.0,0.9771159445779836,2.149655078071564,1.367962322409177,80.2263226787147,50.5675203725262
24.0,2017,693,2,100,23,11,390,439,76133,34768,41365,108.89480182177243,91.0320972861474,0.2969495656954417,13.032585282826235,3.0597568899927934,1.6495816987807252,108.88839268122891,91.0249169217028,0.2626981729342072,13.134908646710363,3.0210289887433834,1.4448399511381398,126.26553152323977,94.28260606793182
25.0,2017,452,3,32,17,12,216,299,39491,17913,21578,130.65236878062342,114.44652620485661,0.7995403629049675,8.032139507515643,4.319736975543136,3.2269411380736246,130.6626826365501,114.45645843356714,0.7596667595148261,8.10311210149148,4.304778303917348,3.0386670380593044,166.9178808686429,100.1019556956159
26.0,2017,1387,6,66,48,59,705,861,99412,47261,52151,157.51104042195257,139.5063261197208,0.623037738327374,6.624962068851061,4.82482582705681,5.872163207853202,157.52625437572928,139.52037983342052,0.6035488673399589,6.639037540739548,4.8283909387196715,5.934897195509596,182.17980999132476,135.18436846848573
27.0,2017,1221,12,47,36,59,597,778,164701,77178,87523,83.49392601581644,74.14177174805263,0.7389103041817899,2.867912045664689,2.2132980843810044,3.6152081753669476,83.4846175797354,74.13434041080504,0.7285930261504181,2.853656019089137,2.185779078451254,3.5822490452395557,100.80592915079427,68.21064177416223
28.0,2017,1665,35,92,33,113,801,1137,263441,126201,137240,73.57222814075787,63.20831749724875,1.3304061250433692,3.4987673582392262,1.2765111386068613,4.2966226183914635,73.56485892476873,63.202007280567564,1.3285707236155344,3.4922430449322617,1.2526523965517895,4.289385479101583,90.09437326170158,58.36490819003206
29.0,2017,981,7,23,56,60,412,715,110868,52265,58603,101.65950189095798,88.4894525049941,0.6483866057068782,2.102602157504907,5.044153126188971,5.378598368109386,101.65241548508135,88.48360212144172,0.6313814626402569,2.0745390915322726,5.051051701122055,5.411841108345058,136.80283172295034,70.30356807671961
30.0,2017,1285,11,45,48,66,613,841,124447,59128,65319,116.91850987306196,103.25726168747399,0.8949871786730289,3.628766554665927,3.8685941339149266,5.278024020632279,116.91724187806858,103.25680811911899,0.8839104196967383,3.615997171486657,3.8570636495857675,5.30346251818043,142.2337978622649,93.84711952111944
31.0,2017,870,2,50,39,38,411,588,65292,30527,34765,152.98465043702342,133.2300215349226,0.3447499471886508,7.621255797446184,5.935895595549981,5.735323403974423,153.00496232310238,133.24756478588495,0.30631624088709186,7.657906022177296,5.973166697298291,5.820008576854745,192.61637239165327,118.22235006472026
32.0,2017,306,9,24,9,23,149,222,96512,46487,50025,38.475893683371204,31.73620245847933,0.9457287836980967,2.514715858948232,1.0029557112538703,2.4991372624446395,38.440815649867375,31.705901856763926,0.932526525198939,2.486737400530504,0.932526525198939,2.3831233421750664,47.755286424161596,29.78510744627686
33.0,2017,384,9,16,29,16,202,252,41773,20155,21618,108.69452009729825,91.9376236310792,2.1268870469098444,3.8626817845687267,6.843376604606134,3.9221930871674457,108.68264189787662,91.92540636296172,2.1545017116319154,3.830225265123405,6.942283293036172,3.830225265123405,125.03100967501861,93.44065130909428
34.0,2017,701,11,46,42,57,333,524,78340,37878,40462,109.400907869733,89.48951389855704,1.4082651326334918,5.863671616034235,5.344313175174217,7.114411730439287,109.39494511105438,89.48174623436304,1.404135818228236,5.871840694408986,5.361245851416901,7.2759765126372224,138.33887744865092,82.29944145123821
35.0,2017,341,4,7,26,12,149,241,24864,11743,13121,156.79364016505173,137.09377546655037,1.6054608748499963,2.9081348116637162,10.049430533541454,4.798591147104437,156.85328185328186,137.14607464607465,1.6087516087516087,2.815315315315315,10.456885456885457,4.826254826254826,205.2286468534446,113.55841780352108
36.0,2017,522,12,22,45,48,261,388,46401,21932,24469,139.85074056770634,112.49081245269245,2.54286464607698,4.751393546407735,9.501816011536027,9.775430045061588,139.86767526561928,112.497575483287,2.5861511605353336,4.741277127648111,9.6980668520075,10.344604642141334,176.91045048331205,106.66557685234378
37.0,2017,529,7,26,48,15,228,396,37893,17125,20768,164.89018876819256,139.56668703450268,1.8328155581574066,6.819381334707355,12.289280861115042,4.04337134910775,164.93811521916976,139.60362072150528,1.8473068904547014,6.861425593117462,12.667247248832238,3.958514765260074,231.24087591240877,109.78428351309707
38.0,2017,1313,9,39,100,37,645,853,54472,25836,28636,274.88724316561917,240.94095058464376,1.6490771651061087,7.124801606304535,17.902304774729853,6.608157481551422,275.00367161110296,241.04126890879718,1.652224996328389,7.159641650756352,18.358055514759876,6.792480540461155,330.1594674098158,225.240955440704
39.0,2017,1082,13,46,78,77,496,800,87655,42225,45430,147.83966112084917,123.42989608998514,1.4849787819831954,5.247556250099027,8.80941666082088,8.555096000713494,147.85237579145513,123.4384804061377,1.4830871028463863,5.24784667161029,8.898522617078319,8.784438993782443,189.46121965660151,109.17895663658375
40.0,2017,851,7,57,145,32,401,691,97563,46093,51470,111.9313981862695,87.23285475742051,0.7349849239910293,5.836101114207989,14.669734374389165,3.349640435615472,111.92767750069187,87.22569006693111,0.7174851121839222,5.842378770640509,14.862191609524103,3.2799319414122157,149.91430369036513,77.90946182242082
41.0,2017,575,6,27,94,23,276,449,56520,26806,29714,128.26770729673723,101.73597748179112,1.079259050473592,4.784786032196102,16.246852642793492,4.119303285152081,128.27317763623495,101.73389950460015,1.0615711252653928,4.777070063694268,16.631280962491154,4.069355980184006,167.49981347459524,92.88550851450495
42.0,2017,1268,13,54,69,72,584,892,130738,63769,66969,112.90002253035786,96.99022279306845,1.0031976643567027,4.138663162161035,5.268667458811445,5.475188724269566,112.89755082684454,96.98786886750601,0.9943551224586578,4.130398200982117,5.27773103458826,5.507197601309489,139.879878938042,87.20452746793292
43.0,2017,770,4,70,99,37,402,578,70973,33761,37212,138.0706389521151,108.48980070425581,0.5917974191509964,9.79859068302981,13.709716768677904,5.176069755048922,138.08067856790612,108.49196173192622,0.5635946063996168,9.862905611993293,13.948966508390516,5.213250109196455,171.20345961316315,108.02966784908094
44.0,2017,1229,6,49,99,30,525,888,79703,37822,41881,177.25399537577422,154.17255047571606,0.7732296998096174,6.136381759923031,12.242515702031525,3.8188746459392293,177.28316374540483,154.19745806305912,0.7527947505112731,6.147823795842063,12.421113383436007,3.7639737525563657,234.78398815504204,125.35517299013873
45.0,2017,985,17,49,92,52,440,755,91314,44167,47147,130.86256266000746,107.86814238003694,1.855190775474372,5.364542804147641,9.965890929264638,5.639507143228359,130.8671178570646,107.86954902862651,1.8617079527783253,5.366099393302232,10.075125391506232,5.694636090851349,170.94210609731246,93.32513203385156
46.0,2017,1145,6,48,141,61,506,895,136219,64985,71234,102.85449522931266,84.06188682559986,0.4571924763193719,3.5360820023956085,10.273527910571365,4.4849344284253325,102.84908859997505,84.05582187506882,0.4404671888649895,3.523737510919916,10.350978938327254,4.47808308679406,137.7240901746557,71.03349524103658
47.0,2017,911,6,43,84,63,454,653,95340,45189,50151,116.11276433736411,95.55658941530426,0.6490863023101622,4.517544069717233,8.730203946281007,6.50804468493874,116.11076148521082,95.55275854835325,0.6293266205160478,4.510174113698342,8.81057268722467,6.607929515418502,144.50419349841775,90.52660963889055
48.0,2017,597,8,33,78,65,299,482,141356,67801,73555,55.26963443039045,42.25149776685777,0.5802747784519172,2.354762396541283,5.5064524389460185,4.6006891316109115,55.25057302130791,42.23379269362461,0.5659469707688389,2.3345312544214605,5.51798296499618,4.598319137496817,71.09039689680094,40.6498538508599
49.0,2017,387,2,11,14,14,159,269,37582,18051,19531,113.89181886143832,102.97662972422681,0.5857603802683631,2.9862682732876014,3.768359793164425,3.838870210252217,113.88430631685381,102.97482837528604,0.5321696556862328,2.9269331062742805,3.7251875898036295,3.7251875898036295,149.02221483574317,81.40904203573807
50.0,2017,354,14,47,22,32,206,263,93030,45064,47966,50.44494211113701,38.08094113389583,1.5062043283526758,5.053935918777366,2.4095998918003483,3.5042653128021644,50.41384499623778,38.052241212512094,1.5048908954100828,5.052133720305278,2.36482854993013,3.4397506180801893,58.361441505414525,42.9470875203269
51.0,2017,174,16,27,8,20,109,136,72985,35428,37557,33.61766597377821,23.884896917963765,2.1750691284562,3.7199177628043514,1.1845910312458234,2.867607367643867,33.56854148112626,23.840515174350895,2.1922312804000823,3.699390285675139,1.0961156402000412,2.7402891005001027,38.38771593090211,29.02255238703837
52.0,2017,120,10,24,2,4,74,86,17893,8909,8984,89.4923318762719,67.14940679930976,5.174256125411622,12.980588843882352,1.4508034578204705,2.780111711506598,89.4204437489521,67.06533281171409,5.588777734309506,13.413066562342815,1.1177555468619014,2.2355110937238027,96.53159726119654,82.36865538735529
53.0,2017,321,24,20,9,33,128,279,47080,22705,24375,86.47855355194548,68.21286516972911,4.94995716729594,4.268293379733982,2.015761434917516,6.777492716995883,86.44859813084112,68.18181818181817,5.097706032285472,4.248088360237893,1.9116397621070518,7.009345794392523,122.88042281435807,52.51282051282051
54.0,2017,452,31,40,31,53,222,385,109202,56507,52695,55.609608393101006,41.41440893754555,2.815256091805125,3.6770476387660342,2.869044000131142,4.844900493503439,55.585062544642035,41.39118331166096,2.8387758465962163,3.662936576253182,2.8387758465962163,4.853390963535467,68.13315164492894,42.129234272701396
55.0,2017,229,22,31,9,19,114,196,71384,34504,36880,43.47164480291805,32.12076867271833,3.039486686995444,4.3548266378362355,1.3469893597577745,2.7969504251692676,43.42709850946991,32.08001793118906,3.0819231200268966,4.342709850946991,1.2607867309200942,2.661660876386865,56.80500811500116,30.91106290672451
56.0,2017,246,14,12,10,10,105,187,48373,23549,24824,60.41557699760729,50.899384910641324,2.8400281134279637,2.5361033076882102,2.162914997493399,2.3180806223516717,60.36425278564488,50.8548157029748,2.89417650342133,2.480722717218283,2.067268931015236,2.067268931015236,79.40889209732897,42.29777634547212
57.0,2017,467,35,54,24,53,265,368,123694,60436,63258,51.19781061782914,37.776142543857404,2.8089046385336274,4.3724623265135785,1.9804368004665125,4.3000380518440835,51.17467298332983,37.754458583278094,2.8295632771193433,4.365611913269843,1.9402719614532637,4.284767248209291,60.89085975246542,41.89193461696544
58.0,2017,290,8,41,18,38,154,241,91084,44685,46399,43.40150606678921,31.87078932488054,0.8934782276287498,4.509145712348451,2.0297298101353416,4.198474286809173,43.36656273330113,31.838742259891966,0.8783101313073647,4.5013394229502435,1.9761977954415704,4.171973123709982,53.93308716571557,33.19037048212246
59.0,2017,142,20,27,13,29,84,147,47970,23806,24164,48.21731548952051,29.664528743347354,4.062298425494469,5.620238333825753,2.782314679781403,5.911227586676851,48.155096935584744,29.60183447988326,4.169272461955389,5.628517823639775,2.710027100271003,6.0454450698353135,61.74913887255314,34.762456546929315
60.0,2017,4,8,4,0,0,6,10,1100,565,535,144.56389319370618,38.765897796033165,26.373407544488018,21.554582716128845,2.919324008699119,3.8467929300922683,145.45454545454547,36.36363636363637,72.72727272727273,36.36363636363637,0.0,0.0,176.99115044247787,112.14953271028037
61.0,2017,83,6,40,7,7,67,76,21111,10292,10819,67.84032979014763,39.439887321145754,2.728869008233728,18.328262418066103,3.4232523444421927,3.581255455786969,67.73719861683483,39.315996399981046,2.842120221685377,18.947468144569182,3.3158069252996065,3.3158069252996065,73.84376214535561,61.928089472224784
62.0,2017,288,13,19,29,22,154,217,39702,19776,19926,93.47444570828289,72.57283918642717,3.190286806524969,4.7963471750842634,7.184284105630925,5.4404059215128635,93.44617399627224,72.54042617500377,3.2743942370661427,4.785653115712055,7.304417913455241,5.541282555035011,109.72896440129449,77.28595804476564
63.0,2017,19,4,1,3,0,10,17,47,26,21,3119.443812220142,2229.6106059826484,20.556748328896585,14.561975989497261,20.1611011591082,4.623463957691064,5744.68085106383,4042.5531914893613,851.063829787234,212.7659574468085,638.2978723404254,0.0,6538.461538461538,4761.9047619047615
64.0,2017,15,4,3,0,3,11,14,5124,2596,2528,49.36328477830707,29.85941240609864,6.019744212944249,5.751700526712425,1.239990329617333,5.2575876613662365,48.79000780640125,29.27400468384075,7.8064012490242,5.85480093676815,0.0,5.85480093676815,53.929121725731896,43.5126582278481
