ZAT,AÑO,quarter,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO
189.0,2018,1,16,0,2,1,2,1,5,3,2,6,2,2,9,12
189.0,2018,2,20,0,3,1,2,3,3,4,1,1,8,6,12,14
189.0,2018,3,24,0,6,1,3,6,2,4,10,5,5,2,12,22
189.0,2018,4,14,0,0,0,2,1,1,5,2,2,1,4,9,7
189.0,2019,1,15,0,1,1,0,2,1,2,5,3,1,3,9,8
190.0,2015,1,3,0,1,1,4,0,1,2,2,1,1,2,3,6
190.0,2015,2,4,0,3,1,0,1,2,2,1,1,1,0,5,3
190.0,2015,3,3,0,1,0,2,0,2,0,1,1,1,1,2,4
190.0,2015,4,6,0,1,0,3,0,2,2,2,1,2,1,4,6
190.0,2016,1,15,1,1,1,3,4,4,1,4,2,5,1,6,15
190.0,2016,2,10,0,1,0,3,2,3,1,3,3,1,1,4,10
190.0,2016,3,13,0,1,3,7,2,4,4,0,6,1,7,7,17
190.0,2016,4,16,0,0,1,9,0,4,3,7,6,2,4,4,22
190.0,2017,1,21,0,2,1,3,4,2,3,3,8,3,4,7,20
190.0,2017,2,18,0,1,0,2,2,2,1,7,4,0,5,8,13
190.0,2017,3,26,3,0,0,2,4,5,5,5,1,3,8,13,18
190.0,2017,4,27,0,0,6,7,7,4,8,6,7,3,5,12,28
190.0,2018,1,34,1,2,2,4,4,6,6,9,4,9,5,14,29
190.0,2018,2,28,0,4,3,11,3,14,5,5,5,4,10,16,30
190.0,2018,3,33,0,2,2,5,2,5,3,10,6,7,9,18,24
190.0,2018,4,36,0,0,0,8,4,6,3,7,6,7,11,16,28
190.0,2019,1,16,0,1,1,5,1,2,4,6,8,1,1,11,12
191.0,2015,1,0,1,1,0,2,0,2,0,0,1,0,1,1,3
191.0,2015,2,1,0,1,1,5,0,1,4,0,1,0,2,2,6
191.0,2015,3,2,0,2,0,2,0,0,1,3,2,0,0,3,3
191.0,2015,4,13,1,0,0,11,1,5,3,3,5,3,5,4,21
191.0,2016,1,12,0,0,1,4,1,5,0,1,3,1,6,8,9
191.0,2016,2,1,0,0,1,2,0,2,0,1,1,0,0,1,3
191.0,2016,3,11,1,2,0,0,0,3,1,2,4,4,0,6,8
191.0,2016,4,9,0,0,1,5,0,3,4,2,0,3,3,3,12
191.0,2017,1,21,0,1,0,5,2,3,5,8,2,1,6,4,23
191.0,2017,2,16,0,2,2,1,1,4,2,4,3,4,3,11,10
191.0,2017,3,19,0,0,2,3,1,2,7,3,3,5,3,9,15
191.0,2017,4,21,1,0,1,3,4,3,2,8,2,3,4,11,15
191.0,2018,1,15,0,2,6,7,3,3,9,2,6,3,4,10,20
191.0,2018,2,27,0,1,1,7,5,8,2,7,5,5,4,16,20
191.0,2018,3,36,0,0,4,7,8,5,7,10,5,8,4,16,31
191.0,2018,4,20,0,1,1,6,4,5,2,6,3,3,5,8,20
191.0,2019,1,17,0,0,0,0,2,2,2,4,3,1,3,8,9
192.0,2015,1,11,1,0,1,2,1,1,3,3,3,3,1,6,9
192.0,2015,2,8,3,3,8,2,6,1,2,2,3,5,5,12,12
192.0,2015,3,8,0,1,5,6,3,6,1,2,5,1,2,6,14
192.0,2015,4,20,1,1,8,8,6,4,7,2,6,5,8,9,29
192.0,2016,1,29,0,3,2,6,3,5,7,8,6,5,6,18,22
192.0,2016,2,25,1,1,5,2,4,6,5,3,2,9,5,9,25
192.0,2016,3,28,0,1,5,0,3,3,6,4,4,11,3,17,17
192.0,2016,4,31,0,0,2,6,5,7,2,5,6,7,7,6,33
192.0,2017,1,52,0,4,5,3,5,11,9,10,5,14,10,29,35
192.0,2017,2,53,0,3,14,4,7,15,9,13,8,16,6,28,46
192.0,2017,3,35,1,2,8,2,6,10,7,6,6,5,8,20,28
192.0,2017,4,62,0,1,16,7,9,17,14,9,15,11,11,33,53
192.0,2018,1,74,0,4,7,11,6,20,16,14,16,15,9,33,63
192.0,2018,2,60,0,1,13,10,8,16,15,8,10,14,13,26,58
192.0,2018,3,75,0,3,3,9,15,15,13,13,11,14,9,36,54
192.0,2018,4,76,0,0,7,6,8,14,15,16,11,14,11,28,61
192.0,2019,1,58,1,3,2,5,9,16,12,12,7,7,6,30,39
193.0,2015,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
193.0,2015,2,0,1,0,0,1,1,0,0,0,0,0,1,0,2
193.0,2015,3,3,0,0,0,0,0,1,0,1,1,0,0,2,1
193.0,2015,4,3,0,0,1,1,1,3,0,0,1,0,0,1,4
193.0,2016,1,6,0,0,2,0,0,4,2,0,2,0,0,0,8
193.0,2016,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
193.0,2016,3,2,0,1,0,0,0,1,1,1,0,0,0,1,2
193.0,2016,4,5,1,1,0,1,0,1,0,1,0,3,3,3,5
193.0,2017,1,6,2,0,1,0,1,0,1,0,2,2,3,0,9
193.0,2017,2,5,0,0,0,1,1,1,1,3,0,0,0,1,5
193.0,2017,3,6,1,0,0,0,2,2,0,1,1,1,0,4,3
193.0,2017,4,6,1,1,1,0,3,2,0,0,3,0,1,3,6
193.0,2018,1,9,1,1,0,0,1,4,1,1,2,2,0,6,5
193.0,2018,2,4,0,0,1,0,2,0,0,0,1,1,1,3,2
193.0,2018,3,5,0,0,0,0,1,0,1,0,2,1,0,1,4
193.0,2018,4,1,0,0,1,0,1,0,0,0,0,0,1,1,1
194.0,2015,1,2,2,0,0,3,2,2,1,0,1,0,1,1,6
194.0,2015,2,2,0,3,0,5,0,4,0,4,2,0,0,4,6
194.0,2015,3,4,3,3,1,1,4,5,2,1,0,0,0,5,7
194.0,2015,4,5,3,4,0,1,2,5,1,2,0,2,1,6,7
194.0,2016,1,18,1,5,2,4,0,3,8,4,4,5,6,9,21
194.0,2016,2,13,0,1,2,2,2,0,1,6,6,2,1,8,10
194.0,2016,3,12,0,1,0,3,0,1,6,1,2,0,6,7,9
194.0,2016,4,16,4,3,0,3,2,3,9,1,5,3,3,7,19
194.0,2017,1,20,3,2,2,3,1,3,10,6,1,5,4,12,18
194.0,2017,2,23,1,6,0,2,8,2,3,4,7,3,5,16,16
194.0,2017,3,18,1,1,1,1,4,3,2,3,1,5,4,7,15
194.0,2017,4,29,1,2,0,0,1,4,2,7,4,7,7,13,19
194.0,2018,1,21,2,7,0,3,3,0,6,8,5,6,5,19,14
194.0,2018,2,24,0,4,3,3,5,6,4,4,3,4,8,10,24
194.0,2018,3,26,0,5,4,2,1,7,5,11,4,7,2,14,23
194.0,2018,4,25,1,1,0,2,3,3,5,3,4,3,8,12,17
194.0,2019,1,16,1,3,3,2,5,2,4,7,3,2,2,9,16
195.0,2015,1,3,0,0,1,1,0,1,0,3,1,0,0,1,4
195.0,2015,2,6,0,0,0,4,2,2,0,3,1,1,1,0,10
195.0,2015,3,6,0,4,0,3,0,2,4,3,1,2,1,6,7
195.0,2015,4,3,2,1,0,5,1,4,1,1,2,0,2,1,10
195.0,2016,1,14,0,3,1,2,2,3,4,7,1,1,2,9,11
195.0,2016,2,8,0,1,0,1,1,3,1,2,2,0,1,1,9
195.0,2016,3,11,1,2,0,0,1,3,1,3,2,1,3,5,9
195.0,2016,4,10,0,1,0,0,1,2,2,2,1,0,3,6,5
195.0,2017,1,14,1,2,1,5,3,1,3,1,6,2,7,6,17
195.0,2017,2,16,1,5,2,3,4,4,3,5,5,1,5,9,18
195.0,2017,3,17,1,1,0,1,2,4,2,6,2,1,3,4,16
195.0,2017,4,18,3,2,3,3,3,2,4,5,7,3,5,16,13
195.0,2018,1,12,0,3,0,3,1,5,1,4,1,4,2,9,9
195.0,2018,2,22,1,3,0,4,2,5,4,5,6,2,6,9,21
195.0,2018,3,13,1,4,0,1,4,2,3,2,4,1,3,7,12
195.0,2018,4,18,1,2,3,0,1,2,3,4,8,3,3,14,10
195.0,2019,1,12,0,3,0,5,1,2,5,3,1,6,2,9,11
196.0,2015,1,2,1,4,0,3,1,2,4,1,2,0,0,5,5
196.0,2015,2,2,0,3,1,0,0,1,0,0,2,2,1,1,5
196.0,2015,3,5,0,4,1,0,2,1,1,2,1,2,1,5,5
196.0,2015,4,7,2,1,0,3,3,3,2,1,2,1,1,3,10
196.0,2016,1,12,1,2,0,2,2,1,0,4,1,5,4,4,13
196.0,2016,2,12,1,0,1,3,0,5,2,2,3,4,1,5,12
196.0,2016,3,15,0,0,0,1,1,3,2,2,3,3,2,2,14
196.0,2016,4,8,1,1,0,7,0,4,3,5,1,1,3,3,14
196.0,2017,1,13,1,1,2,4,2,4,3,2,5,3,2,7,14
196.0,2017,2,18,0,3,1,3,1,2,3,5,8,2,4,10,15
196.0,2017,3,24,0,1,0,5,2,7,4,4,5,4,4,9,21
196.0,2017,4,18,2,1,1,6,2,2,11,6,2,3,2,8,20
196.0,2018,1,21,0,3,3,4,4,5,5,5,2,6,4,13,18
196.0,2018,2,28,0,2,1,7,4,4,6,7,3,2,12,14,24
196.0,2018,3,24,0,8,0,1,5,7,6,1,8,2,4,12,21
196.0,2018,4,28,0,4,0,2,6,5,3,5,3,7,5,14,20
196.0,2019,1,12,0,3,0,5,1,7,0,2,4,3,3,11,9
197.0,2015,1,16,2,2,0,3,4,1,2,7,4,3,2,3,20
197.0,2015,2,4,1,2,0,3,1,0,4,2,0,3,0,2,8
197.0,2015,3,5,2,2,0,3,0,2,3,4,1,0,2,3,9
197.0,2015,4,11,0,3,0,6,4,1,1,2,6,4,2,4,16
197.0,2016,1,24,0,2,0,3,3,6,5,3,2,3,7,10,19
197.0,2016,2,9,2,0,1,2,3,0,2,2,2,2,3,5,9
197.0,2016,3,19,1,0,2,7,1,7,3,6,4,1,7,11,18
197.0,2016,4,22,1,3,0,11,1,8,5,11,3,2,7,9,28
197.0,2017,1,32,1,2,3,8,5,8,5,10,8,3,7,19,27
197.0,2017,2,21,0,6,1,5,1,5,3,7,7,5,5,13,20
197.0,2017,3,24,2,4,1,11,3,8,5,8,6,5,7,15,27
197.0,2017,4,30,3,4,0,5,2,7,9,5,4,7,8,14,28
197.0,2018,1,33,1,3,2,5,2,7,8,10,4,7,6,13,31
197.0,2018,2,50,2,0,3,9,7,4,6,17,13,5,12,19,45
197.0,2018,3,34,1,6,2,10,3,9,5,11,12,5,8,24,29
197.0,2018,4,42,0,3,1,2,6,5,7,12,8,5,5,26,22
197.0,2019,1,21,1,2,2,1,0,5,5,4,2,5,6,10,17
198.0,2015,1,22,0,2,6,7,4,8,3,5,5,5,7,11,26
198.0,2015,2,7,0,0,3,7,1,0,4,1,3,4,4,1,16
198.0,2015,3,8,0,9,4,6,3,4,7,3,4,3,3,14,13
198.0,2015,4,12,0,2,2,4,3,5,0,1,4,4,3,7,13
198.0,2016,1,23,1,1,4,2,1,9,5,3,6,3,4,10,21
198.0,2016,2,14,1,1,3,0,1,3,3,2,3,2,5,7,12
198.0,2016,3,15,1,0,3,2,2,2,1,2,6,1,7,9,12
198.0,2016,4,15,0,1,9,4,3,5,3,2,5,4,7,8,21
198.0,2017,1,27,0,2,3,4,0,7,5,9,5,3,7,13,23
198.0,2017,2,52,0,1,5,6,3,11,12,11,8,5,14,18,46
198.0,2017,3,34,0,0,8,4,9,8,4,7,5,9,4,21,25
198.0,2017,4,40,0,1,5,3,9,7,4,6,8,12,3,20,29
198.0,2018,1,44,0,2,2,4,4,10,5,5,11,6,11,20,32
198.0,2018,2,48,0,4,4,3,11,12,7,11,6,7,5,25,34
198.0,2018,3,55,0,3,6,2,5,11,13,7,5,13,12,28,38
198.0,2018,4,56,0,1,3,2,6,9,9,9,7,10,12,19,43
198.0,2019,1,37,1,2,1,2,3,6,4,7,8,9,6,13,30
199.0,2015,1,9,0,1,1,3,3,2,4,2,1,1,1,4,10
199.0,2015,2,2,0,3,1,0,0,0,1,1,2,1,1,6,0
199.0,2015,3,5,0,3,1,1,0,2,3,0,2,1,2,7,3
199.0,2015,4,7,0,4,3,3,3,2,2,4,2,1,3,6,11
199.0,2016,1,26,0,1,0,2,3,3,8,5,4,2,4,9,20
199.0,2016,2,6,0,1,0,4,2,0,3,2,2,1,1,4,7
199.0,2016,3,14,0,1,0,3,0,3,3,5,1,2,4,8,10
199.0,2016,4,17,0,0,1,2,2,2,1,2,2,6,5,10,10
199.0,2017,1,24,0,1,2,2,2,4,3,3,11,2,4,12,17
199.0,2017,2,16,0,0,1,1,4,2,4,1,3,0,4,9,9
199.0,2017,3,34,0,0,4,1,5,7,5,6,5,6,5,16,23
199.0,2017,4,35,0,2,2,4,4,8,5,7,5,4,10,16,27
199.0,2018,1,39,0,0,4,1,2,8,5,13,9,5,2,17,27
199.0,2018,2,43,0,2,1,1,5,9,2,6,5,6,14,24,23
199.0,2018,3,36,0,0,4,1,4,10,6,4,7,8,2,17,24
199.0,2018,4,34,0,2,2,0,2,7,6,11,6,2,4,19,19
199.0,2019,1,25,0,0,6,0,4,4,2,7,6,4,4,13,18
200.0,2015,1,11,1,4,0,2,2,2,0,5,4,1,4,8,10
200.0,2015,2,6,0,4,1,4,1,2,1,2,3,3,3,5,10
200.0,2015,3,5,1,3,0,5,2,3,4,1,2,1,1,5,9
200.0,2015,4,16,2,1,0,0,0,2,3,2,4,3,5,5,14
200.0,2016,1,29,0,2,0,1,0,7,3,9,5,5,3,15,17
200.0,2016,2,16,2,2,0,2,5,2,2,1,5,3,4,8,14
200.0,2016,3,15,2,2,2,0,1,4,4,2,4,2,4,11,10
200.0,2016,4,17,0,3,1,4,2,7,3,4,3,3,3,12,13
200.0,2017,1,29,0,4,1,4,5,7,1,4,4,8,9,23,15
200.0,2017,2,33,1,1,1,2,4,7,5,9,3,4,6,14,24
200.0,2017,3,47,2,2,2,2,5,9,7,8,6,12,8,27,28
200.0,2017,4,40,0,1,1,2,4,8,8,6,6,5,7,16,28
200.0,2018,1,39,2,0,4,2,5,8,3,9,4,5,13,20,27
200.0,2018,2,51,0,3,2,4,9,7,6,12,7,13,6,23,37
200.0,2018,3,47,0,1,1,4,4,5,7,12,12,4,9,27,26
200.0,2018,4,41,0,2,4,3,3,11,11,9,6,4,6,14,36
200.0,2019,1,29,1,2,2,2,2,2,11,5,4,6,6,13,23
201.0,2015,1,10,0,1,5,1,6,3,1,0,5,2,0,8,9
201.0,2015,2,6,0,3,2,1,0,4,1,2,4,1,0,4,8
201.0,2015,3,4,0,1,2,0,3,0,2,0,1,0,1,2,5
201.0,2015,4,10,0,4,4,1,4,5,2,1,2,1,4,6,13
201.0,2016,1,22,0,3,6,0,1,6,8,7,2,4,3,14,17
201.0,2016,2,8,0,2,2,2,2,2,1,1,2,5,1,5,9
201.0,2016,3,8,0,0,4,0,0,2,1,2,2,3,2,5,7
201.0,2016,4,13,0,0,1,1,2,2,2,2,4,1,2,7,8
201.0,2017,1,17,0,2,5,1,5,2,0,3,8,4,3,10,15
201.0,2017,2,13,0,2,3,2,2,3,2,2,4,6,1,7,13
201.0,2017,3,27,0,1,5,1,0,5,2,7,7,6,7,12,22
201.0,2017,4,20,2,2,3,3,3,8,6,1,2,3,7,14,16
201.0,2018,1,38,0,1,7,5,6,11,6,7,8,7,6,17,34
201.0,2018,2,39,0,0,2,0,2,8,3,4,8,5,11,14,27
201.0,2018,3,31,1,2,7,3,3,9,4,8,6,9,5,15,29
201.0,2018,4,32,0,1,6,1,4,4,6,6,6,6,8,15,25
201.0,2019,1,28,0,1,2,2,3,9,5,4,3,4,5,12,21
202.0,2015,1,4,0,1,3,0,1,2,1,2,1,0,1,5,3
202.0,2015,2,6,1,2,0,1,0,2,2,3,2,1,0,6,4
202.0,2015,3,9,0,1,0,1,2,1,2,4,0,1,1,5,6
202.0,2015,4,9,0,0,1,0,2,2,2,1,0,1,2,3,7
202.0,2016,1,21,0,0,0,2,3,4,6,1,1,5,3,10,13
202.0,2016,2,7,0,1,0,0,1,1,1,1,0,3,1,3,5
202.0,2016,3,9,0,1,0,2,1,3,2,3,1,1,1,3,9
202.0,2016,4,13,0,0,0,0,1,5,1,1,2,2,1,6,7
202.0,2017,1,12,1,1,1,1,4,1,2,1,2,2,4,6,10
202.0,2017,2,14,0,1,0,1,3,2,1,1,5,2,2,3,13
202.0,2017,3,20,0,1,1,2,0,4,2,4,7,3,4,11,13
202.0,2017,4,26,0,0,0,0,6,5,0,2,4,3,6,12,14
202.0,2018,1,23,1,1,5,2,7,8,2,4,3,4,4,15,17
202.0,2018,2,28,0,3,1,3,2,6,7,7,6,4,3,16,19
202.0,2018,3,32,0,1,3,2,3,4,5,9,7,4,6,18,20
202.0,2018,4,19,1,2,1,0,2,3,3,5,2,2,6,12,11
202.0,2019,1,14,0,0,1,1,1,1,3,2,4,2,3,7,9
203.0,2015,1,7,0,1,0,0,0,1,0,2,2,2,1,2,6
203.0,2015,2,10,0,0,0,0,1,0,2,1,2,3,1,4,6
203.0,2015,3,3,0,2,2,0,0,1,2,2,2,0,0,2,5
203.0,2015,4,3,0,0,0,3,1,1,2,2,0,0,0,3,3
203.0,2016,1,15,0,1,0,1,2,3,2,3,1,1,5,10,7
203.0,2016,2,6,0,2,0,0,1,3,0,0,2,1,1,6,2
203.0,2016,3,6,0,1,0,2,1,0,0,2,5,1,0,3,6
203.0,2016,4,9,0,1,1,1,0,1,2,2,4,2,1,5,7
203.0,2017,1,15,0,2,1,2,2,4,1,3,3,4,3,8,12
203.0,2017,2,12,0,1,2,0,1,1,1,3,4,2,3,8,7
203.0,2017,3,20,0,1,0,0,3,1,1,6,5,5,0,8,13
203.0,2017,4,26,0,1,0,2,3,6,4,3,3,6,4,9,20
203.0,2018,1,16,0,1,1,1,2,2,4,2,3,5,1,8,11
203.0,2018,2,25,0,1,2,0,3,6,2,3,6,5,3,7,21
203.0,2018,3,25,0,2,5,6,4,5,7,5,7,3,7,8,30
203.0,2018,4,24,0,1,0,0,2,4,6,3,3,4,3,8,17
203.0,2019,1,21,0,1,2,0,4,7,2,3,1,5,2,5,19
204.0,2015,1,10,0,1,3,1,2,0,3,2,2,4,2,4,11
204.0,2015,2,6,0,5,2,2,1,2,2,5,3,0,2,6,9
204.0,2015,3,5,0,0,1,2,0,1,0,2,2,0,3,2,6
204.0,2015,4,12,0,0,4,0,2,1,3,2,4,2,2,6,10
204.0,2016,1,16,0,3,11,1,3,6,4,5,5,2,6,11,20
204.0,2016,2,11,0,0,6,3,0,3,5,1,5,4,2,6,14
204.0,2016,3,20,0,2,6,2,3,9,6,3,2,3,4,9,21
204.0,2016,4,24,0,2,1,2,5,3,2,2,9,2,6,16,13
204.0,2017,1,36,0,3,4,2,5,13,7,7,3,7,3,24,21
204.0,2017,2,24,1,5,7,2,3,4,5,4,7,7,9,19,20
204.0,2017,3,55,0,2,1,2,3,12,8,12,4,8,13,30,30
204.0,2017,4,60,0,1,0,0,8,10,7,12,9,7,8,32,29
204.0,2018,1,53,0,2,2,1,5,7,12,9,13,8,4,21,37
204.0,2018,2,50,0,6,4,4,6,10,10,6,14,9,9,30,34
204.0,2018,3,54,1,1,3,3,3,11,10,10,5,10,13,22,40
204.0,2018,4,59,0,3,5,6,10,12,14,11,8,10,8,35,38
204.0,2019,1,49,0,0,5,3,9,4,2,13,10,9,10,24,33
205.0,2015,1,6,0,1,0,0,0,0,2,0,3,1,1,4,3
205.0,2015,2,2,0,6,2,2,1,0,2,3,2,2,2,5,7
205.0,2015,3,3,0,1,0,1,0,0,0,2,2,0,1,2,3
205.0,2015,4,2,0,1,2,0,0,0,1,1,0,2,1,2,3
205.0,2016,1,10,0,0,1,1,2,1,2,3,1,2,1,4,8
205.0,2016,2,14,0,0,0,1,0,1,1,2,6,4,1,6,9
205.0,2016,3,7,0,0,0,1,0,3,1,2,2,0,0,4,4
205.0,2016,4,9,0,0,0,0,0,1,1,1,1,2,3,3,6
205.0,2017,1,18,0,1,1,2,3,2,3,3,4,4,3,6,16
205.0,2017,2,17,0,0,1,1,2,3,1,2,7,0,4,8,11
205.0,2017,3,18,0,1,1,1,4,2,0,5,8,1,1,8,13
205.0,2017,4,26,0,2,1,1,5,4,4,3,5,6,3,12,18
205.0,2018,1,16,0,0,0,0,1,4,0,2,4,1,4,6,10
205.0,2018,2,27,0,3,2,1,6,5,4,6,1,6,5,12,21
205.0,2018,3,20,0,0,2,1,2,5,3,3,3,2,5,9,14
205.0,2018,4,17,0,0,2,0,1,2,5,6,3,0,2,8,11
205.0,2019,1,12,0,1,0,2,1,4,2,1,1,2,4,3,12
206.0,2015,1,2,0,0,2,0,0,0,1,0,1,2,0,1,3
206.0,2015,2,2,0,2,0,1,0,2,0,1,0,1,1,3,2
206.0,2015,3,1,0,2,0,2,0,1,1,1,0,1,1,3,2
206.0,2015,4,6,0,0,0,0,1,1,0,0,2,0,2,2,4
206.0,2016,1,5,0,0,0,1,0,2,1,1,1,0,1,1,5
206.0,2016,2,6,0,0,3,3,0,1,2,2,2,1,4,2,10
206.0,2016,3,7,0,0,2,1,0,1,3,1,1,1,3,4,6
206.0,2016,4,7,0,0,0,0,0,2,1,2,0,1,1,1,6
206.0,2017,1,12,0,3,0,1,2,1,3,2,2,2,4,3,13
206.0,2017,2,12,1,1,0,1,1,1,2,2,3,1,5,5,10
206.0,2017,3,14,0,2,2,0,4,2,2,2,0,4,4,6,12
206.0,2017,4,16,0,1,2,0,2,3,0,1,4,2,7,5,14
206.0,2018,1,18,0,1,1,1,2,2,3,3,5,1,5,6,15
206.0,2018,2,11,0,2,3,1,5,3,2,2,4,0,1,7,10
206.0,2018,3,20,0,1,0,0,2,5,0,3,4,3,4,9,12
206.0,2018,4,19,0,1,1,2,1,5,1,3,5,3,5,9,14
206.0,2019,1,8,0,0,0,3,0,1,1,3,2,1,3,5,6
207.0,2015,1,14,0,1,1,3,0,3,1,5,4,4,2,7,12
207.0,2015,2,9,1,3,2,3,1,0,6,6,3,1,1,8,10
207.0,2015,3,6,1,3,2,3,3,1,2,3,4,0,2,6,9
207.0,2015,4,14,0,1,1,4,1,5,3,1,6,2,2,7,13
207.0,2016,1,37,0,0,5,2,4,6,7,9,6,6,6,13,31
207.0,2016,2,17,0,3,0,1,2,3,3,6,4,0,3,9,12
207.0,2016,3,21,1,0,1,1,1,4,3,4,2,4,6,10,14
207.0,2016,4,16,0,1,3,1,4,3,1,5,2,1,5,5,16
207.0,2017,1,35,1,1,0,3,5,7,5,5,4,6,8,14,26
207.0,2017,2,29,1,5,3,5,6,5,5,7,8,5,7,16,27
207.0,2017,3,53,0,0,0,2,6,10,7,6,7,11,8,27,28
207.0,2017,4,49,1,0,2,4,4,8,3,8,12,8,13,31,25
207.0,2018,1,39,0,2,2,2,4,6,5,11,5,8,6,13,32
207.0,2018,2,42,1,4,3,1,5,7,4,15,9,3,8,20,31
207.0,2018,3,49,1,1,3,1,6,6,7,6,11,12,7,28,27
207.0,2018,4,57,0,1,4,2,9,10,10,8,7,11,9,24,40
207.0,2019,1,31,0,0,2,1,1,9,4,6,4,6,4,14,20
208.0,2015,1,3,0,0,0,0,0,2,0,0,1,0,0,2,1
208.0,2015,2,2,1,0,0,0,0,0,0,0,1,2,0,0,3
208.0,2015,3,2,0,0,1,0,0,0,0,2,0,1,0,1,2
208.0,2015,4,6,0,1,1,1,1,2,3,1,1,0,1,2,7
208.0,2016,1,6,1,1,1,0,1,2,0,1,1,1,3,5,4
208.0,2016,2,5,0,0,0,0,0,0,1,2,0,1,1,0,5
208.0,2016,3,6,0,0,3,0,0,1,0,0,2,3,3,4,5
208.0,2016,4,5,0,0,0,0,0,3,0,0,2,0,0,5,0
208.0,2017,1,10,0,0,2,0,2,3,0,3,1,1,2,5,7
208.0,2017,2,8,1,0,0,1,1,0,2,2,1,2,2,5,5
208.0,2017,3,18,0,3,0,0,0,3,2,4,3,5,4,12,9
208.0,2017,4,19,0,1,0,0,4,1,2,3,2,3,5,10,10
208.0,2018,1,17,0,3,1,0,4,3,4,1,3,2,4,12,9
208.0,2018,2,13,0,6,1,1,2,7,0,2,6,2,2,13,8
208.0,2018,3,16,0,1,0,1,0,3,5,1,2,5,2,7,11
208.0,2018,4,19,0,2,1,0,1,4,6,2,4,3,2,7,15
208.0,2019,1,9,0,0,1,2,0,2,0,2,2,4,2,6,6
209.0,2015,1,6,0,1,1,0,2,0,3,1,1,1,0,3,5
209.0,2015,2,2,0,1,1,0,0,0,0,0,3,0,1,1,3
209.0,2015,3,4,0,0,1,0,1,0,1,1,0,0,2,1,4
209.0,2015,4,8,1,0,1,0,4,2,0,2,0,0,2,3,7
209.0,2016,1,9,0,2,0,0,1,2,1,4,2,0,1,5,6
209.0,2016,2,10,0,0,0,1,0,3,1,2,0,2,3,6,5
209.0,2016,3,10,0,0,0,1,0,1,0,4,0,4,2,6,5
209.0,2016,4,7,0,0,1,0,0,4,0,1,0,2,1,2,6
209.0,2017,1,15,0,0,0,0,3,3,1,1,1,0,6,4,11
209.0,2017,2,16,0,0,1,0,1,2,2,1,6,1,4,6,11
209.0,2017,3,18,0,0,0,3,1,3,4,3,4,3,3,12,9
209.0,2017,4,25,0,0,1,1,3,6,7,3,1,2,5,13,14
209.0,2018,1,16,0,3,1,0,0,2,4,2,6,3,3,13,7
209.0,2018,2,26,0,0,2,1,4,4,1,5,4,6,5,10,19
209.0,2018,3,36,0,1,0,0,2,5,4,11,6,7,2,17,20
209.0,2018,4,28,0,0,0,1,0,6,3,3,5,7,5,13,16
209.0,2019,1,20,0,0,0,2,2,2,1,6,4,2,5,12,10
210.0,2015,1,5,0,0,1,1,0,1,0,0,3,3,0,1,6
210.0,2015,2,2,0,2,0,0,1,0,0,1,0,0,2,4,0
210.0,2015,3,4,0,1,0,0,0,1,0,0,0,2,2,2,3
210.0,2015,4,5,0,0,1,0,0,0,0,2,1,2,1,2,4
210.0,2016,1,11,0,0,2,2,0,3,2,2,3,1,4,5,10
210.0,2016,2,7,0,0,0,0,0,0,1,1,3,1,1,1,6
210.0,2016,3,6,0,0,2,0,2,0,0,1,3,0,2,1,7
210.0,2016,4,3,0,1,0,1,0,0,2,0,2,0,1,2,3
210.0,2017,1,20,0,2,0,1,3,3,2,3,1,4,7,9,14
210.0,2017,2,13,0,1,0,1,1,1,3,2,2,4,2,5,10
210.0,2017,3,12,0,0,1,1,1,4,0,2,3,3,1,2,12
210.0,2017,4,24,0,2,1,1,4,6,5,5,3,3,2,13,15
210.0,2018,1,16,0,0,0,0,1,3,4,2,0,5,1,5,11
210.0,2018,2,14,0,1,2,0,1,4,3,2,2,1,4,5,12
210.0,2018,3,26,0,1,1,0,4,6,7,4,2,3,2,11,17
210.0,2018,4,16,0,1,1,0,1,1,4,3,3,2,4,7,11
210.0,2019,1,15,0,0,4,0,2,4,2,1,3,5,2,7,12
211.0,2015,1,1,0,0,2,1,0,0,2,1,1,0,0,1,3
211.0,2015,2,0,0,2,0,2,0,0,0,1,1,1,1,2,2
211.0,2015,3,6,0,0,0,2,0,0,0,2,3,1,2,2,6
211.0,2015,4,2,0,0,1,0,0,0,0,0,1,1,1,1,2
211.0,2016,1,5,0,0,0,0,2,0,0,3,0,0,0,1,4
211.0,2016,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
211.0,2016,3,2,0,0,0,0,0,1,0,0,0,1,0,0,2
211.0,2016,4,5,0,0,0,0,0,0,1,3,0,0,1,2,3
211.0,2017,1,12,0,0,0,0,2,1,1,3,2,1,2,5,7
211.0,2017,2,6,0,0,0,1,0,1,0,3,3,0,0,3,4
211.0,2017,3,13,0,0,1,0,2,1,0,2,2,4,3,3,11
211.0,2017,4,13,0,1,0,0,0,5,0,1,1,2,5,5,9
211.0,2018,1,9,0,1,0,0,1,3,1,3,0,1,1,4,6
211.0,2018,2,11,0,0,0,0,0,1,3,2,3,1,1,3,8
