codigo_municipio,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb
08137,2009,0.0,0,0.0,0,0.0,0,0.0,0
08141,2009,0.0,0,0.0,0,0.0,0,0.0,0
08296,2009,0.0,0,0.0,0,0.0,0,0.0,0
08372,2009,0.0,0,0.0,0,0.0,0,0.0,0
08421,2009,0.0,0,0.0,0,0.0,0,0.0,0
08433,2009,0.0,0,0.0,0,0.0,0,0.0,0
08436,2009,0.0,0,0.0,0,0.0,0,0.0,0
08520,2009,0.0,0,0.0,0,0.0,0,0.0,0
08549,2009,0.0,0,0.0,0,0.0,0,0.0,0
08558,2009,0.0,0,0.0,0,0.0,0,0.0,0
08560,2009,0.0,0,0.0,0,0.0,0,0.0,0
08573,2009,0.0,0,0.0,0,0.0,0,0.0,0
08606,2009,0.0,0,0.0,0,0.0,0,0.0,0
08634,2009,0.0,0,0.0,0,0.0,0,0.0,0
08638,2009,0.0,0,0.0,0,0.0,0,0.0,0
08675,2009,0.0,0,0.0,0,0.0,0,0.0,0
08685,2009,0.0,0,0.0,0,0.0,0,0.0,0
08758,2009,0.0,0,0.0,0,0.0,0,0.0,0
08770,2009,0.0,0,0.0,0,0.0,0,0.0,0
08832,2009,0.0,0,0.0,0,0.0,0,0.0,0
08849,2009,0.0,0,0.0,0,0.0,0,0.0,0
13001,2009,0.0,0,0.0,0,0.0,0,0.0,0
13006,2009,0.0,0,0.0,0,0.0,0,0.0,0
13030,2009,0.0,0,0.0,0,0.0,0,0.0,0
13042,2009,0.0,0,0.0,0,0.0,0,0.0,0
13052,2009,0.0,0,0.0,0,0.0,0,0.0,0
13062,2009,0.0,0,0.0,0,0.0,0,0.0,0
13074,2009,0.0,0,0.0,0,0.0,0,0.0,0
13140,2009,0.0,0,0.0,0,0.0,0,0.0,0
13160,2009,0.0,0,0.0,0,0.0,0,0.0,0
13188,2009,0.0,0,0.0,0,0.0,0,0.0,0
13212,2009,0.0,0,0.0,0,0.0,0,0.0,0
13222,2009,0.0,0,0.0,0,0.0,0,0.0,0
13244,2009,0.0,0,0.0,0,0.0,0,0.0,0
13248,2009,0.0,0,0.0,0,0.0,0,0.0,0
13268,2009,0.0,0,0.0,0,0.0,0,0.0,0
13433,2009,0.0,0,0.0,0,0.0,0,0.0,0
13440,2009,0.0,0,0.0,0,0.0,0,0.0,0
13442,2009,0.0,0,0.0,0,0.0,0,0.0,0
13458,2009,0.0,0,0.0,0,0.0,0,0.0,0
13468,2009,0.0,0,0.0,0,0.0,0,0.0,0
13473,2009,0.0,0,0.0,0,0.0,0,0.0,0
13490,2009,0.0,0,0.0,0,0.0,0,0.0,0
13549,2009,0.0,0,0.0,0,0.0,0,0.0,0
13580,2009,0.0,0,0.0,0,0.0,0,0.0,0
13600,2009,0.0,0,0.0,0,0.0,0,0.0,0
13620,2009,0.0,0,0.0,0,0.0,0,0.0,0
13647,2009,0.0,0,0.0,0,0.0,0,0.0,0
13654,2009,0.0,0,0.0,0,0.0,0,0.0,0
13655,2009,0.0,0,0.0,0,0.0,0,0.0,0
13657,2009,0.0,0,0.0,0,0.0,0,0.0,0
13667,2009,0.0,0,0.0,0,0.0,0,0.0,0
13670,2009,0.0,0,0.0,0,0.0,0,0.0,0
13673,2009,0.0,0,0.0,0,0.0,0,0.0,0
13683,2009,0.0,0,0.0,0,0.0,0,0.0,0
13688,2009,0.0,0,0.0,0,0.0,0,0.0,0
13744,2009,0.0,0,0.0,0,0.0,0,0.0,0
13760,2009,0.0,0,0.0,0,0.0,0,0.0,0
13780,2009,0.0,0,0.0,0,0.0,0,0.0,0
13810,2009,0.0,0,0.0,0,0.0,0,0.0,0
13836,2009,0.0,0,0.0,0,0.0,0,0.0,0
13838,2009,0.0,0,0.0,0,0.0,0,0.0,0
13873,2009,0.0,0,0.0,0,0.0,0,0.0,0
13894,2009,0.0,0,0.0,0,0.0,0,0.0,0
20032,2009,0.0,0,0.0,0,0.0,0,0.0,0
20060,2009,0.0,0,0.0,0,0.0,0,0.0,0
20175,2009,0.0,0,0.0,0,0.0,0,0.0,0
20178,2009,0.0,0,0.0,0,0.0,0,0.0,0
20228,2009,0.0,0,0.0,0,0.0,0,0.0,0
20238,2009,0.0,0,0.0,0,0.0,0,0.0,0
20250,2009,0.0,0,0.0,0,0.0,0,0.0,0
20295,2009,0.0,0,0.0,0,0.0,0,0.0,0
20310,2009,0.0,0,0.0,0,0.0,0,0.0,0
20383,2009,0.0,0,0.0,0,0.0,0,0.0,0
20400,2009,0.0,0,0.0,0,0.0,0,0.0,0
20443,2009,0.0,0,0.0,0,0.0,0,0.0,0
20517,2009,0.0,0,0.0,0,0.0,0,0.0,0
20550,2009,0.0,0,0.0,0,0.0,0,0.0,0
20614,2009,0.0,0,0.0,0,0.0,0,0.0,0
20710,2009,0.0,0,0.0,0,0.0,0,0.0,0
20750,2009,0.0,0,0.0,0,0.0,0,0.0,0
20787,2009,0.0,0,0.0,0,0.0,0,0.0,0
20001,2009,0.0,0,0.0,0,0.0,0,0.0,0
20013,2009,0.0,0,0.0,0,0.0,0,0.0,0
20045,2009,0.0,0,0.0,0,0.0,0,0.0,0
20621,2009,0.0,0,0.0,0,0.0,0,0.0,0
20570,2009,0.0,0,0.0,0,0.0,0,0.0,0
20770,2009,0.0,0,0.0,0,0.0,0,0.0,0
20011,2009,0.0,0,0.0,0,0.0,0,0.0,0
44078,2009,0.0,0,0.0,0,0.0,0,0.0,0
44098,2009,0.0,0,0.0,0,0.0,0,0.0,0
44110,2009,0.0,0,0.0,0,0.0,0,0.0,0
44279,2009,0.0,0,0.0,0,0.0,0,0.0,0
44378,2009,0.0,0,0.0,0,0.0,0,0.0,0
44420,2009,0.0,0,0.0,0,0.0,0,0.0,0
44855,2009,0.0,0,0.0,0,0.0,0,0.0,0
44874,2009,0.0,0,0.0,0,0.0,0,0.0,0
44001,2009,0.0,0,0.0,0,0.0,0,0.0,0
44035,2009,0.0,0,0.0,0,0.0,0,0.0,0
44090,2009,0.0,0,0.0,0,0.0,0,0.0,0
44650,2009,0.0,0,0.0,0,0.0,0,0.0,0
44847,2009,0.0,0,0.0,0,0.0,0,0.0,0
44430,2009,0.0,0,0.0,0,0.0,0,0.0,0
44560,2009,0.0,0,0.0,0,0.0,0,0.0,0
47541,2009,0.0,0,0.0,0,0.0,0,0.0,0
47030,2009,0.0,0,0.0,0,0.0,0,0.0,0
47058,2009,0.0,0,0.0,0,0.0,0,0.0,0
47161,2009,0.0,0,0.0,0,0.0,0,0.0,0
47170,2009,0.0,0,0.0,0,0.0,0,0.0,0
47205,2009,0.0,0,0.0,0,0.0,0,0.0,0
47258,2009,0.0,0,0.0,0,0.0,0,0.0,0
47268,2009,0.0,0,0.0,0,0.0,0,0.0,0
47318,2009,0.0,0,0.0,0,0.0,0,0.0,0
47460,2009,0.0,0,0.0,0,0.0,0,0.0,0
47545,2009,0.0,0,0.0,0,0.0,0,0.0,0
47551,2009,0.0,0,0.0,0,0.0,0,0.0,0
47555,2009,0.0,0,0.0,0,0.0,0,0.0,0
47570,2009,0.0,0,0.0,0,0.0,0,0.0,0
47605,2009,0.0,0,0.0,0,0.0,0,0.0,0
47660,2009,0.0,0,0.0,0,0.0,0,0.0,0
47675,2009,0.0,0,0.0,0,0.0,0,0.0,0
47692,2009,0.0,0,0.0,0,0.0,0,0.0,0
47703,2009,0.0,0,0.0,0,0.0,0,0.0,0
47707,2009,0.0,0,0.0,0,0.0,0,0.0,0
47720,2009,0.0,0,0.0,0,0.0,0,0.0,0
47745,2009,0.0,0,0.0,0,0.0,0,0.0,0
47798,2009,0.0,0,0.0,0,0.0,0,0.0,0
47960,2009,0.0,0,0.0,0,0.0,0,0.0,0
47980,2009,0.0,0,0.0,0,0.0,0,0.0,0
47053,2009,0.0,0,0.0,0,0.0,0,0.0,0
47189,2009,0.0,0,0.0,0,0.0,0,0.0,0
47288,2009,0.0,0,0.0,0,0.0,0,0.0,0
47001,2009,0.0,0,0.0,0,0.0,0,0.0,0
47245,2009,0.0,0,0.0,0,0.0,0,0.0,0
70001,2009,0.0,0,0.0,0,0.0,0,0.0,0
70110,2009,0.0,0,0.0,0,0.0,0,0.0,0
70124,2009,0.0,0,0.0,0,0.0,0,0.0,0
70204,2009,0.0,0,0.0,0,0.0,0,0.0,0
70215,2009,0.0,0,0.0,0,0.0,0,0.0,0
70221,2009,0.0,0,0.0,0,0.0,0,0.0,0
70230,2009,0.0,0,0.0,0,0.0,0,0.0,0
70233,2009,0.0,0,0.0,0,0.0,0,0.0,0
70235,2009,0.0,0,0.0,0,0.0,0,0.0,0
70265,2009,0.0,0,0.0,0,0.0,0,0.0,0
70400,2009,0.0,0,0.0,0,0.0,0,0.0,0
70418,2009,0.0,0,0.0,0,0.0,0,0.0,0
70429,2009,0.0,0,0.0,0,0.0,0,0.0,0
70508,2009,0.0,0,0.0,0,0.0,0,0.0,0
70523,2009,0.0,0,0.0,0,0.0,0,0.0,0
70670,2009,0.0,0,0.0,0,0.0,0,0.0,0
70678,2009,0.0,0,0.0,0,0.0,0,0.0,0
70702,2009,0.0,0,0.0,0,0.0,0,0.0,0
70708,2009,0.0,0,0.0,0,0.0,0,0.0,0
70713,2009,0.0,0,0.0,0,0.0,0,0.0,0
70717,2009,0.0,0,0.0,0,0.0,0,0.0,0
70742,2009,0.0,0,0.0,0,0.0,0,0.0,0
70771,2009,0.0,0,0.0,0,0.0,0,0.0,0
70820,2009,0.0,0,0.0,0,0.0,0,0.0,0
70823,2009,0.0,0,0.0,0,0.0,0,0.0,0
70473,2009,0.0,0,0.0,0,0.0,0,0.0,0
88001,2009,0.0,0,0.0,0,0.0,0,0.0,0
88564,2009,0.0,0,0.0,0,0.0,0,0.0,0
81001,2009,0.0,0,0.0,0,0.0,0,0.0,0
81591,2009,0.0,0,0.0,0,0.0,0,0.0,0
81220,2009,0.0,0,0.0,0,0.0,0,0.0,0
81065,2009,0.0,0,0.0,0,0.0,0,0.0,0
81300,2009,0.0,0,0.0,0,0.0,0,0.0,0
81736,2009,0.0,0,0.0,0,0.0,0,0.0,0
81794,2009,0.0,0,0.0,0,0.0,0,0.0,0
15001,2009,0.0,0,0.0,0,0.0,0,0.0,0
15022,2009,0.0,0,0.0,0,0.0,0,0.0,0
15047,2009,0.0,0,0.0,0,0.0,0,0.0,0
15051,2009,0.0,0,0.0,0,0.0,0,0.0,0
15087,2009,0.0,0,0.0,0,0.0,0,0.0,0
15090,2009,0.0,0,0.0,0,0.0,0,0.0,0
15092,2009,0.0,0,0.0,0,0.0,0,0.0,0
15097,2009,0.0,0,0.0,0,0.0,0,0.0,0
15104,2009,0.0,0,0.0,0,0.0,0,0.0,0
15106,2009,0.0,0,0.0,0,0.0,0,0.0,0
15109,2009,0.0,0,0.0,0,0.0,0,0.0,0
15114,2009,0.0,0,0.0,0,0.0,0,0.0,0
15131,2009,0.0,0,0.0,0,0.0,0,0.0,0
15135,2009,0.0,0,0.0,0,0.0,0,0.0,0
15162,2009,0.0,0,0.0,0,0.0,0,0.0,0
15172,2009,0.0,0,0.0,0,0.0,0,0.0,0
15176,2009,0.0,0,0.0,0,0.0,0,0.0,0
15183,2009,0.0,0,0.0,0,0.0,0,0.0,0
15185,2009,0.0,0,0.0,0,0.0,0,0.0,0
15187,2009,0.0,0,0.0,0,0.0,0,0.0,0
15189,2009,0.0,0,0.0,0,0.0,0,0.0,0
15204,2009,0.0,0,0.0,0,0.0,0,0.0,0
15212,2009,0.0,0,0.0,0,0.0,0,0.0,0
15215,2009,0.0,0,0.0,0,0.0,0,0.0,0
15377,2009,0.0,0,0.0,0,0.0,0,0.0,0
15380,2009,0.0,0,0.0,0,0.0,0,0.0,0
15401,2009,0.0,0,0.0,0,0.0,0,0.0,0
15403,2009,0.0,0,0.0,0,0.0,0,0.0,0
15542,2009,0.0,0,0.0,0,0.0,0,0.0,0
15550,2009,0.0,0,0.0,0,0.0,0,0.0,0
15572,2009,0.0,0,0.0,0,0.0,0,0.0,0
15580,2009,0.0,0,0.0,0,0.0,0,0.0,0
15755,2009,0.0,0,0.0,0,0.0,0,0.0,0
15757,2009,0.0,0,0.0,0,0.0,0,0.0,0
15759,2009,0.0,0,0.0,0,0.0,0,0.0,0
15761,2009,0.0,0,0.0,0,0.0,0,0.0,0
15842,2009,0.0,0,0.0,0,0.0,0,0.0,0
15861,2009,0.0,0,0.0,0,0.0,0,0.0,0
15879,2009,0.0,0,0.0,0,0.0,0,0.0,0
15897,2009,0.0,0,0.0,0,0.0,0,0.0,0
15218,2009,0.0,0,0.0,0,0.0,0,0.0,0
15224,2009,0.0,0,0.0,0,0.0,0,0.0,0
15226,2009,0.0,0,0.0,0,0.0,0,0.0,0
15232,2009,0.0,0,0.0,0,0.0,0,0.0,0
15236,2009,0.0,0,0.0,0,0.0,0,0.0,0
15238,2009,0.0,0,0.0,0,0.0,0,0.0,0
15244,2009,0.0,0,0.0,0,0.0,0,0.0,0
15248,2009,0.0,0,0.0,0,0.0,0,0.0,0
15272,2009,0.0,0,0.0,0,0.0,0,0.0,0
15276,2009,0.0,0,0.0,0,0.0,0,0.0,0
15293,2009,0.0,0,0.0,0,0.0,0,0.0,0
15296,2009,0.0,0,0.0,0,0.0,0,0.0,0
15299,2009,0.0,0,0.0,0,0.0,0,0.0,0
15317,2009,0.0,0,0.0,0,0.0,0,0.0,0
15322,2009,0.0,0,0.0,0,0.0,0,0.0,0
15325,2009,0.0,0,0.0,0,0.0,0,0.0,0
15362,2009,0.0,0,0.0,0,0.0,0,0.0,0
15367,2009,0.0,0,0.0,0,0.0,0,0.0,0
15368,2009,0.0,0,0.0,0,0.0,0,0.0,0
15407,2009,0.0,0,0.0,0,0.0,0,0.0,0
15425,2009,0.0,0,0.0,0,0.0,0,0.0,0
15442,2009,0.0,0,0.0,0,0.0,0,0.0,0
15455,2009,0.0,0,0.0,0,0.0,0,0.0,0
15464,2009,0.0,0,0.0,0,0.0,0,0.0,0
15466,2009,0.0,0,0.0,0,0.0,0,0.0,0
15469,2009,0.0,0,0.0,0,0.0,0,0.0,0
15476,2009,0.0,0,0.0,0,0.0,0,0.0,0
15480,2009,0.0,0,0.0,0,0.0,0,0.0,0
15491,2009,0.0,0,0.0,0,0.0,0,0.0,0
15494,2009,0.0,0,0.0,0,0.0,0,0.0,0
15500,2009,0.0,0,0.0,0,0.0,0,0.0,0
15507,2009,0.0,0,0.0,0,0.0,0,0.0,0
15511,2009,0.0,0,0.0,0,0.0,0,0.0,0
15514,2009,0.0,0,0.0,0,0.0,0,0.0,0
15516,2009,0.0,0,0.0,0,0.0,0,0.0,0
15518,2009,0.0,0,0.0,0,0.0,0,0.0,0
15522,2009,0.0,0,0.0,0,0.0,0,0.0,0
15531,2009,0.0,0,0.0,0,0.0,0,0.0,0
15533,2009,0.0,0,0.0,0,0.0,0,0.0,0
15537,2009,0.0,0,0.0,0,0.0,0,0.0,0
15599,2009,0.0,0,0.0,0,0.0,0,0.0,0
15600,2009,0.0,0,0.0,0,0.0,0,0.0,0
15621,2009,0.0,0,0.0,0,0.0,0,0.0,0
15632,2009,0.0,0,0.0,0,0.0,0,0.0,0
15638,2009,0.0,0,0.0,0,0.0,0,0.0,0
15646,2009,0.0,0,0.0,0,0.0,0,0.0,0
15660,2009,0.0,0,0.0,0,0.0,0,0.0,0
15664,2009,0.0,0,0.0,0,0.0,0,0.0,0
15667,2009,0.0,0,0.0,0,0.0,0,0.0,0
15673,2009,0.0,0,0.0,0,0.0,0,0.0,0
15676,2009,0.0,0,0.0,0,0.0,0,0.0,0
15681,2009,0.0,0,0.0,0,0.0,0,0.0,0
15686,2009,0.0,0,0.0,0,0.0,0,0.0,0
15690,2009,0.0,0,0.0,0,0.0,0,0.0,0
15693,2009,0.0,0,0.0,0,0.0,0,0.0,0
15696,2009,0.0,0,0.0,0,0.0,0,0.0,0
15720,2009,0.0,0,0.0,0,0.0,0,0.0,0
15723,2009,0.0,0,0.0,0,0.0,0,0.0,0
15740,2009,0.0,0,0.0,0,0.0,0,0.0,0
15753,2009,0.0,0,0.0,0,0.0,0,0.0,0
15762,2009,0.0,0,0.0,0,0.0,0,0.0,0
15763,2009,0.0,0,0.0,0,0.0,0,0.0,0
15764,2009,0.0,0,0.0,0,0.0,0,0.0,0
15774,2009,0.0,0,0.0,0,0.0,0,0.0,0
15776,2009,0.0,0,0.0,0,0.0,0,0.0,0
15778,2009,0.0,0,0.0,0,0.0,0,0.0,0
15790,2009,0.0,0,0.0,0,0.0,0,0.0,0
15798,2009,0.0,0,0.0,0,0.0,0,0.0,0
15804,2009,0.0,0,0.0,0,0.0,0,0.0,0
15806,2009,0.0,0,0.0,0,0.0,0,0.0,0
15808,2009,0.0,0,0.0,0,0.0,0,0.0,0
15810,2009,0.0,0,0.0,0,0.0,0,0.0,0
15814,2009,0.0,0,0.0,0,0.0,0,0.0,0
15816,2009,0.0,0,0.0,0,0.0,0,0.0,0
15820,2009,0.0,0,0.0,0,0.0,0,0.0,0
15822,2009,0.0,0,0.0,0,0.0,0,0.0,0
15832,2009,0.0,0,0.0,0,0.0,0,0.0,0
15835,2009,0.0,0,0.0,0,0.0,0,0.0,0
15837,2009,0.0,0,0.0,0,0.0,0,0.0,0
15839,2009,0.0,0,0.0,0,0.0,0,0.0,0
15180,2009,0.0,0,0.0,0,0.0,0,0.0,0
15223,2009,0.0,0,0.0,0,0.0,0,0.0,0
15332,2009,0.0,0,0.0,0,0.0,0,0.0,0
25019,2009,0.0,0,0.0,0,0.0,0,0.0,0
25035,2009,0.0,0,0.0,0,0.0,0,0.0,0
25040,2009,0.0,0,0.0,0,0.0,0,0.0,0
25053,2009,0.0,0,0.0,0,0.0,0,0.0,0
25086,2009,0.0,0,0.0,0,0.0,0,0.0,0
25095,2009,0.0,0,0.0,0,0.0,0,0.0,0
25099,2009,0.0,0,0.0,0,0.0,0,0.0,0
25120,2009,0.0,0,0.0,0,0.0,0,0.0,0
25123,2009,0.0,0,0.0,0,0.0,0,0.0,0
25126,2009,0.0,0,0.0,0,0.0,0,0.0,0
25148,2009,0.0,0,0.0,0,0.0,0,0.0,0
25151,2009,0.0,0,0.0,0,0.0,0,0.0,0
25154,2009,0.0,0,0.0,0,0.0,0,0.0,0
25168,2009,0.0,0,0.0,0,0.0,0,0.0,0
25178,2009,0.0,0,0.0,0,0.0,0,0.0,0
25181,2009,0.0,0,0.0,0,0.0,0,0.0,0
25183,2009,0.0,0,0.0,0,0.0,0,0.0,0
25200,2009,0.0,0,0.0,0,0.0,0,0.0,0
25214,2009,0.0,0,0.0,0,0.0,0,0.0,0
25224,2009,0.0,0,0.0,0,0.0,0,0.0,0
25245,2009,0.0,0,0.0,0,0.0,0,0.0,0
25258,2009,0.0,0,0.0,0,0.0,0,0.0,0
25269,2009,0.0,0,0.0,0,0.0,0,0.0,0
25279,2009,0.0,0,0.0,0,0.0,0,0.0,0
25281,2009,0.0,0,0.0,0,0.0,0,0.0,0
25286,2009,0.0,0,0.0,0,0.0,0,0.0,0
25288,2009,0.0,0,0.0,0,0.0,0,0.0,0
25293,2009,0.0,0,0.0,0,0.0,0,0.0,0
25295,2009,0.0,0,0.0,0,0.0,0,0.0,0
25297,2009,0.0,0,0.0,0,0.0,0,0.0,0
25299,2009,0.0,0,0.0,0,0.0,0,0.0,0
25312,2009,0.0,0,0.0,0,0.0,0,0.0,0
25317,2009,0.0,0,0.0,0,0.0,0,0.0,0
25320,2009,0.0,0,0.0,0,0.0,0,0.0,0
25322,2009,0.0,0,0.0,0,0.0,0,0.0,0
25324,2009,0.0,0,0.0,0,0.0,0,0.0,0
25326,2009,0.0,0,0.0,0,0.0,0,0.0,0
25328,2009,0.0,0,0.0,0,0.0,0,0.0,0
25335,2009,0.0,0,0.0,0,0.0,0,0.0,0
25339,2009,0.0,0,0.0,0,0.0,0,0.0,0
25368,2009,0.0,0,0.0,0,0.0,0,0.0,0
25372,2009,0.0,0,0.0,0,0.0,0,0.0,0
25377,2009,0.0,0,0.0,0,0.0,0,0.0,0
25386,2009,0.0,0,0.0,0,0.0,0,0.0,0
25394,2009,0.0,0,0.0,0,0.0,0,0.0,0
25398,2009,0.0,0,0.0,0,0.0,0,0.0,0
25402,2009,0.0,0,0.0,0,0.0,0,0.0,0
25407,2009,0.0,0,0.0,0,0.0,0,0.0,0
25426,2009,0.0,0,0.0,0,0.0,0,0.0,0
25430,2009,0.0,0,0.0,0,0.0,0,0.0,0
25436,2009,0.0,0,0.0,0,0.0,0,0.0,0
25438,2009,0.0,0,0.0,0,0.0,0,0.0,0
25483,2009,0.0,0,0.0,0,0.0,0,0.0,0
25486,2009,0.0,0,0.0,0,0.0,0,0.0,0
25488,2009,0.0,0,0.0,0,0.0,0,0.0,0
25489,2009,0.0,0,0.0,0,0.0,0,0.0,0
25491,2009,0.0,0,0.0,0,0.0,0,0.0,0
25506,2009,0.0,0,0.0,0,0.0,0,0.0,0
25513,2009,0.0,0,0.0,0,0.0,0,0.0,0
25518,2009,0.0,0,0.0,0,0.0,0,0.0,0
25524,2009,0.0,0,0.0,0,0.0,0,0.0,0
25530,2009,0.0,0,0.0,0,0.0,0,0.0,0
25535,2009,0.0,0,0.0,0,0.0,0,0.0,0
25572,2009,0.0,0,0.0,0,0.0,0,0.0,0
25580,2009,0.0,0,0.0,0,0.0,0,0.0,0
25592,2009,0.0,0,0.0,0,0.0,0,0.0,0
25594,2009,0.0,0,0.0,0,0.0,0,0.0,0
25596,2009,0.0,0,0.0,0,0.0,0,0.0,0
25599,2009,0.0,0,0.0,0,0.0,0,0.0,0
25612,2009,0.0,0,0.0,0,0.0,0,0.0,0
25645,2009,0.0,0,0.0,0,0.0,0,0.0,0
25649,2009,0.0,0,0.0,0,0.0,0,0.0,0
25653,2009,0.0,0,0.0,0,0.0,0,0.0,0
25658,2009,0.0,0,0.0,0,0.0,0,0.0,0
25718,2009,0.0,0,0.0,0,0.0,0,0.0,0
25736,2009,0.0,0,0.0,0,0.0,0,0.0,0
25743,2009,0.0,0,0.0,0,0.0,0,0.0,0
25745,2009,0.0,0,0.0,0,0.0,0,0.0,0
25758,2009,0.0,0,0.0,0,0.0,0,0.0,0
25769,2009,0.0,0,0.0,0,0.0,0,0.0,0
25772,2009,0.0,0,0.0,0,0.0,0,0.0,0
25777,2009,0.0,0,0.0,0,0.0,0,0.0,0
25779,2009,0.0,0,0.0,0,0.0,0,0.0,0
25781,2009,0.0,0,0.0,0,0.0,0,0.0,0
25785,2009,0.0,0,0.0,0,0.0,0,0.0,0
25793,2009,0.0,0,0.0,0,0.0,0,0.0,0
25797,2009,0.0,0,0.0,0,0.0,0,0.0,0
25799,2009,0.0,0,0.0,0,0.0,0,0.0,0
25805,2009,0.0,0,0.0,0,0.0,0,0.0,0
25807,2009,0.0,0,0.0,0,0.0,0,0.0,0
25815,2009,0.0,0,0.0,0,0.0,0,0.0,0
25817,2009,0.0,0,0.0,0,0.0,0,0.0,0
25823,2009,0.0,0,0.0,0,0.0,0,0.0,0
25839,2009,0.0,0,0.0,0,0.0,0,0.0,0
25841,2009,0.0,0,0.0,0,0.0,0,0.0,0
25843,2009,0.0,0,0.0,0,0.0,0,0.0,0
25845,2009,0.0,0,0.0,0,0.0,0,0.0,0
25851,2009,0.0,0,0.0,0,0.0,0,0.0,0
25862,2009,0.0,0,0.0,0,0.0,0,0.0,0
25867,2009,0.0,0,0.0,0,0.0,0,0.0,0
25871,2009,0.0,0,0.0,0,0.0,0,0.0,0
25873,2009,0.0,0,0.0,0,0.0,0,0.0,0
25875,2009,0.0,0,0.0,0,0.0,0,0.0,0
25878,2009,0.0,0,0.0,0,0.0,0,0.0,0
25885,2009,0.0,0,0.0,0,0.0,0,0.0,0
25898,2009,0.0,0,0.0,0,0.0,0,0.0,0
25899,2009,0.0,0,0.0,0,0.0,0,0.0,0
25001,2009,0.0,0,0.0,0,0.0,0,0.0,0
54001,2009,0.0,0,0.0,0,0.0,0,0.0,0
54003,2009,0.0,0,0.0,0,0.0,0,0.0,0
54051,2009,0.0,0,0.0,0,0.0,0,0.0,0
54099,2009,0.0,0,0.0,0,0.0,0,0.0,0
54109,2009,0.0,0,0.0,0,0.0,0,0.0,0
54125,2009,0.0,0,0.0,0,0.0,0,0.0,0
54128,2009,0.0,0,0.0,0,0.0,0,0.0,0
54172,2009,0.0,0,0.0,0,0.0,0,0.0,0
54223,2009,0.0,0,0.0,0,0.0,0,0.0,0
54239,2009,0.0,0,0.0,0,0.0,0,0.0,0
54261,2009,0.0,0,0.0,0,0.0,0,0.0,0
54313,2009,0.0,0,0.0,0,0.0,0,0.0,0
54344,2009,0.0,0,0.0,0,0.0,0,0.0,0
54347,2009,0.0,0,0.0,0,0.0,0,0.0,0
54377,2009,0.0,0,0.0,0,0.0,0,0.0,0
54385,2009,0.0,0,0.0,0,0.0,0,0.0,0
54398,2009,0.0,0,0.0,0,0.0,0,0.0,0
54405,2009,0.0,0,0.0,0,0.0,0,0.0,0
54418,2009,0.0,0,0.0,0,0.0,0,0.0,0
54480,2009,0.0,0,0.0,0,0.0,0,0.0,0
54498,2009,0.0,0,0.0,0,0.0,0,0.0,0
54518,2009,0.0,0,0.0,0,0.0,0,0.0,0
54520,2009,0.0,0,0.0,0,0.0,0,0.0,0
54553,2009,0.0,0,0.0,0,0.0,0,0.0,0
54599,2009,0.0,0,0.0,0,0.0,0,0.0,0
54660,2009,0.0,0,0.0,0,0.0,0,0.0,0
54670,2009,0.0,0,0.0,0,0.0,0,0.0,0
54673,2009,0.0,0,0.0,0,0.0,0,0.0,0
54680,2009,0.0,0,0.0,0,0.0,0,0.0,0
54720,2009,0.0,0,0.0,0,0.0,0,0.0,0
54743,2009,0.0,0,0.0,0,0.0,0,0.0,0
54871,2009,0.0,0,0.0,0,0.0,0,0.0,0
54874,2009,0.0,0,0.0,0,0.0,0,0.0,0
54174,2009,0.0,0,0.0,0,0.0,0,0.0,0
54206,2009,0.0,0,0.0,0,0.0,0,0.0,0
54245,2009,0.0,0,0.0,0,0.0,0,0.0,0
54800,2009,0.0,0,0.0,0,0.0,0,0.0,0
54810,2009,0.0,0,0.0,0,0.0,0,0.0,0
54820,2009,0.0,0,0.0,0,0.0,0,0.0,0
54250,2009,0.0,0,0.0,0,0.0,0,0.0,0
11001,2009,6.0,1,0.0,0,0.0,0,0.0,0
50001,2009,0.0,0,0.0,0,0.0,0,0.0,0
50006,2009,0.0,0,0.0,0,0.0,0,0.0,0
50110,2009,0.0,0,0.0,0,0.0,0,0.0,0
50124,2009,0.0,0,0.0,0,0.0,0,0.0,0
50150,2009,0.0,0,0.0,0,0.0,0,0.0,0
50223,2009,0.0,0,0.0,0,0.0,0,0.0,0
50226,2009,0.0,0,0.0,0,0.0,0,0.0,0
50245,2009,0.0,0,0.0,0,0.0,0,0.0,0
50251,2009,0.0,0,0.0,0,0.0,0,0.0,0
50270,2009,0.0,0,0.0,0,0.0,0,0.0,0
50287,2009,0.0,0,0.0,0,0.0,0,0.0,0
50313,2009,0.0,0,0.0,0,0.0,0,0.0,0
50318,2009,0.0,0,0.0,0,0.0,0,0.0,0
50330,2009,0.0,0,0.0,0,0.0,0,0.0,0
50370,2009,0.0,0,0.0,0,0.0,0,0.0,0
50400,2009,0.0,0,0.0,0,0.0,0,0.0,0
50450,2009,0.0,0,0.0,0,0.0,0,0.0,0
50573,2009,0.0,0,0.0,0,0.0,0,0.0,0
50577,2009,0.0,0,0.0,0,0.0,0,0.0,0
50590,2009,0.0,0,0.0,0,0.0,0,0.0,0
50606,2009,0.0,0,0.0,0,0.0,0,0.0,0
50680,2009,0.0,0,0.0,0,0.0,0,0.0,0
50683,2009,0.0,0,0.0,0,0.0,0,0.0,0
