codigo_municipio,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,crime_count,population,crime_rate_per_100k_inhabitants
47703,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11692.0,8.552856654122477
47707,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25425.0,51.130776794493606
47720,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10575.0,9.456264775413713
47745,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27130.0,88.46295613711759
47798,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13233.0,15.113730824454016
47960,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9916.0,0.0
47980,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,68711.0,42.20576035860343
50001,2018,0.0,0.0,8.0,1.0,4.0,1.0,20.0,1.0,4179.0,531285.0,786.5834721477173
50006,2018,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,343.0,88028.0,389.6487481255964
50110,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6439.0,62.121447429725116
50124,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6055.0,49.545829892650694
50150,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14305.0,76.89619014330653
50223,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6968.0,71.75660160734787
50226,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57.0,22814.0,249.8465854299991
50245,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.0,0.0
50251,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7983.0,12.526619065514218
50270,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3889.0,77.14065312419646
50287,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12120.0,90.75907590759076
50313,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,185.0,68874.0,268.6064407468711
50318,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,14123.0,254.90334914678184
50325,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7011.0,156.8963058051633
50330,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11161.0,71.678165038975
50350,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26862.0,29.78184796366614
50370,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9273.0,53.91998274560552
50400,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11461.0,78.52717912922084
50450,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8379.0,23.86919680152763
50568,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56.0,41515.0,134.8910032518367
50573,2018,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,59.0,30405.0,194.04703173820096
50577,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10429.0,105.47511746092627
50590,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13079.0,38.22922241761603
50606,2018,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,58.0,18285.0,317.1998906207274
50680,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12294.0,48.80429477794046
50683,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9116.0,43.87889425186486
50686,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1297.0,77.10100231303007
50689,2018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,26700.0,82.39700374531834
50711,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17776.0,61.881188118811885
52001,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4171.0,392934.0,1061.5014226307726
52019,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9641.0,31.117104034851153
52022,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7392.0,40.58441558441559
52036,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8781.0,11.388224575788636
52051,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8437.0,35.55766267630674
52079,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,55628.0,23.369526137916157
52083,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6335.0,31.570639305445933
52110,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23906.0,62.74575420396553
52203,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8528.0,0.0
52207,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13790.0,58.0130529369108
52210,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7273.0,27.498968788670425
52215,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15509.0,58.030820813721064
52224,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9210.0,10.857763300760045
52227,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,36870.0,37.97125033902902
52233,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5946.0,16.818028927009756
52240,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15359.0,175.79269483690345
52250,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22501.0,17.776987689436027
52254,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7439.0,40.32800107541336
52256,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12278.0,40.723244828147905
52258,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14340.0,20.920502092050206
52260,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14286.0,20.999580008399832
52287,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7240.0,27.624309392265197
52317,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19458.0,46.25346901017576
52320,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11567.0,17.29056799515864
52323,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7053.0,56.71345526726216
52352,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7655.0,26.126714565643372
52354,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7645.0,104.64355788096795
52356,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,116128.0,487.39322127307804
52378,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18746.0,53.3447135388883
52381,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10102.0,59.3941793704217
52385,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6494.0,0.0
52390,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7390.0,0.0
52399,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31849.0,106.75374423058808
52405,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9771.0,10.234367004400777
52411,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10217.0,9.78760888714887
52418,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9557.0,20.927069163963587
52427,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24706.0,4.0475997733344125
52435,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8993.0,44.479039252752145
52473,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11982.0,0.0
52480,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4358.0,45.892611289582376
52490,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25373.0,7.882394671501202
52506,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7106.0,0.0
52520,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14193.0,28.18290706686395
52540,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9896.0,40.42037186742118
52560,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10412.0,57.62581636573184
52565,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5561.0,35.96475454055026
52573,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0
52585,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17500.0,28.571428571428573
52612,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19626.0,71.33394476714562
52621,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12658.0,0.0
52678,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29433.0,16.987734855434375
52683,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20775.0,91.4560770156438
52685,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200.0,0.0
52687,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18479.0,5.411548243952595
52693,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15395.0,25.982461838259173
52694,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6850.0,14.598540145985403
52696,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13422.0,7.450454477723142
52699,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10790.0,0.0
52720,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7358.0,13.59064963305246
52786,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17862.0,78.37868099876833
52788,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13514.0,22.199200828770163
52835,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,253643.0,67.02333594855762
52838,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,44745.0,129.62342161135322
52885,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10940.0,73.12614259597807
54001,2018,0.0,0.0,1.0,1.0,4.0,1.0,9.0,1.0,2340.0,711714.0,328.783753024389
54003,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31785.0,47.192071731949035
54051,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9602.0,0.0
54099,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8102.0,37.0278943470748
54109,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6247.0,0.0
54125,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2791.0,71.65890361877463
54128,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10997.0,9.09338910611985
54172,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,17273.0,57.8938227291148
54174,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11556.0,60.57459328487366
54206,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18462.0,5.416531253385331
54223,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8107.0,0.0
54239,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4531.0,44.14036636504083
54245,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13153.0,7.602828252109785
54250,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20079.0,84.66557099457144
54261,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,26696.0,44.950554390170815
54313,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7293.0,13.71177841766077
54344,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9996.0,10.004001600640256
54347,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6745.0,0.0
54377,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6261.0,15.971889474524836
54385,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11360.0,17.605633802816904
54398,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7590.0,13.175230566534914
54405,2018,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,147.0,89100.0,164.98316498316498
54418,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.0,0.0
54480,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4152.0,0.0
54498,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,310.0,118266.0,262.12098151624303
54518,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,150.0,50019.0,299.8860433035446
54520,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5419.0,36.90717844620779
54553,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8495.0,58.85815185403178
54599,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5897.0,33.91555027980329
54660,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10216.0,39.15426781519186
54670,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12009.0,24.98126405196103
54673,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6989.0,28.616397195593077
54680,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3366.0,59.41770647653001
54720,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25157.0,19.87518384545057
54743,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6166.0,0.0
54800,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16202.0,37.032465127762
54810,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,53610.0,42.902443573960085
54820,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15424.0,19.45020746887967
54871,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4996.0,60.04803843074459
54874,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,109.0,101944.0,106.92144706897905
63001,2018,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,1605.0,295208.0,543.6844529958538
63111,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3095.0,193.86106623586429
63130,2018,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,272.0,72785.0,373.70337294772276
63190,2018,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,91.0,28160.0,323.15340909090907
63212,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5643.0,141.7685628211944
63272,2018,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,31.0,12072.0,256.79257786613647
63302,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7511.0,53.25522566901877
63401,2018,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,175.0,33445.0,523.2471221408282
63470,2018,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,70.0,36764.0,190.4036557501904
63548,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5222.0,19.149751053236308
63594,2018,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,83.0,30756.0,269.86604239823123
63690,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,9257.0,745.3818731770552
66001,2018,0.0,0.0,6.0,1.0,18.0,1.0,1.0,1.0,2247.0,467261.0,480.88755534915174
66045,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12399.0,48.39099927413501
66075,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6421.0,124.59118517364897
66088,2018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,24705.0,24.286581663630844
66170,2018,0.0,0.0,3.0,1.0,9.0,1.0,2.0,1.0,617.0,217176.0,284.10137400081044
66318,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12149.0,24.69339040250226
66383,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7509.0,26.634705020641896
66400,2018,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,27918.0,168.35016835016833
66440,2018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,16934.0,29.526396598559113
66456,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16935.0,29.52465308532625
66572,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16174.0,24.731049833065413
66594,2018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,27308.0,32.95737512816757
66682,2018,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,201.0,77840.0,258.2219938335046
66687,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12664.0,47.37839545167404
68001,2018,7.0,1.0,0.0,0.0,11.0,1.0,8.0,1.0,5143.0,581138.0,884.9877309692363
68013,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0,0.0
68020,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4093.0,48.86391399951136
68051,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8223.0,48.64404718472577
68077,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,31192.0,224.4165170556553
68079,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,10500.0,142.85714285714286
68081,2018,0.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,1115.0,203539.0,547.8065628700151
68092,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5941.0,67.32873253661
68101,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11174.0,26.848040093073205
68121,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,0.0
68132,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.0,0.0
68147,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5512.0,163.2801161103048
68152,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4287.0,0.0
68160,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014.0,49.65243296921549
68162,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6734.0,297.000297000297
68167,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12270.0,73.34963325183375
68169,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2883.0,34.6860908775581
68176,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2865.0,69.80802792321117
68179,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5032.0,0.0
68190,2018,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,38.0,32862.0,115.6350800316475
68207,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5738.0,34.85535029627048
68209,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181.0,0.0
68211,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3668.0,27.262813522355508
68217,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5008.0,0.0
68229,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12719.0,62.89802657441623
68235,2018,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,20913.0,9.563429445799263
68245,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147.0,0.0
68250,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.0,0.0
68255,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,13714.0,58.33454863642993
68264,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.0,0.0
68266,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3457.0,0.0
68271,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5535.0,0.0
68276,2018,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1272.0,291930.0,435.7208919946563
68296,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892.0,0.0
68298,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3993.0,0.0
68307,2018,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,748.0,160393.0,466.35451671831066
68318,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5923.0,50.65000844166807
68320,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4503.0,0.0
68322,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0
68324,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4198.0,47.64173415912339
68327,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5126.0,97.54194303550527
68344,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2317.0,43.15925766076823
68368,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327.0,0.0
68370,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,0.0
68377,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6169.0,32.42016534284325
68385,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10323.0,19.37421292260002
68397,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4911.0,0.0
68406,2018,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,74.0,41845.0,176.84311148285337
68418,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14102.0,113.45908381789818
68425,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.0,0.0
68432,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20945.0,124.13463833850561
68444,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4977.0,20.092425155716295
68464,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10522.0,47.51948298802509
68468,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4135.0,0.0
68498,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5652.0,0.0
68500,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10795.0,46.317739694302915
68502,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4193.0,0.0
68522,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1366.0,73.20644216691069
68524,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2534.0,0.0
68533,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4655.0,21.482277121374867
68547,2018,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,640.0,170632.0,375.0761873505556
68549,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5156.0,96.97439875872769
68572,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14602.0,75.33214628133132
68573,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7636.0,91.67103195390257
68575,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,32781.0,85.41533205210335
68615,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26441.0,98.33213569834726
68655,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,33043.0,139.21254123414946
68669,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8682.0,34.55425017277125
68673,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2932.0,0.0
68679,2018,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,106.0,56052.0,189.1101120388211
68682,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246.0,0.0
68684,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4371.0,91.51223976206818
68686,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2537.0,0.0
68689,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,33132.0,60.36460219727152
68705,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2380.0,84.03361344537815
68720,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3364.0,59.45303210463733
68745,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10040.0,49.800796812749006
68755,2018,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,32154.0,164.8317472165205
68770,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9968.0,20.064205457463885
68773,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7126.0,56.132472635419596
68780,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3979.0,75.39582809751194
68820,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7369.0,81.42217397204506
68855,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6081.0,49.3339911198816
68861,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24362.0,98.51407930383384
68867,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117.0,0.0
68872,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7873.0,12.701638511367968
68895,2018,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9463.0,95.10725985416887
70001,2018,0.0,0.0,10.0,1.0,0.0,0.0,2.0,1.0,1515.0,277775.0,545.4054540545405
70110,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10442.0,19.15341888527102
70124,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15235.0,13.127666557269444
