Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
TIENDA ARA 1502 SOPETRAN PARQUE,MEDELLIN PARA ANTIOQUIA,80800702,2024/12/04,ACTIVA,2025/03/19,2025,6.5016548,-75.7415632,"Cl. 11 #8A-5, Sopetrán, Antioquia, Colombia"
TIENDA ARA 0719 TAMESIS CENTRO,MEDELLIN PARA ANTIOQUIA,71349002,2020/12/09,ACTIVA,2025/03/19,2025,5.6632817,-75.71258759999999,"Cl. 11 #9-14/16, Támesis, Antioquia, Colombia"
TIENDA ARA 0618 SANTA MARTA MERCADO CALLE 11,SANTA MARTA PARA EL MAGDALENA,222246,2019/10/21,ACTIVA,2025/03/21,2025,11.2458685,-74.20595170000001,"Cl. 11 #949, Comuna 3, Santa Marta, Magdalena, Colombia"
TIENDA ARA 0580 SOACHA DUCALES II,BOGOTA,3086138,2019/03/19,ACTIVA,2025/03/20,2025,4.5726053,-74.2327306,"Cl. 11 Sur #4c Sur-1 a, Cl. 4C Sur #15, Soacha, Cundinamarca, Colombia"
TIENDA ARA 1332 VALLEDUPAR GARUPAL,VALLEDUPAR,209041,2024/03/21,ACTIVA,2025/03/21,2025,10.4744867,-73.26445609999999,"Cl. 11, Cra. 19 D 1 #19d-91 a, La Elvira, Valledupar, Cesar, Colombia"
TIENDA ARA 0332 GALERAS,SINCELEJO,97647,2017/06/29,ACTIVA,2025/03/21,2025,9.1603769,-75.0482636,"Cl. 11, Nueva Granada, Galeras, Sucre, Colombia"
TIENDA ARA 0865 CALI MANUELA BELTRAN,CALI,1137473,2021/12/22,ACTIVA,2025/03/20,2025,3.4179698,-76.473668,"Cl. 112 #26n-46, Manuela Beltran, Cali, Valle del Cauca, Colombia"
TIENDA ARA 592 PUEBLO NUEVO,MONTERIA,174482,2019/09/03,ACTIVA,2025/03/20,2025,8.501286,-75.5088923,"Cl. 12 #10 - 59, Pueblo Nuevo, Córdoba, Colombia"
TIENDA ARA 0842 EL BANCO PUEBLO NUEVO,SANTA MARTA PARA EL MAGDALENA,248996,2021/11/19,ACTIVA,2025/03/21,2025,9.002451299999999,-73.97416869999999,"Cl. 5a #1330, El Banco, Magdalena, Colombia"
TIENDA ARA 621 PUERTO SALGAR CENTRO,LA DORADA,55577,2019/10/03,ACTIVA,2025/03/20,2025,5.4639621,-74.6560255,"Cl. 12 #11-2 a 11-80, Cl. 12 #11-36, Puerto Salgar, Cundinamarca, Colombia"
TIENDA ARA 1086 CÚCUTA CLARET,CUCUTA,431057,2022/11/23,ACTIVA,2025/03/21,2025,7.919001499999999,-72.5208481,"Cl. 12 #114, Br. Mariano Ospina Pérez, Cúcuta, Norte de Santander, Colombia"
TIENDA ARA 1246 MAICAO CALLE 12,LA GUAJIRA,176510,2023/03/15,ACTIVA,2025/03/21,2025,11.3773571,-72.2407021,"Cl. 12 #13-58, Maicao, La Guajira, Colombia"
TIENDA ARA 0845 BOGOTA BAVARIA,BOGOTA,3460477,2021/12/03,ACTIVA,2025/03/20,2025,4.644404199999999,-74.1306563,"Cl. 12 Bis #71F-85, Bogotá, Colombia"
TIENDA ARA 1441 CALDAS CABECERA CALLE 128 SUR,ABURRA SUR,271093,2024/03/07,ACTIVA,2025/03/19,2025,6.093035899999999,-75.6364562,"Cl. 128 Sur #50-28, Caldas, Antioquia, Colombia"
TIENDA ARA 0688 BOGOTA SUBA CANODROMO,BOGOTA,3304120,2020/10/30,ACTIVA,2025/03/20,2025,4.7139015,-74.05412489999999,"Cl. 128b # 46-23, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1460 BOGOTÁ SUBA RINCÓN CALLE 128,BOGOTA,3790555,2024/03/04,ACTIVA,2025/03/20,2025,4.7177096,-74.09186389999999,"Cra. 91 #127a-28, Suba, Bogotá, Colombia"
TIENDA ARA 0575 BOGOTA PRADO PINZON,BOGOTA,3190207,2019/11/14,ACTIVA,2025/03/20,2025,4.7279,-74.05219550000001,"Cl. 145 # 47 - 06, Bogotá, Colombia"
TIENDA ARA 0880 BOGOTA SUBA PRADO NORTE,BOGOTA,3462078,2021/12/13,ACTIVA,2025/03/20,2025,4.7164044,-74.0601354,"Cl. 129 #53 - 84, Bogotá, Colombia"
TIENDA ARA 616 BOGOTA PRADO VERANIEGO,BOGOTA,3179218,2019/10/15,ACTIVA,2025/03/20,2025,4.7164044,-74.0601354,"Cl. 129 #53 - 84, Bogotá, Colombia"
TIENDA ARA 0336 PRADO CALLE 55,BARRANQUILLA,720598,2018/11/13,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 0245 SAN VICTORINO,BOGOTA,2745372,2016/10/18,ACTIVA,2025/03/20,2025,4.602716399999999,-74.079105,"Cl. 13 # 13-13, Santa Fé, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0170 CHIA PARQUE OSPINA,BOGOTA,2708120,2016/07/11,ACTIVA,2025/03/20,2025,4.861967,-74.0588693,"Cl. 13 # 9-43, Chía, Cundinamarca, Colombia"
TIENDA ARA 0306 SOGAMOSO SAN MARTÍN CENTRO,SOGAMOSO,71866,2017/07/13,ACTIVA,2025/03/25,2025,5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia"
TIENDA ARA 0423 BOYACA SOGAMOSO CALLE 13,SOGAMOSO,74215,2018/03/17,CANCELADA,2018/03/17,2018,5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia"
TIENDA ARA 0423 BOYACA SOGAMOSO CL 13,SOGAMOSO,74193,2018/03/15,ACTIVA,2025/03/25,2025,5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia"
TIENDA ARA 1064 BOYACA SOGAMOSO IWOKA,SOGAMOSO,91935,2022/12/02,ACTIVA,2025/03/25,2025,5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia"
TIENDA ARA 0883 SOGAMOSO CORTEZ,SOGAMOSO,88276,2021/12/06,ACTIVA,2025/03/25,2025,5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia"
TIENDA ARA 1227 SANTA FE DE ANTIOQUIA BARRIO LA POLA,MEDELLIN PARA ANTIOQUIA,76118302,2022/11/30,ACTIVA,2025/03/19,2025,6.561586,-75.8296541,"Cl. 13 #15-22, Santa Fé de Antioquia, Antioquia, Colombia"
TIENDA ARA 1099 RIOHACHA COQUIVACOA,LA GUAJIRA,173904,2022/10/14,ACTIVA,2025/03/21,2025,11.5433483,-72.9216836,"Cl. 13 #19-67 a 19-1, Riohacha, La Guajira, Colombia"
TIENDA ARA 0693 CALI COLSEGUROS,CALI,1111089,2021/03/05,ACTIVA,2025/03/20,2025,3.4266981,-76.52887969999999,"Cl. 13 #31-42, Comuna 10, Cali, Valle del Cauca, Colombia"
TIENDA ARA 1483 SOACHA PARQUE,SOACHA,10000155,2025/05/08,ACTIVA,2025/05/08,2025,4.5810296,-74.21908379999999,"Cl. 13 #45, Soacha, Cundinamarca, Colombia"
TIENDA ARA 0304 FUNZA SERREZUELITA,FACATATIVA,112899,2017/08/16,ACTIVA,2025/03/26,2025,4.710967699999999,-74.2101828,"Cl. 13 #7B - 30, Funza, Cundinamarca, Colombia"
TIENDA ARA 1644 BOGOTÁ ANTONIO NARIÑO VALVANERA,BOGOTA,3967432,2025/05/27,ACTIVA,2025/05/27,2025,4.5927511,-74.1026328,"Cl. 13 Sur #24H - 12, Bogotá, Colombia"
TIENDA ARA 0157 TURBACO,CARTAGENA,36090702,2016/05/04,ACTIVA,2025/03/21,2025,10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia"
TIENDA ARA 1090 TURBACO CANARIO,CARTAGENA,47258402,2022/10/31,ACTIVA,2025/03/21,2025,10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia"
TIENDA ARA 1451 TURBACO COUNTRY,CARTAGENA,48737302,2024/08/21,ACTIVA,2025/03/21,2025,10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia"
TIENDA ARA 1113 BOGOTA SUBA LISBOA,BOGOTA,3604482,2022/11/04,ACTIVA,2025/03/20,2025,4.7419948,-74.1255652,"Cl. 132d #154c16, Bogotá, Colombia"
TIENDA ARA 0078 SAN CAMILO,PEREIRA,18120169,2014/11/25,ACTIVA,2025/03/20,2025,,,
TIENDA ARA 0237 MADERAS LOS DOS PUENTES,BOGOTA,2737564,2016/09/27,ACTIVA,2025/03/20,2025,4.7237823,-74.0519034,"Cl. 138 # 45-54, Bogotá, Colombia"
TIENDA ARA 0096 EL BOSQUE,MANIZALES,173424,2015/07/07,ACTIVA,2025/03/20,2025,4.7388447,-74.0904793,"Cl. 139 #96a-81 a 96a-1, Bogotá, Colombia"
TIENDA ARA 0379 ACACIAS BARRIO COOPERATIVO,VILLAVICENCIO,322075,2017/10/10,ACTIVA,2025/03/20,2025,3.9885613,-73.7770658,"Cl. 14 #35-30, Acacías, Meta, Colombia"
TIENDA ARA 0462 ACACIAS BACHUE,VILLAVICENCIO,333202,2018/05/24,ACTIVA,2025/03/20,2025,3.9870195,-73.7629406,"Cl. 14 # 19-52, Acacías, Meta, Colombia"
TIENDA ARA 1249 MANCERA ACACIAS,VILLAVICENCIO,434980,2023/03/08,ACTIVA,2025/03/21,2025,3.9885613,-73.7770658,"Cl. 14 #35-30, Acacías, Meta, Colombia"
TIENDA ARA 1618 META ACACIAS VARIANTE,VILLAVICENCIO,475341,2025/03/24,ACTIVA,2025/03/24,2025,3.9783005,-73.76665,"Cra. 18 #4225, Acacías, Meta, Colombia"
TIENDA ARA 0745 CALI QUINTAS DE DON SIMON,CALI,1111199,2021/03/05,ACTIVA,2025/03/20,2025,3.3889308,-76.5327272,"Cl. 14 # 75-68, Comuna 17, Cali, Valle del Cauca, Colombia"
TIENDA ARA 1028 CARTAGO REPUBLICA DE FRANCIA,CARTAGO,108581,2022/10/11,ACTIVA,2025/03/25,2025,4.7369327,-75.9146181,"Cl. 14 #16-98 a 16-212, Cartago, Valle del Cauca, Colombia"
TIENDA ARA 0932 MAICAO MAREYGUA,LA GUAJIRA,171229,2022/06/09,ACTIVA,2025/03/21,2025,11.3758989,-72.25299919999999,"Cl. 14 #27-33, Maicao, La Guajira, Colombia"
TIENDA ARA 0682 MONTERIA EL EDEN,MONTERIA,190123,2021/08/02,ACTIVA,2025/03/20,2025,8.7537109,-75.8767644,"Cl. 14 #34-36, Montería, Córdoba, Colombia"
TIENDA ARA 1692 BOGOTÁ USAQUÉN CC PALATINO,BOGOTA,3942717,2025/03/28,ACTIVA,2025/03/28,2025,4.715681099999999,-74.0291237,"Centro Comercial Palatino, Ak 7, Bogotá, Colombia"
TIENDA ARA 0250 BELMIRA,BOGOTA,2746827,2016/10/21,ACTIVA,2025/03/20,2025,4.717349899999999,-74.0313687,"Cl. 140 # 7 C - 44, Usaquén, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0244 AURES DOS,BOGOTA,2745360,2016/10/18,ACTIVA,2025/03/20,2025,4.74588,-74.09705699999999,"Cl. 142 #104 - 60, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0319 BOGOTA SUBA LAS FLORES,BOGOTA,2896490,2017/11/30,ACTIVA,2025/03/20,2025,4.74588,-74.09705699999999,"Cl. 142 #104 - 60, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1198 TOLIMA IBAGUE LOS TUNJOS,IBAGUE,352427,2022/11/30,ACTIVA,2025/03/21,2025,4.4032805,-75.14707159999999,"Cl. 143 #51-11 SUR, Ibagué, Tolima, Colombia"
TIENDA ARA 0786 COTORRA-CORDOBA,MONTERIA,190638,2021/08/19,ACTIVA,2025/03/20,2025,9.0382564,-75.79758129999999,"Cl. 15 #13-52, Cotorra, Córdoba, Colombia"
TIENDA ARA 0185 FUNZA CALLE 15,FACATATIVA,102945,2016/07/14,ACTIVA,2025/03/26,2025,4.7179457,-74.2121506,"Cl. 15 #15-35, Funza, Cundinamarca, Colombia"
TIENDA ARA 658 ZONA URBANA FUNZA,FACATATIVA,140792,2020/06/04,ACTIVA,2025/03/26,2025,4.7179457,-74.2121506,"Cl. 15 #15-35, Funza, Cundinamarca, Colombia"
TIENDA ARA 1447 VILLAVICENCIO MARACOS,VILLAVICENCIO,456051,2024/03/26,ACTIVA,2025/03/21,2025,4.135699199999999,-73.6172557,"Cl. 15 #15a-76, Villavicencio, Meta, Colombia"
TIENDA ARA 617 EL ESTERO VILLAVICENCIO,VILLAVICENCIO,355423,2019/07/24,ACTIVA,2025/03/20,2025,4.135699199999999,-73.6172557,"Cl. 15 #15a-76, Villavicencio, Meta, Colombia"
TIENDA ARA 0811 RIOHACHA LOS OLIVOS,LA GUAJIRA,167264,2021/11/23,ACTIVA,2025/03/20,2025,11.5309807,-72.9183599,"Cl. 15 #27-76, Riohacha, La Guajira, Colombia"
TIENDA ARA 0730 DOSQUEBRADAS LA MACARENA,DOSQUEBRADAS,60500,2020/10/15,ACTIVA,2025/03/20,2025,4.826357,-75.687485,"Cl. 15 #8A-05, Dosquebradas, Risaralda, Colombia"
TIENDA ARA 0071 BARRIO LA UNION,ARMENIA,195912,2014/10/22,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 0063 LA UNION PLAZA,CARTAGO,80175,2014/09/18,ACTIVA,2025/03/25,2025,4.532344,-76.1035784,"Cl. 15, La Unión, Valle del Cauca, Colombia"
TIENDA ARA 0534 BOGOTA TERMINAL DE TRANSPORTES,BOGOTA,3043782,2018/12/06,ACTIVA,2025/03/20,2025,4.754548300000001,-74.0847919,"Cra. 97b #155-57, Bogotá, Colombia"
TIENDA ARA 1646 BOGOTA SUBA MAZUREN,BOGOTA,3941642,2025/03/27,ACTIVA,2025/03/27,2025,4.735252399999999,-74.0546751,"Cl. 152 #53-5, Suba, Bogotá, D.C, Bogotá, Colombia"
TIENDA ARA 0353 EL COLEGIO CENTRO,GIRARDOT,87073,2017/12/01,CANCELADA,2018/03/14,2018,4.7437384,-74.084183,"Cra. 92 #147D-06, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0086 EL NOGAL,ARMENIA,196391,2014/11/28,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 1525 BOGOTÁ SUBA RINCON,BOGOTA,3824577,2024/05/23,ACTIVA,2025/03/21,2025,4.732397199999999,-74.0901677,"Cl 132 #94c-38, Bogotá, Colombia"
TIENDA ARA 0046 LA VICTORIA,CARTAGO,79811,2014/08/11,ACTIVA,2025/03/25,2025,4.523774,-76.0358823,"Cl. 9 #6 - 52, La Victoria, Valle del Cauca, Colombia"
TIENDA ARA 0459 HONDA BARRIO BOGOTA,HONDA,63071,2018/04/17,ACTIVA,2025/03/21,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1604 BOGOTÁ SUBA BATÁN,BOGOTA,3939262,2025/03/20,ACTIVA,2025/03/20,2025,4.7048469,-74.0566309,"Cra. 47 #123a-33, Bogotá, Colombia"
TI4ENDA ARA 1650 BOGOTÁ SUBA PORTAL NORTE,BOGOTA,3968334,2025/05/29,ACTIVA,2025/05/29,2025,4.757124699999999,-74.0462771,"Carrera 45 #177 - 31, Bogotá, Colombia"
TIENDA ARA 0326 MARIQUITA CR 4,HONDA,60871,2017/08/16,ACTIVA,2025/03/21,2025,5.1975691,-74.8960548,"Cra. 4 #6 - 66, Mariquita, Tolima, Colombia"
TIENDA ARA 1367 BOGOTA SUBA PORTALES NORTE,BOGOTA,3741344,2023/10/11,ACTIVA,2025/03/20,2025,4.757124699999999,-74.0462771,"Carrera 45 #177 - 31, Bogotá, Colombia"
TIENDA ARA 1444 BOGOTA SUBA JAVA,BOGOTA,3741335,2023/10/11,ACTIVA,2025/03/20,2025,4.7388447,-74.0904793,"Cl. 139 #96a-81 a 96a-1, Bogotá, Colombia"
TIENDA ARA 0897 SANTA ROSA CALLE 8,SANTA ROSA DE CABAL,39428,2022/03/18,ACTIVA,2025/03/20,2025,,,
TIENDA ARA 0519 BOGOTA EL CONTADOR,BOGOTA,3035369,2018/11/09,ACTIVA,2025/03/20,2025,4.7237823,-74.0519034,"Cl. 138 # 45-54, Bogotá, Colombia"
TIENDA ARA 0092 CARRERA 21,MANIZALES,169424,2014/12/22,ACTIVA,2025/03/20,2025,4.6275207,-74.0851897,"Cra. 32A #25-53, Bogotá, Colombia"
TIENDA ARA 292 CALIFORNIA,MONTERIA,167643,2018/11/02,ACTIVA,2025/03/20,2025,,,
TIENDA ARA 1476 BOGOTA USAQUEN CEDRO GOLF,BOGOTA,3867072,2024/09/06,ACTIVA,2025/03/20,2025,4.7300646,-74.0293118,"Cl. 153 #60, Bogotá, Colombia"
TIENDA ARA 0307 BOGOTA BARRANCAS DOS,BOGOTA,2886916,2017/10/31,ACTIVA,2025/03/20,2025,4.7317748,-74.02501029999999,"Cl. 156 #7B - 37, Usaquén, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1607 BOGOTÁ USAQUÉN HUB SAN JUAN DE ÁVILA,BOGOTA,3916566,2025/02/05,ACTIVA,2025/02/05,2025,4.7290391,-74.03976329999999,"Cl 147 #14-68, Bogotá, Colombia"
TIENDA ARA 0248 POTOSI,BOGOTA,2745363,2016/10/18,ACTIVA,2025/03/20,2025,4.7502905,-74.0620685,"Cl 167 #62-36 62 6 a, Bogotá, Colombia"
TIENDA ARA 0394 BOGOTA VILLA MAGDALA,BOGOTA,2879918,2017/10/11,ACTIVA,2025/03/20,2025,4.7391651,-74.0479569,"Cl. 156 #N° 21B- 86, Bogotá, Colombia"
TIENDA ARA 1240 MEDELLIN SANTANDER COMUNA 6,MEDELLIN PARA ANTIOQUIA,76081102,2022/11/23,ACTIVA,2025/03/19,2025,6.3091583,-75.5723836,"Cl. 112 #76c-27, Santander, Medellín, Doce de Octubre, Medellín, Santander, Colombia"
TIENDA ARA 638 TRONCAL CENTRO,URABA,96647,2019/12/04,ACTIVA,2025/03/20,2025,6.140648199999999,-75.37980809999999,"Rionegro, Antioquia, Colombia"
TIENDA ARA 531 VILLA MARCELA,MONTERIA,168043,2018/11/26,ACTIVA,2025/03/20,2025,,,
TIENDA ARA 0079,ARMENIA,196372,2014/11/25,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 0553 BOGOTA FLORENCIA,BOGOTA,3043760,2018/12/06,ACTIVA,2025/03/20,2025,4.7194329,-74.0680295,"Cra. 58 #129C - 08/26 129C - 08/26, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 452 CALI POPULAR,CALI,1055732,2019/06/27,ACTIVA,2025/03/20,2025,3.4659645,-76.48947009999999,"Cra. 5 #62-62, Comuna 5, Cali, Valle del Cauca, Colombia"
TIENDA ARA 1115 CÚCUTA PIZARRO,CUCUTA,431078,2022/11/23,ACTIVA,2025/03/21,2025,7.9158457,-72.5154814,"Cl. 16 #102, Barrio La Laguna, Cúcuta, Norte de Santander, Colombia"
TIENDA ARA 0780 VALLEDUPAR LAS FLORES,VALLEDUPAR,183475,2021/08/12,ACTIVA,2025/03/21,2025,10.4677187,-73.2603383,"Cl. 16 #19c2, La Elvira, Valledupar, Cesar, Colombia"
TIENDA ARA 1235 VALLEDUPAR 450 AÑOS,VALLEDUPAR,196569,2022/12/16,ACTIVA,2025/03/21,2025,10.4634624,-73.2517197,"Valledupar, Cesar, Colombia"
TIENDA ARA 0860 MAGANGUE PASTRANA,MAGANGUE,50941,2021/11/22,ACTIVA,2025/03/20,2025,9.2370006,-74.7464363,"Avenida Colombia # 13 B - 25, Magangué, Bolívar, Colombia"
TIENDA ARA 0790 MAGANGUE LAS DELICIAS,MAGANGUE,50470,2021/09/16,ACTIVA,2025/03/20,2025,9.2370006,-74.7464363,"Avenida Colombia # 13 B - 25, Magangué, Bolívar, Colombia"
BODEGA DEL CANASTO PARAGUACHON TRONCAL DEL CARIBE,LA GUAJIRA,174323,2022/11/09,ACTIVA,2025/03/21,2025,11.3814129,-72.23575029999999,"Cl. 16 #7-66, Maicao, La Guajira, Colombia"
TIENDA ARA 1425 BOGOTA USAQUEN ORQUIDEAS 161,BOGOTA,3730904,2023/09/14,ACTIVA,2025/03/20,2025,4.739735899999999,-74.03785810000001,"Cl. 161 #15-24 B, Usaquén, Bogotá, Colombia"
TIENDA ARA 1357 BOGOTA USAQUEN SAN CRISTOBAL 1,BOGOTA,3752096,2023/11/14,ACTIVA,2025/03/20,2025,4.7374866,-74.02482499999999,"Cl. 162 #7b-42, Bogotá, Colombia"
TIENDA ARA 1312 BOGOTA SAN CRISTOBAL SAN ISIDRO,BOGOTA,3645677,2023/03/01,ACTIVA,2025/03/20,2025,4.5671146,-74.1004655,"Cl. 32 Sur #8-34, Bogotá, Colombia"
TIENDA ARA 1074 BOGOTA USAQUEN SAN CRISTOBAL,BOGOTA,3586503,2022/09/22,ACTIVA,2025/03/20,2025,4.7374866,-74.02482499999999,"Cl. 162 #7b-42, Bogotá, Colombia"
TIENDA ARA 1492 BOGOTA USAQUEN LA MARIPOSA,BOGOTA,3814183,2024/04/26,ACTIVA,2025/03/21,2025,4.737686399999999,-74.0220384,"Cl. 163a, Bogotá, Colombia"
TIENDA ARA 631 TURBO JESUS MORA,URABA,97675,2020/02/19,ACTIVA,2025/03/20,2025,8.094263,-76.72840529999999,"Carrera 14 N° 102-69 Imperio 0663, Turbo, Antioquia, Colombia"
TIENDA ARA 0454 BOGOTA TOBERIN,BOGOTA,2936542,2018/03/21,ACTIVA,2025/03/20,2025,4.7469145,-74.0461119,"Cl. 166 # 22 - 41, Bogotá, Colombia"
TIENDA ARA 1431 CALI-GRANADA CALLE 12 N,CALI,1261528,2025/08/05,ACTIVA,2025/08/05,2025,3.4563531,-76.5340514,"Granada, Cali, Valle del Cauca, Colombia"
TIENDA ARA 0074 GRANADA,ARMENIA,196287,2014/11/19,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 0311 BOGOTA SANTANDER ANTONIO NARIÑO,BOGOTA,3004030,2018/08/27,CANCELADA,/  /,2018,4.754548300000001,-74.0847919,"Cra. 97b #155-57, Bogotá, Colombia"
TIENDA ARA 1431 CALI GRANADA CL 12 N,CALI,1247795,2025/03/17,ACTIVA,2025/03/17,2025,3.4563531,-76.5340514,"Granada, Cali, Valle del Cauca, Colombia"
TIENDA ARA 0564 BOGOTA CONNECTA ALAMOS,BOGOTA,3046828,2018/12/24,ACTIVA,2025/03/20,2025,4.683438,-74.1196506,"Connecta - Gold 3, Ac. 26 #92 - 32, Engativá, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0909 CARTAGO MARISCAL ROBLEDO,CARTAGO,107331,2022/06/07,ACTIVA,2025/03/25,2025,4.7442058,-75.9200376,"Cl. 16c #10-50, Cartago, Pereira, Risaralda, Colombia"
TIENDA ARA 0255 GUADUAL FONTIBON,BOGOTA,2746829,2016/10/21,ACTIVA,2025/03/20,2025,4.6805153,-74.1498253,"Cl. 18 #110-34, Fontibón, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1490 BOGOTÁ FONTIBÓN EL REFUGIO CARRERA 120,BOGOTA,3824582,2024/05/23,ACTIVA,2025/03/20,2025,4.6805153,-74.1498253,"Cl. 18 #110-34, Fontibón, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1652 BOGOTÁ FONTIBÓN BELÉN,BOGOTA,3953099,2025/04/23,ACTIVA,2025/04/23,2025,4.682136,-74.1541531,"Cl. 17 #114 - 12 Local 1 y 2, Fontibón, Macarena, Bogotá, Colombia"
TIENDA ARA 1392 CUCUTA AGUAS CALIENTES,CUCUTA,454761,2024/02/22,ACTIVA,2025/03/21,2025,7.886031,-72.4731436,"Cl. 17 #16-57, Cúcuta, Norte de Santander, Colombia"
TIENDA ARA 0337 BARANOA CENTRO,BARRANQUILLA,677996,2017/06/27,ACTIVA,2025/03/21,2025,10.796008,-74.9153316,"Cl. 17 #18 - 02, Baranoa, Atlántico, Colombia"
TIENDA ARA 1308 MAICAO SAN MARTIN CALLE 17,LA GUAJIRA,177923,2023/05/18,ACTIVA,2025/03/21,2025,11.3804942,-72.2459057,"Cl. 17 #19-54, Maicao, La Guajira, Colombia"
TIENDA ARA 0934 PUERTO TEJADA,CAUCA,227444,2022/10/14,ACTIVA,2025/03/20,2025,3.229956,-76.42024099999999,"Cl. 17 #20-23, Puerto Tejada, Cauca, Colombia"
TIENDA ARA 1029 VALLEDUPAR CENTRO CALLE 17,VALLEDUPAR,194703,2022/09/23,ACTIVA,2025/03/21,2025,10.4731409,-73.24524699999999,"Cl. 17 #8-45, Valledupar, Cesar, Colombia"
TIENDA ARA 1107 VILLA DEL ROSARIO LA ESPERANZA,CUCUTA,431040,2022/11/22,ACTIVA,2025/03/21,2025,7.851084800000001,-72.4733198,"Cl. 17 Nte. #1011, Villa Del Rosario, Norte de Santander, Colombia"
TIENDA ARA 0849 SOACHA VILLA FLOR,BOGOTA,3456965,2021/11/23,ACTIVA,2025/03/20,2025,4.5638421,-74.2363124,"Cl. 17 Sur, Soacha, Cundinamarca, Colombia"
TIENDA ARA 1512 BOGOTÁ RAFAEL URIBE LOMAS,BOGOTA,3885070,2024/10/24,ACTIVA,2025/03/21,2025,4.5634847,-74.1077735,"Cra. 10 #40 Sur28, Bogotá, Colombia"
TIENDA ARA 0252 CITY U,BOGOTA,2746824,2016/10/21,ACTIVA,2025/03/20,2025,4.7359541,-74.0919256,"Cl. 135a #96-42, Bogotá, Colombia"
TIENDA ARA 0268 LA URIBE USAQUEN,BOGOTA,2760660,2016/12/12,ACTIVA,2025/03/20,2025,4.7511481,-74.04427079999999,"Cl. 170 # 21A - 32, Bogotá, Colombia"
TIENDA ARA 1039 LA PLATA SAN SEBASTIAN,HUILA,380661,2022/11/17,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 0084 CIELOS ABIERTOS,ARMENIA,196390,2014/11/28,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 0977MINGUEO DIBULLA,LA GUAJIRA,172355,2022/08/04,ACTIVA,2025/03/21,2025,11.7152958,-72.2683515,"Transversal 1 #número 5A, 72, Uribia, La Guajira, Colombia"
TIENDA ARA 1541 MOSQUERA NUEVA CASTILLA,FACATATIVA,198563,2025/06/10,ACTIVA,2025/06/10,2025,4.7201713,-74.2257747,"Cl. 17a #14-20, Mosquera, Cundinamarca, Colombia"
TIENDA ARA 0222 BOSCONIA,VALLEDUPAR,148895,2017/11/07,ACTIVA,2025/03/21,2025,9.9717874,-73.888902,"Cl. 18 # 20-24, Bosconia, Cesar, Colombia"
TIENDA ARA 0878 BOSCONIA LOS ALMENDROS,VALLEDUPAR,190628,2022/05/06,ACTIVA,2025/03/21,2025,9.9717874,-73.888902,"Cl. 18 # 20-24, Bosconia, Cesar, Colombia"
TIENDA ARA 0412 BOGOTA FONTIBON HAYUELOS,BOGOTA,2893620,2017/11/21,ACTIVA,2025/03/20,2025,4.6616304,-74.1344661,"Cl. 18 # 86-25, Bogotá, Colombia"
TIENDA ARA 1608 BOGOTA FONTIBON EL CARMEN,BOGOTA,3939518,2025/03/21,ACTIVA,2025/03/21,2025,4.671825399999999,-74.14508110000001,"Cl. 17 #98 - 55, Fontibón, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0889 BOGOTA FONTIBON VILLA CARMENZA,BOGOTA,3463124,2021/12/17,ACTIVA,2025/03/20,2025,4.680582999999999,-74.1498788,"Cl. 18 #11044, Bogotá, Colombia"
