LONGITUD,LATITUD,nombre_localidad,nombre_upz,FECHA_HECHO,HORA_HECHO,DIA,MES,AÑO,DIA_SEMANA,DIRECCION_HECHO,GENERO,theft_to_people,theft_to_vehicle,theft_to_motorbike,sexual,homicide
-74.13799999999998,4.567299999850057,TUNJUELITO,VENECIA,2022-02-21,00:00:00,21,2,2022,Lunes,PARQUE EL TUNAL,FEMENINO,1,0,0,0,0
-74.08799999999997,4.593039999849201,LOS MÁRTIRES,SANTA ISABEL,2022-02-21,00:00:00,21,2,2022,Lunes,EDUARDO SANTOS,FEMENINO,1,0,0,0,0
-74.09844078999998,4.635735402847856,TEUSAQUILLO,QUINTA PAREDES,2019-07-01,00:00:00,1,7,2019,Lunes,ORTEZAL,MASCULINO,1,0,0,0,0
-74.12849999999997,4.6583799998470665,FONTIBÓN,GRANJAS DE TECHO,2022-09-28,00:00:00,28,9,2022,Miércoles,CIUDAD HAYUELOS,MASCULINO,1,0,0,0,0
-74.12477760999997,4.7432919398443465,SUBA,TIBABUYES,2019-03-19,00:00:00,19,3,2019,Martes,LISBOA,FEMENINO,1,0,0,0,0
-74.07954951999994,4.603524901848889,SANTA FE,LAS NIEVES,2020-03-09,00:00:00,9,3,2020,Lunes,LA CAPUCHINA,FEMENINO,1,0,0,0,0
-74.04202781999999,4.703490931845601,USAQUÉN,SANTA BARBARA,2020-11-09,00:00:00,9,11,2020,Lunes,SANTA BARBARA CENTRAL,MASCULINO,1,0,0,0,0
-74.10778273999995,4.670116214846725,ENGATIVÁ,SANTA CECILIA,2020-01-04,00:00:00,4,1,2020,Sábado,NORMANDIA,MASCULINO,1,0,0,0,0
-74.11559052999996,4.742216093844389,SUBA,TIBABUYES,2020-01-04,00:00:00,4,1,2020,Sábado,TOSCANA,FEMENINO,1,0,0,0,0
-74.09433214999996,4.570847357849934,SAN CRISTÓBAL,20 DE JULIO,2018-07-28,00:00:00,28,7,2018,Sábado,VEINTE DE JULIO,MASCULINO,1,0,0,0,0
-74.05039179999994,4.681290385846357,CHAPINERO,CHICO LAGO,2019-04-28,00:00:00,28,4,2019,Domingo,CHICO NORTE III SECTOR,MASCULINO,1,0,0,0,0
-74.05470726999994,4.667326039846789,CHAPINERO,CHICO LAGO,2019-04-28,00:00:00,28,4,2019,Domingo,EL RETIRO,FEMENINO,1,0,0,0,0
-74.18474979999996,4.6197414398483465,BOSA,BOSA OCCIDENTAL,2019-12-20,00:00:00,20,12,2019,Viernes,ESCOCIA,MASCULINO,1,0,0,0,0
-74.16369999999995,4.634379999847846,KENNEDY,PATIO BONITO,2022-09-28,00:00:00,28,9,2022,Miércoles,PATIO BONITO II,FEMENINO,1,0,0,0,0
-74.07019999999994,4.617749999848429,SANTA FE,SAGRADO CORAZON,2022-09-28,00:00:00,28,9,2022,Miércoles,SAMPER,FEMENINO,1,0,0,0,0
-74.08289999999994,4.673429999846614,BARRIOS UNIDOS,DOCE DE OCTUBRE,2022-08-17,00:00:00,17,8,2022,Miércoles,SAN FERNANDO OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.10279999999995,4.743829999844326,SUBA,EL RINCON,2022-08-17,00:00:00,17,8,2022,Miércoles,PUERTA DEL SOL,MASCULINO,1,0,0,0,0
-74.07188913999994,4.604369905848848,SANTA FE,LAS NIEVES,2019-03-19,00:00:00,19,3,2019,Martes,VERACRUZ,FEMENINO,1,0,0,0,0
-74.16364562999996,4.681539702846352,FONTIBÓN,ZONA FRANCA,2020-09-09,00:00:00,9,9,2020,Miércoles,EL CHANCO I,MASCULINO,1,0,0,0,0
-74.10860592999995,4.657178604847149,FONTIBÓN,CIUDAD SALITRE OCCIDENTAL,2018-12-21,00:00:00,21,12,2018,Viernes,LA ESPERANZA NORTE,FEMENINO,1,0,0,0,0
-74.12152072999999,4.6538289088472204,FONTIBÓN,GRANJAS DE TECHO,2018-12-21,00:00:00,21,12,2018,Viernes,FRANCO,MASCULINO,1,0,0,0,0
-74.05966939999996,4.6557579228472,CHAPINERO,CHICO LAGO,2018-12-27,00:00:00,27,12,2018,Jueves,QUINTA CAMACHO,FEMENINO,1,0,0,0,0
-74.14659999999998,4.591489999849243,TUNJUELITO,VENECIA,2022-03-29,00:00:00,29,3,2022,Martes,NUEVO MUZU,FEMENINO,1,0,0,0,0
-74.11295401999996,4.533102942851196,USME,DANUBIO,2020-04-26,00:00:00,26,4,2020,Domingo,PORVENIR,FEMENINO,1,0,0,0,0
-74.13769999999994,4.59351999984923,TUNJUELITO,VENECIA,2022-12-21,00:00:00,21,12,2022,Miércoles,VENECIA,FEMENINO,1,0,0,0,0
-74.05169999999998,4.655929999847193,CHAPINERO,EL REFUGIO,2022-05-14,00:00:00,14,5,2022,Sábado,BELLAVISTA,FEMENINO,1,0,0,0,0
-74.06230827999997,4.646017289847481,CHAPINERO,CHAPINERO,2019-04-21,00:00:00,21,4,2019,Domingo,CHAPINERO CENTRAL,MASCULINO,1,0,0,0,0
-74.11739999999998,4.598359999849067,PUENTE ARANDA,MUZU,2022-08-13,00:00:00,13,8,2022,Sábado,AUTOPISTA MUZU ORIENTAL,MASCULINO,1,0,0,0,0
-74.15215352999996,4.67620553584652,FONTIBÓN,FONTIBON,2021-11-24,00:00:00,24,11,2021,Miércoles,EL CARMEN FONTIBON,FEMENINO,1,0,0,0,0
-74.13215870999994,4.665780636846874,FONTIBÓN,GRANJAS DE TECHO,2021-11-24,00:00:00,24,11,2021,Miércoles,FERROCAJA FONTIBON,FEMENINO,1,0,0,0,0
-74.08209045999996,4.627016040848113,TEUSAQUILLO,QUINTA PAREDES,2018-12-05,00:00:00,5,12,2018,Miércoles,GRAN AMERICA,MASCULINO,1,0,0,0,0
-74.06299224999998,4.647884195847449,CHAPINERO,CHAPINERO,2018-03-24,00:00:00,24,3,2018,Sábado,CHAPINERO CENTRAL,MASCULINO,1,0,0,0,0
-74.07019999999994,4.600639999848978,CANDELARIA,LA CANDELARIA,2022-11-30,00:00:00,30,11,2022,Miércoles,LA CATEDRAL,MASCULINO,1,0,0,0,0
-74.04939999999993,4.675659999846534,CHAPINERO,CHICO LAGO,2022-10-11,00:00:00,11,10,2022,Martes,CHICO NORTE,MASCULINO,1,0,0,0,0
-74.18564999999995,4.599279999848992,BOSA,BOSA CENTRAL,2021-08-10,00:00:00,10,8,2021,Martes,LA ESTACION BOSA,FEMENINO,1,0,0,0,0
-74.07435945999998,4.606811220848768,SANTA FE,LAS NIEVES,2018-01-27,00:00:00,27,1,2018,Sábado,LA CAPUCHINA,MASCULINO,1,0,0,0,0
-74.04231913999996,4.721800504845023,USAQUÉN,LOS CEDROS,2021-11-04,00:00:00,4,11,2021,Jueves,EL CONTADOR,FEMENINO,1,0,0,0,0
-74.12497428999995,4.573755266849822,RAFAEL URIBE URIBE,QUIROGA,2021-11-04,00:00:00,4,11,2021,Jueves,SANTA LUCIA,FEMENINO,1,0,0,0,0
-74.05420220999997,4.742593956844354,SUBA,BRITALIA,2020-05-25,00:00:00,25,5,2020,Lunes,CANTAGALLO,MASCULINO,1,0,0,0,0
-74.12635433999998,4.71434914984526,ENGATIVÁ,GARCES NAVAS,2020-05-25,00:00:00,25,5,2020,Lunes,VILLAS DE GRANADA,MASCULINO,1,0,0,0,0
-74.04123690999995,4.681144639846379,CHAPINERO,CHICO LAGO,2020-05-25,00:00:00,25,5,2020,Lunes,CHICO NORTE II SECTOR,MASCULINO,1,0,0,0,0
-74.10450938999998,4.695909331845864,ENGATIVÁ,BOYACA REAL,2018-12-15,00:00:00,15,12,2018,Sábado,LA SOLEDAD NORTE,FEMENINO,1,0,0,0,0
-74.11077043999995,4.747198002844204,SUBA,TIBABUYES,2018-12-15,00:00:00,15,12,2018,Sábado,BERLIN,MASCULINO,1,0,0,0,0
-74.09597197999994,4.594117807849154,LOS MÁRTIRES,SANTA ISABEL,2021-09-27,00:00:00,27,9,2021,Lunes,EL VERGEL,FEMENINO,1,0,0,0,0
-74.05489999999998,4.7029899998456495,SUBA,LA ALHAMBRA,2022-01-20,00:00:00,20,1,2022,Jueves,BATAN,MASCULINO,1,0,0,0,0
-74.11259999999999,4.70126999984567,ENGATIVÁ,BOYACA REAL,2022-12-03,00:00:00,3,12,2022,Sábado,FLORENCIA,MASCULINO,1,0,0,0,0
-74.11165335999993,4.666478585846823,ENGATIVÁ,SANTA CECILIA,2021-09-10,00:00:00,10,9,2021,Viernes,NORMANDIA OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.12024424999998,4.728215572844835,ENGATIVÁ,BOLIVIA,2021-02-02,00:00:00,2,2,2021,Martes,EL CORTIJO,MASCULINO,1,0,0,0,0
-74.06083310999998,4.6633389258469355,CHAPINERO,CHICO LAGO,2018-08-27,00:00:00,27,8,2018,Lunes,PORCIUNCULA,MASCULINO,1,0,0,0,0
-74.07919999999996,4.642719999847608,TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,2022-12-03,00:00:00,3,12,2022,Sábado,NICOLAS DE FEDERMAN,FEMENINO,1,0,0,0,0
-74.11851665999995,4.638301827847766,FONTIBÓN,GRANJAS DE TECHO,2019-04-12,00:00:00,12,4,2019,Viernes,GRANJAS DE TECHO,FEMENINO,1,0,0,0,0
-74.12066379999999,4.696747599845837,ENGATIVÁ,GARCES NAVAS,2018-10-24,00:00:00,24,10,2018,Miércoles,LOS ANGELES,MASCULINO,1,0,0,0,0
-74.14024390999998,4.630728851848006,KENNEDY,CASTILLA,2018-10-24,00:00:00,24,10,2018,Miércoles,MANDALAY,FEMENINO,1,0,0,0,0
-74.08065032999997,4.735932593844602,SUBA,SUBA,2020-05-20,00:00:00,20,5,2020,Miércoles,SUBA URBANO,MASCULINO,1,0,0,0,0
-74.07534291999997,4.634283067847888,TEUSAQUILLO,GALERIAS,2018-12-30,00:00:00,30,12,2018,Domingo,PALERMO,MASCULINO,1,0,0,0,0
-74.10388528999994,4.668539291846767,ENGATIVÁ,SANTA CECILIA,2021-12-15,00:00:00,15,12,2021,Miércoles,NORMANDIA,MASCULINO,1,0,0,0,0
-74.06249844999996,4.750144661844086,SUBA,BRITALIA,2021-12-15,00:00:00,15,12,2021,Miércoles,PORTALES DEL NORTE,MASCULINO,1,0,0,0,0
-74.09995081999995,4.586067354849465,ANTONIO NARIÑO,RESTREPO,2021-06-13,00:00:00,13,6,2021,Domingo,RESTREPO,FEMENINO,1,0,0,0,0
-74.04456475999996,4.760487949843745,USAQUÉN,VERBENAL,2019-09-02,00:00:00,2,9,2019,Lunes,EL VERVENAL,FEMENINO,1,0,0,0,0
-74.07389868999996,4.634366780847866,TEUSAQUILLO,TEUSAQUILLO,2019-05-27,00:00:00,27,5,2019,Lunes,PALERMO,FEMENINO,1,0,0,0,0
-74.04343665999994,4.704407792845583,USAQUÉN,COUNTRY CLUB,2019-05-27,00:00:00,27,5,2019,Lunes,LA CALLEJA,MASCULINO,1,0,0,0,0
-74.06884950999995,4.6014201288489796,SANTA FE,LAS NIEVES,2019-12-24,00:00:00,24,12,2019,Martes,LAS AGUAS,MASCULINO,1,0,0,0,0
-74.16196555999994,4.636882942847787,KENNEDY,PATIO BONITO,2018-11-13,00:00:00,13,11,2018,Martes,PATIO BONITO,MASCULINO,1,0,0,0,0
-74.16917456999994,4.616530941848463,KENNEDY,KENNEDY CENTRAL,2021-06-08,00:00:00,8,6,2021,Martes,CASABLANCA,FEMENINO,1,0,0,0,0
-74.08118030999998,4.594798361849181,CANDELARIA,LA CANDELARIA,2021-06-08,00:00:00,8,6,2021,Martes,SAN BERNARDINO,FEMENINO,1,0,0,0,0
-74.15836670999994,4.595325868849123,CIUDAD BOLÍVAR,ARBORIZADORA,2019-01-29,00:00:00,29,1,2019,Martes,RAFAEL ESCAMILLA,MASCULINO,1,0,0,0,0
-74.14115953999993,4.71499479584525,ENGATIVÁ,ENGATIVA,2020-10-03,00:00:00,3,10,2020,Sábado,ENGATIVA ZONA URBANA,MASCULINO,1,0,0,0,0
-74.16127671999999,4.637188737847752,KENNEDY,PATIO BONITO,2020-10-03,00:00:00,3,10,2020,Sábado,PATIO BONITO,FEMENINO,1,0,0,0,0
-74.12664210999998,4.649216053847366,FONTIBÓN,GRANJAS DE TECHO,2019-06-20,00:00:00,20,6,2019,Jueves,FRANCO,MASCULINO,1,0,0,0,0
-74.13821479999996,4.6578067058470936,KENNEDY,TINTAL NORTE,2019-06-20,00:00:00,20,6,2019,Jueves,VEREDA EL TINTAL RURAL,MASCULINO,1,0,0,0,0
-74.06788635999999,4.63143871484798,CHAPINERO,CHAPINERO,2019-06-20,00:00:00,20,6,2019,Jueves,SANTA TERESITA,MASCULINO,1,0,0,0,0
-74.05489428999994,4.667292599846808,CHAPINERO,CHICO LAGO,2021-12-11,00:00:00,11,12,2021,Sábado,EL RETIRO,MASCULINO,1,0,0,0,0
-74.02331347999996,4.704928613845572,USAQUÉN,USAQUEN,2019-04-25,00:00:00,25,4,2019,Jueves,SAN GABRIEL NORTE,MASCULINO,1,0,0,0,0
-74.17435487999995,4.612021412848592,KENNEDY,TIMIZA,2020-11-06,00:00:00,6,11,2020,Viernes,ROMA,MASCULINO,1,0,0,0,0
-74.05566687999993,4.666126344846856,CHAPINERO,CHICO LAGO,2018-11-07,00:00:00,7,11,2018,Miércoles,ESPARTILLAL,MASCULINO,1,0,0,0,0
-74.14685395999999,4.567110778850092,CIUDAD BOLÍVAR,SAN FRANCISCO,2018-09-08,00:00:00,8,9,2018,Sábado,LOS LAURELES II,MASCULINO,1,0,0,0,0
-74.08695033999999,4.609633926848697,LOS MÁRTIRES,LA SABANA,2018-09-08,00:00:00,8,9,2018,Sábado,LA SABANA,MASCULINO,1,0,0,0,0
-74.05517360999994,4.670125398846695,CHAPINERO,CHICO LAGO,2019-08-04,00:00:00,4,8,2019,Domingo,LA CABRERA,FEMENINO,1,0,0,0,0
-74.13103457999995,4.663762854846939,FONTIBÓN,GRANJAS DE TECHO,2019-10-21,00:00:00,21,10,2019,Lunes,CIUDAD HAYUELOS,MASCULINO,1,0,0,0,0
-74.10240193999994,4.5810025098496405,RAFAEL URIBE URIBE,SAN JOSE,2020-08-14,00:00:00,14,8,2020,Viernes,SAN JOSE SUR,MASCULINO,1,0,0,0,0
-74.11795261999998,4.667850803846804,FONTIBÓN,MODELIA,2020-08-14,00:00:00,14,8,2020,Viernes,SANTA CECILIA,MASCULINO,1,0,0,0,0
-74.05859999999996,4.669809999846713,CHAPINERO,CHICO LAGO,2022-03-23,00:00:00,23,3,2022,Miércoles,ANTIGUO COUNTRY,MASCULINO,1,0,0,0,0
-74.19498054999997,4.6030846208488985,BOSA,BOSA CENTRAL,2018-06-19,00:00:00,19,6,2018,Martes,JOSE MARIA CARBONEL,FEMENINO,1,0,0,0,0
-74.03477095999995,4.694683283845928,USAQUÉN,SANTA BARBARA,2019-03-15,00:00:00,15,3,2019,Viernes,SANTA BARBARA CENTRAL,MASCULINO,1,0,0,0,0
-74.06362792999994,4.75915158984381,SUBA,SAN JOSE DE BAVARIA,2019-03-15,00:00:00,15,3,2019,Viernes,NUEVA ZELANDIA,FEMENINO,1,0,0,0,0
-74.09568568999998,4.677097340846472,ENGATIVÁ,LAS FERIAS,2021-12-27,00:00:00,27,12,2021,Lunes,LA ESTRADA,MASCULINO,1,0,0,0,0
-74.11628505999994,4.697627809845794,ENGATIVÁ,GARCES NAVAS,2021-12-27,00:00:00,27,12,2021,Lunes,LOS ANGELES,FEMENINO,1,0,0,0,0
-74.15847186999997,4.572451663849866,CIUDAD BOLÍVAR,JERUSALEM,2021-12-27,00:00:00,27,12,2021,Lunes,JERUSALEN,MASCULINO,1,0,0,0,0
-74.09582372999995,4.71458801784525,ENGATIVÁ,MINUTO DE DIOS,2019-08-16,00:00:00,16,8,2019,Viernes,LOS CEREZOS,FEMENINO,1,0,0,0,0
-74.13921257999993,4.572917375849854,TUNJUELITO,VENECIA,2019-08-16,00:00:00,16,8,2019,Viernes,PARQUE EL TUNAL,FEMENINO,1,0,0,0,0
-74.11654473999994,4.733543065844639,ENGATIVÁ,BOLIVIA,2020-07-26,00:00:00,26,7,2020,Domingo,EL CORTIJO,MASCULINO,1,0,0,0,0
-74.10339999999997,4.576519999849786,RAFAEL URIBE URIBE,SAN JOSE,2022-06-20,00:00:00,20,6,2022,Lunes,SAN JOSE SUR,MASCULINO,1,0,0,0,0
-74.04874199999995,4.737689999844511,SUBA,EL PRADO,2019-11-20,00:00:00,20,11,2019,Miércoles,MAZUREN,MASCULINO,1,0,0,0,0
-74.07369999999997,4.671569999846647,BARRIOS UNIDOS,DOCE DE OCTUBRE,2022-05-20,00:00:00,20,5,2022,Viernes,DOCE DE OCTUBRE,MASCULINO,1,0,0,0,0
-74.13179999999994,4.7027999998456265,ENGATIVÁ,ENGATIVA,2022-12-15,00:00:00,15,12,2022,Jueves,SAN ANTONIO URBANO,MASCULINO,1,0,0,0,0
-74.08348012999994,4.636757588847824,TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,2021-08-25,00:00:00,25,8,2021,Miércoles,CIUDAD UNIVERSITARIA,MASCULINO,1,0,0,0,0
-74.07345573999999,4.64174382684762,TEUSAQUILLO,GALERIAS,2019-10-01,00:00:00,1,10,2019,Martes,GALERIAS,MASCULINO,1,0,0,0,0
-74.06502267999997,4.645348779847529,CHAPINERO,CHAPINERO,2019-10-01,00:00:00,1,10,2019,Martes,CHAPINERO CENTRAL,MASCULINO,1,0,0,0,0
-74.12489881999994,4.7036408828456215,ENGATIVÁ,GARCES NAVAS,2021-09-05,00:00:00,5,9,2021,Domingo,SAN ANTONIO ENGATIVA,MASCULINO,1,0,0,0,0
-74.06358501999995,4.634065314847879,CHAPINERO,PARDO RUBIO,2018-05-25,00:00:00,25,5,2018,Viernes,SIBERIA,FEMENINO,1,0,0,0,0
-74.04656264999994,4.751857916844055,USAQUÉN,LA URIBE,2018-05-25,00:00:00,25,5,2018,Viernes,LA URIBE,MASCULINO,1,0,0,0,0
-74.06712057999994,4.722541197845,SUBA,NIZA,2018-05-25,00:00:00,25,5,2018,Viernes,LAS VILLAS,FEMENINO,1,0,0,0,0
-74.13692424999994,4.585984529849481,TUNJUELITO,VENECIA,2019-12-15,00:00:00,15,12,2019,Domingo,FATIMA,MASCULINO,1,0,0,0,0
-74.11199029999995,4.654886272847205,FONTIBÓN,CIUDAD SALITRE OCCIDENTAL,2019-12-15,00:00:00,15,12,2019,Domingo,TERMINAL DE TRANSPORTES,MASCULINO,1,0,0,0,0
-74.06433492999997,4.669927565846737,BARRIOS UNIDOS,LOS ALCAZARES,2019-03-21,00:00:00,21,3,2019,Jueves,JUAN XXIII,FEMENINO,1,0,0,0,0
-74.05745884999999,4.687135208846187,SUBA,LA ALHAMBRA,2018-02-02,00:00:00,2,2,2018,Viernes,PASADENA,MASCULINO,1,0,0,0,0
-74.06486174999998,4.750721740844105,SUBA,BRITALIA,2021-02-05,00:00:00,5,2,2021,Viernes,PORTALES DEL NORTE,MASCULINO,1,0,0,0,0
-74.08872803999998,4.594921767849172,LOS MÁRTIRES,SANTA ISABEL,2021-02-05,00:00:00,5,2,2021,Viernes,EDUARDO SANTOS,MASCULINO,1,0,0,0,0
-74.12159379999997,4.681848967846337,FONTIBÓN,CAPELLANIA,2019-10-21,00:00:00,21,10,2019,Lunes,SANTA CECILIA,MASCULINO,1,0,0,0,0
-74.03522253999995,4.721188319845071,USAQUÉN,LOS CEDROS,2021-09-21,00:00:00,21,9,2021,Martes,CEDRO NARVAEZ,MASCULINO,1,0,0,0,0
-74.11149244999996,4.721726172845019,ENGATIVÁ,BOLIVIA,2021-09-21,00:00:00,21,9,2021,Martes,CIUDADELA COLSUBSIDIO,FEMENINO,1,0,0,0,0
-74.14429999999999,4.601359999848954,KENNEDY,CARVAJAL,2022-04-07,00:00:00,7,4,2022,Jueves,LAS DELICIAS,MASCULINO,1,0,0,0,0
-74.11032185999994,4.563979831850143,RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,2020-05-07,00:00:00,7,5,2020,Jueves,LA RESURRECCION,FEMENINO,1,0,0,0,0
-74.08650180999996,4.631071053848007,TEUSAQUILLO,QUINTA PAREDES,2018-04-29,00:00:00,29,4,2018,Domingo,EL RECUERDO,FEMENINO,1,0,0,0,0
-74.11963245999993,4.679668898846384,ENGATIVÁ,ALAMOS,2018-07-11,00:00:00,11,7,2018,Miércoles,LOS ALAMOS,MASCULINO,1,0,0,0,0
-74.10746336999995,4.651029527847321,FONTIBÓN,CIUDAD SALITRE OCCIDENTAL,2018-07-11,00:00:00,11,7,2018,Miércoles,SALITRE OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.12200678999994,4.668309490846782,FONTIBÓN,MODELIA,2019-05-18,00:00:00,18,5,2019,Sábado,FERROCAJA FONTIBON,FEMENINO,1,0,0,0,0
-74.06650325999993,4.692408070845986,SUBA,LA ALHAMBRA,2018-11-19,00:00:00,19,11,2018,Lunes,PUENTE LARGO,FEMENINO,1,0,0,0,0
-74.16481734999996,4.5961471088491415,BOSA,APOGEO,2018-11-19,00:00:00,19,11,2018,Lunes,OLARTE,MASCULINO,1,0,0,0,0
-74.10470419999996,4.704637830845607,ENGATIVÁ,BOYACA REAL,2019-10-31,00:00:00,31,10,2019,Jueves,QUIRIGUA ORIENTAL,FEMENINO,1,0,0,0,0
-74.03852244999996,4.679920315846396,CHAPINERO,CHICO LAGO,2019-10-31,00:00:00,31,10,2019,Jueves,CHICO NORTE II SECTOR,MASCULINO,1,0,0,0,0
-74.08499735999999,4.593189388849202,SANTA FE,LAS CRUCES,2021-03-20,00:00:00,20,3,2021,Sábado,SAN BERNARDINO,FEMENINO,1,0,0,0,0
-74.13739157999998,4.59565938784915,PUENTE ARANDA,MUZU,2020-10-11,00:00:00,11,10,2020,Domingo,ALQUERIA,MASCULINO,1,0,0,0,0
-74.07490273999997,4.590033347849292,CANDELARIA,LA CANDELARIA,2018-10-16,00:00:00,16,10,2018,Martes,SANTA BARBARA,FEMENINO,1,0,0,0,0
-74.05515070999996,4.667206545846807,CHAPINERO,CHICO LAGO,2019-09-21,00:00:00,21,9,2019,Sábado,EL RETIRO,MASCULINO,1,0,0,0,0
-74.05894435999994,4.725990896844877,SUBA,NIZA,2019-09-21,00:00:00,21,9,2019,Sábado,SAN JOSE DEL PRADO,FEMENINO,1,0,0,0,0
-74.10486068999995,4.744000583844305,SUBA,EL RINCON,2019-01-24,00:00:00,24,1,2019,Jueves,PUERTA DEL SOL,MASCULINO,1,0,0,0,0
-74.04728790999997,4.7186281438451205,USAQUÉN,LOS CEDROS,2020-10-23,00:00:00,23,10,2020,Viernes,LOS CEDROS,MASCULINO,1,0,0,0,0
-74.11330243999998,4.632879940847933,PUENTE ARANDA,PUENTE ARANDA,2020-01-04,00:00:00,4,1,2020,Sábado,SALAZAR GOMEZ,MASCULINO,1,0,0,0,0
-74.07479664999994,4.637232296847762,TEUSAQUILLO,GALERIAS,2019-04-21,00:00:00,21,4,2019,Domingo,ALFONSO LOPEZ,MASCULINO,1,0,0,0,0
-74.06774204999994,4.643781820847585,TEUSAQUILLO,GALERIAS,2019-04-21,00:00:00,21,4,2019,Domingo,CHAPINERO OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.14346457999994,4.579145556849685,TUNJUELITO,VENECIA,2020-01-04,00:00:00,4,1,2020,Sábado,MUZU,MASCULINO,1,0,0,0,0
-74.20461556999999,4.632623289847909,BOSA,TINTAL SUR,2020-04-13,00:00:00,13,4,2020,Lunes,SAN BERNARDINO XIX,MASCULINO,1,0,0,0,0
-74.04783187999993,4.736905205844564,USAQUÉN,LOS CEDROS,2021-03-03,00:00:00,3,3,2021,Miércoles,LAS MARGARITAS,FEMENINO,1,0,0,0,0
-74.11975084999995,4.6662522638468245,FONTIBÓN,MODELIA,2021-03-03,00:00:00,3,3,2021,Miércoles,SANTA CECILIA,FEMENINO,1,0,0,0,0
-74.18701324999995,4.6251679718481675,BOSA,BOSA OCCIDENTAL,2021-03-03,00:00:00,3,3,2021,Miércoles,ESCOCIA,MASCULINO,1,0,0,0,0
-74.17912152999997,4.606153885848815,BOSA,BOSA CENTRAL,2019-02-04,00:00:00,4,2,2019,Lunes,JOSE ANTONIO GALAN,MASCULINO,1,0,0,0,0
-74.07629999999995,4.608909999848693,LOS MÁRTIRES,LA SABANA,2022-07-16,00:00:00,16,7,2022,Sábado,LA FAVORITA,FEMENINO,1,0,0,0,0
-74.11509999999998,4.577309999849752,RAFAEL URIBE URIBE,QUIROGA,2022-07-16,00:00:00,16,7,2022,Sábado,QUIROGA CENTRAL,MASCULINO,1,0,0,0,0
-74.05769999999995,4.692699999845984,SUBA,LA ALHAMBRA,2022-07-16,00:00:00,16,7,2022,Sábado,ESTORIL,MASCULINO,1,0,0,0,0
-74.12249999999995,4.591519999849284,ANTONIO NARIÑO,RESTREPO,2022-07-16,00:00:00,16,7,2022,Sábado,VILLA MAYOR ORIENTAL,FEMENINO,1,0,0,0,0
-74.08723136999998,4.734623898844607,SUBA,EL RINCON,2021-04-05,00:00:00,5,4,2021,Lunes,VILLA ELISA,MASCULINO,1,0,0,0,0
-74.09056322999999,4.5717100748499275,SAN CRISTÓBAL,20 DE JULIO,2021-04-05,00:00:00,5,4,2021,Lunes,GRANADA SUR,MASCULINO,1,0,0,0,0
-74.15819037999995,4.57685711184973,CIUDAD BOLÍVAR,JERUSALEM,2021-06-30,00:00:00,30,6,2021,Miércoles,VERONA,MASCULINO,1,0,0,0,0
-74.14615413999996,4.617427257848403,KENNEDY,CARVAJAL,2021-06-30,00:00:00,30,6,2021,Miércoles,PROVIVIENDA OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.07398270999994,4.687775543846118,BARRIOS UNIDOS,LOS ANDES,2018-07-05,00:00:00,5,7,2018,Jueves,LOS ANDES,FEMENINO,1,0,0,0,0
-74.06628047999999,4.691412995846022,SUBA,LA FLORESTA,2018-07-05,00:00:00,5,7,2018,Jueves,ANDES NORTE,FEMENINO,1,0,0,0,0
-74.07371314999995,4.5949160808491705,CANDELARIA,LA CANDELARIA,2018-10-05,00:00:00,5,10,2018,Viernes,CENTRO ADMINISTRATIVO,MASCULINO,1,0,0,0,0
-74.12930231999997,4.5779672578497195,TUNJUELITO,VENECIA,2021-03-25,00:00:00,25,3,2021,Jueves,TUNAL ORIENTAL,MASCULINO,1,0,0,0,0
-74.08039999999994,4.640209999847665,TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,2022-04-18,00:00:00,18,4,2022,Lunes,CIUDAD UNIVERSITARIA,MASCULINO,1,0,0,0,0
-74.04516274999997,4.7556882038439054,USAQUÉN,LA URIBE,2020-07-07,00:00:00,7,7,2020,Martes,SAN ANTONIO NOROCCIDENTAL,FEMENINO,1,0,0,0,0
-74.04912253999998,4.682264001846335,CHAPINERO,CHICO LAGO,2020-07-07,00:00:00,7,7,2020,Martes,CHICO NORTE III SECTOR,FEMENINO,1,0,0,0,0
-74.09040039999996,4.742531792844379,SUBA,SUBA,2018-08-17,00:00:00,17,8,2018,Viernes,LAS FLORES,FEMENINO,1,0,0,0,0
-74.07379999999995,4.634509999847858,TEUSAQUILLO,TEUSAQUILLO,2022-06-03,00:00:00,3,6,2022,Viernes,PALERMO,MASCULINO,1,0,0,0,0
-74.06369999999998,4.646119999847502,CHAPINERO,CHAPINERO,2022-03-20,00:00:00,20,3,2022,Domingo,CHAPINERO CENTRAL,MASCULINO,1,0,0,0,0
-74.18039999999996,4.616699999848444,KENNEDY,GRAN BRITALIA,2022-03-20,00:00:00,20,3,2022,Domingo,GRAN BRITALIA,MASCULINO,1,0,0,0,0
-74.08579999999995,4.67864999984645,ENGATIVÁ,LAS FERIAS,2022-04-30,00:00:00,30,4,2022,Sábado,LAS FERIAS,MASCULINO,1,0,0,0,0
