AÑO,FECHA_HECHO,DIA_SEMANA,GENERO,HORA_HECHO,DIRECCION_HECHO,LONGITUD,LATITUD
2018,2018-09-09,Domingo,MASCULINO,00:09:00,SN       SUR,"-74,1478528352","4,5331691937"
2018,2018-09-10,Lunes,MASCULINO,05:30:00,KR 86  CL 39 SUR  SUROCCIDENTE,"-74,1645583475","4,6333449898"
2018,2018-09-11,Martes,MASCULINO,14:20:00,KR 26  CL 17  51 CENTRO,"-74,1067995503","4,5886315557"
2018,2018-09-11,Martes,MASCULINO,10:11:00,CL 73 A KR 16 D  SUR,"-74,1383706878","4,545943841"
2018,2018-09-11,Martes,FEMENINO,03:00:00,KR 105 H CL 68 A  OCCIDENTE,"-74,1245948955","4,7023078624"
2018,2018-09-12,Miércoles,MASCULINO,00:05:00,CL 43  KR 89 B  SUR,"-74,1739653545","4,6337363796"
2018,2018-09-14,Viernes,MASCULINO,20:22:00,CL 66 A KR 72   SUR,"-74,1672314841","4,585236669"
2018,2018-09-15,Sábado,MASCULINO,09:30:00,KR 10 A CL 1 B 60 CENTRO,"-74,0871842646","4,5917199101"
2018,2018-09-15,Sábado,MASCULINO,00:53:00,CL 65 D KR 18 L  SUR,"-74,1427395344","4,5562917973"
2018,2018-09-15,Sábado,MASCULINO,13:55:00,KR 13  CL 22   CENTRO,"-74,0746009455","4,6101218575"
2018,2018-09-17,Lunes,MASCULINO,01:05:00,CL 136 A KR 151 B  NORTE,"-74,1255337646","4,7466941131"
2018,2018-09-17,Lunes,MASCULINO,21:03:00,CL 68 A KR 49 C 10 SUR,"-74,1578626032","4,5783450913"
2018,2018-09-17,Lunes,MASCULINO,01:05:00,CL 136 A KR 151 B  NORTE,"-74,1255337646","4,7466941131"
2018,2018-09-17,Lunes,MASCULINO,17:00:00,KR 16 P CL 69 D  SUR,"-74,1425920952","4,5480249726"
2018,2018-09-17,Lunes,MASCULINO,11:35:00,KR 47 B CL 68 C 28 SUR,"-74,1576299355","4,5751270535"
2018,2018-09-18,Martes,MASCULINO,20:45:00,CL 93  KR 18 A  SUR,"-74,1480513187","4,5337942357"
2018,2018-09-18,Martes,MASCULINO,12:06:00,KR 28  CL 52 SUR  SUR,"-74,1349378889","4,5814219858"
2018,2018-09-19,Miércoles,MASCULINO,21:30:00,KR 88  CL 40 SUR  SUR,"-74,1677283073","4,6367751478"
2018,2018-09-20,Jueves,FEMENINO,12:45:00,KR 89 BISA CL 63  35 SUR,"-74,1953336694","4,6281230843"
2018,2018-09-21,Viernes,MASCULINO,13:07:00,KR 86  CL 13   OCCIDENTE,"-74,1359456507","4,6594640508"
2018,2018-09-22,Sábado,MASCULINO,20:58:00,KR 76  CL 57 R 80 SUR,"-74,1785499585","4,5959362514"
2018,2018-09-22,Sábado,MASCULINO,22:01:00,CL 71 M KR 27 Q 76 SUR,"-74,1658966173","4,5497136538"
2018,2018-09-23,Domingo,MASCULINO,10:50:00,KR 18 H CL 70  11 SUR,"-74,1469653009","4,5468287141"
2018,2018-09-24,Lunes,FEMENINO,21:49:00,CL 139 A KR 152 B  NORTE,"-74,1244313767","4,7473383081"
2018,2018-09-24,Lunes,FEMENINO,21:49:00,CL 139 A KR 152 B  NORTE,"-74,1244313767","4,7473383081"
2018,2018-09-24,Lunes,MASCULINO,04:11:00,TR 50  CL 76 A  SUR,"-74,1674473289","4,5728904089"
2018,2018-09-25,Martes,MASCULINO,21:41:00,DG 77 A KR 18 J 8 SUR,"-74,150581848","4,5401820411"
2018,2018-09-26,Miércoles,MASCULINO,03:00:00,CL 60 A KR 50  79 SUR,"-74,1589971344","4,5883973612"
2018,2018-09-27,Jueves,MASCULINO,23:10:00,KR 21  CL 40 B 32 SUR,"-74,1201116345","4,5776738677"
2018,2018-09-28,Viernes,MASCULINO,05:25:00,TR 13  CL 48 A  SUR,"-74,112627627","4,5657725745"
2018,2018-09-28,Viernes,MASCULINO,13:30:00,CL 63  KR 85 H  NORTE,"-74,1095733583","4,684311798"
2018,2018-09-30,Domingo,MASCULINO,02:06:00,KR 45 A CL 74   SUR,"-74,1626761556","4,5693320657"
2018,2018-09-30,Domingo,MASCULINO,05:40:00,CL 32 SUR KR 14   SUR,"-74,1210163466","4,5777167755"
2018,2018-09-30,Domingo,MASCULINO,05:40:00,CL 32 SUR KR 14   SUR,"-74,1210163466","4,5777167755"
2018,2018-10-01,Lunes,MASCULINO,18:13:00,KR 102  CL 16 F  NORESTE,"-74,1494382801","4,6715686466"
2018,2018-10-01,Lunes,MASCULINO,18:13:00,KR 102  CL 16 F  NORESTE,"-74,1494382801","4,6715686466"
2018,2018-10-02,Martes,MASCULINO,22:45:00,CL 91 SUR KR 2  75 SUR,"-74,1081983135","4,4993420296"
2018,2018-10-03,Miércoles,MASCULINO,00:11:00,CL 65  KR 19   ,"-74,1531712945","4,5620186737"
2018,2018-10-05,Viernes,MASCULINO,16:14:00,KR 68 D CL 38 C 44 SUR,"-74,1371299623","4,6022086726"
2018,2018-10-06,Sábado,MASCULINO,02:04:00,CL 69 R KR 18 M 81 SUR,"-74,1519803523","4,5514263593"
2018,2018-10-06,Sábado,MASCULINO,10:31:00,CL 82 B KR 18 I 35 SUR,"-74,147477326","4,5323269404"
2018,2018-10-07,Domingo,MASCULINO,23:40:00,CL 74 SUR KR 23   SUR,"-74,1543691475","4,5427764193"
2018,2018-10-07,Domingo,MASCULINO,14:10:00,CL 74  KR 17   SUR,"-74,1397962916","4,5435133049"
2018,2018-10-07,Domingo,MASCULINO,21:58:00,DG 71 F KR 1 A  SUR,"-74,1163973466","4,5208227676"
2018,2018-10-08,Lunes,MASCULINO,19:55:00,KR 102  CL 59 SUR  SUR,"-74,19697559","4,6386836318"
2018,2018-10-08,Lunes,MASCULINO,13:17:00,KR 31  CL 69 G 2 SUR,"-74,1545851399","4,5679291999"
2018,2018-10-09,Martes,MASCULINO,07:49:00,DG 69 F KR 18 J  SUR,"-74,1507255794","4,5523814258"
2018,2018-10-14,Domingo,MASCULINO,21:27:00,CL 68 D KR 49   SUR,"-74,1571461181","4,577213802"
2018,2018-10-14,Domingo,MASCULINO,17:32:00,KR 21 E CL 21 B  SUR,"-74,0653302382","4,557448269"
2018,2018-10-14,Domingo,MASCULINO,03:10:00,KR 10  CL 54 A 24 SUR,"-74,0889221338","4,5361953082"
2018,2018-10-15,Lunes,MASCULINO,03:30:00,DG 65 SUR KR 19 ABIS  SUR,"-74,1462190092","4,5594798308"
2018,2018-10-15,Lunes,MASCULINO,19:12:00,CL 98  KR 6 E  NORTE,"-74,0216535384","4,6693713663"
2018,2018-10-15,Lunes,MASCULINO,22:00:00,CL 54 SUR KR 81 C  SUR,"-74,1760680009","4,6188156934"
2018,2018-10-16,Martes,MASCULINO,20:42:00,KR 93 SUR CL 42   SUR,"-74,1738701706","4,6437647644"
2018,2018-10-16,Martes,MASCULINO,23:51:00,AC 68 SUR KR 47   SUR,"-74,154724131","4,5760297785"
2018,2018-10-17,Miércoles,MASCULINO,19:24:00,DG 60 SUR CL 2 D 26 SUR,"-74,1142571548","4,5366399237"
2018,2018-10-17,Miércoles,MASCULINO,21:30:00,CL 32 C KR 16 A  SUR,"-74,1138361163","4,5749902945"
2018,2018-10-18,Jueves,MASCULINO,03:31:00,KR 34 SUR CL 63 A  SUR,"-74,150072302","4,5703384629"
2018,2018-10-19,Viernes,MASCULINO,14:35:00,CL 22  KR 16  45 NORTE,"-74,0763705754","4,6115038213"
2018,2018-10-19,Viernes,MASCULINO,19:40:00,KR 62  CL 57 D 15 SUR,"-74,1497428261","4,5963775439"
2018,2018-10-20,Sábado,MASCULINO,21:55:00,CL 114  KR 10  6 SUR,"-74,1186429883","4,4902121626"
2018,2018-10-20,Sábado,MASCULINO,00:14:00,CL 63 A KR 26   NORTE,"-74,073303276","4,6522464582"
2018,2018-10-20,Sábado,MASCULINO,22:30:00,KR 97 B CL 115  20 NORTE,"-74,0836074623","4,7551297098"
2018,2018-10-22,Lunes,MASCULINO,23:30:00,KR 3 ESTE CL 22 SUR  SUR,"-74,0862164973","4,5682415232"
2018,2018-10-22,Lunes,MASCULINO,21:15:00,CL 3  KR 12 A  CENTRO,"-74,0853027804","4,5938223313"
2018,2018-10-22,Lunes,FEMENINO,21:15:00,CL 5  KR 11 A 7 CENTRO,"-74,0829787127","4,5954765401"
2018,2018-10-25,Jueves,MASCULINO,22:34:00,CL 41 B KR 13 B 47 SUR,"-74,0830141928","4,5463784542"
2018,2018-10-26,Viernes,MASCULINO,22:05:00,KR 9  CL 2 A 22 CENTRO,"-74,0815850423","4,592096222"
2018,2018-10-26,Viernes,MASCULINO,18:40:00,KR 37 B CL 63 A 21 SUR,"-74,1494754312","4,5692669737"
2018,2018-10-26,Viernes,MASCULINO,19:57:00,KR 103 A CL 78 D  NOROCCIDENTE,"-74,1154321412","4,7098302522"
2018,2018-10-26,Viernes,MASCULINO,18:41:00,KR 71 D CL 3   SUR,"-74,1373731366","4,6202302225"
2018,2018-10-28,Domingo,MASCULINO,03:06:00,CL 40 SUR KR 97   SUR,"-74,1773898942","4,645950919"
2018,2018-10-29,Lunes,MASCULINO,01:10:00,CL 38 SUR KR 90 D  SUR,"-74,1703595675","4,6428820169"
2018,2018-10-31,Miércoles,FEMENINO,23:22:00,KR 116 A CL 63 A  NOROCCIDENTE,"-74,1439175106","4,7115644187"
2018,2018-10-31,Miércoles,MASCULINO,19:15:00,CL 48 Z KR 5 D 80 SUR,"-74,1118045609","4,5483872636"
2018,2018-10-31,Miércoles,MASCULINO,22:20:00,KR 69 B CL 75 A  SUR,"-74,1140939599","4,5135383723"
2018,2018-11-01,Jueves,MASCULINO,20:22:00,CL 48 XBIS KR 2 AEST  SURESTE,"-74,1044318677","4,5436426665"
2018,2018-11-01,Jueves,MASCULINO,20:30:00,CL 69 G AU 69 SUR  SUR,"-74,1583703797","4,5716378541"
2018,2018-11-02,Viernes,MASCULINO,18:15:00,CL 66 A KR 113 F 28 NOROCCIDENTE,"-74,1363456345","4,7107811866"
2018,2018-11-02,Viernes,MASCULINO,18:15:00,CL 62 D KR 70 SUR  SUR,"-74,1607064874","4,5890192639"
2018,2018-11-02,Viernes,MASCULINO,00:20:00,KR 19 D CL 66 ASUR  SUR,"-74,1471309058","4,5606434847"
2018,2018-11-03,Sábado,MASCULINO,18:24:00,KR 50  CL 34   ,"-74,1185792288","4,5983423368"
2018,2018-11-05,Lunes,MASCULINO,01:57:00,CL 39  KR 82   SUR,"-74,1629118951","4,6329922818"
2018,2018-11-05,Lunes,MASCULINO,01:57:00,TR 81 B DG 34 A  SUR,"-74,1577501521","4,6344572713"
2018,2018-11-05,Lunes,MASCULINO,16:26:00,KR 111  CL 152   ,"-74,0951971611","4,7542348365"
2018,2018-11-07,Miércoles,MASCULINO,15:30:00,DG 70  KR 48   SUR,"-74,1648178131","4,5732730315"
2018,2018-11-07,Miércoles,MASCULINO,19:30:00,KR 89 B CL 57 SUR  ,"-74,1905522728","4,6306502928"
2018,2018-11-08,Jueves,MASCULINO,20:30:00,KR 43  CL 72 SUR  SUR,"-74,1621423558","4,5688696947"
2018,2018-11-08,Jueves,MASCULINO,04:18:00,TR 78  CL 76   ,"-74,1453016356","4,5415801845"
2018,2018-11-10,Sábado,MASCULINO,22:46:00,KR 18 B CL 74 C  SUR,"-74,1459078148","4,5415307194"
2018,2018-11-11,Domingo,MASCULINO,21:54:00,KR 53 SUR CL 46   SUR,"-74,1375856693","4,5919861121"
2018,2018-11-12,Lunes,MASCULINO,18:00:00,KR 13  CL 22   CENTRO,"-74,0746545897","4,6091740368"
2018,2018-11-12,Lunes,MASCULINO,07:37:00,CL 6  KR 87   SUR,"-74,1540641117","4,6461742551"
2018,2018-11-12,Lunes,MASCULINO,13:55:00,KR 77 K CL 59 SUR 40 ,"-74,1780533148","4,5985985081"
2018,2018-11-12,Lunes,MASCULINO,13:55:00,KR 77 K CL 59 SUR 40 ,"-74,1780533148","4,5985985081"
2018,2018-11-13,Martes,MASCULINO,20:37:00,KR 15 D CL 80  15 SUR,"-74,1351778175","4,5347251799"
2018,2018-11-13,Martes,MASCULINO,21:22:00,KR 7 C CL 80 ASUR  SUR,"-74,1016898386","4,5093889563"
2018,2018-11-14,Miércoles,FEMENINO,16:50:00,KR 7 ESTE CL 88 SUR 3 SUR,"-74,0993980192","4,5019498003"
2018,2018-11-14,Miércoles,MASCULINO,16:50:00,KR 7 ESTE CL 88 SUR 3 SUR,"-74,0993980192","4,5019498003"
2018,2018-11-16,Viernes,MASCULINO,22:08:00,DG 46 B  12 B 14 SUR,"-74,112692","4,5656335422"
2018,2018-11-17,Sábado,MASCULINO,00:02:00,KR 15  CL 80 A  SUR,"-74,1376520008","4,5349482893"
2018,2018-11-18,Domingo,MASCULINO,18:45:00,CL 18 A KR 102  96 OCCIDENTE,"-74,1449235939","4,6749683321"
2018,2018-11-18,Domingo,MASCULINO,22:12:00,DG 69 ABIS KR 18 M  SUR,"-74,1504467262","4,5534243578"
2018,2018-11-20,Martes,MASCULINO,12:00:00,KR 18 R CL 78 ASUR  SUR,"-74,1536125938","4,5380666482"
2018,2018-11-20,Martes,MASCULINO,18:12:00,KR 13 F CL 76 SUR 28 SURESTE,"-74,0924661847","4,5137918219"
2018,2018-11-20,Martes,MASCULINO,00:26:00,DG 44 BSUR KR 5 M  SUR,"-74,1123764728","4,5623830729"
2018,2018-11-21,Miércoles,MASCULINO,15:52:00,CL 39 HBIS KR 68 G 91 SUR,"-74,1395167963","4,6007260418"
2018,2018-11-22,Jueves,MASCULINO,17:10:00,CL 48 SUR KR 10   SUR,"-74,1092373148","4,5631683885"
2018,2018-11-23,Viernes,MASCULINO,20:30:00,KR 48 A CL 180  6 NORTE,"-74,0469372473","4,7583645091"
2018,2018-11-25,Domingo,MASCULINO,22:30:00,CL 50 SUR KR 4 ESTE  SUR,"-74,0984589593","4,5397458384"
2018,2018-11-27,Martes,MASCULINO,00:40:00,DG 68 B KR 7 C  SUR,"-74,105677754","4,4901051638"
2018,2018-11-27,Martes,MASCULINO,20:23:00,KR 68 D CL 38   SUR,"-74,1376820136","4,6032330927"
2018,2018-11-28,Miércoles,MASCULINO,19:26:00,KR 73 G CL 77  57 SUR,"-74,1727486455","4,5721182257"
2018,2018-11-28,Miércoles,MASCULINO,19:26:00,KR 73 G CL 77  57 SUR,"-74,1727486455","4,5721182257"
2018,2018-11-28,Miércoles,MASCULINO,19:00:00,TR 22  CL 69 JSUR  SUR,"-74,156352267","4,5661692091"
2018,2018-11-29,Jueves,MASCULINO,22:36:00,CL 41 SUR KR 90 B  SUR,"-74,1713345086","4,6400316077"
2018,2018-11-30,Viernes,MASCULINO,13:20:00,CL 73 FBIS KR 84  4 SUR,"-74,1987386416","4,6153870575"
2018,2018-11-30,Viernes,MASCULINO,19:00:00,TR 13 H CL 40 S  SUR,"-74,1200223287","4,5749310057"
2018,2018-11-30,Viernes,MASCULINO,20:43:00,KR 82  CL 69 B  NOROCCIDENTE,"-74,1052351779","4,6911268071"
2018,2018-12-01,Sábado,MASCULINO,16:22:00,CL 74  KR 88   ,"-74,2021610212","4,6211386633"
2018,2018-12-01,Sábado,MASCULINO,20:30:00,TR 56 BIS CL 1  31 CENTRO,"-74,1226365295","4,616363072"
2018,2018-12-01,Sábado,MASCULINO,16:22:00,CL 74  KR 88   ,"-74,2021610212","4,6211386633"
2018,2018-12-02,Domingo,FEMENINO,03:15:00,KR 16 A CL 79   SUR,"-74,1383604793","4,5493387541"
2018,2018-12-02,Domingo,MASCULINO,21:13:00,CL 56 A KR 72 C  SUR,"-74,1652634269","4,6018745057"
2018,2018-12-03,Lunes,MASCULINO,21:00:00,TR 9 ABIS CL 48 G  SUR,"-74,1187003783","4,5578671538"
2018,2018-12-04,Martes,MASCULINO,10:59:00,KR 19  CL 116   NORTE,"-74,0337615936","4,6945525615"
2018,2018-12-04,Martes,FEMENINO,10:30:00,KM 24  LT 5   SUR,"-74,1606695079","4,5436750121"
2018,2018-12-04,Martes,FEMENINO,10:30:00,KM 24  LT 5   SUR,"-74,1606695079","4,5436750121"
2018,2018-12-06,Jueves,MASCULINO,16:20:00,KR 50 A CL 41 B  SUR,"-74,1290744365","4,5939695831"
2018,2018-12-07,Viernes,MASCULINO,21:05:00,KR 16 A CL 41 A  SUR,"-74,060104545","4,5416082295"
2018,2018-12-07,Viernes,FEMENINO,19:44:00,CL 64 A KR 73   SUR,"-74,1716759921","4,5820315583"
2018,2018-12-08,Sábado,MASCULINO,04:10:00,CL 30 A KR 1   SUR,"-74,0940147381","4,5627945587"
2018,2018-12-08,Sábado,MASCULINO,19:26:00,KR 18 A CL 72   SUR,"-74,1457143228","4,5455845982"
2018,2018-12-08,Sábado,MASCULINO,17:20:00,KR 55  CL 17 B  CENTRO,"-74,1102013148","4,6361837866"
2018,2018-12-09,Domingo,MASCULINO,02:20:00,KR 5 ESTE CL 89 ASUR  SUR,"-74,105266544","4,5026286514"
2018,2018-12-09,Domingo,MASCULINO,02:08:00,AK 14 CARA CL 32 SUR  SUR,"-74,1135159233","4,5763564862"
2018,2018-12-09,Domingo,MASCULINO,21:53:00,TR 119  CL 128   NORTE,"-74,103497246","4,7302795018"
2018,2018-12-09,Domingo,FEMENINO,08:40:00,KR 25  DG 52   SUR,"-74,1354366614","4,581424607"
2018,2018-12-09,Domingo,MASCULINO,06:15:00,CL 17  KR 90 SUR 90 OCCIDENTE,"-74,1384536025","4,664681107"
2018,2018-12-10,Lunes,MASCULINO,18:22:00,CL 181  KR 18 B  NORTE,"-74,0417129074","4,7538698685"
2018,2018-12-10,Lunes,MASCULINO,01:26:00,CL 77  KR 19   SUR,"-74,1497020834","4,5415064515"
2018,2018-12-10,Lunes,MASCULINO,03:35:00,KR 92 B CL 40 ASUR 21 SUROCCIDENTE,"-74,1725287851","4,6424191214"
2018,2018-12-11,Martes,MASCULINO,19:30:00,KR 62  CL 64   NORTE,"-74,0826938624","4,6725636806"
2018,2018-12-11,Martes,MASCULINO,05:55:00,CL 142 B KR 149   NORTE,"-74,1196297732","4,7498656593"
2018,2018-12-13,Jueves,MASCULINO,19:27:00,TR 49 B CL 69 C  SUR,"-74,1591292116","4,5736435095"
2018,2018-12-13,Jueves,MASCULINO,01:25:00,KR 6 A CL 49 HSUR 8 SUR,"-74,119776211","4,556443956"
2018,2018-12-13,Jueves,MASCULINO,19:30:00,CL 135  KR 157  37 NORTE,"-74,1286486892","4,7406980282"
2018,2018-12-14,Viernes,MASCULINO,06:50:00,CL 57  KR 80   ,"-74,1785715","4,61391"
2018,2018-12-15,Sábado,MASCULINO,00:50:00,KR 13 C CL 89 S  SUR,"-74,0890592553","4,5018627046"
2018,2018-12-15,Sábado,MASCULINO,00:50:00,KR 13 C CL 89 S  SUR,"-74,0890592553","4,5018627046"
2018,2018-12-15,Sábado,MASCULINO,04:00:00,KR 54  CL 13  78 CENTRO,"-74,1092088975","4,6291953984"
2018,2018-12-16,Domingo,MASCULINO,20:45:00,KR 123  CL 131  66 NORTE,"-74,1065024924","4,7370982425"
2018,2018-12-16,Domingo,MASCULINO,20:45:00,KR 123  CL 131  66 NORTE,"-74,1065024924","4,7370982425"
2018,2018-12-16,Domingo,MASCULINO,02:50:00,KR 27 B CL 71 DSUR  SUR,"-74,1592325847","4,55198856"
2018,2018-12-16,Domingo,MASCULINO,17:30:00,KR 88 C CL 58 A  SUR,"-74,1897486738","4,6264831544"
2018,2018-12-16,Domingo,MASCULINO,13:30:00,CL 55  KR 98   SUR,"-74,1902569078","4,6388627216"
2018,2018-12-17,Lunes,MASCULINO,00:30:00,KR 17 B DG 81 G  SUR,"-74,1423018988","4,5331357604"
2018,2018-12-17,Lunes,MASCULINO,06:02:00,CL 84 C KR 2 ESTE  SUR,"-74,103989961","4,5082762994"
2018,2018-12-18,Martes,MASCULINO,23:35:00,TR 18 H CL 53   SUR,"-74,1490140896","4,5371854011"
2018,2018-12-18,Martes,MASCULINO,20:30:00,CL 26  KR 12   SUR,"-74,0986402884","4,5755829396"
2018,2018-12-19,Miércoles,MASCULINO,03:00:00,CL 1 B KR 11 ESTE 21 CENTRO,"-74,0723614497","4,5795844484"
2018,2018-12-19,Miércoles,MASCULINO,16:45:00,CL 67 SUR KR 87 L 21 SUR,"-74,1933120071","4,6225019263"
2018,2018-12-20,Jueves,MASCULINO,21:54:00,DG 64 ASUR KR 42 B  SUR,"-74,1534405469","4,572999109"
2018,2018-12-20,Jueves,MASCULINO,21:21:00,KR 10  CL 2  57 CENTRO,"-74,0837109088","4,5914381039"
2018,2018-12-21,Viernes,MASCULINO,19:45:00,CL 52 D KR 5 C  SUR,"-74,1166336614","4,5465969713"
2018,2018-12-21,Viernes,MASCULINO,00:25:00,CL 62 A KR 71 J  SUR,"-74,164668287","4,5916597496"
2018,2018-12-21,Viernes,MASCULINO,18:12:00,AC 26 SUR KR 68 G  SUR,"-74,1322628006","4,6110735266"
2018,2018-12-22,Sábado,FEMENINO,12:30:00,DG 50  CL 53 B 11 SUR,"-74,1402808361","4,5918665064"
2018,2018-12-22,Sábado,MASCULINO,23:50:00,KR 73  CL 18 D  SUR,"-74,1456047252","4,5416189544"
2018,2018-12-22,Sábado,MASCULINO,10:00:00,CL 12  KR 20 B 11 CENTRO,"-74,0881387143","4,60787"
2018,2018-12-23,Domingo,FEMENINO,22:33:00,CL 181 C KR 11  29 NORTE,"-74,0364790767","4,7541059292"
2018,2018-12-23,Domingo,MASCULINO,22:33:00,CL 181 C KR 11  29 NORTE,"-74,0364790767","4,7541059292"
2018,2018-12-23,Domingo,MASCULINO,04:05:00,CL 142 C KR 151 F  CENTRO,"-74,1219788307","4,7511522321"
2018,2018-12-24,Lunes,MASCULINO,02:56:00,TR 74 A CL 62 K  SUR,"-74,1716430159","4,589623944"
2018,2018-12-24,Lunes,MASCULINO,03:33:00,KR 18 R CL 78 B  SUR,"-74,1560051242","4,5361308142"
2018,2018-12-24,Lunes,MASCULINO,04:10:00,CL 58 D KR 98 C  SUR,"-74,194615246","4,6375928742"
2018,2018-12-25,Martes,MASCULINO,00:05:00,CL 69 SUR KR 18 P  SUR,"-74,1530199848","4,5516627196"
2018,2018-12-25,Martes,MASCULINO,04:25:00,CL 73 SUR KR 22   SUR,"-74,1559757907","4,5451480608"
2018,2018-12-25,Martes,FEMENINO,21:50:00,CL 68 BSUR KR 38 I  SUR,"-74,1561595966","4,5678195786"
2018,2018-12-25,Martes,MASCULINO,07:46:00,CL 42 BSUR KR 81 L  SUR,"-74,167132294","4,6275854459"
2018,2018-12-25,Martes,MASCULINO,02:25:00,CL 76 SUR KR 18 B  SUR,"-74,1450924233","4,5420440864"
2018,2018-12-25,Martes,MASCULINO,04:25:00,CL 73 SUR KR 22   SUR,"-74,1559757907","4,5451480608"
2018,2018-12-25,Martes,MASCULINO,17:40:00,KR 3  CL 102 ASUR  SUR,"-74,1185580179","4,4914612339"
2018,2018-12-25,Martes,MASCULINO,21:50:00,CL 68 BSUR KR 38 I  SUR,"-74,1561595966","4,5678195786"
2018,2018-12-27,Jueves,MASCULINO,00:24:00,KR 2 B CL 185 B 12 NORTE,"-74,0230801945","4,7621404547"
2018,2018-12-28,Viernes,MASCULINO,02:45:00,CL 37  KR 3   ,"-74,0932259301","4,5565233475"
2018,2018-01-01,Lunes,MASCULINO,12:17:00,KR 26  CL 77   SUR,"-74,15083934","4,5419128671"
2018,2018-01-17,Miércoles,MASCULINO,09:50:00,TR 73 H CL 68 ASUR 54 SUR,"-74,169929874","4,5821010728"
2018,2018-01-23,Martes,MASCULINO,16:00:00,CL 71 G KR 14   SUR,"-74,119968795","4,5188599774"
2018,2018-02-17,Sábado,MASCULINO,01:00:00,CL 71  KR 24  0 NORTE,"-74,068172242","4,6616346396"
2018,2018-02-27,Martes,FEMENINO,17:32:00,KR 16  CL 19  20 SUR,"-74,1009968857","4,5830146705"
2018,2018-03-04,Domingo,MASCULINO,04:00:00,CL 42  KR 81   SUR,"-74,1641028526","4,6277001465"
2018,2018-03-18,Domingo,MASCULINO,14:25:00,KM 5      SUR,"-74,1385337448","4,5329116944"
2018,2018-03-19,Lunes,MASCULINO,23:55:00,KR 142  CL 131  81 NORTE,"-74,1179855276","4,7422982486"
2018,2018-03-20,Martes,FEMENINO,03:08:00,CL 3  KR 68 B 26 SUR,"-74,1274301612","4,6197185225"
2018,2018-03-31,Sábado,MASCULINO,13:30:00,CL 107 A KR 68 B  OCCIDENTE,"-74,1257656012","4,7031404989"
2018,2018-04-09,Lunes,MASCULINO,20:21:00,KR 77 M CL 60 SUR 37 SUR,"-74,1799711203","4,6007902782"
2018,2018-04-09,Lunes,MASCULINO,00:44:00,CL 9 B KR 6  51 CENTRO,"-74,066571545","4,5900450549"
2018,2018-04-18,Miércoles,FEMENINO,21:00:00,CL 49 BSUR KR 9 A 56 SUR,"-74,1187133288","4,55925053"
2018,2018-04-19,Jueves,MASCULINO,17:26:00,CL 69 D KR 18  45 SUR,"-74,145979119","4,5476385741"
2018,2018-04-20,Viernes,MASCULINO,07:26:00,CL 20  KR 14   CENTRO,"-74,0758588043","4,609695057"
2018,2018-04-22,Domingo,MASCULINO,00:10:00,CL 24 B KR 13 A  CENTRO,"-74,072826092","4,6127805293"
2018,2018-05-04,Viernes,MASCULINO,20:30:00,KR 30  CL 53  58 NORTE,"-74,0764250185","4,6437091128"
2018,2018-05-05,Sábado,FEMENINO,16:20:00,KR 30  CL 6   NORTE,"-74,0976004035","4,6064989249"
2018,2018-05-06,Domingo,MASCULINO,16:27:00,CL 17 A KR 16  41 CENTRO,"-74,0783817704","4,6085994745"
2018,2018-05-11,Viernes,MASCULINO,01:18:00,KR 70 F CL 68 DSUR  SUR,"-74,1621235199","4,582497803"
2018,2018-05-13,Domingo,MASCULINO,08:50:00,CL 21  KR 17  32 CENTRO,"-74,0781998153","4,6121800481"
2018,2018-05-15,Martes,MASCULINO,04:15:00,TR 19  CL 62 D  SUR,"-74,1447865068","4,5597282188"
2018,2018-05-17,Jueves,MASCULINO,13:45:00,KR 14 D CL 24   SUR,"-74,1054257037","4,5773060777"
2018,2018-05-20,Domingo,MASCULINO,09:41:00,CL 134  KR 15   CENTRO,"-74,0508103413","4,712299696"
2018,2018-05-31,Jueves,FEMENINO,09:45:00,KR 95 A CL 42 B 62 SUR,"-74,1766283651","4,6426371964"
2018,2018-06-02,Sábado,MASCULINO,15:21:00,KR 10 D CL 107   SUR,"-74,0992658768","4,4897934291"
2018,2018-06-18,Lunes,MASCULINO,18:50:00,CL 115 SUR KR 2 A 45 ESTE,"-74,1128830113","4,494323756"
2018,2018-06-18,Lunes,MASCULINO,00:37:00,TR 5 Y CL 48 L  SUR,"-74,1175409126","4,5576709066"
2018,2018-06-18,Lunes,FEMENINO,14:30:00,CL 22  KR 34   CENTRO,"-74,0901522037","4,6199102759"
2018,2018-06-29,Viernes,MASCULINO,13:29:00,CL 133  KR 150 D 23 NORTE,"-74,12127761","4,744083442"
2018,2018-07-07,Sábado,MASCULINO,06:12:00,KR 69 B CL 21 SUR 53 SUR,"-74,1360496979","4,6137285008"
2018,2018-07-23,Lunes,FEMENINO,01:00:00,KR 81 C CL 41 F  SUR,"-74,1645068637","4,6269973698"
2018,2018-08-14,Martes,MASCULINO,06:35:00,CL 150  KR 45  49 NORTE,"-74,0501014643","4,7319982064"
2018,2018-08-16,Jueves,MASCULINO,13:50:00,KM 5      SUR,"-74,1181238156","4,5474901867"
2018,2018-08-16,Jueves,MASCULINO,13:50:00,KM 5      SUR,"-74,1181238156","4,5474901867"
2018,2018-09-15,Sábado,FEMENINO,20:04:00,CL 75  KR 87 I 48 SUR,"-74,2018389497","4,624267327"
2018,2018-09-30,Domingo,FEMENINO,18:00:00,CL 131  KR 152  15 NORTE,"-74,122157013","4,7416201589"
