LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,GENERO,AÑO,theft_to_motorcycles
-74.13249999999994,4.62422999984823,08,KENNEDY,44,AMERICAS,2023-05-15,00:00:00,MASCULINO,2023,1
-74.10359999999997,4.675049999846559,10,ENGATIVÁ,26,LAS FERIAS,2023-03-10,00:00:00,MASCULINO,2023,1
-74.12069999999994,4.530029999851287,05,USME,56,DANUBIO,2023-03-07,00:00:00,MASCULINO,2023,1
-74.18199999999996,4.618839999848367,08,KENNEDY,81,GRAN BRITALIA,2023-04-01,00:00:00,MASCULINO,2023,1
-74.19129999999996,4.631019999847971,07,BOSA,86,EL PORVENIR,2023-07-04,00:00:00,MASCULINO,2023,1
-74.16549999999995,4.596629999849112,07,BOSA,49,APOGEO,2023-08-04,00:00:00,MASCULINO,2023,1
-74.18179999999995,4.601549999848927,07,BOSA,85,BOSA CENTRAL,2023-02-07,00:00:00,FEMENINO,2023,1
-74.15199999999999,4.686799999846188,09,FONTIBÓN,76,FONTIBON SAN PABLO,2023-07-19,00:00:00,MASCULINO,2023,1
-74.15399999999994,4.599119999848998,07,BOSA,49,APOGEO,2023-06-27,00:00:00,MASCULINO,2023,1
-74.11829999999998,4.744269999844277,11,SUBA,71,TIBABUYES,2023-09-02,00:00:00,MASCULINO,2023,1
-74.15679999999998,4.688009999846158,09,FONTIBÓN,76,FONTIBON SAN PABLO,2023-01-23,00:00:00,MASCULINO,2023,1
-74.14999999999998,4.565379999850132,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2023-09-01,00:00:00,MASCULINO,2023,1
-74.14529999999996,4.571359999849903,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2023-02-18,00:00:00,MASCULINO,2023,1
-74.19049999999999,4.624789999848215,07,BOSA,84,BOSA OCCIDENTAL,2023-09-14,00:00:00,MASCULINO,2023,1
-74.09679999999997,4.724309999844958,11,SUBA,28,EL RINCON,2023-06-19,00:00:00,MASCULINO,2023,1
-74.08039999999994,4.5623299998502045,04,SAN CRISTÓBAL,32,SAN BLAS,2023-05-30,00:00:00,MASCULINO,2023,1
-74.20239999999995,4.62319999984825,07,BOSA,84,BOSA OCCIDENTAL,2023-09-19,00:00:00,FEMENINO,2023,1
-74.11879999999996,4.709169999845423,10,ENGATIVÁ,73,GARCES NAVAS,2023-05-23,00:00:00,MASCULINO,2023,1
-74.06869999999998,4.642619999847583,13,TEUSAQUILLO,100,GALERIAS,2023-07-31,00:00:00,MASCULINO,2023,1
-74.16479999999996,4.629039999848032,08,KENNEDY,80,CORABASTOS,2023-08-22,00:00:00,MASCULINO,2023,1
-74.18949999999995,4.638809999847713,07,BOSA,86,EL PORVENIR,2023-09-04,00:00:00,MASCULINO,2023,1
-74.14239999999995,4.547399999850693,19,CIUDAD BOLÍVAR,67,LUCERO,2023-08-02,00:00:00,MASCULINO,2023,1
-74.18189999999998,4.601269999848954,07,BOSA,85,BOSA CENTRAL,2023-03-18,00:00:00,FEMENINO,2023,1
-74.10599999999994,4.580599999849635,18,RAFAEL URIBE URIBE,39,QUIROGA,2023-05-06,00:00:00,MASCULINO,2023,1
-74.16469999999998,4.586789999849439,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2023-08-27,00:00:00,MASCULINO,2023,1
-74.13209999999998,4.600369999848989,16,PUENTE ARANDA,41,MUZU,2023-07-04,00:00:00,MASCULINO,2023,1
-74.15429999999998,4.624049999848233,08,KENNEDY,47,KENNEDY CENTRAL,2023-01-13,00:00:00,MASCULINO,2023,1
-74.20649999999995,4.621989999848261,07,BOSA,84,BOSA OCCIDENTAL,2023-09-06,00:00:00,MASCULINO,2023,1
-74.17139999999995,4.643109999847578,08,KENNEDY,82,PATIO BONITO,2023-08-28,00:00:00,MASCULINO,2023,1
-74.09659999999997,4.75420999984398,11,SUBA,27,SUBA,2023-08-25,00:00:00,MASCULINO,2023,1
-74.16539999999998,4.628759999848064,08,KENNEDY,80,CORABASTOS,2023-02-15,00:00:00,MASCULINO,2023,1
-74.09239999999994,4.687179999846175,10,ENGATIVÁ,26,LAS FERIAS,2023-01-30,00:00:00,MASCULINO,2023,1
-74.15059999999994,4.5481999998506915,19,CIUDAD BOLÍVAR,67,LUCERO,2023-03-17,00:00:00,MASCULINO,2023,1
-74.09259999999995,4.733429999844656,11,SUBA,28,EL RINCON,2023-06-01,00:00:00,MASCULINO,2023,1
-74.11049999999994,4.591749999849257,15,ANTONIO NARIÑO,38,RESTREPO,2023-06-05,00:00:00,MASCULINO,2023,1
-74.14229999999998,4.587189999849382,06,TUNJUELITO,42,VENECIA,2023-01-28,00:00:00,MASCULINO,2023,1
-74.13849999999996,4.610739999848627,08,KENNEDY,45,CARVAJAL,2023-08-11,00:00:00,MASCULINO,2023,1
-74.10699999999997,4.578369999849712,18,RAFAEL URIBE URIBE,36,SAN JOSE,2023-02-07,00:00:00,MASCULINO,2023,1
-74.10189999999994,4.7096099998454335,10,ENGATIVÁ,29,MINUTO DE DIOS,2023-05-18,00:00:00,FEMENINO,2023,1
-74.16019999999997,4.587809999849389,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2023-07-28,00:00:00,MASCULINO,2023,1
-74.10889999999995,4.670529999846692,10,ENGATIVÁ,31,SANTA CECILIA,2023-04-04,00:00:00,MASCULINO,2023,1
-74.07139999999998,4.623999999848185,13,TEUSAQUILLO,101,TEUSAQUILLO,2023-06-30,00:00:00,MASCULINO,2023,1
-74.12489999999997,4.606279999848768,16,PUENTE ARANDA,40,CIUDAD MONTES,2023-05-08,00:00:00,MASCULINO,2023,1
-74.14619999999996,4.554329999850481,19,CIUDAD BOLÍVAR,67,LUCERO,2023-02-25,00:00:00,FEMENINO,2023,1
-74.17909999999995,4.611749999848595,07,BOSA,85,BOSA CENTRAL,2023-09-11,00:00:00,MASCULINO,2023,1
-74.02119999999996,4.665009999846882,02,CHAPINERO,89,SAN ISIDRO - PATIOS,2023-04-14,00:00:00,FEMENINO,2023,1
-74.02039999999994,4.670629999846726,02,CHAPINERO,89,SAN ISIDRO - PATIOS,2023-02-06,00:00:00,MASCULINO,2023,1
-74.10509999999994,4.68016999984637,10,ENGATIVÁ,31,SANTA CECILIA,2023-03-15,00:00:00,MASCULINO,2023,1
-74.14909999999998,4.575749999849767,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2023-06-08,00:00:00,MASCULINO,2023,1
-74.13059999999996,4.691249999846004,09,FONTIBÓN,117,AEROPUERTO EL DORADO,2023-01-18,00:00:00,MASCULINO,2023,1
-74.06819999999993,4.561969999850216,04,SAN CRISTÓBAL,993,SIN UPZ SAN CRISTOBAL,2023-09-03,00:00:00,MASCULINO,2023,1
-74.14939999999996,4.630109999848021,08,KENNEDY,47,KENNEDY CENTRAL,2023-09-09,00:00:00,MASCULINO,2023,1
-74.09929999999997,4.58614999984942,15,ANTONIO NARIÑO,38,RESTREPO,2023-07-27,00:00:00,MASCULINO,2023,1
-74.14649999999995,4.5537399998505155,19,CIUDAD BOLÍVAR,67,LUCERO,2023-09-28,00:00:00,MASCULINO,2023,1
-74.15779999999995,4.63615999984785,08,KENNEDY,80,CORABASTOS,2023-01-12,00:00:00,MASCULINO,2023,1
-74.14329999999995,4.542859999850882,19,CIUDAD BOLÍVAR,68,EL TESORO,2023-06-25,00:00:00,MASCULINO,2023,1
-74.12369999999999,4.579469999849684,18,RAFAEL URIBE URIBE,39,QUIROGA,2023-03-23,00:00:00,MASCULINO,2023,1
-74.10389999999995,4.672019999846634,10,ENGATIVÁ,31,SANTA CECILIA,2023-07-14,00:00:00,MASCULINO,2023,1
-74.13619999999997,4.7135799998452805,10,ENGATIVÁ,74,ENGATIVA,2023-05-30,00:00:00,MASCULINO,2023,1
-74.13189999999997,4.7213599998450615,10,ENGATIVÁ,73,GARCES NAVAS,2023-02-16,00:00:00,MASCULINO,2023,1
-74.09549999999996,4.594159999849182,14,LOS MÁRTIRES,37,SANTA ISABEL,2023-03-22,00:00:00,MASCULINO,2023,1
-74.15019999999998,4.548929999850652,19,CIUDAD BOLÍVAR,67,LUCERO,2023-04-21,00:00:00,MASCULINO,2023,1
-74.14319999999998,4.559059999850321,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2023-09-15,00:00:00,MASCULINO,2023,1
-74.16739999999999,4.636449999847784,08,KENNEDY,82,PATIO BONITO,2023-01-25,00:00:00,MASCULINO,2023,1
-74.11009999999999,4.614869999848509,16,PUENTE ARANDA,40,CIUDAD MONTES,2023-03-06,00:00:00,MASCULINO,2023,1
-74.12029999999999,4.68843999984614,09,FONTIBÓN,117,AEROPUERTO EL DORADO,2023-04-18,00:00:00,MASCULINO,2023,1
-74.17849999999999,4.6473999998474635,08,KENNEDY,82,PATIO BONITO,2023-04-27,00:00:00,MASCULINO,2023,1
-74.10269999999997,4.6484199998474125,13,TEUSAQUILLO,109,CIUDAD SALITRE ORIENTAL,2023-09-14,00:00:00,MASCULINO,2023,1
-74.12689999999998,4.573839999849871,06,TUNJUELITO,42,VENECIA,2023-07-17,00:00:00,MASCULINO,2023,1
-74.09199999999998,4.688249999846111,10,ENGATIVÁ,26,LAS FERIAS,2023-02-20,00:00:00,FEMENINO,2023,1
-74.16259999999994,4.6151999998485245,08,KENNEDY,47,KENNEDY CENTRAL,2023-02-26,00:00:00,MASCULINO,2023,1
-74.11449999999996,4.5105699998518896,05,USME,57,GRAN YOMASA,2023-06-04,00:00:00,MASCULINO,2023,1
-74.07939999999996,4.6348799998478825,13,TEUSAQUILLO,100,GALERIAS,2023-08-31,00:00:00,MASCULINO,2023,1
-74.10169999999994,4.690859999846034,10,ENGATIVÁ,30,BOYACA REAL,2023-09-19,00:00:00,MASCULINO,2023,1
-74.14889999999997,4.555109999850481,19,CIUDAD BOLÍVAR,67,LUCERO,2023-09-14,00:00:00,FEMENINO,2023,1
-74.17019999999997,4.622939999848225,08,KENNEDY,81,GRAN BRITALIA,2023-05-11,00:00:00,FEMENINO,2023,1
-74.15809999999993,4.622609999848276,08,KENNEDY,47,KENNEDY CENTRAL,2023-04-17,00:00:00,MASCULINO,2023,1
-74.10579999999999,4.758539999843827,11,SUBA,71,TIBABUYES,2023-01-24,00:00:00,MASCULINO,2023,1
-74.14059999999995,4.644429999847561,08,KENNEDY,46,CASTILLA,2023-07-25,00:00:00,MASCULINO,2023,1
-74.10069999999996,4.5879899998493805,15,ANTONIO NARIÑO,38,RESTREPO,2023-09-18,00:00:00,MASCULINO,2023,1
-74.16149999999999,4.5737999998498635,19,CIUDAD BOLÍVAR,70,JERUSALEM,2023-02-28,00:00:00,MASCULINO,2023,1
-74.11149999999998,4.666859999846816,10,ENGATIVÁ,31,SANTA CECILIA,2023-06-02,00:00:00,MASCULINO,2023,1
-74.11559999999997,4.597039999849096,16,PUENTE ARANDA,41,MUZU,2023-02-09,00:00:00,MASCULINO,2023,1
-74.07369999999997,4.659629999847054,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2023-09-28,00:00:00,MASCULINO,2023,1
-74.15639999999996,4.6437699998475965,08,KENNEDY,79,CALANDAIMA,2023-01-31,00:00:00,MASCULINO,2023,1
-74.08979999999997,4.622129999848252,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2023-03-09,00:00:00,MASCULINO,2023,1
-74.18839999999994,4.601509999848972,07,BOSA,85,BOSA CENTRAL,2023-04-24,00:00:00,MASCULINO,2023,1
-74.17529999999994,4.588749999849375,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2023-04-04,00:00:00,MASCULINO,2023,1
-74.11779999999999,4.557359999850408,18,RAFAEL URIBE URIBE,54,MARRUECOS,2023-05-31,00:00:00,FEMENINO,2023,1
-74.14709999999997,4.608659999848709,08,KENNEDY,45,CARVAJAL,2023-03-28,00:00:00,MASCULINO,2023,1
-74.19009999999997,4.634549999847866,07,BOSA,86,EL PORVENIR,2023-03-16,00:00:00,MASCULINO,2023,1
-74.10839999999996,4.571649999849896,18,RAFAEL URIBE URIBE,36,SAN JOSE,2023-07-11,00:00:00,MASCULINO,2023,1
-74.17229999999995,4.615429999848498,08,KENNEDY,47,KENNEDY CENTRAL,2023-03-02,00:00:00,MASCULINO,2023,1
-74.17799999999994,4.627919999848113,07,BOSA,84,BOSA OCCIDENTAL,2023-06-17,00:00:00,MASCULINO,2023,1
-74.09459999999996,4.710049999845388,10,ENGATIVÁ,29,MINUTO DE DIOS,2023-03-22,00:00:00,MASCULINO,2023,1
-74.04999999999995,4.746209999844265,11,SUBA,18,BRITALIA,2023-07-11,00:00:00,MASCULINO,2023,1
-74.18729999999994,4.616299999848445,07,BOSA,84,BOSA OCCIDENTAL,2023-01-03,00:00:00,MASCULINO,2023,1
-74.11129999999997,4.512789999851838,05,USME,57,GRAN YOMASA,2023-08-24,00:00:00,MASCULINO,2023,1
-74.13869999999997,4.546559999850742,19,CIUDAD BOLÍVAR,67,LUCERO,2023-09-19,00:00:00,FEMENINO,2023,1
-74.17039999999997,4.57864999984968,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2023-01-17,00:00:00,MASCULINO,2023,1
-74.17879999999997,4.591959999849232,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2023-07-31,00:00:00,MASCULINO,2023,1
-74.10889999999995,4.549699999850615,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2023-04-03,00:00:00,MASCULINO,2023,1
-74.09569999999997,4.596119999849114,14,LOS MÁRTIRES,37,SANTA ISABEL,2023-05-02,00:00:00,FEMENINO,2023,1
-74.09989999999993,4.593079999849212,15,ANTONIO NARIÑO,38,RESTREPO,2023-09-02,00:00:00,MASCULINO,2023,1
-74.13379999999995,4.705039999845576,10,ENGATIVÁ,74,ENGATIVA,2023-09-15,00:00:00,MASCULINO,2023,1
-74.14809999999994,4.6033399998489,08,KENNEDY,48,TIMIZA,2023-06-03,00:00:00,MASCULINO,2023,1
-74.11489999999998,4.51723999985171,05,USME,57,GRAN YOMASA,2023-08-17,00:00:00,MASCULINO,2023,1
-74.11359999999996,4.744779999844286,11,SUBA,71,TIBABUYES,2023-02-27,00:00:00,FEMENINO,2023,1
-74.10879999999997,4.51419999985181,05,USME,57,GRAN YOMASA,2023-01-11,00:00:00,MASCULINO,2023,1
-74.08959999999996,4.568919999850003,04,SAN CRISTÓBAL,34,20 DE JULIO,2023-02-06,00:00:00,FEMENINO,2023,1
-74.16019999999997,4.640869999847675,08,KENNEDY,82,PATIO BONITO,2023-01-19,00:00:00,MASCULINO,2023,1
-74.04139999999995,4.679059999846425,02,CHAPINERO,88,EL REFUGIO,2023-06-19,00:00:00,FEMENINO,2023,1
-74.14839999999998,4.510969999851887,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2023-04-15,00:00:00,MASCULINO,2023,1
-74.16139999999996,4.654579999847234,08,KENNEDY,78,TINTAL NORTE,2023-07-29,00:00:00,FEMENINO,2023,1
-74.12019999999995,4.628319999848048,16,PUENTE ARANDA,43,SAN RAFAEL,2023-05-26,00:00:00,MASCULINO,2023,1
-74.11309999999997,4.490769999852551,05,USME,58,COMUNEROS,2023-01-16,00:00:00,MASCULINO,2023,1
-74.18839999999994,4.6016099998489395,07,BOSA,85,BOSA CENTRAL,2023-04-27,00:00:00,MASCULINO,2023,1
-74.20779999999996,4.619089999848357,07,BOSA,87,TINTAL SUR,2023-02-19,00:00:00,MASCULINO,2023,1
-74.18169999999998,4.6012299998489485,07,BOSA,85,BOSA CENTRAL,2023-01-21,00:00:00,MASCULINO,2023,1
-74.11319999999995,4.561579999850241,18,RAFAEL URIBE URIBE,54,MARRUECOS,2023-01-30,00:00:00,MASCULINO,2023,1
-74.11629999999997,4.623189999848214,16,PUENTE ARANDA,43,SAN RAFAEL,2023-06-14,00:00:00,MASCULINO,2023,1
-74.16619999999995,4.600939999848956,07,BOSA,49,APOGEO,2023-04-12,00:00:00,MASCULINO,2023,1
-74.15039999999993,4.631379999847964,08,KENNEDY,47,KENNEDY CENTRAL,2023-06-19,00:00:00,MASCULINO,2023,1
-74.08379999999994,4.569929999849981,04,SAN CRISTÓBAL,32,SAN BLAS,2023-02-07,00:00:00,MASCULINO,2023,1
-74.09999999999997,4.580129999849654,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2023-07-18,00:00:00,MASCULINO,2023,1
-74.08579999999995,4.741269999844391,11,SUBA,27,SUBA,2023-02-28,00:00:00,MASCULINO,2023,1
-74.12129999999996,4.718899999845152,10,ENGATIVÁ,73,GARCES NAVAS,2023-06-24,00:00:00,MASCULINO,2023,1
-74.10449999999997,4.495139999852407,05,USME,59,ALFONSO LOPEZ,2023-06-28,00:00:00,MASCULINO,2023,1
-74.19889999999998,4.602509999848919,07,BOSA,85,BOSA CENTRAL,2023-01-06,00:00:00,FEMENINO,2023,1
-74.19729999999998,4.610029999848665,07,BOSA,85,BOSA CENTRAL,2023-05-03,00:00:00,MASCULINO,2023,1
-74.15339999999998,4.641089999847683,08,KENNEDY,46,CASTILLA,2023-02-14,00:00:00,MASCULINO,2023,1
-74.07009999999997,4.631499999847996,13,TEUSAQUILLO,101,TEUSAQUILLO,2023-04-20,00:00:00,MASCULINO,2023,1
-74.14479999999998,4.5652099998501114,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2023-09-14,00:00:00,MASCULINO,2023,1
-74.09819999999996,4.6884099998461,10,ENGATIVÁ,30,BOYACA REAL,2023-07-06,00:00:00,MASCULINO,2023,1
-74.14159999999998,4.5789299998497,06,TUNJUELITO,42,VENECIA,2023-06-21,00:00:00,MASCULINO,2023,1
-74.14169999999996,4.608539999848733,08,KENNEDY,45,CARVAJAL,2023-05-12,00:00:00,MASCULINO,2023,1
-74.09349999999995,4.569599999849968,04,SAN CRISTÓBAL,34,20 DE JULIO,2023-03-08,00:00:00,MASCULINO,2023,1
-74.14919999999995,4.560529999850261,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2023-08-28,00:00:00,MASCULINO,2023,1
-74.11289999999997,4.715019999845237,10,ENGATIVÁ,72,BOLIVIA,2023-07-28,00:00:00,MASCULINO,2023,1
-74.10429999999997,4.711229999845379,10,ENGATIVÁ,29,MINUTO DE DIOS,2023-05-04,00:00:00,FEMENINO,2023,1
-74.12779999999998,4.607899999848718,16,PUENTE ARANDA,41,MUZU,2023-05-16,00:00:00,MASCULINO,2023,1
-74.11439999999999,4.511089999851865,05,USME,57,GRAN YOMASA,2023-07-07,00:00:00,MASCULINO,2023,1
-74.12709999999998,4.716719999845214,10,ENGATIVÁ,73,GARCES NAVAS,2023-01-07,00:00:00,MASCULINO,2023,1
-74.17979999999994,4.6242099998482225,07,BOSA,84,BOSA OCCIDENTAL,2023-06-05,00:00:00,MASCULINO,2023,1
-74.09949999999998,4.679899999846377,10,ENGATIVÁ,26,LAS FERIAS,2023-01-30,00:00:00,MASCULINO,2023,1
-74.10029999999995,4.55947999985033,04,SAN CRISTÓBAL,50,LA GLORIA,2023-06-28,00:00:00,MASCULINO,2023,1
-74.11489999999998,4.560529999850261,18,RAFAEL URIBE URIBE,54,MARRUECOS,2023-05-27,00:00:00,MASCULINO,2023,1
-74.15459999999996,4.57573999984979,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2023-02-27,00:00:00,MASCULINO,2023,1
-74.12669999999997,4.713119999845324,10,ENGATIVÁ,73,GARCES NAVAS,2023-05-03,00:00:00,MASCULINO,2023,1
-74.14029999999997,4.637679999847764,08,KENNEDY,46,CASTILLA,2023-05-10,00:00:00,MASCULINO,2023,1
-74.13739999999996,4.65785999984709,08,KENNEDY,78,TINTAL NORTE,2023-03-07,00:00:00,MASCULINO,2023,1
-74.09199999999998,4.5347699998511,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2023-09-04,00:00:00,MASCULINO,2023,1
-74.08839999999998,4.738379999844503,11,SUBA,28,EL RINCON,2023-04-17,00:00:00,MASCULINO,2023,1
-74.14149999999995,4.564479999850158,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2023-09-11,00:00:00,MASCULINO,2023,1
-74.20959999999997,4.628939999848061,07,BOSA,87,TINTAL SUR,2023-02-03,00:00:00,MASCULINO,2023,1
-74.09889999999996,4.512719999851848,05,USME,57,GRAN YOMASA,2023-05-15,00:00:00,MASCULINO,2023,1
-74.18179999999995,4.600429999849009,07,BOSA,85,BOSA CENTRAL,2023-01-05,00:00:00,MASCULINO,2023,1
-74.18739999999997,4.642199999847639,07,BOSA,86,EL PORVENIR,2023-03-14,00:00:00,MASCULINO,2023,1
-74.06689999999998,4.669029999846717,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2023-04-24,00:00:00,MASCULINO,2023,1
-74.16019999999997,4.59758999984905,07,BOSA,49,APOGEO,2023-03-15,00:00:00,MASCULINO,2023,1
-74.15099999999995,4.549859999850604,19,CIUDAD BOLÍVAR,67,LUCERO,2023-03-21,00:00:00,MASCULINO,2023,1
-74.09139999999996,4.687439999846136,10,ENGATIVÁ,26,LAS FERIAS,2023-09-13,00:00:00,MASCULINO,2023,1
-74.05119999999994,4.765609999843597,11,SUBA,17,SAN JOSE DE BAVARIA,2023-03-06,00:00:00,MASCULINO,2023,1
-74.14369999999997,4.608169999848713,08,KENNEDY,45,CARVAJAL,2023-05-29,00:00:00,MASCULINO,2023,1
-74.15239999999994,4.616449999848456,08,KENNEDY,45,CARVAJAL,2023-03-28,00:00:00,MASCULINO,2023,1
-74.18759999999997,4.635259999847872,07,BOSA,86,EL PORVENIR,2023-01-18,00:00:00,MASCULINO,2023,1
-74.18219999999997,4.612449999848568,07,BOSA,85,BOSA CENTRAL,2023-03-25,00:00:00,MASCULINO,2023,1
-74.19249999999994,4.636909999847801,07,BOSA,86,EL PORVENIR,2023-01-21,00:00:00,FEMENINO,2023,1
-74.13929999999993,4.649559999847402,08,KENNEDY,46,CASTILLA,2023-03-28,00:00:00,MASCULINO,2023,1
-74.20359999999994,4.6124799998486035,07,BOSA,85,BOSA CENTRAL,2023-06-04,00:00:00,MASCULINO,2023,1
-74.15279999999996,4.650619999847361,08,KENNEDY,79,CALANDAIMA,2023-06-06,00:00:00,MASCULINO,2023,1
-74.15479999999997,4.570429999849953,19,CIUDAD BOLÍVAR,70,JERUSALEM,2023-08-04,00:00:00,MASCULINO,2023,1
-74.10209999999995,4.7159599998452215,10,ENGATIVÁ,29,MINUTO DE DIOS,2023-04-29,00:00:00,MASCULINO,2023,1
-74.19829999999996,4.614369999848544,07,BOSA,85,BOSA CENTRAL,2023-03-23,00:00:00,MASCULINO,2023,1
-74.06739999999996,4.6274999998481094,02,CHAPINERO,99,CHAPINERO,2023-06-15,00:00:00,MASCULINO,2023,1
-74.10719999999998,4.620869999848289,16,PUENTE ARANDA,43,SAN RAFAEL,2023-09-13,00:00:00,MASCULINO,2023,1
-74.08869999999996,4.582009999849556,04,SAN CRISTÓBAL,33,SOSIEGO,2023-02-21,00:00:00,MASCULINO,2023,1
-74.12529999999998,4.558709999850364,06,TUNJUELITO,62,TUNJUELITO,2023-09-25,00:00:00,MASCULINO,2023,1
-74.10769999999997,4.741799999844398,11,SUBA,71,TIBABUYES,2023-05-10,00:00:00,MASCULINO,2023,1
-74.12359999999995,4.717259999845197,10,ENGATIVÁ,73,GARCES NAVAS,2023-05-28,00:00:00,MASCULINO,2023,1
-74.20859999999993,4.623479999848206,07,BOSA,87,TINTAL SUR,2023-04-19,00:00:00,MASCULINO,2023,1
-74.09849999999994,4.689499999846104,10,ENGATIVÁ,30,BOYACA REAL,2023-03-14,00:00:00,MASCULINO,2023,1
-74.17949999999996,4.625389999848159,07,BOSA,84,BOSA OCCIDENTAL,2023-03-17,00:00:00,MASCULINO,2023,1
-74.10899999999998,4.614129999848536,16,PUENTE ARANDA,40,CIUDAD MONTES,2023-01-04,00:00:00,MASCULINO,2023,1
-74.13789999999995,4.681559999846338,09,FONTIBÓN,75,FONTIBON,2023-07-04,00:00:00,MASCULINO,2023,1
-74.12659999999994,4.619099999848393,08,KENNEDY,44,AMERICAS,2023-03-05,00:00:00,MASCULINO,2023,1
-74.09499999999997,4.559629999850287,04,SAN CRISTÓBAL,34,20 DE JULIO,2023-01-14,00:00:00,MASCULINO,2023,1
-74.09539999999998,4.749179999844116,11,SUBA,27,SUBA,2023-01-18,00:00:00,FEMENINO,2023,1
-74.12809999999996,4.581389999849611,18,RAFAEL URIBE URIBE,39,QUIROGA,2023-06-15,00:00:00,MASCULINO,2023,1
-74.10899999999998,4.733889999844625,11,SUBA,71,TIBABUYES,2023-07-04,00:00:00,MASCULINO,2023,1
-74.14349999999996,4.550339999850619,19,CIUDAD BOLÍVAR,67,LUCERO,2023-04-02,00:00:00,MASCULINO,2023,1
-74.07649999999995,4.753629999843997,11,SUBA,27,SUBA,2023-02-27,00:00:00,MASCULINO,2023,1
-74.06809999999996,4.6227399998482275,03,SANTA FE,91,SAGRADO CORAZON,2023-07-25,00:00:00,FEMENINO,2023,1
-74.07499999999999,4.612239999848593,14,LOS MÁRTIRES,102,LA SABANA,2023-04-20,00:00:00,MASCULINO,2023,1
-74.11169999999998,4.702639999845633,10,ENGATIVÁ,30,BOYACA REAL,2023-03-20,00:00:00,MASCULINO,2023,1
-74.09269999999998,4.55411999985051,04,SAN CRISTÓBAL,50,LA GLORIA,2023-01-04,00:00:00,FEMENINO,2023,1
-74.15579999999994,4.570199999849969,19,CIUDAD BOLÍVAR,70,JERUSALEM,2023-05-25,00:00:00,MASCULINO,2023,1
-74.11739999999998,4.5318199998512005,05,USME,56,DANUBIO,2023-03-20,00:00:00,MASCULINO,2023,1
-74.10989999999998,4.541219999850924,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2023-07-28,00:00:00,MASCULINO,2023,1
-74.11049999999994,4.750249999844108,11,SUBA,71,TIBABUYES,2023-03-10,00:00:00,MASCULINO,2023,1
-74.16669999999993,4.624469999848184,08,KENNEDY,80,CORABASTOS,2023-08-29,00:00:00,MASCULINO,2023,1
-74.15889999999996,4.609459999848707,08,KENNEDY,48,TIMIZA,2023-04-18,00:00:00,MASCULINO,2023,1
-74.10359999999997,4.713339999845331,10,ENGATIVÁ,29,MINUTO DE DIOS,2023-08-14,00:00:00,FEMENINO,2023,1
-74.16309999999999,4.572749999849874,19,CIUDAD BOLÍVAR,70,JERUSALEM,2023-02-22,00:00:00,MASCULINO,2023,1
-74.20779999999996,4.612609999848613,07,BOSA,85,BOSA CENTRAL,2023-03-07,00:00:00,MASCULINO,2023,1
-74.11429999999996,4.538279999850995,05,USME,56,DANUBIO,2023-05-19,00:00:00,MASCULINO,2023,1
-74.19309999999996,4.622619999848252,07,BOSA,84,BOSA OCCIDENTAL,2023-09-03,00:00:00,MASCULINO,2023,1
-74.13359999999994,4.566269999850075,06,TUNJUELITO,62,TUNJUELITO,2023-04-17,00:00:00,MASCULINO,2023,1
-74.20229999999998,4.615149999848483,07,BOSA,85,BOSA CENTRAL,2023-08-18,00:00:00,MASCULINO,2023,1
-74.08529999999996,4.7575599998438864,11,SUBA,27,SUBA,2023-02-28,00:00:00,MASCULINO,2023,1
-74.09449999999998,4.608689999848691,14,LOS MÁRTIRES,102,LA SABANA,2023-05-05,00:00:00,MASCULINO,2023,1
-74.09619999999995,4.714789999845259,10,ENGATIVÁ,29,MINUTO DE DIOS,2023-05-16,00:00:00,MASCULINO,2023,1
-74.11839999999995,4.615989999848491,16,PUENTE ARANDA,43,SAN RAFAEL,2023-06-19,00:00:00,MASCULINO,2023,1
-74.15459999999996,4.591859999849269,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2023-07-28,00:00:00,MASCULINO,2023,1
-74.03549999999996,4.758759999843833,01,USAQUÉN,9,VERBENAL,2023-04-13,00:00:00,MASCULINO,2023,1
