LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,DIA,MES,AÑO,DIA_SEMANA,DIRECCION_HECHO,GENERO,theft_to_vehicle
-74.10975511099997,4.622210044848248,16,PUENTE ARANDA,43,SAN RAFAEL,2019-12-12,00:00:00,12,12,2019,Jueves,SAN FRANCISCO,MASCULINO,1
-74.10039999999998,4.6706399998467,10,ENGATIVÁ,26,LAS FERIAS,2022-05-17,00:00:00,17,5,2022,Martes,BOSQUE POPULAR,MASCULINO,1
-74.08968145799997,4.686760788846185,10,ENGATIVÁ,26,LAS FERIAS,2019-11-16,00:00:00,16,11,2019,Sábado,BONANZA,MASCULINO,1
-74.11709999999994,4.753869999844003,11,SUBA,71,TIBABUYES,2022-04-18,00:00:00,18,4,2022,Lunes,TIBABUYES II,MASCULINO,1
-74.09025317299995,4.632508859847919,13,TEUSAQUILLO,107,QUINTA PAREDES,2020-11-07,00:00:00,7,11,2020,Sábado,QUINTA PAREDES,FEMENINO,1
-74.14721571499996,4.6260127248481675,08,KENNEDY,47,KENNEDY CENTRAL,2018-06-17,00:00:00,17,6,2018,Domingo,TECHO,MASCULINO,1
-74.13566869799996,4.563855754850144,06,TUNJUELITO,62,TUNJUELITO,2018-04-08,00:00:00,8,4,2018,Domingo,SAN BENITO,MASCULINO,1
-74.09005850299997,4.588941962849326,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2021-08-24,00:00:00,24,8,2021,Martes,SEVILLA,FEMENINO,1
-74.10363708499995,4.710558785845385,10,ENGATIVÁ,29,MINUTO DE DIOS,2021-02-02,00:00:00,2,2,2021,Martes,QUIRIGUA II,MASCULINO,1
-74.10054938899998,4.588220008849387,15,ANTONIO NARIÑO,38,RESTREPO,2021-11-24,00:00:00,24,11,2021,Miércoles,RESTREPO,MASCULINO,1
-74.18293845599999,4.632144463847924,07,BOSA,84,BOSA OCCIDENTAL,2021-10-05,00:00:00,5,10,2021,Martes,BRASIL,FEMENINO,1
-74.07209999999998,4.699389999845763,11,SUBA,25,LA FLORESTA,2023-08-16,00:00:00,16,8,2023,Miércoles,POTOSI,MASCULINO,1
-74.06536120199996,4.677203828846498,12,BARRIOS UNIDOS,21,LOS ANDES,2019-06-12,00:00:00,12,6,2019,Miércoles,LA PATRIA,MASCULINO,1
-74.10195285999998,4.577897248849707,18,RAFAEL URIBE URIBE,36,SAN JOSE,2019-12-18,00:00:00,18,12,2019,Miércoles,SAN JOSE SUR,MASCULINO,1
-74.07229999999998,4.623109999848248,13,TEUSAQUILLO,101,TEUSAQUILLO,2022-02-22,00:00:00,22,2,2022,Martes,TEUSAQUILLO,FEMENINO,1
-74.02399999999994,4.764419999843624,01,USAQUÉN,9,VERBENAL,2022-11-26,00:00:00,26,11,2022,Sábado,HORIZONTES NORTE,MASCULINO,1
-74.15145236799998,4.610992650848646,08,KENNEDY,48,TIMIZA,2019-06-07,00:00:00,7,6,2019,Viernes,TIMIZA A,FEMENINO,1
-74.11104599999999,4.59387099984918,15,ANTONIO NARIÑO,38,RESTREPO,2019-10-29,00:00:00,29,10,2019,Martes,SANTANDER,FEMENINO,1
-74.12062579999997,4.70233863084565,10,ENGATIVÁ,73,GARCES NAVAS,2018-11-25,00:00:00,25,11,2018,Domingo,ALAMOS,MASCULINO,1
-74.10741781299998,4.498504610852299,05,USME,58,COMUNEROS,2018-11-27,00:00:00,27,11,2018,Martes,CHARALA,MASCULINO,1
-74.10406491399993,4.7075558698454625,10,ENGATIVÁ,29,MINUTO DE DIOS,2018-09-28,00:00:00,28,9,2018,Viernes,PRIMAVERA,MASCULINO,1
-74.09808358799995,4.727422646844826,11,SUBA,28,EL RINCON,2020-07-01,00:00:00,1,7,2020,Miércoles,SAN CAYETANO,FEMENINO,1
-74.11445583099999,4.553582848850522,18,RAFAEL URIBE URIBE,54,MARRUECOS,2018-05-19,00:00:00,19,5,2018,Sábado,MARRUECOS,MASCULINO,1
-74.09682551799995,4.66959528784672,10,ENGATIVÁ,26,LAS FERIAS,2019-08-08,00:00:00,8,8,2019,Jueves,BOSQUE POPULAR,MASCULINO,1
-74.13779313999999,4.550505812850584,19,CIUDAD BOLÍVAR,67,LUCERO,2018-12-06,00:00:00,6,12,2018,Jueves,LA ALAMEDA,MASCULINO,1
-74.13290149599999,4.601554371848962,16,PUENTE ARANDA,41,MUZU,2018-03-14,00:00:00,14,3,2018,Miércoles,ALQUERIA,FEMENINO,1
-74.10410290899995,4.715450849845214,10,ENGATIVÁ,29,MINUTO DE DIOS,2019-10-03,00:00:00,3,10,2019,Jueves,CIUDAD BACHUE I ETAPA,FEMENINO,1
-74.11448718999998,4.504417369852117,05,USME,58,COMUNEROS,2019-08-13,00:00:00,13,8,2019,Martes,EL VIRREY,MASCULINO,1
-74.02485123599996,4.6706855488466825,02,CHAPINERO,89,SAN ISIDRO - PATIOS,2020-07-04,00:00:00,4,7,2020,Sábado,SAN LUIS ALTOS DEL CABO RURAL II,MASCULINO,1
-74.14918728799995,4.6825189118462935,09,FONTIBÓN,75,FONTIBON,2020-07-10,00:00:00,10,7,2020,Viernes,BELEN FONTIBON,FEMENINO,1
-74.11446943599998,4.681110711846331,10,ENGATIVÁ,31,SANTA CECILIA,2020-04-03,00:00:00,3,4,2020,Viernes,SAN IGNACIO,FEMENINO,1
-74.13487199999997,4.614841373848498,08,KENNEDY,44,AMERICAS,2020-02-08,00:00:00,8,2,2020,Sábado,PROVIVIENDA ORIENTAL,MASCULINO,1
-74.12590131699994,4.610011659848679,16,PUENTE ARANDA,40,CIUDAD MONTES,2018-09-27,00:00:00,27,9,2018,Jueves,SAN EUSEBIO,MASCULINO,1
-74.08008096999998,4.56174472485023,04,SAN CRISTÓBAL,32,SAN BLAS,2019-04-08,00:00:00,8,4,2019,Lunes,SAN BLAS II,MASCULINO,1
-74.15489560399999,4.620549781848343,08,KENNEDY,47,KENNEDY CENTRAL,2018-09-16,00:00:00,16,9,2018,Domingo,CIUDAD KENNEDY CENTRAL,MASCULINO,1
-74.16726848799993,4.638948504847705,08,KENNEDY,82,PATIO BONITO,2018-03-05,00:00:00,5,3,2018,Lunes,EL PARAISO BOSA,MASCULINO,1
-74.08768388999994,4.595362544849158,14,LOS MÁRTIRES,37,SANTA ISABEL,2018-10-13,00:00:00,13,10,2018,Sábado,EDUARDO SANTOS,MASCULINO,1
-74.03774677099995,4.71959504184509,01,USAQUÉN,13,LOS CEDROS,2019-07-28,00:00:00,28,7,2019,Domingo,CEDRITOS,MASCULINO,1
-74.07156247299997,4.579775698849644,03,SANTA FE,96,LOURDES,2018-04-12,00:00:00,12,4,2018,Jueves,EL DORADO,MASCULINO,1
-74.13737842399996,4.6437542018475435,08,KENNEDY,46,CASTILLA,2018-11-09,00:00:00,9,11,2018,Viernes,VILLA ALSACIA II,MASCULINO,1
-74.08136942599998,4.59002007384932,03,SANTA FE,95,LAS CRUCES,2018-01-30,00:00:00,30,1,2018,Martes,LAS CRUCES,MASCULINO,1
-74.14835305299994,4.64361181484757,08,KENNEDY,46,CASTILLA,2021-04-29,00:00:00,29,4,2021,Jueves,VALLADOLID,MASCULINO,1
-74.13067528599998,4.608713574848684,08,KENNEDY,45,CARVAJAL,2019-09-29,00:00:00,29,9,2019,Domingo,CORREDOR FERREO DEL SUR,MASCULINO,1
-74.09979833899996,4.646960385847467,13,TEUSAQUILLO,109,CIUDAD SALITRE ORIENTAL,2019-08-20,00:00:00,20,8,2019,Martes,CIUDAD SALITRE NOR-ORIENTAL,MASCULINO,1
-74.11288141899996,4.597826379849089,16,PUENTE ARANDA,40,CIUDAD MONTES,2021-09-05,00:00:00,5,9,2021,Domingo,REMANSO SUR,MASCULINO,1
-74.15067452699998,4.608816395848728,08,KENNEDY,48,TIMIZA,2021-04-08,00:00:00,8,4,2021,Jueves,TIMIZA A,MASCULINO,1
-74.12315830299997,4.597586090849065,16,PUENTE ARANDA,41,MUZU,2021-09-04,00:00:00,4,9,2021,Sábado,AUTOPISTA MUZU,MASCULINO,1
-74.11566319099995,4.754670314843965,11,SUBA,71,TIBABUYES,2019-02-22,00:00:00,22,2,2019,Viernes,TIBABUYES II,MASCULINO,1
-74.13511389099995,4.620633567848343,08,KENNEDY,44,AMERICAS,2020-02-15,00:00:00,15,2,2020,Sábado,HIPOTECHO OCCIDENTAL,MASCULINO,1
-74.11801555999995,4.750870336844071,11,SUBA,71,TIBABUYES,2020-10-18,00:00:00,18,10,2020,Domingo,BILBAO,MASCULINO,1
-74.13636576899995,4.644975395847549,08,KENNEDY,46,CASTILLA,2019-07-27,00:00:00,27,7,2019,Sábado,NUEVO TECHO,MASCULINO,1
-74.12743931399996,4.640602644847687,08,KENNEDY,113,BAVARIA,2021-01-22,00:00:00,22,1,2021,Viernes,VILLA ALSACIA,MASCULINO,1
-74.11237728799995,4.580742777849629,18,RAFAEL URIBE URIBE,39,QUIROGA,2020-08-15,00:00:00,15,8,2020,Sábado,QUIROGA,FEMENINO,1
-74.06868121299993,4.589419080849368,03,SANTA FE,96,LOURDES,2020-10-31,00:00:00,31,10,2020,Sábado,EL GUAVIO,MASCULINO,1
-74.18377019499997,4.598057325849063,07,BOSA,85,BOSA CENTRAL,2021-02-13,00:00:00,13,2,2021,Sábado,GUALOCHE,MASCULINO,1
-74.16953005399995,4.627713529848099,08,KENNEDY,80,CORABASTOS,2020-08-25,00:00:00,25,8,2020,Martes,GRAN BRITALIA I,FEMENINO,1
-74.14626142699996,4.6256669478481705,08,KENNEDY,47,KENNEDY CENTRAL,2020-12-02,00:00:00,2,12,2020,Miércoles,TECHO,MASCULINO,1
-74.12478229699997,4.697927207845829,10,ENGATIVÁ,74,ENGATIVA,2021-04-07,00:00:00,7,4,2021,Miércoles,EL MUELLE,MASCULINO,1
-74.08363375399995,4.681714465846359,10,ENGATIVÁ,26,LAS FERIAS,2018-07-04,00:00:00,4,7,2018,Miércoles,METROPOLIS,MASCULINO,1
-74.15944716599995,4.61385544784853,08,KENNEDY,48,TIMIZA,2020-10-23,00:00:00,23,10,2020,Viernes,TIMIZA C,MASCULINO,1
-74.12384982699996,4.601266593848939,16,PUENTE ARANDA,41,MUZU,2020-03-05,00:00:00,5,3,2020,Jueves,AUTOPISTA SUR,MASCULINO,1
-74.15014526499994,4.645113520847522,08,KENNEDY,46,CASTILLA,2019-06-14,00:00:00,14,6,2019,Viernes,VALLADOLID,MASCULINO,1
-74.19971806999996,4.626225157848155,07,BOSA,84,BOSA OCCIDENTAL,2020-06-10,00:00:00,10,6,2020,Miércoles,VILLAS DEL PROGRESO,MASCULINO,1
-74.12735249999997,4.469462619853251,05,USME,61,CIUDAD USME,2019-08-18,00:00:00,18,8,2019,Domingo,CENTRO USME,MASCULINO,1
-74.14827151799994,4.571800258849909,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2019-03-08,00:00:00,8,3,2019,Viernes,LOS LAURELES II,MASCULINO,1
-74.07769632899993,4.612583423848568,14,LOS MÁRTIRES,102,LA SABANA,2019-06-24,00:00:00,24,6,2019,Lunes,SANTA FE,FEMENINO,1
-74.19289952599996,4.625466656848181,07,BOSA,84,BOSA OCCIDENTAL,2019-09-14,00:00:00,14,9,2019,Sábado,CHICO SUR,MASCULINO,1
-74.11653182199996,4.577778091849739,18,RAFAEL URIBE URIBE,39,QUIROGA,2020-09-03,00:00:00,3,9,2020,Jueves,QUIROGA CENTRAL,FEMENINO,1
-74.11388785099996,4.748676175844165,11,SUBA,71,TIBABUYES,2019-05-24,00:00:00,24,5,2019,Viernes,SAN CARLOS DE SUBA,FEMENINO,1
-74.07547878999998,4.637063153847776,13,TEUSAQUILLO,100,GALERIAS,2018-12-17,00:00:00,17,12,2018,Lunes,ALFONSO LOPEZ,-,1
-74.09980556599999,4.674022934846578,10,ENGATIVÁ,26,LAS FERIAS,2018-08-12,00:00:00,12,8,2018,Domingo,LA CABANA,MASCULINO,1
-74.11392285499994,4.506226295852016,05,USME,58,COMUNEROS,2018-04-21,00:00:00,21,4,2018,Sábado,CHUNIZA,MASCULINO,1
-74.08734712499995,4.5469522308507075,04,SAN CRISTÓBAL,50,LA GLORIA,2021-03-15,00:00:00,15,3,2021,Lunes,SAN JOSE SUR ORIENTAL,FEMENINO,1
-74.10073186199998,4.6005548538489816,14,LOS MÁRTIRES,37,SANTA ISABEL,2018-12-26,00:00:00,26,12,2018,Miércoles,SANTA ISABEL,MASCULINO,1
-74.09442121399996,4.571900311849891,04,SAN CRISTÓBAL,34,20 DE JULIO,2018-11-15,00:00:00,15,11,2018,Jueves,VEINTE DE JULIO,MASCULINO,1
-74.14579203999995,4.542091833850907,19,CIUDAD BOLÍVAR,67,LUCERO,2018-10-17,00:00:00,17,10,2018,Miércoles,ESTRELLA DEL SUR,MASCULINO,1
-74.03857917299996,4.716386453845186,01,USAQUÉN,13,LOS CEDROS,2018-12-12,00:00:00,12,12,2018,Miércoles,LISBOA,MASCULINO,1
-74.09849778799997,4.736556225844568,11,SUBA,28,EL RINCON,2020-01-16,00:00:00,16,1,2020,Jueves,COSTA AZUL,MASCULINO,1
-74.13753536399997,4.607535985848773,08,KENNEDY,45,CARVAJAL,2018-06-20,00:00:00,20,6,2018,Miércoles,PROVIVIENDA,MASCULINO,1
-74.21244389099996,4.627786199848105,07,BOSA,87,TINTAL SUR,2018-11-14,00:00:00,14,11,2018,Miércoles,CAMPO VERDE,MASCULINO,1
-74.11469456599997,4.712137808845366,10,ENGATIVÁ,73,GARCES NAVAS,2019-10-05,00:00:00,5,10,2019,Sábado,EL CEDRO,MASCULINO,1
-74.07642072899995,4.596603191849084,17,CANDELARIA,94,LA CANDELARIA,2019-06-06,00:00:00,6,6,2019,Jueves,CENTRO ADMINISTRATIVO,FEMENINO,1
-74.10357962599994,4.571196560849904,18,RAFAEL URIBE URIBE,36,SAN JOSE,2020-05-02,00:00:00,2,5,2020,Sábado,SOSIEGO SUR,MASCULINO,1
-74.18058288399999,4.636027412847793,08,KENNEDY,83,LAS MARGARITAS,2020-02-25,00:00:00,25,2,2020,Martes,LAS MARGARITAS,FEMENINO,1
-74.11751170999997,4.599704521848981,16,PUENTE ARANDA,41,MUZU,2019-01-21,00:00:00,21,1,2019,Lunes,AUTOPISTA MUZU ORIENTAL,MASCULINO,1
-74.09665629099999,4.681781914846326,10,ENGATIVÁ,26,LAS FERIAS,2021-09-04,00:00:00,4,9,2021,Sábado,EL LAUREL,MASCULINO,1
-74.11689795599995,4.710945585845375,10,ENGATIVÁ,73,GARCES NAVAS,2019-10-08,00:00:00,8,10,2019,Martes,GARCES NAVAS ORIENTAL,FEMENINO,1
-74.08384799999999,4.677223999846456,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,2019-06-08,00:00:00,8,6,2019,Sábado,JOSE JOAQUIN VARGAS,FEMENINO,1
-74.16633843199998,4.566380624850059,19,CIUDAD BOLÍVAR,70,JERUSALEM,2021-02-13,00:00:00,13,2,2021,Sábado,LAS MANAS,MASCULINO,1
-74.08885142499997,4.566147769850092,04,SAN CRISTÓBAL,34,20 DE JULIO,2019-01-25,00:00:00,25,1,2019,Viernes,MONTEBELLO,MASCULINO,1
-74.11979999999994,4.56962535384998,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2019-07-30,00:00:00,30,7,2019,Martes,MARCO FIDEL SUAREZ,MASCULINO,1
-74.12543099999994,4.697654779845816,10,ENGATIVÁ,74,ENGATIVA,2020-01-07,00:00:00,7,1,2020,Martes,EL MUELLE,MASCULINO,1
-74.03159162699995,4.712790028845349,01,USAQUÉN,13,LOS CEDROS,2020-08-03,00:00:00,3,8,2020,Lunes,LISBOA,MASCULINO,1
-74.15235585499994,4.635740440847838,08,KENNEDY,46,CASTILLA,2021-09-07,00:00:00,7,9,2021,Martes,PIO XII,MASCULINO,1
-74.08720124999996,4.68142199984635,10,ENGATIVÁ,26,LAS FERIAS,2018-07-25,00:00:00,25,7,2018,Miércoles,LAS FERIAS,MASCULINO,1
-74.06035107099996,4.638766110847737,02,CHAPINERO,90,PARDO RUBIO,2019-03-14,00:00:00,14,3,2019,Jueves,BOSQUE CALDERON,MASCULINO,1
-74.15325662799995,4.54605704685073,19,CIUDAD BOLÍVAR,67,LUCERO,2018-10-18,00:00:00,18,10,2018,Jueves,VILLA GLORIA,MASCULINO,1
-74.13893274099996,4.553615076850535,19,CIUDAD BOLÍVAR,67,LUCERO,2018-06-24,00:00:00,24,6,2018,Domingo,LUCERO DEL SUR,MASCULINO,1
-74.14846083799995,4.599963716848984,08,KENNEDY,45,CARVAJAL,2021-02-02,00:00:00,2,2,2021,Martes,LAS DELICIAS,MASCULINO,1
-74.20239239199998,4.633352261847934,07,BOSA,87,TINTAL SUR,2021-03-15,00:00:00,15,3,2021,Lunes,CIUDADELA EL RECREO,MASCULINO,1
-74.06715294099996,4.63213470384796,02,CHAPINERO,99,CHAPINERO,2020-10-20,00:00:00,20,10,2020,Martes,SUCRE,MASCULINO,1
-74.20101604099995,4.625378212848154,07,BOSA,84,BOSA OCCIDENTAL,2020-09-28,00:00:00,28,9,2020,Lunes,VILLAS DEL PROGRESO,FEMENINO,1
-74.20849887099996,4.623170685848233,07,BOSA,87,TINTAL SUR,2018-10-30,00:00:00,30,10,2018,Martes,CAMPO VERDE,MASCULINO,1
-74.10575534099996,4.565524988850111,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2018-03-01,00:00:00,1,3,2018,Jueves,SAN LUIS,FEMENINO,1
-74.18129199799995,4.601320880848956,07,BOSA,85,BOSA CENTRAL,2020-10-27,00:00:00,27,10,2020,Martes,GUALOCHE,MASCULINO,1
-74.09184292599997,4.6842993888462505,10,ENGATIVÁ,26,LAS FERIAS,2021-08-01,00:00:00,1,8,2021,Domingo,BONANZA,MASCULINO,1
-74.09129972899996,4.585059041849504,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2021-03-30,00:00:00,30,3,2021,Martes,CIUDAD BERNA,MASCULINO,1
-74.10757710999997,4.614736599848543,16,PUENTE ARANDA,40,CIUDAD MONTES,2020-02-05,00:00:00,5,2,2020,Miércoles,PRIMAVERA OCCIDENTAL,MASCULINO,1
-74.17334180999995,4.61329844484857,08,KENNEDY,48,TIMIZA,2020-05-31,00:00:00,31,5,2020,Domingo,ROMA,MASCULINO,1
-74.18180684099997,4.60442172584886,07,BOSA,85,BOSA CENTRAL,2019-12-28,00:00:00,28,12,2019,Sábado,BOSA,FEMENINO,1
-74.14699999999993,4.607889999848749,08,KENNEDY,48,TIMIZA,2022-02-22,00:00:00,22,2,2022,Martes,TIMIZA A,MASCULINO,1
-74.05367257699999,4.715890820845254,11,SUBA,19,EL PRADO,2021-10-20,00:00:00,20,10,2021,Miércoles,PRADO VERANIEGO,MASCULINO,1
-74.03936708499998,4.723277695844963,01,USAQUÉN,13,LOS CEDROS,2021-11-10,00:00:00,10,11,2021,Miércoles,CEDRO NARVAEZ,MASCULINO,1
-74.09240075299994,4.6800352368463685,10,ENGATIVÁ,26,LAS FERIAS,2021-12-23,00:00:00,23,12,2021,Jueves,LA ESTRADA,MASCULINO,1
-74.12331437399996,4.568681952850036,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2021-12-23,00:00:00,23,12,2021,Jueves,MARCO FIDEL SUAREZ,MASCULINO,1
-74.12151995699998,4.618104043848423,16,PUENTE ARANDA,43,SAN RAFAEL,2021-12-20,00:00:00,20,12,2021,Lunes,GALAN,MASCULINO,1
-74.10109999999997,4.565919999850113,04,SAN CRISTÓBAL,34,20 DE JULIO,2022-03-06,00:00:00,6,3,2022,Domingo,SAN ISIDRO,MASCULINO,1
-74.04889999999995,4.7383899998444825,11,SUBA,18,BRITALIA,2022-05-02,00:00:00,2,5,2022,Lunes,CANTAGALLO,MASCULINO,1
-74.07874015999994,4.6333340688479145,13,TEUSAQUILLO,101,TEUSAQUILLO,2019-08-17,00:00:00,17,8,2019,Sábado,LA SOLEDAD,MASCULINO,1
-74.13586297599994,4.5593847928503175,19,CIUDAD BOLÍVAR,67,LUCERO,2021-12-29,00:00:00,29,12,2021,Miércoles,MEISSEN,MASCULINO,1
-74.11359999999996,4.58318999984955,18,RAFAEL URIBE URIBE,39,QUIROGA,2022-04-01,00:00:00,1,4,2022,Viernes,QUIROGA,MASCULINO,1
-74.15069999999997,4.622659999848263,08,KENNEDY,47,KENNEDY CENTRAL,2022-10-06,00:00:00,6,10,2022,Jueves,CIUDAD KENNEDY CENTRAL,FEMENINO,1
-74.11609999999996,4.757189999843868,11,SUBA,71,TIBABUYES,2022-11-28,00:00:00,28,11,2022,Lunes,TIBABUYES II,FEMENINO,1
-74.08459999999997,4.68022999984639,10,ENGATIVÁ,26,LAS FERIAS,2022-05-09,00:00:00,9,5,2022,Lunes,METROPOLIS,MASCULINO,1
-74.08818639899994,4.607074972848781,14,LOS MÁRTIRES,102,LA SABANA,2021-11-29,00:00:00,29,11,2021,Lunes,LA SABANA,FEMENINO,1
-74.04049999999995,4.75964999984377,01,USAQUÉN,9,VERBENAL,2022-03-18,00:00:00,18,3,2022,Viernes,SAN ANTONIO NOROCCIDENTAL,MASCULINO,1
-74.15372155599994,4.686380768846173,09,FONTIBÓN,76,FONTIBON SAN PABLO,2021-12-01,00:00:00,1,12,2021,Miércoles,SAN PABLO JERICO,MASCULINO,1
-74.09451212699997,4.53884789385101,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2021-12-31,00:00:00,31,12,2021,Viernes,VILLABEL,MASCULINO,1
-74.16931299999999,4.619096819848367,08,KENNEDY,81,GRAN BRITALIA,2021-11-20,00:00:00,20,11,2021,Sábado,CASA BLANCA SUR,FEMENINO,1
-74.11459999999994,4.663369999846926,09,FONTIBÓN,114,MODELIA,2022-07-26,00:00:00,26,7,2022,Martes,MODELIA,MASCULINO,1
-74.18629999999996,4.626019999848144,07,BOSA,84,BOSA OCCIDENTAL,2022-11-08,00:00:00,8,11,2022,Martes,ESCOCIA,MASCULINO,1
-74.09659999999997,4.677399999846456,10,ENGATIVÁ,26,LAS FERIAS,2022-11-18,00:00:00,18,11,2022,Viernes,SAN JOAQUIN,MASCULINO,1
-74.09409999999997,4.578219999849694,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2022-01-19,00:00:00,19,1,2022,Miércoles,CIUDAD JARDIN SUR,MASCULINO,1
-74.07589999999993,4.61305999984859,14,LOS MÁRTIRES,102,LA SABANA,2022-07-18,00:00:00,18,7,2022,Lunes,SANTA FE,FEMENINO,1
-74.09719999999999,4.673639999846584,10,ENGATIVÁ,26,LAS FERIAS,2022-06-23,00:00:00,23,6,2022,Jueves,LA ESTRADA,MASCULINO,1
-74.10359999999997,4.575289999849802,18,RAFAEL URIBE URIBE,36,SAN JOSE,2022-12-07,00:00:00,7,12,2022,Miércoles,GUSTAVO RESTREPO,MASCULINO,1
-74.08317553499995,4.5166416578516815,05,USME,994,SIN UPZ USME,2020-09-11,00:00:00,11,9,2020,Viernes,CIUDAD LONDRES RURAL,MASCULINO,1
-74.10344459099997,4.71387627984526,10,ENGATIVÁ,29,MINUTO DE DIOS,2021-12-16,00:00:00,16,12,2021,Jueves,CIUDAD BACHUE I ETAPA,MASCULINO,1
-74.09729999999996,4.56806999985002,04,SAN CRISTÓBAL,34,20 DE JULIO,2022-06-16,00:00:00,16,6,2022,Jueves,VEINTE DE JULIO,MASCULINO,1
-74.13359999999994,4.598919999848998,16,PUENTE ARANDA,41,MUZU,2022-01-05,00:00:00,5,1,2022,Miércoles,ALQUERIA,MASCULINO,1
-74.11822857099997,4.522043373851501,05,USME,57,GRAN YOMASA,2021-10-06,00:00:00,6,10,2021,Miércoles,BARRANQUILLITA,MASCULINO,1
-74.18589999999995,4.627589999848101,07,BOSA,84,BOSA OCCIDENTAL,2022-07-24,00:00:00,24,7,2022,Domingo,BRASILIA,FEMENINO,1
-74.08879999999994,4.559939999850293,04,SAN CRISTÓBAL,32,SAN BLAS,2022-05-14,00:00:00,14,5,2022,Sábado,SANTA INES SUR II,MASCULINO,1
-74.09149999999994,4.653009999847273,13,TEUSAQUILLO,104,PARQUE SIMON BOLIVAR - CAN,2022-08-15,00:00:00,15,8,2022,Lunes,PAULO VI,MASCULINO,1
-74.12409908299998,4.602356445848919,16,PUENTE ARANDA,41,MUZU,2021-07-23,00:00:00,23,7,2021,Viernes,ALCALA,MASCULINO,1
-74.19734451599999,4.621336069848294,07,BOSA,84,BOSA OCCIDENTAL,2021-11-16,00:00:00,16,11,2021,Martes,LA INDEPENDENCIA,MASCULINO,1
-74.01688147099998,4.742843856844321,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2021-11-24,00:00:00,24,11,2021,Miércoles,LA CITA,FEMENINO,1
-74.18085991099997,4.630052106848003,07,BOSA,84,BOSA OCCIDENTAL,2021-10-27,00:00:00,27,10,2021,Miércoles,BRASILIA,MASCULINO,1
-74.17549999999994,4.651259999847312,08,KENNEDY,82,PATIO BONITO,2022-08-09,00:00:00,9,8,2022,Martes,GALAN,MASCULINO,1
-74.12888347799998,4.708851897845437,10,ENGATIVÁ,74,ENGATIVA,2021-08-07,00:00:00,7,8,2021,Sábado,BOLIVIA,MASCULINO,1
-74.06679999999994,4.721849999845056,11,SUBA,24,NIZA,2022-12-14,00:00:00,14,12,2022,Miércoles,PRADO VERANIEGO NORTE,MASCULINO,1
-74.11942860799996,4.581441147849618,18,RAFAEL URIBE URIBE,39,QUIROGA,2019-02-23,00:00:00,23,2,2019,Sábado,INGLES,MASCULINO,1
-74.14879151799994,4.603756607848848,08,KENNEDY,48,TIMIZA,2019-05-02,00:00:00,2,5,2019,Jueves,SANTA CATALINA,MASCULINO,1
-74.13796851799998,4.5923645448492625,06,TUNJUELITO,42,VENECIA,2020-03-18,00:00:00,18,3,2020,Miércoles,VENECIA,MASCULINO,1
-74.05659999999995,4.72159999984501,11,SUBA,19,EL PRADO,2022-07-26,00:00:00,26,7,2022,Martes,SAN JOSE DEL PRADO,MASCULINO,1
-74.17852145399996,4.611937398848609,08,KENNEDY,81,GRAN BRITALIA,2021-09-29,00:00:00,29,9,2021,Miércoles,CLASS,MASCULINO,1
-74.11569999999995,4.7175599998451725,10,ENGATIVÁ,72,BOLIVIA,2022-01-15,00:00:00,15,1,2022,Sábado,BOLIVIA,MASCULINO,1
-74.15979999999996,4.652609999847272,08,KENNEDY,78,TINTAL NORTE,2022-07-24,00:00:00,24,7,2022,Domingo,LA MAGDALENA I,MASCULINO,1
-74.04979999999995,4.754899999843926,11,SUBA,17,SAN JOSE DE BAVARIA,2022-06-08,00:00:00,8,6,2022,Miércoles,VILLA DEL PRADO,MASCULINO,1
-74.15240827599996,4.621055582848299,08,KENNEDY,47,KENNEDY CENTRAL,2018-05-21,00:00:00,21,5,2018,Lunes,CIUDAD KENNEDY CENTRAL,FEMENINO,1
-74.02330752099994,4.76856458884351,01,USAQUÉN,9,VERBENAL,2018-06-19,00:00:00,19,6,2018,Martes,TIBABITA I,MASCULINO,1
-74.06853369199996,4.718039007845171,11,SUBA,24,NIZA,2020-01-30,00:00:00,30,1,2020,Jueves,PRADO VERANIEGO NORTE,MASCULINO,1
-74.14620241299997,4.639351675847714,08,KENNEDY,46,CASTILLA,2018-02-06,00:00:00,6,2,2018,Martes,CASTILLA,FEMENINO,1
-74.05606801199997,4.726890701844866,11,SUBA,19,EL PRADO,2019-11-02,00:00:00,2,11,2019,Sábado,PRADO PINZON,FEMENINO,1
-74.11769999999996,4.530539999851234,05,USME,56,DANUBIO,2023-02-18,00:00:00,18,2,2023,Sábado,PORVENIR,MASCULINO,1
-74.14489999999995,4.638079999847768,08,KENNEDY,46,CASTILLA,2023-04-16,00:00:00,16,4,2023,Domingo,CASTILLA,MASCULINO,1
