"LONGITUD","LATITUD","codigo_localidad","nombre_localidad","codigo_upz","nombre_upz","FECHA_HECHO","HORA_HECHO","DIA","MES","AÑO","DIA_SEMANA","DIRECCION_HECHO","GENERO","sexual"
"-74.06538199999994","4.653809999847215","12","BARRIOS UNIDOS","98","LOS ALCAZARES","2018-03-12","00:00:00","12","3","2018","Lunes","LA ESPERANZA","FEMENINO","1"
"-74.10685354199995","4.730799461844734","11","SUBA","71","TIBABUYES","2020-07-06","00:00:00","6","7","2020","Lunes","TIBABUYES","MASCULINO","1"
"-74.18586147699995","4.601684697848933","7","BOSA","85","BOSA CENTRAL","2021-08-19","00:00:00","19","8","2021","Jueves","LA ESTACION BOSA","FEMENINO","1"
"-74.09397199999995","4.67455999984656","10","ENGATIVÁ","26","LAS FERIAS","2019-05-30","00:00:00","30","5","2019","Jueves","LA ESTRADA","FEMENINO","1"
"-74.19667699999997","4.619452999848332","7","BOSA","84","BOSA OCCIDENTAL","2019-11-21","00:00:00","21","11","2019","Jueves","LA INDEPENDENCIA","MASCULINO","1"
"-74.16690020399994","4.606800543848794","8","KENNEDY","48","TIMIZA","2021-12-08","00:00:00","8","12","2021","Miércoles","CATALINA","FEMENINO","1"
"-74.03828099999998","4.733323999844641","1","USAQUÉN","13","LOS CEDROS","2019-03-24","00:00:00","24","3","2019","Domingo","CAOBOS SALAZAR","FEMENINO","1"
"-74.08362062299994","4.58910955584934","3","SANTA FE","95","LAS CRUCES","2018-03-08","00:00:00","8","3","2018","Jueves","LAS CRUCES","MASCULINO","1"
"-74.11239020399995","4.603803041848856","16","PUENTE ARANDA","40","CIUDAD MONTES","2021-10-15","00:00:00","15","10","2021","Viernes","JORGE GAITAN CORTES","FEMENINO","1"
"-74.14147854199996","4.647814451847422","8","KENNEDY","46","CASTILLA","2020-09-18","00:00:00","18","9","2020","Viernes","EL VERGEL ORIENTAL","MASCULINO","1"
"-74.11508154199998","4.555137439850477","18","RAFAEL URIBE URIBE","54","MARRUECOS","2020-10-01","00:00:00","1","10","2020","Jueves","MARRUECOS","FEMENINO","1"
"-74.11109542299994","4.701745117845709","10","ENGATIVÁ","30","BOYACA REAL","2021-08-01","00:00:00","1","8","2021","Domingo","FLORENCIA","MASCULINO","1"
"-74.19764008499999","4.615152828848514","7","BOSA","85","BOSA CENTRAL","2018-11-30","00:00:00","30","11","2018","Viernes","ISLANDIA","FEMENINO","1"
"-74.02399963999994","4.769700617843483","1","USAQUÉN","990","SIN UPZ USAQUEN","2018-05-22","00:00:00","22","5","2018","Martes","TIBABITA RURAL","FEMENINO","1"
"-74.14032899999995","4.546450999850737","19","CIUDAD BOLÍVAR","67","LUCERO","2019-08-22","00:00:00","22","8","2019","Jueves","QUINTAS DEL SUR","FEMENINO","1"
"-74.11598899999996","4.66571699984684","9","FONTIBÓN","114","MODELIA","2021-05-09","00:00:00","9","5","2021","Domingo","MODELIA","FEMENINO","1"
"-74.09094899999997","4.620389999848331","16","PUENTE ARANDA","108","ZONA INDUSTRIAL","2019-08-12","00:00:00","12","8","2019","Lunes","ESTACION CENTRAL","FEMENINO","1"
"-74.20675754199993","4.613064446848572","7","BOSA","85","BOSA CENTRAL","2020-07-14","00:00:00","14","7","2020","Martes","EL JARDIN","FEMENINO","1"
"-74.15619499999997","4.606892999848792","8","KENNEDY","48","TIMIZA","2018-08-18","00:00:00","18","8","2018","Sábado","SANTA CATALINA","MASCULINO","1"
"-74.07795199999998","4.606600999848805","14","LOS MÁRTIRES","102","LA SABANA","2020-04-28","00:00:00","28","4","2020","Martes","LA FAVORITA","FEMENINO","1"
"-74.13901999999996","4.552864999850531","19","CIUDAD BOLÍVAR","67","LUCERO","2021-06-05","00:00:00","5","6","2021","Sábado","LUCERO DEL SUR","FEMENINO","1"
"-74.10011999999995","4.627423999848125","16","PUENTE ARANDA","111","PUENTE ARANDA","2020-10-01","00:00:00","1","10","2020","Jueves","ORTEZAL","FEMENINO","1"
"-74.14623299999994","4.536884999851041","19","CIUDAD BOLÍVAR","68","EL TESORO","2019-11-20","00:00:00","20","11","2019","Miércoles","EL TESORO","FEMENINO","1"
"-74.16791599999993","4.625919999848164","8","KENNEDY","80","CORABASTOS","2018-05-28","00:00:00","28","5","2018","Lunes","CHUCUA DE LA VACA I","FEMENINO","1"
"-74.09784599999995","4.67067099984667","10","ENGATIVÁ","26","LAS FERIAS","2018-07-06","00:00:00","6","7","2018","Viernes","BOSQUE POPULAR","FEMENINO","1"
"-74.04388699999998","4.616924999848429","2","CHAPINERO","991","SIN UPZ CHAPINERO","2019-08-20","00:00:00","20","8","2019","Martes","SAN LUIS ALTOS DEL CABO RURAL II","FEMENINO","1"
"-74.06685954199997","4.645634450847496","13","TEUSAQUILLO","100","GALERIAS","2020-09-23","00:00:00","23","9","2020","Miércoles","CHAPINERO OCCIDENTAL","FEMENINO","1"
"-74.12615020399994","4.7081172288454685","10","ENGATIVÁ","73","GARCES NAVAS","2020-08-10","00:00:00","10","8","2020","Lunes","BOLIVIA","FEMENINO","1"
"-74.07801571999994","4.637181128847792","13","TEUSAQUILLO","100","GALERIAS","2021-05-05","00:00:00","5","5","2021","Miércoles","BELALCAZAR","FEMENINO","1"
"-74.09292699999997","4.724197336844922","11","SUBA","28","EL RINCON","2019-02-27","00:00:00","27","2","2019","Miércoles","EL RINCON","FEMENINO","1"
"-74.17726899999997","4.648454999847442","8","KENNEDY","82","PATIO BONITO","2018-11-30","00:00:00","30","11","2018","Viernes","LOS ALMENDROS","FEMENINO","1"
"-74.12961599999994","4.574608999849835","6","TUNJUELITO","42","VENECIA","2021-10-30","00:00:00","30","10","2021","Sábado","TUNAL ORIENTAL","FEMENINO","1"
"-74.15083254199999","4.536348437851081","19","CIUDAD BOLÍVAR","68","EL TESORO","2020-05-14","00:00:00","14","5","2020","Jueves","EL TESORO","FEMENINO","1"
"-74.14650399999994","4.557975683850349","19","CIUDAD BOLÍVAR","67","LUCERO","2019-01-25","00:00:00","25","1","2019","Viernes","COMPARTIR","MASCULINO","1"
"-74.16535499999998","4.604774999848859","7","BOSA","49","APOGEO","2019-09-13","00:00:00","13","9","2019","Viernes","CEMENTERIO JARDINES APOGEO","FEMENINO","1"
"-74.11618999999996","4.555975999850423","18","RAFAEL URIBE URIBE","54","MARRUECOS","2019-09-01","00:00:00","1","9","2019","Domingo","MARRUECOS","FEMENINO","1"
"-74.06534899999997","4.649062999847419","13","TEUSAQUILLO","100","GALERIAS","2019-01-29","00:00:00","29","1","2019","Martes","CHAPINERO OCCIDENTAL","FEMENINO","1"
"-74.06890499999997","4.722909999845017","11","SUBA","24","NIZA","2019-09-27","00:00:00","27","9","2019","Viernes","LAS VILLAS","FEMENINO","1"
"-74.11312599999997","4.655249999847171","9","FONTIBÓN","110","CIUDAD SALITRE OCCIDENTAL","2018-10-17","00:00:00","17","10","2018","Miércoles","TERMINAL DE TRANSPORTES","FEMENINO","1"
"-74.09122758599995","4.5884241038493885","15","ANTONIO NARIÑO","35","CIUDAD JARDIN","2018-02-05","00:00:00","5","2","2018","Lunes","SEVILLA","FEMENINO","1"
"-74.11697238299996","4.641042951847631","9","FONTIBÓN","112","GRANJAS DE TECHO","2020-11-14","00:00:00","14","11","2020","Sábado","GRANJAS DE TECHO","FEMENINO","1"
"-74.13344999999998","4.6067899998487745","8","KENNEDY","45","CARVAJAL","2021-01-29","00:00:00","29","1","2021","Viernes","ALQUERIA LA FRAGUA NORTE","FEMENINO","1"
"-74.07638896599997","4.698553321845802","11","SUBA","25","LA FLORESTA","2021-08-01","00:00:00","1","8","2021","Domingo","SANTA ROSA","FEMENINO","1"
"-74.07194999999996","4.665769999846876","12","BARRIOS UNIDOS","98","LOS ALCAZARES","2021-07-27","00:00:00","27","7","2021","Martes","LA MERCED NORTE","FEMENINO","1"
"-74.18712999999997","4.640941336847685","7","BOSA","86","EL PORVENIR","2019-05-17","00:00:00","17","5","2019","Viernes","PARCELA EL PORVENIR","FEMENINO","1"
"-74.07364854199994","4.59951444584902","17","CANDELARIA","94","LA CANDELARIA","2020-10-27","00:00:00","27","10","2020","Martes","LA CATEDRAL","MASCULINO","1"
"-74.15532998299994","4.620457688848317","8","KENNEDY","47","KENNEDY CENTRAL","2018-06-20","00:00:00","20","6","2018","Miércoles","CIUDAD KENNEDY CENTRAL","FEMENINO","1"
"-74.08939899999996","4.642890999847571","13","TEUSAQUILLO","106","LA ESMERALDA","2021-06-28","00:00:00","28","6","2021","Lunes","RAFAEL NUNEZ","FEMENINO","1"
"-74.16937799999994","4.566212999850106","19","CIUDAD BOLÍVAR","70","JERUSALEM","2018-11-29","00:00:00","29","11","2018","Jueves","ARBORIZADORA ALTA","FEMENINO","1"
"-74.10545299999995","4.728824999844784","11","SUBA","71","TIBABUYES","2020-08-08","00:00:00","8","8","2020","Sábado","LA CAROLINA DE SUBA","FEMENINO","1"
"-74.03063699999996","4.7411579998443925","1","USAQUÉN","11","SAN CRISTOBAL NORTE","2019-08-12","00:00:00","12","8","2019","Lunes","SAN CRISTOBAL NORTE","MASCULINO","1"
"-74.12132099999997","4.618319999848388","16","PUENTE ARANDA","43","SAN RAFAEL","2021-12-17","00:00:00","17","12","2021","Viernes","GALAN","FEMENINO","1"
"-74.02339699999999","4.76150299984375","1","USAQUÉN","9","VERBENAL","2019-09-13","00:00:00","13","9","2019","Viernes","HORIZONTES NORTE","MASCULINO","1"
"-74.03502862699997","4.720205546845072","1","USAQUÉN","13","LOS CEDROS","2021-09-20","00:00:00","20","9","2021","Lunes","CEDRITOS","MASCULINO","1"
"-74.08720799999998","4.56434599985016","4","SAN CRISTÓBAL","34","20 DE JULIO","2018-07-07","00:00:00","7","7","2018","Sábado","MONTEBELLO","FEMENINO","1"
"-74.18022254199997","4.6523454518472604","8","KENNEDY","82","PATIO BONITO","2020-08-05","00:00:00","5","8","2020","Miércoles","","MASCULINO","1"
"-74.18842399999994","4.631966999847938","7","BOSA","86","EL PORVENIR","2020-04-02","00:00:00","2","4","2020","Jueves","EL CORZO","FEMENINO","1"
"-74.15469202199995","4.666236896846823","9","FONTIBÓN","77","ZONA FRANCA","2021-01-04","00:00:00","4","1","2021","Lunes","SABANA GRANDE","FEMENINO","1"
"-74.09084999999999","4.529219999851317","4","SAN CRISTÓBAL","51","LOS LIBERTADORES","2019-12-28","00:00:00","28","12","2019","Sábado","JUAN REY (LA PAZ)","FEMENINO","1"
"-74.12758538199995","4.569775514849989","6","TUNJUELITO","62","TUNJUELITO","2021-08-01","00:00:00","1","8","2021","Domingo","SANTA LUCIA","FEMENINO","1"
"-74.19255008499994","4.611862598848628","7","BOSA","85","BOSA CENTRAL","2021-12-16","00:00:00","16","12","2021","Jueves","PASO ANCHO","MASCULINO","1"
"-74.17145999999997","4.636039999847811","8","KENNEDY","82","PATIO BONITO","2021-04-13","00:00:00","13","4","2021","Martes","DINDALITO","FEMENINO","1"
"-74.04080199999999","4.704586999845606","1","USAQUÉN","15","COUNTRY CLUB","2019-08-01","00:00:00","1","8","2019","Jueves","LA CAROLINA","FEMENINO","1"
"-74.05810999999994","4.664689999846904","2","CHAPINERO","97","CHICO LAGO","2019-07-03","00:00:00","3","7","2019","Miércoles","LAGO GAITAN","FEMENINO","1"
"-74.11807299999998","4.521355999851532","5","USME","57","GRAN YOMASA","2020-02-16","00:00:00","16","2","2020","Domingo","BARRANQUILLITA","MASCULINO","1"
"-74.17650199999997","4.646579999847455","8","KENNEDY","82","PATIO BONITO","2019-05-30","00:00:00","30","5","2019","Jueves","LOS ALMENDROS","FEMENINO","1"
"-74.10300299999994","4.513297999851787","5","USME","60","PARQUE ENTRENUBES","2021-07-01","00:00:00","1","7","2021","Jueves","LOS OLIVARES","FEMENINO","1"
"-74.06798899999995","4.562513999850187","4","SAN CRISTÓBAL","993","SIN UPZ SAN CRISTOBAL","2019-07-05","00:00:00","5","7","2019","Viernes","HOYA SAN CRISTOBAL","MASCULINO","1"
"-74.10361999999998","4.503219999852152","5","USME","59","ALFONSO LOPEZ","2021-03-09","00:00:00","9","3","2021","Martes","CHAPINERITO","FEMENINO","1"
"-74.10465999999997","4.694799999845905","10","ENGATIVÁ","30","BOYACA REAL","2018-07-25","00:00:00","25","7","2018","Miércoles","SANTA HELENITA","FEMENINO","1"
"-74.19334699999996","4.213598999861582","20","SUMAPAZ","UPR4","UPR RIO BLANCO","2018-02-02","00:00:00","2","2","2018","Viernes","SANTA ROSA ALTA","FEMENINO","1"
"-74.21123038799993","4.6140343468485145","7","BOSA","85","BOSA CENTRAL","2019-03-11","00:00:00","11","3","2019","Lunes","EL JARDIN","MASCULINO","1"
"-74.06966854199999","4.718324459845172","11","SUBA","24","NIZA","2020-09-22","00:00:00","22","9","2020","Martes","LAS VILLAS","FEMENINO","1"
"-74.02964854199996","4.730424461844733","1","USAQUÉN","11","SAN CRISTOBAL NORTE","2020-07-18","00:00:00","18","7","2020","Sábado","BARRANCAS","MASCULINO","1"
"-74.02084899999994","4.744066999844287","1","USAQUÉN","11","SAN CRISTOBAL NORTE","2021-07-22","00:00:00","22","7","2021","Jueves","LA CITA","FEMENINO","1"
"-74.13740542299996","4.592729059849253","6","TUNJUELITO","42","VENECIA","2018-03-06","00:00:00","6","3","2018","Martes","VENECIA","FEMENINO","1"
"-74.02760099999995","4.6182519998483915","2","CHAPINERO","991","SIN UPZ CHAPINERO","2018-12-04","00:00:00","4","12","2018","Martes","HOYA TEUSACA","FEMENINO","1"
"-74.13356999999996","4.607089999848744","8","KENNEDY","45","CARVAJAL","2021-05-14","00:00:00","14","5","2021","Viernes","ALQUERIA LA FRAGUA NORTE","FEMENINO","1"
"-74.14610999999996","4.547589999850717","19","CIUDAD BOLÍVAR","67","LUCERO","2021-04-09","00:00:00","9","4","2021","Viernes","BELLAVISTA LUCERO ALTO","FEMENINO","1"
"-74.09136399999994","4.594089999849185","14","LOS MÁRTIRES","37","SANTA ISABEL","2019-11-18","00:00:00","18","11","2019","Lunes","EDUARDO SANTOS","FEMENINO","1"
"-74.08913999999999","4.540889999850918","4","SAN CRISTÓBAL","51","LOS LIBERTADORES","2021-04-26","00:00:00","26","4","2021","Lunes","NUEVA GLORIA","FEMENINO","1"
"-74.05547399999995","4.654511999847238","2","CHAPINERO","88","EL REFUGIO","2020-06-02","00:00:00","2","6","2020","Martes","EMAUS","FEMENINO","1"
"-74.12290379499996","4.625334684848167","16","PUENTE ARANDA","43","SAN RAFAEL","2018-05-20","00:00:00","20","5","2018","Domingo","LA PRADERA","FEMENINO","1"
"-74.10141311699994","4.5539496528505135","4","SAN CRISTÓBAL","50","LA GLORIA","2019-03-21","00:00:00","21","3","2019","Jueves","GUACAMAYAS IV","FEMENINO","1"
"-74.18250899999998","4.632696999847948","7","BOSA","84","BOSA OCCIDENTAL","2018-11-06","00:00:00","6","11","2018","Martes","BRASIL","FEMENINO","1"
"-74.20675114999995","4.624260428848217","7","BOSA","87","TINTAL SUR","2019-05-21","00:00:00","21","5","2019","Martes","CAMPO VERDE","FEMENINO","1"
"-74.15768017499994","4.635022144847855","8","KENNEDY","80","CORABASTOS","2019-05-10","00:00:00","10","5","2019","Viernes","CORABASTOS","MASCULINO","1"
"-74.18666399999995","4.60783099984872","7","BOSA","85","BOSA CENTRAL","2018-09-28","00:00:00","28","9","2018","Viernes","JIMENEZ DE QUESADA II SECTOR","FEMENINO","1"
"-74.14212062299998","4.581594564849594","6","TUNJUELITO","42","VENECIA","2018-05-02","00:00:00","2","5","2018","Miércoles","SAN VICENTE FERRER","FEMENINO","1"
"-74.10902999999996","4.574019999849865","18","RAFAEL URIBE URIBE","36","SAN JOSE","2021-02-02","00:00:00","2","2","2021","Martes","GUSTAVO RESTREPO","FEMENINO","1"
"-74.10747040699994","4.74414744484432","11","SUBA","71","TIBABUYES","2021-09-28","00:00:00","28","9","2021","Martes","LA GAITANA","FEMENINO","1"
"-74.13097206099997","4.633161042847892","8","KENNEDY","113","BAVARIA","2018-04-25","00:00:00","25","4","2018","Miércoles","MARSELLA","MASCULINO","1"
"-74.09400099999993","4.612740336848581","16","PUENTE ARANDA","108","ZONA INDUSTRIAL","2019-02-20","00:00:00","20","2","2019","Miércoles","PENSILVANIA","MASCULINO","1"
"-74.09366299999994","4.757364999843877","11","SUBA","27","SUBA","2021-06-18","00:00:00","18","6","2021","Viernes","TUNA BAJA","FEMENINO","1"
"-74.09054399999997","4.734771999844583","11","SUBA","28","EL RINCON","2021-08-15","00:00:00","15","8","2021","Domingo","VILLA ELISA","FEMENINO","1"
"-74.14076354199995","4.597684445849092","8","KENNEDY","45","CARVAJAL","2020-09-21","00:00:00","21","9","2020","Lunes","LAS DELICIAS","FEMENINO","1"
"-74.09963999999997","4.56509999985011","4","SAN CRISTÓBAL","34","20 DE JULIO","2020-08-29","00:00:00","29","8","2020","Sábado","SAN ISIDRO","FEMENINO","1"
"-74.16418402299996","4.5751080208498145","19","CIUDAD BOLÍVAR","70","JERUSALEM","2018-03-23","00:00:00","23","3","2018","Viernes","LA PRADERA","FEMENINO","1"
"-74.12624036899996","4.7072689688454945","10","ENGATIVÁ","73","GARCES NAVAS","2018-05-15","00:00:00","15","5","2018","Martes","BOLIVIA","FEMENINO","1"
"-74.06966854199999","4.718324459845172","11","SUBA","24","NIZA","2020-09-28","00:00:00","28","9","2020","Lunes","LAS VILLAS","FEMENINO","1"
"-74.12687999999997","4.618089999848406","8","KENNEDY","44","AMERICAS","2018-10-25","00:00:00","25","10","2018","Jueves","PROVIVIENDA ORIENTAL","FEMENINO","1"
"-74.18753708499997","4.599189999848988","7","BOSA","85","BOSA CENTRAL","2018-04-06","00:00:00","6","4","2018","Viernes","LA ESTACION BOSA","FEMENINO","1"
"-74.14417299999997","4.559147999850328","19","CIUDAD BOLÍVAR","66","SAN FRANCISCO","2018-02-28","00:00:00","28","2","2018","Miércoles","LAS ACACIAS","FEMENINO","1"
"-74.08728799999994","4.5494749998506245","4","SAN CRISTÓBAL","50","LA GLORIA","2020-01-07","00:00:00","7","1","2020","Martes","ALTOS DEL POBLADO","FEMENINO","1"
"-74.07765954199994","4.5972264448490785","17","CANDELARIA","94","LA CANDELARIA","2020-09-14","00:00:00","14","9","2020","Lunes","CENTRO ADMINISTRATIVO","MASCULINO","1"
"-74.09399831799993","4.612745683848594","16","PUENTE ARANDA","108","ZONA INDUSTRIAL","2019-04-10","00:00:00","10","4","2019","Miércoles","PENSILVANIA","FEMENINO","1"
"-74.14494854199995","4.551149439850608","19","CIUDAD BOLÍVAR","67","LUCERO","2020-10-01","00:00:00","1","10","2020","Jueves","LUCERO DEL SUR","FEMENINO","1"
"-74.10016699999994","4.574951999849812","18","RAFAEL URIBE URIBE","36","SAN JOSE","2020-03-31","00:00:00","31","3","2020","Martes","SAN JOSE SUR","FEMENINO","1"
"-74.09486799999996","4.675501999846541","10","ENGATIVÁ","26","LAS FERIAS","2018-02-01","00:00:00","1","2","2018","Jueves","LA ESTRADA","FEMENINO","1"
"-74.12263399999995","4.5251869998514564","5","USME","57","GRAN YOMASA","2019-10-12","00:00:00","12","10","2019","Sábado","LA AURORA","FEMENINO","1"
"-74.04566731799997","4.802146681842426","11","SUBA","2","LA ACADEMIA","2019-05-30","00:00:00","30","5","2019","Jueves","CASABLANCA SUBA URBANO","FEMENINO","1"
"-74.09664999999995","4.55658999985038","4","SAN CRISTÓBAL","50","LA GLORIA","2020-02-06","00:00:00","6","2","2020","Jueves","LAS GUACAMAYAS I","FEMENINO","1"
"-74.14153499999998","4.547395999850706","19","CIUDAD BOLÍVAR","67","LUCERO","2018-08-23","00:00:00","23","8","2018","Jueves","LUCERO DEL SUR","FEMENINO","1"
"-74.06483411699998","4.611188652848635","3","SANTA FE","92","LA MACARENA","2019-03-27","00:00:00","27","3","2019","Miércoles","PARQUE NACIONAL ORIENTAL","FEMENINO","1"
"-74.11788499999994","4.48830899985265","5","USME","58","COMUNEROS","2019-07-12","00:00:00","12","7","2019","Viernes","VILLA ANITA","FEMENINO","1"
"-74.02603427499997","4.704213893845574","1","USAQUÉN","14","USAQUEN","2021-01-02","00:00:00","2","1","2021","Sábado","SAN GABRIEL NORTE","MASCULINO","1"
"-74.09898263599996","4.6559163168471756","13","TEUSAQUILLO","104","PARQUE SIMON BOLIVAR - CAN","2019-05-06","00:00:00","6","5","2019","Lunes","EL SALITRE","FEMENINO","1"
"-74.09531854199997","4.754974464843933","11","SUBA","27","SUBA","2020-12-20","00:00:00","20","12","2020","Domingo","PINOS DE LOMBARDIA","FEMENINO","1"
"-74.14328310199994","4.537274505851056","19","CIUDAD BOLÍVAR","68","EL TESORO","2021-02-11","00:00:00","11","2","2021","Jueves","QUIBA","FEMENINO","1"
"-74.12107699999996","4.725153999844902","10","ENGATIVÁ","72","BOLIVIA","2018-10-12","00:00:00","12","10","2018","Viernes","EL CORTIJO","FEMENINO","1"
"-74.19283999599998","4.635491600847862","7","BOSA","86","EL PORVENIR","2020-10-30","00:00:00","30","10","2020","Viernes","SANTA FE BOSA","MASCULINO","1"
"-74.10858299999995","4.506641999852041","5","USME","58","COMUNEROS","2018-07-24","00:00:00","24","7","2018","Martes","GRAN YOMASA","FEMENINO","1"
"-74.08425999999997","4.569329999849982","4","SAN CRISTÓBAL","32","SAN BLAS","2021-04-12","00:00:00","12","4","2021","Lunes","SAN BLAS","FEMENINO","1"
"-74.06472411699997","4.6495476528474","13","TEUSAQUILLO","100","GALERIAS","2019-03-29","00:00:00","29","3","2019","Viernes","CHAPINERO OCCIDENTAL","FEMENINO","1"
"-74.08742999999998","4.616839999848427","14","LOS MÁRTIRES","102","LA SABANA","2019-07-22","00:00:00","22","7","2019","Lunes","PALOQUEMAO","FEMENINO","1"
"-74.10139999999996","4.717999999845181","10","ENGATIVÁ","29","MINUTO DE DIOS","2021-02-02","00:00:00","2","2","2021","Martes","CIUDAD BACHUE","FEMENINO","1"
"-74.15656799999994","4.548113999850688","19","CIUDAD BOLÍVAR","67","LUCERO","2018-10-25","00:00:00","25","10","2018","Jueves","BRISAS DEL VOLADOR","FEMENINO","1"
"-74.08527285499997","4.757822819843871","11","SUBA","27","SUBA","2021-04-23","00:00:00","23","4","2021","Viernes","VILLA HERMOSA","FEMENINO","1"
"-74.07944463599995","4.547128315850717","4","SAN CRISTÓBAL","50","LA GLORIA","2019-05-03","00:00:00","3","5","2019","Viernes","ALTOS DEL ZIPA","FEMENINO","1"
"-74.14021999999994","4.6411199998476675","8","KENNEDY","46","CASTILLA","2019-06-06","00:00:00","6","6","2019","Jueves","BAVARIA","MASCULINO","1"
"-74.06795990099994","4.750427258844096","11","SUBA","23","CASA BLANCA SUBA","2018-03-23","00:00:00","23","3","2018","Viernes","CASABLANCA SUBA","FEMENINO","1"
"-74.16109999999998","4.59630999984914","7","BOSA","49","APOGEO","2018-11-21","00:00:00","21","11","2018","Miércoles","VILLA DEL RIO","FEMENINO","1"
"-74.12568199999998","4.582161999849564","18","RAFAEL URIBE URIBE","39","QUIROGA","2020-07-03","00:00:00","3","7","2020","Viernes","CLARET","FEMENINO","1"
"-74.18053299999997","4.588109999849357","19","CIUDAD BOLÍVAR","69","ISMAEL PERDOMO","2018-06-02","00:00:00","2","6","2018","Sábado","LOS TRES REYES I","FEMENINO","1"
"-74.07202999999998","4.5973899998491135","17","CANDELARIA","94","LA CANDELARIA","2018-12-11","00:00:00","11","12","2018","Martes","LA CATEDRAL","FEMENINO","1"
"-74.09999063599997","4.728775316844801","11","SUBA","28","EL RINCON","2019-05-14","00:00:00","14","5","2019","Martes","LECH WALESA","FEMENINO","1"
"-74.15321399999993","4.550426999850624","19","CIUDAD BOLÍVAR","67","LUCERO","2020-03-27","00:00:00","27","3","2020","Viernes","VILLAS EL DIAMANTE","FEMENINO","1"
"-74.13427054199997","4.677950454846437","9","FONTIBÓN","75","FONTIBON","2020-10-01","00:00:00","1","10","2020","Jueves","FERROCAJA FONTIBON","FEMENINO","1"
"-74.11154499999998","4.565655999850111","18","RAFAEL URIBE URIBE","53","MARCO FIDEL SUAREZ","2019-07-05","00:00:00","5","7","2019","Viernes","LA RESURRECCION","MASCULINO","1"
"-74.12523408199996","4.634231160847893","8","KENNEDY","113","BAVARIA","2021-02-18","00:00:00","18","2","2021","Jueves","MARSELLA","FEMENINO","1"
"-74.10500199999996","4.71724899984517","10","ENGATIVÁ","29","MINUTO DE DIOS","2020-01-23","00:00:00","23","1","2020","Jueves","CIUDAD BACHUE I ETAPA","FEMENINO","1"
"-74.17104099999995","4.647010999847438","8","KENNEDY","79","CALANDAIMA","2018-08-31","00:00:00","31","8","2018","Viernes","GALAN","FEMENINO","1"
"-74.20665099999997","4.631681999847982","7","BOSA","87","TINTAL SUR","2019-10-22","00:00:00","22","10","2019","Martes","CIUDADELA EL RECREO","MASCULINO","1"
"-74.20504157699997","4.6077636978487355","7","BOSA","85","BOSA CENTRAL","2021-04-03","00:00:00","3","4","2021","Sábado","SAN BERNARDINO I","FEMENINO","1"
"-74.08687154199998","4.615399044848498","14","LOS MÁRTIRES","102","LA SABANA","2021-10-15","00:00:00","15","10","2021","Viernes","PALOQUEMAO","MASCULINO","1"
"-74.07951044599997","4.747943552844159","11","SUBA","27","SUBA","2021-07-22","00:00:00","22","7","2021","Jueves","SUBA CERROS","FEMENINO","1"
"-74.06953854199998","4.71268445884534","11","SUBA","24","NIZA","2020-11-07","00:00:00","7","11","2020","Sábado","PRADO VERANIEGO SUR","FEMENINO","1"
"-74.10633832299999","4.602486287848886","16","PUENTE ARANDA","40","CIUDAD MONTES","2019-02-13","00:00:00","13","2","2019","Miércoles","LA ASUNCION","MASCULINO","1"
"-74.11204999999995","4.567904999850043","18","RAFAEL URIBE URIBE","53","MARCO FIDEL SUAREZ","2018-11-09","00:00:00","9","11","2018","Viernes","LA RESURRECCION","FEMENINO","1"
"-74.16062299999999","4.593902999849211","19","CIUDAD BOLÍVAR","65","ARBORIZADORA","2020-03-07","00:00:00","7","3","2020","Sábado","RAFAEL ESCAMILLA","FEMENINO","1"
"-74.12460854199998","4.698764457845759","10","ENGATIVÁ","74","ENGATIVA","2020-12-04","00:00:00","4","12","2020","Viernes","EL MUELLE","MASCULINO","1"
"-74.07826599999999","4.588598999849369","3","SANTA FE","95","LAS CRUCES","2021-08-10","00:00:00","10","8","2021","Martes","LAS CRUCES","FEMENINO","1"
"-74.02343199999996","4.765608999843604","1","USAQUÉN","9","VERBENAL","2019-05-23","00:00:00","23","5","2019","Jueves","LA ESTRELLITA I","FEMENINO","1"
"-74.09854583099997","4.7291230768447985","11","SUBA","28","EL RINCON","2020-12-18","00:00:00","18","12","2020","Viernes","LAGO DE SUBA","FEMENINO","1"
"-74.06968999999998","4.718409999845151","11","SUBA","24","NIZA","2021-03-19","00:00:00","19","3","2021","Viernes","LAS VILLAS","FEMENINO","1"
"-74.11072199999995","4.612686999848588","16","PUENTE ARANDA","40","CIUDAD MONTES","2019-08-24","00:00:00","24","8","2019","Sábado","PRIMAVERA OCCIDENTAL","FEMENINO","1"
"-74.17323199999998","4.627093999848121","8","KENNEDY","81","GRAN BRITALIA","2019-10-07","00:00:00","7","10","2019","Lunes","LAS MARGARITAS","FEMENINO","1"
"-74.08194799999995","4.576323999849773","4","SAN CRISTÓBAL","33","SOSIEGO","2019-04-09","00:00:00","9","4","2019","Martes","LA MARIA","MASCULINO","1"
"-74.16498431599996","4.571894886849907","19","CIUDAD BOLÍVAR","70","JERUSALEM","2018-01-18","00:00:00","18","1","2018","Jueves","LAS BRISAS","FEMENINO","1"
"-74.07723799999997","4.599581999849014","17","CANDELARIA","94","LA CANDELARIA","2019-10-02","00:00:00","2","10","2019","Miércoles","LA CATEDRAL","FEMENINO","1"
