LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,GENERO,AÑO,homicide
-74.14715095199995,4.684324135846243,09,FONTIBÓN,75,FONTIBON,2019-04-14,00:00:00,MASCULINO,2019,1
-74.11895917999993,4.543895513850813,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2021-02-07,00:00:00,MASCULINO,2021,1
-74.09247274899997,4.7534440518439744,11,SUBA,27,SUBA,2021-05-29,00:00:00,MASCULINO,2021,1
-74.16889999999995,4.574529999849814,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2022-07-01,00:00:00,MASCULINO,2022,1
-74.08339999999998,4.500159999852248,05,USME,994,SIN UPZ USME,2022-02-16,00:00:00,FEMENINO,2022,1
-74.10609999999997,4.61601999984848,16,PUENTE ARANDA,40,CIUDAD MONTES,2023-03-31,00:00:00,MASCULINO,2023,1
-74.14777236899994,4.533182562851141,19,CIUDAD BOLÍVAR,68,EL TESORO,2019-09-08,00:00:00,FEMENINO,2019,1
-74.18989630399994,4.60766879684873,07,BOSA,85,BOSA CENTRAL,2019-10-06,00:00:00,MASCULINO,2019,1
-74.19678171399994,4.641537425847665,07,BOSA,86,EL PORVENIR,2020-10-24,00:00:00,MASCULINO,2020,1
-74.16252588999998,4.636373225847809,08,KENNEDY,82,PATIO BONITO,2018-08-18,00:00:00,MASCULINO,2018,1
-74.13680752799996,4.657967852847124,09,FONTIBÓN,112,GRANJAS DE TECHO,2020-06-17,00:00:00,MASCULINO,2020,1
-74.08286187899995,4.603002090848916,14,LOS MÁRTIRES,102,LA SABANA,2019-11-13,00:00:00,MASCULINO,2019,1
-74.18122288299998,4.6261459898481485,07,BOSA,84,BOSA OCCIDENTAL,2018-01-26,00:00:00,MASCULINO,2018,1
-74.13850638999997,4.586930979849406,06,TUNJUELITO,42,VENECIA,2019-07-07,00:00:00,MASCULINO,2019,1
-74.09854507699998,4.502064778852156,05,USME,57,GRAN YOMASA,2019-04-06,00:00:00,MASCULINO,2019,1
-74.07715263499995,4.694831400845909,11,SUBA,25,LA FLORESTA,2018-02-20,00:00:00,MASCULINO,2018,1
-74.15724686699997,4.599877465849013,07,BOSA,49,APOGEO,2019-04-13,00:00:00,FEMENINO,2019,1
-74.13078798299995,4.6304038048480285,08,KENNEDY,113,BAVARIA,2019-09-30,00:00:00,MASCULINO,2019,1
-74.07800174799996,4.612002570848611,14,LOS MÁRTIRES,102,LA SABANA,2018-05-23,00:00:00,MASCULINO,2018,1
-74.15032710899999,4.675807482846513,09,FONTIBÓN,75,FONTIBON,2018-06-23,00:00:00,MASCULINO,2018,1
-74.20454177099998,4.6223487408482775,07,BOSA,84,BOSA OCCIDENTAL,2018-02-02,00:00:00,MASCULINO,2018,1
-74.16893619299998,4.587401075849403,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2021-03-18,00:00:00,MASCULINO,2021,1
-74.20506540299994,4.621526117848322,07,BOSA,87,TINTAL SUR,2021-06-08,00:00:00,MASCULINO,2021,1
-74.14791452599997,4.532933897851194,19,CIUDAD BOLÍVAR,68,EL TESORO,2018-07-23,00:00:00,MASCULINO,2018,1
-74.11499952699995,4.75748573184384,11,SUBA,71,TIBABUYES,2018-04-24,00:00:00,MASCULINO,2018,1
-74.16837151099998,4.5811439098495965,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2019-01-06,00:00:00,MASCULINO,2019,1
-74.08365809599997,4.5836442818495,04,SAN CRISTÓBAL,33,SOSIEGO,2020-08-27,00:00:00,MASCULINO,2020,1
-74.19487780599997,4.6390819778477095,07,BOSA,86,EL PORVENIR,2021-03-01,00:00:00,MASCULINO,2021,1
-74.11873862499993,4.548975004850649,18,RAFAEL URIBE URIBE,54,MARRUECOS,2021-07-25,00:00:00,MASCULINO,2021,1
-74.11272834399995,4.586316332849463,18,RAFAEL URIBE URIBE,39,QUIROGA,2020-10-15,00:00:00,MASCULINO,2020,1
-74.15667794199999,4.635115099847867,08,KENNEDY,80,CORABASTOS,2019-02-24,00:00:00,MASCULINO,2019,1
-74.10334668699994,4.4979106668523094,05,USME,59,ALFONSO LOPEZ,2018-09-16,00:00:00,MASCULINO,2018,1
-74.16004313999997,4.619881180848342,08,KENNEDY,47,KENNEDY CENTRAL,2021-04-28,00:00:00,MASCULINO,2021,1
-74.16632540099994,4.630494256848019,08,KENNEDY,80,CORABASTOS,2020-01-18,00:00:00,MASCULINO,2020,1
-74.16702482599999,4.587823508849371,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2021-08-08,00:00:00,MASCULINO,2021,1
-74.13887255099996,4.549913726850619,19,CIUDAD BOLÍVAR,67,LUCERO,2020-02-29,00:00:00,MASCULINO,2020,1
-74.02539999999993,4.76601999984357,01,USAQUÉN,9,VERBENAL,2022-02-20,00:00:00,MASCULINO,2022,1
-74.17939999999999,4.613159999848564,08,KENNEDY,81,GRAN BRITALIA,2023-02-08,00:00:00,MASCULINO,2023,1
-74.13429999999994,4.7097799998453995,10,ENGATIVÁ,74,ENGATIVA,2023-02-19,00:00:00,MASCULINO,2023,1
-74.15459999999996,4.674799999846572,09,FONTIBÓN,77,ZONA FRANCA,2022-12-10,00:00:00,MASCULINO,2022,1
-74.16279999999995,4.652739999847276,08,KENNEDY,78,TINTAL NORTE,2022-04-02,00:00:00,MASCULINO,2022,1
-74.16399999999999,4.641129999847643,08,KENNEDY,82,PATIO BONITO,2022-03-20,00:00:00,MASCULINO,2022,1
-74.08359999999993,4.6161299998484715,14,LOS MÁRTIRES,102,LA SABANA,2022-12-07,00:00:00,MASCULINO,2022,1
-74.05539999999996,4.719339999845103,11,SUBA,19,EL PRADO,2022-07-10,00:00:00,MASCULINO,2022,1
-74.16039999999998,4.543479999850835,19,CIUDAD BOLÍVAR,67,LUCERO,2022-08-28,00:00:00,MASCULINO,2022,1
-74.18299999999994,4.594089999849192,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2022-12-23,00:00:00,FEMENINO,2022,1
-74.13409999999999,4.719539999845109,10,ENGATIVÁ,73,GARCES NAVAS,2022-03-06,00:00:00,MASCULINO,2022,1
-74.16862135999997,4.636140984847826,08,KENNEDY,82,PATIO BONITO,2021-12-11,00:00:00,MASCULINO,2021,1
-74.11520838099995,4.5435452558508596,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2019-06-16,00:00:00,MASCULINO,2019,1
-74.08359999999993,4.593539999849234,03,SANTA FE,95,LAS CRUCES,2022-11-01,00:00:00,MASCULINO,2022,1
-74.18590045799994,4.617184387848442,07,BOSA,84,BOSA OCCIDENTAL,2019-12-18,00:00:00,MASCULINO,2019,1
-74.16463940499995,4.54877292285067,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2018-01-31,00:00:00,MASCULINO,2018,1
-74.17332299999998,4.6427595638476244,08,KENNEDY,82,PATIO BONITO,2020-08-23,00:00:00,MASCULINO,2020,1
-74.08316691299996,4.606712711848774,14,LOS MÁRTIRES,102,LA SABANA,2020-07-30,00:00:00,MASCULINO,2020,1
-74.14493582799997,4.538480703851004,19,CIUDAD BOLÍVAR,68,EL TESORO,2020-02-29,00:00:00,MASCULINO,2020,1
-74.11320678999994,4.555729793850445,18,RAFAEL URIBE URIBE,54,MARRUECOS,2021-07-28,00:00:00,MASCULINO,2021,1
-74.14031303599995,4.579577172849685,06,TUNJUELITO,42,VENECIA,2020-09-20,00:00:00,MASCULINO,2020,1
-74.08379641999994,4.599729495849018,14,LOS MÁRTIRES,102,LA SABANA,2018-11-10,00:00:00,MASCULINO,2018,1
-74.13818758399998,4.553783688850503,19,CIUDAD BOLÍVAR,67,LUCERO,2020-02-15,00:00:00,MASCULINO,2020,1
-74.14919999999995,4.4761899998530055,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2022-09-10,00:00:00,FEMENINO,2022,1
-74.14480880499997,4.668696363846734,09,FONTIBÓN,75,FONTIBON,2020-10-17,00:00:00,MASCULINO,2020,1
-74.14037582199995,4.604959703848844,08,KENNEDY,45,CARVAJAL,2021-05-12,00:00:00,MASCULINO,2021,1
-74.16210801099999,4.542650486850877,19,CIUDAD BOLÍVAR,67,LUCERO,2021-08-23,00:00:00,MASCULINO,2021,1
-74.14329743399998,4.555757050850445,19,CIUDAD BOLÍVAR,67,LUCERO,2018-04-21,00:00:00,FEMENINO,2018,1
-74.17858491099997,4.613915346848535,08,KENNEDY,81,GRAN BRITALIA,2018-08-02,00:00:00,MASCULINO,2018,1
-74.04409999999996,4.772209999843372,11,SUBA,2,LA ACADEMIA,2022-06-07,00:00:00,MASCULINO,2022,1
-74.17221755099996,4.568431058850006,19,CIUDAD BOLÍVAR,70,JERUSALEM,2018-09-02,00:00:00,MASCULINO,2018,1
-74.06509999999997,4.6402399998477035,02,CHAPINERO,99,CHAPINERO,2022-08-25,00:00:00,MASCULINO,2022,1
-74.10899999999998,4.5080499998519645,05,USME,57,GRAN YOMASA,2022-04-10,00:00:00,MASCULINO,2022,1
-74.14887823799995,4.5878961108493606,06,TUNJUELITO,42,VENECIA,2019-12-15,00:00:00,MASCULINO,2019,1
-74.11930412699996,4.555165710850436,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-01-18,00:00:00,MASCULINO,2020,1
-74.17797616399997,4.6479852058474345,08,KENNEDY,82,PATIO BONITO,2020-08-27,00:00:00,MASCULINO,2020,1
-74.12333701599994,4.558068138850371,06,TUNJUELITO,62,TUNJUELITO,2021-10-23,00:00:00,MASCULINO,2021,1
-74.15597579099995,4.5451480608507495,19,CIUDAD BOLÍVAR,67,LUCERO,2018-12-25,00:00:00,MASCULINO,2018,1
-74.07779999999997,4.588739999849341,03,SANTA FE,95,LAS CRUCES,2023-03-30,00:00:00,MASCULINO,2023,1
-74.14660384499996,4.562722241850222,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2020-04-27,00:00:00,MASCULINO,2020,1
-74.04901379399996,4.76502846984364,11,SUBA,17,SAN JOSE DE BAVARIA,2018-04-07,00:00:00,MASCULINO,2018,1
-74.13529999999997,4.6542299998472245,08,KENNEDY,46,CASTILLA,2023-07-02,00:00:00,MASCULINO,2023,1
-74.08339741299994,4.601025649848967,14,LOS MÁRTIRES,102,LA SABANA,2019-03-29,00:00:00,MASCULINO,2019,1
-74.10156245799999,4.507044912852043,05,USME,57,GRAN YOMASA,2019-12-08,00:00:00,MASCULINO,2019,1
-74.15340664699994,4.552617478850533,19,CIUDAD BOLÍVAR,67,LUCERO,2020-01-22,00:00:00,MASCULINO,2020,1
-74.17171890699996,4.5850688028494995,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2020-09-06,00:00:00,MASCULINO,2020,1
-74.13836670399996,4.559573727850297,19,CIUDAD BOLÍVAR,67,LUCERO,2018-08-18,00:00:00,MASCULINO,2018,1
-74.13128397099996,4.59206076184928,06,TUNJUELITO,42,VENECIA,2019-01-17,00:00:00,MASCULINO,2019,1
-74.14781528399999,4.5333857728511315,19,CIUDAD BOLÍVAR,68,EL TESORO,2019-05-17,00:00:00,MASCULINO,2019,1
-74.11805012699995,4.5096586088519315,05,USME,58,COMUNEROS,2021-01-20,00:00:00,MASCULINO,2021,1
-74.12536369999998,4.636277420847806,08,KENNEDY,113,BAVARIA,2021-02-17,00:00:00,MASCULINO,2021,1
-74.17847125999998,4.619660517848352,08,KENNEDY,81,GRAN BRITALIA,2018-03-04,00:00:00,MASCULINO,2018,1
-74.07737781199995,4.600874870848953,17,CANDELARIA,94,LA CANDELARIA,2021-02-08,00:00:00,MASCULINO,2021,1
-74.11544703599998,4.738881427844503,11,SUBA,71,TIBABUYES,2020-11-15,00:00:00,MASCULINO,2020,1
-74.04656866099998,4.7497721958441135,01,USAQUÉN,12,TOBERIN,2019-03-07,00:00:00,MASCULINO,2019,1
-74.14939007999999,4.684249174846249,09,FONTIBÓN,75,FONTIBON,2021-08-28,00:00:00,FEMENINO,2021,1
-74.07814617099996,4.613891100848527,14,LOS MÁRTIRES,102,LA SABANA,2020-02-22,00:00:00,MASCULINO,2020,1
-74.07398737699998,4.608701423848725,03,SANTA FE,93,LAS NIEVES,2021-04-19,00:00:00,MASCULINO,2021,1
-74.16576750199994,4.630023728848041,08,KENNEDY,80,CORABASTOS,2019-11-12,00:00:00,MASCULINO,2019,1
-74.15436006899995,4.578623538849674,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2020-12-24,00:00:00,MASCULINO,2020,1
-74.04363464599999,4.695956067845863,01,USAQUÉN,16,SANTA BARBARA,2019-03-18,00:00:00,MASCULINO,2019,1
-74.09756055299994,4.72844659684484,11,SUBA,28,EL RINCON,2018-06-20,00:00:00,MASCULINO,2018,1
-74.08555914399994,4.501068322852192,05,USME,52,LA FLORA,2020-07-04,00:00:00,MASCULINO,2020,1
-74.12146972699998,4.571680884849901,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2018-09-02,00:00:00,MASCULINO,2018,1
-74.19285865099994,4.642017352847607,07,BOSA,86,EL PORVENIR,2018-04-19,00:00:00,MASCULINO,2018,1
-74.09911892099996,4.737318333844544,11,SUBA,28,EL RINCON,2020-12-11,00:00:00,MASCULINO,2020,1
-74.10398996099997,4.508276298851974,05,USME,57,GRAN YOMASA,2018-12-17,00:00:00,MASCULINO,2018,1
-74.15301072899996,4.573017695849847,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2020-10-01,00:00:00,MASCULINO,2020,1
-74.14454985399993,4.633530501847894,08,KENNEDY,46,CASTILLA,2019-02-15,00:00:00,MASCULINO,2019,1
-74.09057763599998,4.5327817248511995,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2020-11-22,00:00:00,MASCULINO,2020,1
-74.21129616799993,4.609562934848677,07,BOSA,85,BOSA CENTRAL,2020-09-27,00:00:00,MASCULINO,2020,1
-74.16655542799998,4.630424184847994,08,KENNEDY,80,CORABASTOS,2021-11-09,00:00:00,FEMENINO,2021,1
-74.06591234399997,4.646363486847471,13,TEUSAQUILLO,100,GALERIAS,2020-06-07,00:00:00,MASCULINO,2020,1
-74.07872273599997,4.608630239848692,14,LOS MÁRTIRES,102,LA SABANA,2020-03-09,00:00:00,MASCULINO,2020,1
-74.16481781299996,4.573273030849858,19,CIUDAD BOLÍVAR,70,JERUSALEM,2018-11-07,00:00:00,MASCULINO,2018,1
-74.08158504199997,4.59209622184927,03,SANTA FE,95,LAS CRUCES,2018-10-26,00:00:00,MASCULINO,2018,1
-74.08351168699994,4.565110018850109,04,SAN CRISTÓBAL,32,SAN BLAS,2021-12-22,00:00:00,MASCULINO,2021,1
-74.21419999999995,4.613239999848592,07,BOSA,85,BOSA CENTRAL,2022-05-31,00:00:00,MASCULINO,2022,1
-74.17879999999997,4.580789999849604,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2022-07-23,00:00:00,MASCULINO,2022,1
-74.14499999999998,4.534999999851086,19,CIUDAD BOLÍVAR,68,EL TESORO,2022-05-19,00:00:00,MASCULINO,2022,1
-74.11429999999996,4.5409699998509385,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2022-10-12,00:00:00,FEMENINO,2022,1
-74.07124906599995,4.521169191851569,04,SAN CRISTÓBAL,993,SIN UPZ SAN CRISTOBAL,2019-08-16,00:00:00,FEMENINO,2019,1
-74.09959999999995,4.716159999845225,10,ENGATIVÁ,29,MINUTO DE DIOS,2022-01-30,00:00:00,FEMENINO,2022,1
-74.21249862499997,4.615075987848515,07,BOSA,85,BOSA CENTRAL,2021-09-26,00:00:00,MASCULINO,2021,1
-74.09306107799995,4.517452656851666,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2021-10-01,00:00:00,MASCULINO,2021,1
-74.02318448199998,4.76057944584379,01,USAQUÉN,9,VERBENAL,2020-06-07,00:00:00,MASCULINO,2020,1
-74.16096179399995,4.634934475847879,08,KENNEDY,80,CORABASTOS,2018-05-27,00:00:00,MASCULINO,2018,1
-74.09871284999997,4.502540335852159,05,USME,57,GRAN YOMASA,2018-10-14,00:00:00,MASCULINO,2018,1
-74.16559999999998,4.586049999849453,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2022-09-11,00:00:00,MASCULINO,2022,1
-74.08679999999998,4.502279999852169,05,USME,52,LA FLORA,2022-04-14,00:00:00,MASCULINO,2022,1
-74.09884756099996,4.716175557845196,10,ENGATIVÁ,29,MINUTO DE DIOS,2018-09-01,00:00:00,MASCULINO,2018,1
-74.09909999999996,4.4866799998526705,05,USME,59,ALFONSO LOPEZ,2022-05-23,00:00:00,MASCULINO,2022,1
-74.12553376499994,4.746694112844216,11,SUBA,71,TIBABUYES,2018-09-17,00:00:00,MASCULINO,2018,1
-74.07327429599997,4.58876170184937,03,SANTA FE,96,LOURDES,2020-09-02,00:00:00,MASCULINO,2020,1
-74.16025123599997,4.58862571284937,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2021-10-25,00:00:00,MASCULINO,2021,1
-74.18725802799997,4.628748945848043,07,BOSA,84,BOSA OCCIDENTAL,2021-06-01,00:00:00,MASCULINO,2021,1
-74.14473355799998,4.550260493850608,19,CIUDAD BOLÍVAR,67,LUCERO,2018-05-03,00:00:00,MASCULINO,2018,1
-74.10805687599998,4.555841692850428,18,RAFAEL URIBE URIBE,54,MARRUECOS,2019-10-22,00:00:00,MASCULINO,2019,1
-74.13447043599996,4.674124519846555,09,FONTIBÓN,75,FONTIBON,2018-09-22,00:00:00,MASCULINO,2018,1
-74.12937979799995,4.582728088849561,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-09-02,00:00:00,MASCULINO,2021,1
-74.16919039899994,4.608718748848708,08,KENNEDY,48,TIMIZA,2018-07-24,00:00:00,MASCULINO,2018,1
-74.01912413499997,4.736490693844563,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2019-12-25,00:00:00,MASCULINO,2019,1
-74.07730627899997,4.613800982848526,14,LOS MÁRTIRES,102,LA SABANA,2021-07-27,00:00:00,MASCULINO,2021,1
-74.13979629199997,4.543513304850815,19,CIUDAD BOLÍVAR,68,EL TESORO,2018-10-07,00:00:00,MASCULINO,2018,1
-74.08776688099994,4.5487635598506655,04,SAN CRISTÓBAL,50,LA GLORIA,2020-08-14,00:00:00,MASCULINO,2020,1
-74.17929915499997,4.5971163808490765,07,BOSA,85,BOSA CENTRAL,2020-08-30,00:00:00,FEMENINO,2020,1
-74.20571600799997,4.616135290848456,07,BOSA,87,TINTAL SUR,2019-09-13,00:00:00,MASCULINO,2019,1
-74.15478203699996,4.5362805468510645,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2018-03-07,00:00:00,MASCULINO,2018,1
-74.13757855699998,4.613455801848543,08,KENNEDY,45,CARVAJAL,2019-11-04,00:00:00,MASCULINO,2019,1
-74.15478203699996,4.53636610885104,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2018-07-08,00:00:00,MASCULINO,2018,1
-74.20474426999994,4.618991623848375,07,BOSA,87,TINTAL SUR,2021-11-25,00:00:00,MASCULINO,2021,1
-74.13772335399995,4.534540652851098,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2021-12-25,00:00:00,MASCULINO,2021,1
-74.13552096299998,4.712390359845318,10,ENGATIVÁ,74,ENGATIVA,2020-09-13,00:00:00,MASCULINO,2020,1
-74.18377748399996,4.621045704848288,07,BOSA,84,BOSA OCCIDENTAL,2018-07-29,00:00:00,MASCULINO,2018,1
-74.10289999999998,4.581079999849609,18,RAFAEL URIBE URIBE,39,QUIROGA,2022-05-15,00:00:00,MASCULINO,2022,1
-74.02236528299994,4.762832968843695,01,USAQUÉN,990,SIN UPZ USAQUEN,2020-11-23,00:00:00,MASCULINO,2020,1
-74.13077565099996,4.720639878845053,10,ENGATIVÁ,73,GARCES NAVAS,2021-12-16,00:00:00,MASCULINO,2021,1
-74.11422528999998,4.556923964850415,18,RAFAEL URIBE URIBE,54,MARRUECOS,2021-10-02,00:00:00,MASCULINO,2021,1
-74.08679999999998,4.585249999849453,04,SAN CRISTÓBAL,33,SOSIEGO,2022-12-11,00:00:00,MASCULINO,2022,1
-74.13629999999995,4.613439999848537,08,KENNEDY,45,CARVAJAL,2022-08-19,00:00:00,MASCULINO,2022,1
-74.15609999999998,4.540379999850909,19,CIUDAD BOLÍVAR,67,LUCERO,2022-06-29,00:00:00,MASCULINO,2022,1
-74.07999999999998,4.5610099998502776,04,SAN CRISTÓBAL,32,SAN BLAS,2022-01-16,00:00:00,MASCULINO,2022,1
-74.11069999999995,4.559179999850299,18,RAFAEL URIBE URIBE,54,MARRUECOS,2022-08-20,00:00:00,MASCULINO,2022,1
-74.09199999999998,4.590949999849262,15,ANTONIO NARIÑO,38,RESTREPO,2022-11-18,00:00:00,MASCULINO,2022,1
-74.12359999999995,4.741549999844411,11,SUBA,71,TIBABUYES,2022-09-10,00:00:00,MASCULINO,2022,1
-74.13779999999997,4.540059999850936,19,CIUDAD BOLÍVAR,68,EL TESORO,2022-11-15,00:00:00,MASCULINO,2022,1
-74.01839999999999,4.7351099998445685,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2022-02-09,00:00:00,MASCULINO,2022,1
-74.16299999999995,4.637509999847742,08,KENNEDY,82,PATIO BONITO,2022-10-04,00:00:00,MASCULINO,2022,1
-74.10819999999995,4.4953599998524165,05,USME,58,COMUNEROS,2022-03-04,00:00:00,MASCULINO,2022,1
-74.16219999999998,4.638559999847735,08,KENNEDY,82,PATIO BONITO,2023-06-17,00:00:00,MASCULINO,2023,1
-74.17419999999998,4.567719999850065,19,CIUDAD BOLÍVAR,70,JERUSALEM,2023-02-17,00:00:00,MASCULINO,2023,1
-74.07889999999998,4.613109999848586,14,LOS MÁRTIRES,102,LA SABANA,2023-08-21,00:00:00,MASCULINO,2023,1
-74.14209999999997,4.580979999849632,06,TUNJUELITO,42,VENECIA,2022-05-23,00:00:00,MASCULINO,2022,1
-74.18045861699994,4.589970764849302,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2019-01-04,00:00:00,MASCULINO,2019,1
-74.14439999999996,4.566889999850078,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2022-12-09,00:00:00,MASCULINO,2022,1
-74.16865829099999,4.612267057848588,08,KENNEDY,48,TIMIZA,2020-10-24,00:00:00,MASCULINO,2020,1
-74.16029999999995,4.5485699998506615,19,CIUDAD BOLÍVAR,67,LUCERO,2023-04-27,00:00:00,MASCULINO,2023,1
-74.11649999999997,4.550859999850605,18,RAFAEL URIBE URIBE,54,MARRUECOS,2023-04-26,00:00:00,MASCULINO,2023,1
-74.01709999999997,4.672559999846617,01,USAQUÉN,990,SIN UPZ USAQUEN,2023-09-16,00:00:00,MASCULINO,2023,1
-74.13999999999999,4.677229999846494,09,FONTIBÓN,75,FONTIBON,2022-12-17,00:00:00,MASCULINO,2022,1
-74.09399999999994,4.5453499998507665,04,SAN CRISTÓBAL,50,LA GLORIA,2023-08-03,00:00:00,MASCULINO,2023,1
-74.10980434299995,4.553003986850539,18,RAFAEL URIBE URIBE,54,MARRUECOS,2021-05-08,00:00:00,MASCULINO,2021,1
-74.15198035199995,4.551426358850588,19,CIUDAD BOLÍVAR,67,LUCERO,2018-10-06,00:00:00,MASCULINO,2018,1
-74.17944134599998,4.585796802849462,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2021-04-12,00:00:00,MASCULINO,2021,1
-74.07222309299993,4.5887872258493285,03,SANTA FE,96,LOURDES,2021-09-04,00:00:00,MASCULINO,2021,1
-74.14242571599993,4.555909453850455,19,CIUDAD BOLÍVAR,67,LUCERO,2018-04-22,00:00:00,MASCULINO,2018,1
-74.15280145699995,4.587208861849428,06,TUNJUELITO,42,VENECIA,2021-05-02,00:00:00,MASCULINO,2021,1
-74.13898932899997,4.605127892848813,08,KENNEDY,45,CARVAJAL,2021-06-20,00:00:00,MASCULINO,2021,1
-74.11239773999995,4.656267973847174,09,FONTIBÓN,110,CIUDAD SALITRE OCCIDENTAL,2020-09-17,00:00:00,MASCULINO,2020,1
-74.13017001699995,4.625785025848181,08,KENNEDY,44,AMERICAS,2021-05-19,00:00:00,MASCULINO,2021,1
-74.18249999999995,4.64663999984748,08,KENNEDY,83,LAS MARGARITAS,2022-05-09,00:00:00,MASCULINO,2022,1
-74.14619999999996,4.5628499998501795,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2022-10-16,00:00:00,MASCULINO,2022,1
-74.12929999999994,4.522699999851503,19,CIUDAD BOLÍVAR,64,MONTE BLANCO,2022-04-14,00:00:00,FEMENINO,2022,1
-74.02069999999998,4.670529999846692,02,CHAPINERO,89,SAN ISIDRO - PATIOS,2023-01-26,00:00:00,MASCULINO,2023,1
-74.09764800099998,4.542235841850852,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2020-06-14,00:00:00,MASCULINO,2020,1
-74.17911483099994,4.586960276849426,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2020-08-23,00:00:00,MASCULINO,2020,1
-74.14530150699994,4.554742979850494,19,CIUDAD BOLÍVAR,67,LUCERO,2020-02-03,00:00:00,MASCULINO,2020,1
-74.03678511599998,4.76267613984371,01,USAQUÉN,9,VERBENAL,2021-07-03,00:00:00,MASCULINO,2021,1
-74.09949958499999,4.488752020852606,05,USME,59,ALFONSO LOPEZ,2019-05-05,00:00:00,MASCULINO,2019,1
-74.14943827999997,4.671568646846691,09,FONTIBÓN,75,FONTIBON,2018-10-01,00:00:00,MASCULINO,2018,1
-74.13076458499995,4.542419999850867,19,CIUDAD BOLÍVAR,63,EL MOCHUELO,2018-12-08,00:00:00,FEMENINO,2018,1
-74.13136539999994,4.5415216078508855,19,CIUDAD BOLÍVAR,63,EL MOCHUELO,2018-09-01,00:00:00,MASCULINO,2018,1
-74.09845311199996,4.709340728845467,10,ENGATIVÁ,29,MINUTO DE DIOS,2019-07-12,00:00:00,MASCULINO,2019,1
-74.16671751099994,4.573266354849862,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2021-02-15,00:00:00,MASCULINO,2021,1
-74.18207511899993,4.61213483484861,07,BOSA,85,BOSA CENTRAL,2021-01-20,00:00:00,MASCULINO,2021,1
-74.20879308499997,4.6275061118480965,07,BOSA,87,TINTAL SUR,2019-08-02,00:00:00,MASCULINO,2019,1
-74.11839893299998,4.717528160845192,10,ENGATIVÁ,73,GARCES NAVAS,2021-01-09,00:00:00,MASCULINO,2021,1
-74.14713090599997,4.560643484850301,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2018-11-02,00:00:00,MASCULINO,2018,1
-74.07731114399996,4.610715130848656,14,LOS MÁRTIRES,102,LA SABANA,2018-09-05,00:00:00,MASCULINO,2018,1
-74.14810581899997,4.686235506846191,09,FONTIBÓN,75,FONTIBON,2019-09-29,00:00:00,MASCULINO,2019,1
-74.17810139799997,4.603892172848896,07,BOSA,85,BOSA CENTRAL,2019-09-28,00:00:00,MASCULINO,2019,1
-74.16513749699999,4.570958403849957,19,CIUDAD BOLÍVAR,70,JERUSALEM,2021-09-13,00:00:00,MASCULINO,2021,1
-74.11369349899996,4.570686989849968,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2021-07-09,00:00:00,MASCULINO,2021,1
-74.11978290699994,4.733285652844657,10,ENGATIVÁ,72,BOLIVIA,2019-03-23,00:00:00,MASCULINO,2019,1
-74.07702027399995,4.610568048848656,14,LOS MÁRTIRES,102,LA SABANA,2020-10-03,00:00:00,MASCULINO,2020,1
-74.17226401799996,4.579370865849647,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2021-10-25,00:00:00,MASCULINO,2021,1
