LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,GENERO,AÑO,sexual_crimes
-74.04212233099997,4.699073841845795,01,USAQUÉN,16,SANTA BARBARA,2018-01-19,00:00:00,FEMENINO,2018,1
-74.19869576299999,4.611256996848631,07,BOSA,85,BOSA CENTRAL,2020-09-17,00:00:00,FEMENINO,2020,1
-74.19185999999996,4.639359999847732,07,BOSA,86,EL PORVENIR,2020-08-19,00:00:00,FEMENINO,2020,1
-74.05484699999994,4.669780999846728,02,CHAPINERO,97,CHICO LAGO,2018-04-14,00:00:00,FEMENINO,2018,1
-74.18866299999996,4.618072999848401,07,BOSA,84,BOSA OCCIDENTAL,2018-10-27,00:00:00,FEMENINO,2018,1
-74.15743968199996,4.638501989847758,08,KENNEDY,80,CORABASTOS,2019-06-20,00:00:00,FEMENINO,2019,1
-74.19607999999994,4.638219999847748,07,BOSA,86,EL PORVENIR,2021-06-17,00:00:00,FEMENINO,2021,1
-74.18213054199998,4.628733448848055,07,BOSA,84,BOSA OCCIDENTAL,2020-10-31,00:00:00,FEMENINO,2020,1
-74.08233809299998,4.572194178849911,04,SAN CRISTÓBAL,33,SOSIEGO,2021-11-02,00:00:00,MASCULINO,2021,1
-74.11986399999995,4.57133299984992,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2019-07-15,00:00:00,MASCULINO,2019,1
-74.09535399999999,4.67573099984652,10,ENGATIVÁ,26,LAS FERIAS,2019-03-28,00:00:00,FEMENINO,2019,1
-74.11362698999994,4.549561176850631,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2021-04-21,00:00:00,FEMENINO,2021,1
-74.08542999999997,4.571499999849942,04,SAN CRISTÓBAL,33,SOSIEGO,2018-03-22,00:00:00,FEMENINO,2018,1
-74.07366999999994,4.599599999849023,17,CANDELARIA,94,LA CANDELARIA,2019-09-26,00:00:00,FEMENINO,2019,1
-74.02931199999995,4.5593899998503336,04,SAN CRISTÓBAL,993,SIN UPZ SAN CRISTOBAL,2021-01-09,00:00:00,FEMENINO,2021,1
-74.09611482999998,4.670650159846689,10,ENGATIVÁ,26,LAS FERIAS,2018-06-13,00:00:00,FEMENINO,2018,1
-74.14233999999993,4.625595999848147,08,KENNEDY,44,AMERICAS,2020-07-08,00:00:00,FEMENINO,2020,1
-74.18029999999999,4.585664170849486,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2021-02-28,00:00:00,MASCULINO,2021,1
-74.03276999999997,4.769299999843481,01,USAQUÉN,9,VERBENAL,2021-12-15,00:00:00,MASCULINO,2021,1
-74.07363031799997,4.601126315848942,17,CANDELARIA,94,LA CANDELARIA,2019-06-12,00:00:00,FEMENINO,2019,1
-74.06098599999996,4.648453999847442,02,CHAPINERO,99,CHAPINERO,2020-02-08,00:00:00,MASCULINO,2020,1
-74.09871999999996,4.660042999847025,10,ENGATIVÁ,105,JARDIN BOTANICO,2019-08-20,00:00:00,FEMENINO,2019,1
-74.09083831799995,4.62080568384833,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2019-05-29,00:00:00,FEMENINO,2019,1
-74.07470899999998,4.58615199984942,03,SANTA FE,96,LOURDES,2020-04-08,00:00:00,FEMENINO,2020,1
-74.14005605199998,4.555938611850414,19,CIUDAD BOLÍVAR,67,LUCERO,2021-02-15,00:00:00,FEMENINO,2021,1
-74.09334799999993,4.703309999845629,10,ENGATIVÁ,29,MINUTO DE DIOS,2019-08-08,00:00:00,MASCULINO,2019,1
-74.20741199999998,4.612792999848592,07,BOSA,85,BOSA CENTRAL,2018-11-01,00:00:00,FEMENINO,2018,1
-74.13822999999996,4.594329999849205,06,TUNJUELITO,42,VENECIA,2019-12-25,00:00:00,FEMENINO,2019,1
-74.12479599999995,4.624451999848225,08,KENNEDY,44,AMERICAS,2020-03-16,00:00:00,FEMENINO,2020,1
-74.15514699999994,4.613458999848547,08,KENNEDY,48,TIMIZA,2019-03-27,00:00:00,FEMENINO,2019,1
-74.02259336399999,4.741110663844433,01,USAQUÉN,10,LA URIBE,2019-01-29,00:00:00,FEMENINO,2019,1
-74.11789899999997,4.623871999848235,16,PUENTE ARANDA,43,SAN RAFAEL,2019-10-15,00:00:00,FEMENINO,2019,1
-74.12754999999999,4.578589999849724,18,RAFAEL URIBE URIBE,996,SIN UPZ RAFAEL URIBE URIBE,2020-08-28,00:00:00,MASCULINO,2020,1
-74.10285854199998,4.733684461844641,11,SUBA,28,EL RINCON,2020-10-11,00:00:00,FEMENINO,2020,1
-74.06100393399998,4.638095026847723,02,CHAPINERO,90,PARDO RUBIO,2020-01-08,00:00:00,FEMENINO,2020,1
-74.15243254199999,4.553829666850507,19,CIUDAD BOLÍVAR,67,LUCERO,2021-09-09,00:00:00,MASCULINO,2021,1
-74.09941999999995,4.67319399984659,10,ENGATIVÁ,26,LAS FERIAS,2021-03-01,00:00:00,FEMENINO,2021,1
-74.11761791499998,4.753261986843992,11,SUBA,71,TIBABUYES,2018-03-23,00:00:00,FEMENINO,2018,1
-74.04780854199998,4.728094460844845,01,USAQUÉN,13,LOS CEDROS,2020-07-01,00:00:00,FEMENINO,2020,1
-74.19639999999998,4.633459999847926,07,BOSA,86,EL PORVENIR,2019-12-25,00:00:00,FEMENINO,2019,1
-74.17929099999998,4.626307999848141,07,BOSA,84,BOSA OCCIDENTAL,2019-10-26,00:00:00,FEMENINO,2019,1
-74.10555999999997,4.738504009844483,11,SUBA,71,TIBABUYES,2019-05-21,00:00:00,FEMENINO,2019,1
-74.10038999999995,4.595619999849147,14,LOS MÁRTIRES,37,SANTA ISABEL,2021-12-10,00:00:00,FEMENINO,2021,1
-74.07603399999994,4.688276999846102,11,SUBA,25,LA FLORESTA,2018-09-25,00:00:00,FEMENINO,2018,1
-74.19609899999995,4.638511999847737,07,BOSA,86,EL PORVENIR,2019-09-20,00:00:00,FEMENINO,2019,1
-74.07008854199995,4.724544460844942,11,SUBA,24,NIZA,2020-08-06,00:00:00,FEMENINO,2020,1
-74.09984043499998,4.560920514850242,04,SAN CRISTÓBAL,34,20 DE JULIO,2019-11-20,00:00:00,FEMENINO,2019,1
-74.17179099999998,4.573068999849858,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2021-07-18,00:00:00,FEMENINO,2021,1
-74.03820854199995,4.748634463844187,01,USAQUÉN,12,TOBERIN,2020-10-14,00:00:00,MASCULINO,2020,1
-74.12481799999995,4.560397999850256,06,TUNJUELITO,62,TUNJUELITO,2019-09-06,00:00:00,FEMENINO,2019,1
-74.17553999999996,4.6406299998476666,08,KENNEDY,82,PATIO BONITO,2021-06-16,00:00:00,FEMENINO,2021,1
-74.18667999999997,4.6400659998476925,07,BOSA,86,EL PORVENIR,2018-10-13,00:00:00,FEMENINO,2018,1
-74.14996699999995,4.573956999849858,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2020-03-11,00:00:00,FEMENINO,2020,1
-74.01676099999997,4.73467899984459,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2018-02-13,00:00:00,FEMENINO,2018,1
-74.08849399999997,4.729253999844761,11,SUBA,28,EL RINCON,2020-01-08,00:00:00,FEMENINO,2020,1
-74.02696554199997,4.741864462844403,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2020-12-23,00:00:00,FEMENINO,2020,1
-74.03521931799997,4.7414679898443906,01,USAQUÉN,12,TOBERIN,2019-04-15,00:00:00,FEMENINO,2019,1
-74.07143399999995,4.607373999848758,03,SANTA FE,93,LAS NIEVES,2019-07-24,00:00:00,FEMENINO,2019,1
-74.13866699999994,4.59218899984928,06,TUNJUELITO,42,VENECIA,2021-06-20,00:00:00,FEMENINO,2021,1
-74.05340999999999,4.66899999984674,02,CHAPINERO,97,CHICO LAGO,2020-08-27,00:00:00,FEMENINO,2020,1
-74.06966854199999,4.718324459845172,11,SUBA,24,NIZA,2020-03-28,00:00:00,FEMENINO,2020,1
-74.10374999999993,4.596195999849088,14,LOS MÁRTIRES,37,SANTA ISABEL,2019-07-23,00:00:00,FEMENINO,2019,1
-74.06966854199999,4.718324459845172,11,SUBA,24,NIZA,2020-10-01,00:00:00,FEMENINO,2020,1
-74.05993499999994,4.645024999847515,02,CHAPINERO,90,PARDO RUBIO,2019-12-10,00:00:00,MASCULINO,2019,1
-74.07202865899995,4.5973953468490585,17,CANDELARIA,94,LA CANDELARIA,2019-03-06,00:00:00,MASCULINO,2019,1
-74.16485899999998,4.607714999848735,08,KENNEDY,48,TIMIZA,2021-05-18,00:00:00,FEMENINO,2021,1
-74.08969899999994,4.747137999844217,11,SUBA,27,SUBA,2019-06-10,00:00:00,FEMENINO,2019,1
-74.10875163599997,4.702734336845642,10,ENGATIVÁ,30,BOYACA REAL,2019-02-05,00:00:00,FEMENINO,2019,1
-74.08410086599997,4.675013621846555,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,2018-05-09,00:00:00,MASCULINO,2018,1
-74.16215299999999,4.573062999849867,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-08-13,00:00:00,FEMENINO,2019,1
-74.19224623799994,4.640151331847712,07,BOSA,86,EL PORVENIR,2021-12-20,00:00:00,MASCULINO,2021,1
-74.08595399999996,4.572876683849878,04,SAN CRISTÓBAL,33,SOSIEGO,2019-01-25,00:00:00,FEMENINO,2019,1
-74.09930099999997,4.759064999843793,11,SUBA,27,SUBA,2019-06-07,00:00:00,FEMENINO,2019,1
-74.16137034799993,4.617734511848397,08,KENNEDY,47,KENNEDY CENTRAL,2021-09-11,00:00:00,FEMENINO,2021,1
-74.16479999999996,4.601639999848928,07,BOSA,49,APOGEO,2019-10-31,00:00:00,FEMENINO,2019,1
-74.15125359099994,4.63011234784803,08,KENNEDY,47,KENNEDY CENTRAL,2019-09-03,00:00:00,FEMENINO,2019,1
-74.18185299999993,4.624686999848195,07,BOSA,84,BOSA OCCIDENTAL,2019-08-05,00:00:00,FEMENINO,2019,1
-74.11434499999996,4.546006999850732,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2021-10-17,00:00:00,FEMENINO,2021,1
-74.16469099999995,4.6280119998481055,08,KENNEDY,80,CORABASTOS,2020-06-01,00:00:00,MASCULINO,2020,1
-74.16217016299998,4.572485419849865,19,CIUDAD BOLÍVAR,70,JERUSALEM,2018-05-18,00:00:00,FEMENINO,2018,1
-74.09402111699995,4.612733652848554,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2019-03-20,00:00:00,FEMENINO,2019,1
-74.14158999999995,4.613749999848538,08,KENNEDY,45,CARVAJAL,2020-07-01,00:00:00,FEMENINO,2020,1
-74.08201854199996,4.547024438850709,04,SAN CRISTÓBAL,50,LA GLORIA,2020-09-26,00:00:00,FEMENINO,2020,1
-74.06981899999994,4.580398999849642,03,SANTA FE,96,LOURDES,2019-08-08,00:00:00,FEMENINO,2019,1
-74.09210599999994,4.515696999851735,05,USME,52,LA FLORA,2019-09-22,00:00:00,FEMENINO,2019,1
-74.08866599999999,4.61527199984851,14,LOS MÁRTIRES,102,LA SABANA,2020-06-30,00:00:00,MASCULINO,2020,1
-74.04621699999996,4.667915999846783,02,CHAPINERO,88,EL REFUGIO,2018-08-22,00:00:00,FEMENINO,2018,1
-74.06578516899998,4.626088816848133,02,CHAPINERO,99,CHAPINERO,2021-04-11,00:00:00,FEMENINO,2021,1
-74.11277654199995,4.559339440850288,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-02-20,00:00:00,MASCULINO,2020,1
-74.08900599999998,4.563924999850163,04,SAN CRISTÓBAL,34,20 DE JULIO,2020-02-17,00:00:00,MASCULINO,2020,1
-74.07422899999995,4.739437999844467,11,SUBA,23,CASA BLANCA SUBA,2019-07-16,00:00:00,FEMENINO,2019,1
-74.08150999999998,4.600372999848978,03,SANTA FE,93,LAS NIEVES,2019-10-28,00:00:00,FEMENINO,2019,1
-74.11657999999994,4.713919999845267,10,ENGATIVÁ,73,GARCES NAVAS,2021-04-29,00:00:00,FEMENINO,2021,1
-74.15362099999999,4.542216999850875,19,CIUDAD BOLÍVAR,67,LUCERO,2018-04-02,00:00:00,FEMENINO,2018,1
-74.09210199999995,4.683490999846283,10,ENGATIVÁ,26,LAS FERIAS,2018-10-15,00:00:00,FEMENINO,2018,1
-74.20797199999998,4.605838999848815,07,BOSA,85,BOSA CENTRAL,2018-11-01,00:00:00,FEMENINO,2018,1
-74.15432999999996,4.544769999850769,19,CIUDAD BOLÍVAR,67,LUCERO,2018-03-18,00:00:00,FEMENINO,2018,1
-74.17837711699997,4.644576652847555,08,KENNEDY,82,PATIO BONITO,2019-04-05,00:00:00,FEMENINO,2019,1
-74.06828199999995,4.581496999849623,03,SANTA FE,96,LOURDES,2019-11-30,00:00:00,FEMENINO,2019,1
-74.11643999999995,4.517769999851663,05,USME,57,GRAN YOMASA,2018-10-29,00:00:00,FEMENINO,2018,1
-74.09421631799995,4.593423989849234,15,ANTONIO NARIÑO,38,RESTREPO,2019-04-13,00:00:00,FEMENINO,2019,1
-74.06482999999997,4.643019999847583,02,CHAPINERO,99,CHAPINERO,2021-01-23,00:00:00,FEMENINO,2021,1
-74.12503560299996,4.742914248844319,11,SUBA,71,TIBABUYES,2018-01-22,00:00:00,FEMENINO,2018,1
-74.05215427299999,4.694563610845904,01,USAQUÉN,16,SANTA BARBARA,2020-06-09,00:00:00,FEMENINO,2020,1
-74.16193699999997,4.5516169998505465,19,CIUDAD BOLÍVAR,67,LUCERO,2021-12-27,00:00:00,FEMENINO,2021,1
-74.08738999999997,4.695539999845888,10,ENGATIVÁ,26,LAS FERIAS,2018-06-13,00:00:00,FEMENINO,2018,1
-74.19237999999996,4.602569999848936,07,BOSA,85,BOSA CENTRAL,2020-08-17,00:00:00,FEMENINO,2020,1
-74.02008128699998,4.736300332844545,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2021-10-27,00:00:00,FEMENINO,2021,1
-74.09952765899999,4.507106347852008,05,USME,57,GRAN YOMASA,2019-03-01,00:00:00,FEMENINO,2019,1
-74.03574079199996,4.739928848844418,01,USAQUÉN,12,TOBERIN,2021-01-01,00:00:00,MASCULINO,2021,1
-74.07635454199993,4.6540004518472315,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2020-04-30,00:00:00,FEMENINO,2020,1
-74.10203611099996,4.695740795845882,10,ENGATIVÁ,30,BOYACA REAL,2018-01-30,00:00:00,FEMENINO,2018,1
-74.12459299999995,4.577014999849766,18,RAFAEL URIBE URIBE,996,SIN UPZ RAFAEL URIBE URIBE,2019-12-29,00:00:00,FEMENINO,2019,1
-74.06011299999994,4.748017999844187,11,SUBA,18,BRITALIA,2019-09-23,00:00:00,FEMENINO,2019,1
-74.06168599999995,4.736263999844573,11,SUBA,19,EL PRADO,2019-08-20,00:00:00,FEMENINO,2019,1
-74.06905999999998,4.6373899998477714,13,TEUSAQUILLO,100,GALERIAS,2021-09-11,00:00:00,FEMENINO,2021,1
-74.08718599999997,4.727641999844856,11,SUBA,28,EL RINCON,2019-07-21,00:00:00,FEMENINO,2019,1
-74.07578431799999,4.6111389898486115,14,LOS MÁRTIRES,102,LA SABANA,2019-04-15,00:00:00,FEMENINO,2019,1
-74.14411342299996,4.5564401518504125,19,CIUDAD BOLÍVAR,67,LUCERO,2021-09-01,00:00:00,MASCULINO,2021,1
-74.07355399999994,4.599539999849011,17,CANDELARIA,94,LA CANDELARIA,2021-03-20,00:00:00,FEMENINO,2021,1
-74.08840999999995,4.595708999849141,14,LOS MÁRTIRES,37,SANTA ISABEL,2020-02-25,00:00:00,FEMENINO,2020,1
-74.03023979299996,4.769217296843512,01,USAQUÉN,9,VERBENAL,2019-12-11,00:00:00,FEMENINO,2019,1
-74.08524854199999,4.498254433852304,05,USME,52,LA FLORA,2020-11-16,00:00:00,FEMENINO,2020,1
-74.17581599999994,4.613365999848552,08,KENNEDY,48,TIMIZA,2020-06-27,00:00:00,FEMENINO,2020,1
-74.11444063599998,4.514915314851766,05,USME,57,GRAN YOMASA,2019-05-14,00:00:00,MASCULINO,2019,1
-74.18464999999998,4.634131999847857,07,BOSA,86,EL PORVENIR,2021-03-21,00:00:00,FEMENINO,2021,1
-74.16945363599996,4.623417315848219,08,KENNEDY,81,GRAN BRITALIA,2019-05-13,00:00:00,FEMENINO,2019,1
-74.09850154199995,4.758952371843844,11,SUBA,27,SUBA,2021-09-19,00:00:00,FEMENINO,2021,1
-74.14323499999995,4.646793999847484,08,KENNEDY,46,CASTILLA,2019-12-21,00:00:00,FEMENINO,2019,1
-74.10635999999994,4.583279999849543,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-01-29,00:00:00,MASCULINO,2021,1
-74.10489999999999,4.496719010852345,05,USME,59,ALFONSO LOPEZ,2019-05-20,00:00:00,FEMENINO,2019,1
-74.15895199999994,4.570151999849977,19,CIUDAD BOLÍVAR,70,JERUSALEM,2020-03-04,00:00:00,FEMENINO,2020,1
-74.15681979599998,4.6909151328460235,09,FONTIBÓN,76,FONTIBON SAN PABLO,2021-09-13,00:00:00,FEMENINO,2021,1
-74.10976299999999,4.6590969998470575,09,FONTIBÓN,110,CIUDAD SALITRE OCCIDENTAL,2020-11-01,00:00:00,FEMENINO,2020,1
-74.17516874599994,4.627577509848086,08,KENNEDY,83,LAS MARGARITAS,2021-07-08,00:00:00,FEMENINO,2021,1
-74.09684799999997,4.553217999850539,04,SAN CRISTÓBAL,50,LA GLORIA,2021-03-01,00:00:00,MASCULINO,2021,1
-74.16835563599994,4.608491315848701,08,KENNEDY,48,TIMIZA,2019-05-03,00:00:00,FEMENINO,2019,1
-74.18501299999997,4.62583399984816,07,BOSA,84,BOSA OCCIDENTAL,2019-11-07,00:00:00,FEMENINO,2019,1
-74.20685055699994,4.614877991848519,07,BOSA,85,BOSA CENTRAL,2018-06-24,00:00:00,FEMENINO,2018,1
-74.06607099999997,4.634243999847852,02,CHAPINERO,99,CHAPINERO,2018-09-05,00:00:00,FEMENINO,2018,1
-74.13939499999998,4.552037999850544,19,CIUDAD BOLÍVAR,67,LUCERO,2018-09-22,00:00:00,FEMENINO,2018,1
-74.10682099999997,4.497614999852336,05,USME,59,ALFONSO LOPEZ,2020-02-24,00:00:00,FEMENINO,2020,1
-74.17103399999996,4.614556683848514,08,KENNEDY,47,KENNEDY CENTRAL,2019-05-24,00:00:00,MASCULINO,2019,1
-74.02609199999995,4.705365999845542,01,USAQUÉN,14,USAQUEN,2018-07-18,00:00:00,FEMENINO,2018,1
-74.14511699999997,4.549161999850625,19,CIUDAD BOLÍVAR,67,LUCERO,2018-12-13,00:00:00,FEMENINO,2018,1
-74.17293854199994,4.623484448848231,08,KENNEDY,81,GRAN BRITALIA,2020-12-15,00:00:00,MASCULINO,2020,1
-74.07366999999994,4.599599999849023,17,CANDELARIA,94,LA CANDELARIA,2021-08-10,00:00:00,MASCULINO,2021,1
-74.14392499999997,4.541984999850903,19,CIUDAD BOLÍVAR,67,LUCERO,2020-01-19,00:00:00,FEMENINO,2020,1
-74.14290854199999,4.553869767850474,19,CIUDAD BOLÍVAR,67,LUCERO,2021-09-30,00:00:00,FEMENINO,2021,1
-74.11583299999995,4.7519369998440615,11,SUBA,71,TIBABUYES,2021-11-01,00:00:00,FEMENINO,2021,1
-74.12384799999995,4.697127999845806,10,ENGATIVÁ,74,ENGATIVA,2021-03-15,00:00:00,FEMENINO,2021,1
-74.09707854199996,4.500614433852233,05,USME,57,GRAN YOMASA,2020-11-03,00:00:00,FEMENINO,2020,1
-74.07366999999994,4.599599999849023,17,CANDELARIA,94,LA CANDELARIA,2021-02-11,00:00:00,MASCULINO,2021,1
-74.09067099999999,4.7483699998441375,11,SUBA,27,SUBA,2021-03-25,00:00:00,FEMENINO,2021,1
-74.17625811899995,4.648411777847395,08,KENNEDY,82,PATIO BONITO,2018-07-23,00:00:00,FEMENINO,2018,1
-74.19688554199996,4.61357144684853,07,BOSA,85,BOSA CENTRAL,2020-06-20,00:00:00,FEMENINO,2020,1
-74.09185599999995,4.5910569998492665,15,ANTONIO NARIÑO,38,RESTREPO,2019-08-08,00:00:00,FEMENINO,2019,1
-74.17614510399994,4.610747013848618,08,KENNEDY,48,TIMIZA,2018-02-25,00:00:00,FEMENINO,2018,1
-74.12504492999994,4.560213788850288,06,TUNJUELITO,62,TUNJUELITO,2018-05-29,00:00:00,FEMENINO,2018,1
-74.13076899999999,4.622156999848299,08,KENNEDY,44,AMERICAS,2020-04-19,00:00:00,MASCULINO,2020,1
-74.08919044699996,4.75547158984396,11,SUBA,27,SUBA,2018-12-04,00:00:00,MASCULINO,2018,1
-74.08412531799996,4.723205989844992,11,SUBA,28,EL RINCON,2019-04-19,00:00:00,FEMENINO,2019,1
-74.12494899999996,4.6987449998457596,10,ENGATIVÁ,74,ENGATIVA,2020-03-11,00:00:00,FEMENINO,2020,1
-74.12557399999997,4.578503999849713,18,RAFAEL URIBE URIBE,996,SIN UPZ RAFAEL URIBE URIBE,2019-06-22,00:00:00,FEMENINO,2019,1
-74.07717799999995,4.595089999849136,17,CANDELARIA,94,LA CANDELARIA,2019-08-23,00:00:00,FEMENINO,2019,1
-74.10947399999998,4.564952999850146,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2020-07-15,00:00:00,FEMENINO,2020,1
-74.08737020399997,4.615358583848485,14,LOS MÁRTIRES,102,LA SABANA,2021-09-23,00:00:00,FEMENINO,2021,1
-74.13246332299997,4.58381028184953,06,TUNJUELITO,42,VENECIA,2021-12-04,00:00:00,FEMENINO,2021,1
-74.05583534299996,4.568280925850034,04,SAN CRISTÓBAL,993,SIN UPZ SAN CRISTOBAL,2020-09-13,00:00:00,FEMENINO,2020,1
-74.09224811699994,4.562096652850202,04,SAN CRISTÓBAL,34,20 DE JULIO,2019-03-28,00:00:00,FEMENINO,2019,1
-74.12077899999997,4.514005999851798,05,USME,57,GRAN YOMASA,2018-08-14,00:00:00,FEMENINO,2018,1
-74.08381999999995,4.740619999844406,11,SUBA,27,SUBA,2019-09-20,00:00:00,MASCULINO,2019,1
-74.10918999999996,4.619329999848365,16,PUENTE ARANDA,43,SAN RAFAEL,2018-10-05,00:00:00,FEMENINO,2018,1
-74.06406854199997,4.669204453846765,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2020-07-18,00:00:00,FEMENINO,2020,1
-74.09399599999995,4.612738999848566,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2019-11-14,00:00:00,FEMENINO,2019,1
-74.14520599999997,4.551805999850567,19,CIUDAD BOLÍVAR,67,LUCERO,2019-11-07,00:00:00,FEMENINO,2019,1
-74.18648526499999,4.5985764168490535,07,BOSA,85,BOSA CENTRAL,2021-10-09,00:00:00,FEMENINO,2021,1
-74.09780599999993,4.572989999849885,18,RAFAEL URIBE URIBE,36,SAN JOSE,2019-07-10,00:00:00,FEMENINO,2019,1
-74.16867954199995,4.64641845084748,08,KENNEDY,79,CALANDAIMA,2020-08-03,00:00:00,FEMENINO,2020,1
-74.18820044699999,4.6340811448478725,07,BOSA,86,EL PORVENIR,2021-09-05,00:00:00,FEMENINO,2021,1
-74.10558959099995,4.508329499851989,05,USME,57,GRAN YOMASA,2018-03-16,00:00:00,FEMENINO,2018,1
-74.08687154199998,4.6155059858485155,14,LOS MÁRTIRES,102,LA SABANA,2021-09-03,00:00:00,MASCULINO,2021,1
-74.16421154199998,4.5977074458490925,07,BOSA,49,APOGEO,2020-04-03,00:00:00,MASCULINO,2020,1
-74.09748299999995,4.7307319998447355,11,SUBA,28,EL RINCON,2019-07-20,00:00:00,FEMENINO,2019,1
-74.06228757599996,4.654918798847188,02,CHAPINERO,97,CHICO LAGO,2019-03-09,00:00:00,FEMENINO,2019,1
-74.02226699999994,4.762342999843709,01,USAQUÉN,990,SIN UPZ USAQUEN,2018-09-11,00:00:00,FEMENINO,2018,1
-74.10284987399996,4.593774245849213,15,ANTONIO NARIÑO,38,RESTREPO,2018-01-11,00:00:00,FEMENINO,2018,1
-74.08748752199995,4.5466960618507075,04,SAN CRISTÓBAL,50,LA GLORIA,2021-01-25,00:00:00,FEMENINO,2021,1
-74.15838533799996,4.649401314847372,08,KENNEDY,79,CALANDAIMA,2020-08-01,00:00:00,MASCULINO,2020,1
-74.16017899999997,4.571473999849896,19,CIUDAD BOLÍVAR,70,JERUSALEM,2020-11-19,00:00:00,FEMENINO,2020,1
-74.09179583099996,4.722693075844992,11,SUBA,28,EL RINCON,2020-12-31,00:00:00,FEMENINO,2020,1
-74.13641599999994,4.558129999850363,19,CIUDAD BOLÍVAR,67,LUCERO,2019-08-15,00:00:00,FEMENINO,2019,1
-74.16261222499998,4.613271996848545,08,KENNEDY,48,TIMIZA,2021-09-19,00:00:00,FEMENINO,2021,1
-74.12009499999994,4.6150099998485015,16,PUENTE ARANDA,43,SAN RAFAEL,2018-09-12,00:00:00,FEMENINO,2018,1
-74.13568730699996,4.539882962850933,19,CIUDAD BOLÍVAR,68,EL TESORO,2021-09-29,00:00:00,FEMENINO,2021,1
-74.20734999999996,4.622027999848287,07,BOSA,87,TINTAL SUR,2020-03-02,00:00:00,FEMENINO,2020,1
-74.09399965899996,4.6127443468485785,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2019-03-04,00:00:00,FEMENINO,2019,1
-74.14645483099997,4.554600206850447,19,CIUDAD BOLÍVAR,67,LUCERO,2021-08-29,00:00:00,FEMENINO,2021,1
-74.08746999999994,4.616879999848428,14,LOS MÁRTIRES,102,LA SABANA,2021-07-19,00:00:00,FEMENINO,2021,1
-74.11517199999997,4.494521999852454,05,USME,58,COMUNEROS,2019-09-06,00:00:00,MASCULINO,2019,1
-74.16470523299995,4.626286693848135,08,KENNEDY,80,CORABASTOS,2018-03-28,00:00:00,FEMENINO,2018,1
-74.14473831799995,4.595404989849115,08,KENNEDY,45,CARVAJAL,2019-04-13,00:00:00,FEMENINO,2019,1
-74.19730999999996,4.602302495848919,07,BOSA,85,BOSA CENTRAL,2021-10-19,00:00:00,MASCULINO,2021,1
-74.10484104999995,4.731637382844684,11,SUBA,71,TIBABUYES,2021-09-06,00:00:00,FEMENINO,2021,1
-74.10415608499994,4.693809299845948,10,ENGATIVÁ,30,BOYACA REAL,2020-12-14,00:00:00,FEMENINO,2020,1
-74.07117599999998,4.583951999849536,03,SANTA FE,96,LOURDES,2019-10-18,00:00:00,FEMENINO,2019,1
-74.15624699999995,4.546733999850752,19,CIUDAD BOLÍVAR,67,LUCERO,2020-03-07,00:00:00,FEMENINO,2020,1
-74.14742468199995,4.674603682846562,09,FONTIBÓN,75,FONTIBON,2019-02-10,00:00:00,FEMENINO,2019,1
-74.09015271199996,4.623179144848243,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2021-06-28,00:00:00,MASCULINO,2021,1
-74.08755818799995,4.616169015848494,14,LOS MÁRTIRES,102,LA SABANA,2021-12-08,00:00:00,MASCULINO,2021,1
-74.12878399999994,4.699971999845753,10,ENGATIVÁ,74,ENGATIVA,2021-06-10,00:00:00,FEMENINO,2021,1
-74.20875689699994,4.606588659848792,07,BOSA,85,BOSA CENTRAL,2018-01-16,00:00:00,MASCULINO,2018,1
-74.03839199999999,4.6961939998458595,01,USAQUÉN,16,SANTA BARBARA,2021-03-14,00:00:00,FEMENINO,2021,1
-74.15110999999996,4.566969999850047,19,CIUDAD BOLÍVAR,70,JERUSALEM,2020-08-13,00:00:00,FEMENINO,2020,1
-74.11361054199995,4.556002439850418,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-09-22,00:00:00,FEMENINO,2020,1
-74.06940999999995,4.614959999848515,03,SANTA FE,91,SAGRADO CORAZON,2021-04-09,00:00:00,FEMENINO,2021,1
