"LONGITUD","LATITUD","FECHA_HECHO","HORA_HECHO","GENERO","AÑO","theft_to_people"
"-74.17079999999999","4.627099999848101","2022-12-02","00:00:00","FEMENINO","2022","1"
"-74.17098484999997","4.649191217847406","2019-02-23","00:00:00","MASCULINO","2019","1"
"-74.16742256999999","4.611360600848633","2021-04-18","00:00:00","MASCULINO","2021","1"
"-74.13687795999994","4.619541906848353","2019-02-03","00:00:00","MASCULINO","2019","1"
"-74.16270113999997","4.635028340847871","2020-07-30","00:00:00","FEMENINO","2020","1"
"-74.12679999999995","4.626649999848122","2022-10-23","00:00:00","FEMENINO","2022","1"
"-74.15685985999994","4.625124041848167","2020-04-01","00:00:00","FEMENINO","2020","1"
"-74.15443027999999","4.6234615118482445","2018-04-23","00:00:00","MASCULINO","2018","1"
"-74.13919296999995","4.627858393848081","2021-02-14","00:00:00","FEMENINO","2021","1"
"-74.17019999999997","4.628459999848095","2022-12-15","00:00:00","FEMENINO","2022","1"
"-74.16579999999993","4.606739999848785","2022-06-13","00:00:00","FEMENINO","2022","1"
"-74.13757106999998","4.630473835847978","2020-10-20","00:00:00","MASCULINO","2020","1"
"-74.15192587999996","4.6089038828486935","2018-08-17","00:00:00","FEMENINO","2018","1"
"-74.14469999999994","4.634619999847862","2022-05-13","00:00:00","MASCULINO","2022","1"
"-74.17366699999997","4.62746962784808","2021-12-10","00:00:00","MASCULINO","2021","1"
"-74.13237753999994","4.625381276848151","2019-06-13","00:00:00","FEMENINO","2019","1"
"-74.14495826999996","4.609188725848719","2020-10-20","00:00:00","FEMENINO","2020","1"
"-74.17739999999998","4.622109999848243","2022-04-07","00:00:00","MASCULINO","2022","1"
"-74.14639999999997","4.63118999984799","2022-04-04","00:00:00","FEMENINO","2022","1"
"-74.15471291999995","4.6036455538488505","2021-08-27","00:00:00","FEMENINO","2021","1"
"-74.13319999999999","4.603829999848895","2022-11-10","00:00:00","MASCULINO","2022","1"
"-74.16319999999996","4.610189999848662","2022-07-18","00:00:00","MASCULINO","2022","1"
"-74.17583491999994","4.610549946848643","2019-03-11","00:00:00","MASCULINO","2019","1"
"-74.13188313999996","4.623251091848222","2020-05-02","00:00:00","FEMENINO","2020","1"
"-74.14007423999993","4.641265669847654","2019-12-04","00:00:00","FEMENINO","2019","1"
"-74.17093026999999","4.642363890847634","2018-11-05","00:00:00","FEMENINO","2018","1"
"-74.15982589999999","4.615841935848466","2020-12-02","00:00:00","FEMENINO","2020","1"
"-74.17329999999998","4.627569999848101","2022-12-19","00:00:00","FEMENINO","2022","1"
"-74.14078596999997","4.610825552848632","2020-05-19","00:00:00","MASCULINO","2020","1"
"-74.16489999999999","4.637249999847784","2022-04-06","00:00:00","FEMENINO","2022","1"
"-74.15569793999998","4.614645376848515","2020-09-06","00:00:00","FEMENINO","2020","1"
"-74.16115910999997","4.6503800568473626","2018-05-25","00:00:00","FEMENINO","2018","1"
"-74.14927035999995","4.6173716428484495","2019-06-26","00:00:00","MASCULINO","2019","1"
"-74.12935602999994","4.6301291338480395","2019-06-07","00:00:00","FEMENINO","2019","1"
"-74.14293270999997","4.637397934847753","2019-03-05","00:00:00","MASCULINO","2019","1"
"-74.15779999999995","4.622309999848248","2022-03-15","00:00:00","FEMENINO","2022","1"
"-74.17163566999994","4.61740421384841","2021-08-16","00:00:00","MASCULINO","2021","1"
"-74.13933059999994","4.619009969848363","2019-08-24","00:00:00","MASCULINO","2019","1"
"-74.17184433999995","4.626554701848105","2019-01-01","00:00:00","MASCULINO","2019","1"
"-74.14055368999993","4.637927387847747","2020-08-05","00:00:00","FEMENINO","2020","1"
"-74.15826698999996","4.638869001847716","2021-08-09","00:00:00","FEMENINO","2021","1"
"-74.16094455999996","4.636670512847821","2018-09-14","00:00:00","MASCULINO","2018","1"
"-74.14057513999995","4.618252846848407","2021-02-19","00:00:00","MASCULINO","2021","1"
"-74.14256353999997","4.597690499849072","2019-06-14","00:00:00","FEMENINO","2019","1"
"-74.13688441999994","4.6315004418479795","2020-12-19","00:00:00","FEMENINO","2020","1"
"-74.13169166999995","4.615800130848503","2018-09-25","00:00:00","FEMENINO","2018","1"
"-74.15069999999997","4.634529999847863","2022-07-28","00:00:00","MASCULINO","2022","1"
"-74.13733161999994","4.625807151848158","2019-11-30","00:00:00","FEMENINO","2019","1"
"-74.15459999999996","4.62264999984823","2022-03-14","00:00:00","FEMENINO","2022","1"
"-74.15141399999999","4.650102999847378","2020-06-19","00:00:00","FEMENINO","2020","1"
"-74.14169093999999","4.610680355848643","2020-06-19","00:00:00","MASCULINO","2020","1"
"-74.16247191999997","4.615302209848485","2021-05-20","00:00:00","MASCULINO","2021","1"
"-74.13752814999998","4.618031748848429","2019-05-08","00:00:00","FEMENINO","2019","1"
"-74.13176841999996","4.639805033847716","2018-09-14","00:00:00","MASCULINO","2018","1"
"-74.13688888999997","4.6315598698479725","2020-05-22","00:00:00","FEMENINO","2020","1"
"-74.16768272999997","4.6146204648484925","2020-10-15","00:00:00","MASCULINO","2020","1"
"-74.13748443999998","4.64200761284761","2019-02-15","00:00:00","FEMENINO","2019","1"
"-74.17299442999996","4.606994936848747","2018-11-12","00:00:00","FEMENINO","2018","1"
"-74.16239526999993","4.6150421798485","2020-01-18","00:00:00","FEMENINO","2020","1"
"-74.14204848999998","4.653957746847244","2018-02-28","00:00:00","MASCULINO","2018","1"
"-74.15299999999996","4.63212999984798","2022-09-09","00:00:00","FEMENINO","2022","1"
"-74.15097455999995","4.6517388868472835","2018-09-21","00:00:00","FEMENINO","2018","1"
"-74.12557622999998","4.622580118848294","2018-09-21","00:00:00","FEMENINO","2018","1"
"-74.15478205999995","4.645658493847494","2020-01-17","00:00:00","MASCULINO","2020","1"
"-74.16563769999993","4.631286565847959","2021-04-27","00:00:00","FEMENINO","2021","1"
"-74.17733213999998","4.635328973847853","2019-04-25","00:00:00","MASCULINO","2019","1"
"-74.12715157999997","4.624695997848196","2019-12-31","00:00:00","MASCULINO","2019","1"
"-74.14011379999994","4.618443188848409","2021-08-27","00:00:00","FEMENINO","2021","1"
"-74.16156342999994","4.636139901847796","2018-09-20","00:00:00","MASCULINO","2018","1"
"-74.13899799999996","4.618539434848397","2020-03-24","00:00:00","FEMENINO","2020","1"
"-74.17121669999995","4.63124900684799","2018-07-02","00:00:00","MASCULINO","2018","1"
"-74.17900002999994","4.614901736848484","2020-06-19","00:00:00","MASCULINO","2020","1"
"-74.13929999999993","4.610699999848662","2022-10-13","00:00:00","MASCULINO","2022","1"
"-74.16009999999994","4.612519999848606","2022-05-23","00:00:00","MASCULINO","2022","1"
"-74.16257876999998","4.634176907847864","2019-07-01","00:00:00","FEMENINO","2019","1"
"-74.16641017999996","4.627306823848132","2018-03-14","00:00:00","MASCULINO","2018","1"
"-74.14598169999994","4.6274719308481105","2021-06-12","00:00:00","MASCULINO","2021","1"
"-74.13459999999998","4.601269999848954","2022-06-28","00:00:00","FEMENINO","2022","1"
"-74.16874870999999","4.609203925848666","2019-09-16","00:00:00","FEMENINO","2019","1"
"-74.16218507999997","4.642721723847624","2019-09-28","00:00:00","FEMENINO","2019","1"
"-74.14364358999995","4.62315922684822","2021-04-16","00:00:00","MASCULINO","2021","1"
"-74.13938423999997","4.61949299184837","2019-12-23","00:00:00","MASCULINO","2019","1"
"-74.13518621999998","4.631723341847954","2018-12-09","00:00:00","FEMENINO","2018","1"
"-74.14100305999995","4.609856615848684","2020-05-28","00:00:00","FEMENINO","2020","1"
"-74.13337623999996","4.645615518847508","2019-03-18","00:00:00","MASCULINO","2019","1"
"-74.13459999999998","4.630719999848","2022-04-30","00:00:00","MASCULINO","2022","1"
"-74.16578253999995","4.635224548847844","2020-01-02","00:00:00","FEMENINO","2020","1"
"-74.13603071999995","4.629708050848003","2018-12-06","00:00:00","MASCULINO","2018","1"
"-74.14600303999998","4.639673124847714","2018-12-06","00:00:00","MASCULINO","2018","1"
"-74.13557370999996","4.6144198678485004","2018-12-30","00:00:00","MASCULINO","2018","1"
"-74.17018672999995","4.623715310848245","2021-01-25","00:00:00","MASCULINO","2021","1"
"-74.14026322999996","4.6172485238484295","2021-02-23","00:00:00","MASCULINO","2021","1"
"-74.16801750999997","4.6236955918482145","2018-06-22","00:00:00","FEMENINO","2018","1"
"-74.16374942999994","4.6097275248486715","2021-07-09","00:00:00","MASCULINO","2021","1"
"-74.13522144999996","4.649957703847343","2020-11-19","00:00:00","FEMENINO","2020","1"
"-74.14140475999994","4.630558726847997","2020-01-21","00:00:00","FEMENINO","2020","1"
"-74.17592806999994","4.629783058848013","2021-03-20","00:00:00","MASCULINO","2021","1"
"-74.15817579999998","4.639900534847684","2019-03-02","00:00:00","MASCULINO","2019","1"
"-74.16935764999994","4.6348647378478445","2018-06-13","00:00:00","MASCULINO","2018","1"
"-74.14554258999993","4.6316271318479805","2018-06-13","00:00:00","MASCULINO","2018","1"
"-74.17119999999994","4.62743999984809","2022-10-28","00:00:00","MASCULINO","2022","1"
"-74.15199999999999","4.624749999848205","2022-11-12","00:00:00","MASCULINO","2022","1"
"-74.14096846999996","4.608038611848714","2021-12-12","00:00:00","FEMENINO","2021","1"
"-74.13724919999999","4.614882077848517","2021-03-20","00:00:00","MASCULINO","2021","1"
"-74.16526971999997","4.610038342848663","2019-02-09","00:00:00","FEMENINO","2019","1"
"-74.15722015999995","4.652324031847264","2020-09-14","00:00:00","MASCULINO","2020","1"
"-74.12919999999997","4.631589999847996","2022-04-21","00:00:00","MASCULINO","2022","1"
"-74.15439387999999","4.6396276848477","2021-04-21","00:00:00","MASCULINO","2021","1"
"-74.13919001999994","4.618354353848425","2019-04-07","00:00:00","MASCULINO","2019","1"
"-74.14406614999996","4.640112334847671","2018-11-26","00:00:00","FEMENINO","2018","1"
"-74.14787074999998","4.603182686848917","2020-06-08","00:00:00","FEMENINO","2020","1"
"-74.15899999999993","4.6532199998472485","2022-09-15","00:00:00","MASCULINO","2022","1"
"-74.16329899999994","4.634928214847868","2021-06-17","00:00:00","MASCULINO","2021","1"
"-74.13895839999998","4.61801833484841","2018-08-24","00:00:00","FEMENINO","2018","1"
"-74.13157710999997","4.645501194847527","2021-02-09","00:00:00","FEMENINO","2021","1"
"-74.12801301999997","4.629360615848027","2020-07-11","00:00:00","FEMENINO","2020","1"
"-74.16713774999994","4.615461225848476","2021-10-13","00:00:00","MASCULINO","2021","1"
"-74.16447072999995","4.646522773847492","2018-12-13","00:00:00","MASCULINO","2018","1"
"-74.14389999999997","4.608799999848694","2022-12-15","00:00:00","MASCULINO","2022","1"
"-74.14458772999996","4.635585462847828","2020-09-26","00:00:00","MASCULINO","2020","1"
"-74.16352334999993","4.634658169847834","2021-09-30","00:00:00","MASCULINO","2021","1"
"-74.15853175999996","4.642884496847614","2021-09-30","00:00:00","MASCULINO","2021","1"
"-74.13719999999995","4.630489999848021","2022-09-11","00:00:00","MASCULINO","2022","1"
"-74.17929999999996","4.63490999984786","2022-11-21","00:00:00","MASCULINO","2022","1"
"-74.13937505999996","4.630303907847987","2019-01-01","00:00:00","MASCULINO","2019","1"
"-74.16229999999996","4.635349999847873","2022-10-07","00:00:00","MASCULINO","2022","1"
"-74.15705463999996","4.636419573847819","2019-05-25","00:00:00","FEMENINO","2019","1"
"-74.14463567999996","4.633359401847914","2019-02-08","00:00:00","FEMENINO","2019","1"
"-74.14965309999997","4.605709744848836","2019-07-15","00:00:00","MASCULINO","2019","1"
"-74.16678172999997","4.635719295847831","2019-07-15","00:00:00","MASCULINO","2019","1"
"-74.16251407999994","4.63825080984775","2018-02-15","00:00:00","MASCULINO","2018","1"
"-74.16572353999999","4.642199379847591","2018-06-12","00:00:00","FEMENINO","2018","1"
"-74.16409115999994","4.624226942848215","2021-08-08","00:00:00","FEMENINO","2021","1"
"-74.17139999999995","4.63217999984796","2022-10-10","00:00:00","FEMENINO","2022","1"
"-74.17539999999997","4.630759999848021","2022-03-08","00:00:00","MASCULINO","2022","1"
"-74.17080042999999","4.626739769848111","2018-09-06","00:00:00","FEMENINO","2018","1"
"-74.15393263999994","4.635597273847866","2019-07-30","00:00:00","MASCULINO","2019","1"
"-74.17039999999997","4.628159999848067","2022-12-05","00:00:00","MASCULINO","2022","1"
"-74.15530577999994","4.630606817848001","2021-08-22","00:00:00","MASCULINO","2021","1"
"-74.15382525999996","4.62053920884835","2021-07-27","00:00:00","MASCULINO","2021","1"
"-74.12248632999996","4.629126413848037","2019-10-01","00:00:00","MASCULINO","2019","1"
"-74.15289999999999","4.622319999848277","2022-05-23","00:00:00","FEMENINO","2022","1"
"-74.13774272999996","4.614245650848516","2018-09-20","00:00:00","MASCULINO","2018","1"
"-74.13185809999999","4.630343803848024","2020-08-22","00:00:00","MASCULINO","2020","1"
"-74.13347092999999","4.606323076848807","2019-06-13","00:00:00","MASCULINO","2019","1"
"-74.15693510999995","4.640612658847671","2020-10-25","00:00:00","FEMENINO","2020","1"
"-74.16758416999994","4.62609693884813","2020-02-25","00:00:00","MASCULINO","2020","1"
"-74.13759391999997","4.630240595847989","2018-12-24","00:00:00","MASCULINO","2018","1"
"-74.15365031999994","4.616842030848433","2018-12-05","00:00:00","FEMENINO","2018","1"
"-74.16399893999994","4.650425077847373","2018-12-05","00:00:00","FEMENINO","2018","1"
"-74.13943067999998","4.612027553848618","2019-04-19","00:00:00","MASCULINO","2019","1"
"-74.17559999999997","4.615429999848498","2022-04-14","00:00:00","MASCULINO","2022","1"
"-74.13892379999999","4.618199332848415","2018-08-05","00:00:00","MASCULINO","2018","1"
"-74.14845420999995","4.636258040847843","2019-10-10","00:00:00","FEMENINO","2019","1"
"-74.13977349999993","4.617301941848424","2019-06-20","00:00:00","MASCULINO","2019","1"
"-74.16509999999994","4.649769999847374","2022-11-14","00:00:00","MASCULINO","2022","1"
"-74.15130397999997","4.642883771847607","2018-08-12","00:00:00","MASCULINO","2018","1"
"-74.14587719999997","4.637228911847804","2021-09-09","00:00:00","MASCULINO","2021","1"
"-74.16179999999997","4.627489999848076","2022-02-24","00:00:00","MASCULINO","2022","1"
"-74.16039999999998","4.6163499998484845","2022-02-17","00:00:00","FEMENINO","2022","1"
"-74.16372083999994","4.626859755848118","2021-08-05","00:00:00","MASCULINO","2021","1"
"-74.17435164999995","4.610977274848629","2020-05-12","00:00:00","FEMENINO","2020","1"
"-74.15858885999995","4.62624976484816","2021-03-16","00:00:00","MASCULINO","2021","1"
"-74.14339999999999","4.6019999998489105","2022-09-06","00:00:00","MASCULINO","2022","1"
"-74.13869999999997","4.610569999848653","2022-10-30","00:00:00","MASCULINO","2022","1"
"-74.13889999999998","4.618839999848367","2022-05-14","00:00:00","FEMENINO","2022","1"
"-74.16949999999997","4.636309999847803","2022-01-11","00:00:00","MASCULINO","2022","1"
"-74.15830320999999","4.639321386847721","2019-06-05","00:00:00","FEMENINO","2019","1"
"-74.12869999999998","4.611019999848639","2022-04-16","00:00:00","FEMENINO","2022","1"
"-74.13901474999994","4.595592476849116","2019-03-17","00:00:00","FEMENINO","2019","1"
"-74.12869831999996","4.632946693847925","2021-02-17","00:00:00","MASCULINO","2021","1"
"-74.15063417999994","4.638525594847723","2021-08-12","00:00:00","MASCULINO","2021","1"
"-74.13481199999995","4.604149999848876","2019-11-30","00:00:00","MASCULINO","2019","1"
"-74.15326844999998","4.620343091848327","2021-08-11","00:00:00","MASCULINO","2021","1"
"-74.14773663999995","4.647136634847447","2021-09-15","00:00:00","MASCULINO","2021","1"
"-74.14048976999999","4.641829091847608","2021-09-15","00:00:00","MASCULINO","2021","1"
"-74.15449999999998","4.636579999847793","2022-01-15","00:00:00","FEMENINO","2022","1"
"-74.16313137999998","4.6347157208478365","2018-08-06","00:00:00","FEMENINO","2018","1"
"-74.16080529999994","4.63894165384774","2018-07-03","00:00:00","MASCULINO","2018","1"
"-74.13969999999995","4.602859999848875","2022-10-04","00:00:00","FEMENINO","2022","1"
"-74.14963979999999","4.634956040847879","2019-04-03","00:00:00","MASCULINO","2019","1"
"-74.15405055999997","4.632805084847908","2019-07-12","00:00:00","MASCULINO","2019","1"
"-74.14989999999995","4.63463999984787","2022-12-09","00:00:00","MASCULINO","2022","1"
"-74.16335919999995","4.631696966847956","2018-10-12","00:00:00","FEMENINO","2018","1"
"-74.16001982999995","4.637845656847781","2019-04-30","00:00:00","MASCULINO","2019","1"
"-74.12909999999994","4.613039999848594","2022-11-18","00:00:00","MASCULINO","2022","1"
"-74.16699381999996","4.625163667848158","2020-10-26","00:00:00","MASCULINO","2020","1"
"-74.14904136999996","4.609394216848684","2020-08-22","00:00:00","MASCULINO","2020","1"
"-74.13689999999997","4.615619999848478","2022-03-09","00:00:00","FEMENINO","2022","1"
"-74.14649999999995","4.633789999847877","2022-05-14","00:00:00","FEMENINO","2022","1"
"-74.13753764999996","4.636942335847804","2019-09-11","00:00:00","MASCULINO","2019","1"
"-74.15183595999997","4.6104198438486454","2018-11-07","00:00:00","FEMENINO","2018","1"
"-74.14242049999996","4.597664442849063","2019-06-10","00:00:00","MASCULINO","2019","1"
"-74.18070098999993","4.647802824847434","2018-04-11","00:00:00","MASCULINO","2018","1"
"-74.15910435999996","4.650783389847365","2019-02-22","00:00:00","FEMENINO","2019","1"
"-74.14142137999994","4.6324756008479575","2021-02-03","00:00:00","FEMENINO","2021","1"
"-74.15630521999998","4.629494064848061","2018-10-01","00:00:00","FEMENINO","2018","1"
"-74.12369967999996","4.630628799848015","2019-06-01","00:00:00","FEMENINO","2019","1"
"-74.16378469999995","4.636329332847819","2018-07-22","00:00:00","FEMENINO","2018","1"
"-74.16156209999997","4.636104153847837","2019-06-29","00:00:00","MASCULINO","2019","1"
"-74.14149999999995","4.624449999848176","2022-10-24","00:00:00","MASCULINO","2022","1"
"-74.15717264999995","4.640055431847695","2019-10-31","00:00:00","FEMENINO","2019","1"
"-74.13441601999995","4.629022538848065","2021-10-02","00:00:00","MASCULINO","2021","1"
"-74.13899999999995","4.598829999849003","2022-02-11","00:00:00","FEMENINO","2022","1"
"-74.13687795999994","4.619135535848367","2018-12-13","00:00:00","MASCULINO","2018","1"
"-74.15772754999995","4.636394449847833","2021-08-21","00:00:00","FEMENINO","2021","1"
"-74.16454335999998","4.614646968848503","2019-04-17","00:00:00","FEMENINO","2019","1"
"-74.14081117999996","4.630281346848011","2019-12-13","00:00:00","FEMENINO","2019","1"
"-74.15976825999996","4.638924965847728","2018-09-21","00:00:00","MASCULINO","2018","1"
"-74.17369999999994","4.6117899998486","2022-11-05","00:00:00","MASCULINO","2022","1"
"-74.16104951999995","4.653972739847215","2020-09-03","00:00:00","FEMENINO","2020","1"
"-74.13808604999997","4.597193892849093","2020-02-28","00:00:00","FEMENINO","2020","1"
"-74.12910429999994","4.627672774848108","2020-01-17","00:00:00","MASCULINO","2020","1"
"-74.12929108999998","4.643436447847577","2020-09-24","00:00:00","MASCULINO","2020","1"
"-74.14811699999996","4.624884885848212","2019-03-15","00:00:00","FEMENINO","2019","1"
"-74.15698067999995","4.628538587848049","2020-04-23","00:00:00","FEMENINO","2020","1"
"-74.14519999999999","4.604139999848839","2022-10-25","00:00:00","FEMENINO","2022","1"
"-74.16109999999998","4.615269999848515","2022-10-02","00:00:00","FEMENINO","2022","1"
"-74.14778246999998","4.635538227847814","2019-01-24","00:00:00","FEMENINO","2019","1"
"-74.13039672999997","4.6293031008480545","2019-05-04","00:00:00","MASCULINO","2019","1"
"-74.13568278999998","4.600231073848956","2020-07-01","00:00:00","MASCULINO","2020","1"
"-74.16969999999998","4.6380999998477686","2022-09-02","00:00:00","MASCULINO","2022","1"
"-74.14776019999994","4.627706366848074","2018-08-25","00:00:00","FEMENINO","2018","1"
"-74.16307962999997","4.634678821847887","2018-10-31","00:00:00","MASCULINO","2018","1"
"-74.17029999999994","4.628039999848092","2022-12-22","00:00:00","FEMENINO","2022","1"
"-74.15688310999997","4.6291023348480325","2019-12-27","00:00:00","MASCULINO","2019","1"
"-74.16629470999999","4.631861080847977","2020-07-15","00:00:00","FEMENINO","2020","1"
"-74.15919999999994","4.648309999847411","2022-10-29","00:00:00","FEMENINO","2022","1"
"-74.15162681999993","4.624302083848175","2018-08-05","00:00:00","MASCULINO","2018","1"
"-74.16592660999999","4.621141134848331","2020-11-18","00:00:00","MASCULINO","2020","1"
"-74.16961399999997","4.638273180847745","2021-11-06","00:00:00","MASCULINO","2021","1"
"-74.16991158999997","4.628069534848104","2018-06-25","00:00:00","MASCULINO","2018","1"
"-74.16299763999996","4.624932133848198","2021-10-10","00:00:00","MASCULINO","2021","1"
"-74.13460862999995","4.643546768847594","2021-04-13","00:00:00","MASCULINO","2021","1"
"-74.15666839999994","4.640910924847685","2019-05-27","00:00:00","MASCULINO","2019","1"
"-74.16209196999995","4.635528725847863","2019-03-14","00:00:00","FEMENINO","2019","1"
"-74.14023057999998","4.6136423278485275","2018-08-23","00:00:00","MASCULINO","2018","1"
"-74.13842068999998","4.656366160847157","2018-08-23","00:00:00","MASCULINO","2018","1"
"-74.14089999999999","4.616299999848445","2022-06-08","00:00:00","MASCULINO","2022","1"
"-74.14283172999995","4.629250642848033","2018-11-14","00:00:00","MASCULINO","2018","1"
"-74.13629999999995","4.608849999848733","2022-11-03","00:00:00","FEMENINO","2022","1"
"-74.15632506999998","4.641019047847643","2018-10-16","00:00:00","MASCULINO","2018","1"
"-74.15294751999994","4.616831387848434","2020-12-23","00:00:00","MASCULINO","2020","1"
"-74.17716250999996","4.617457313848416","2019-05-15","00:00:00","MASCULINO","2019","1"
"-74.14740241999993","4.622861027848242","2020-06-17","00:00:00","FEMENINO","2020","1"
"-74.17939999999999","4.619689999848352","2022-10-05","00:00:00","FEMENINO","2022","1"
"-74.14649999999995","4.63830999984775","2022-10-05","00:00:00","MASCULINO","2022","1"
"-74.12639999999993","4.622699999848275","2022-12-31","00:00:00","MASCULINO","2022","1"
"-74.16303059999996","4.634585596847886","2019-08-17","00:00:00","MASCULINO","2019","1"
"-74.15560131999996","4.6395279798476885","2019-02-17","00:00:00","MASCULINO","2019","1"
"-74.14340218999996","4.639533467847686","2021-09-04","00:00:00","FEMENINO","2021","1"
"-74.15406664999995","4.632388026847941","2019-10-29","00:00:00","MASCULINO","2019","1"
"-74.16259597999994","4.615137034848494","2018-05-05","00:00:00","FEMENINO","2018","1"
"-74.13459671999993","4.632248485847937","2018-05-29","00:00:00","FEMENINO","2018","1"
"-74.16419780999996","4.613784627848574","2018-08-08","00:00:00","FEMENINO","2018","1"
"-74.15399999999994","4.624289999848182","2022-05-16","00:00:00","FEMENINO","2022","1"
"-74.16049792999996","4.649404922847353","2020-09-07","00:00:00","MASCULINO","2020","1"
"-74.17578011999996","4.629156663848041","2019-01-31","00:00:00","MASCULINO","2019","1"
"-74.17184953999998","4.634192224847881","2019-12-19","00:00:00","MASCULINO","2019","1"
"-74.13431228999997","4.62894007784803","2019-09-15","00:00:00","FEMENINO","2019","1"
"-74.14672030999998","4.623928283848215","2021-02-13","00:00:00","MASCULINO","2021","1"
"-74.16538527999995","4.625731553848133","2021-03-24","00:00:00","MASCULINO","2021","1"
"-74.14799309999995","4.6130206488485435","2021-03-24","00:00:00","FEMENINO","2021","1"
"-74.17539485999998","4.633177632847925","2019-09-17","00:00:00","FEMENINO","2019","1"
"-74.15113231999999","4.617630443848408","2020-09-28","00:00:00","MASCULINO","2020","1"
"-74.13413783999994","4.642579133847629","2019-11-19","00:00:00","FEMENINO","2019","1"
"-74.14769606999994","4.622271076848272","2020-09-19","00:00:00","FEMENINO","2020","1"
"-74.17054261999994","4.631653990847978","2021-06-16","00:00:00","MASCULINO","2021","1"
"-74.13540637999995","4.628975143848042","2021-02-26","00:00:00","FEMENINO","2021","1"
"-74.16544667999995","4.625918872848148","2021-02-16","00:00:00","MASCULINO","2021","1"
"-74.17381307999995","4.607845355848731","2020-11-16","00:00:00","MASCULINO","2020","1"
"-74.13568518999995","4.614087387848516","2018-08-18","00:00:00","MASCULINO","2018","1"
"-74.16300441999994","4.638506145847748","2018-08-19","00:00:00","MASCULINO","2018","1"
"-74.13437387999994","4.615158487848476","2018-05-30","00:00:00","MASCULINO","2018","1"
"-74.15030976999998","4.636890304847814","2020-03-07","00:00:00","MASCULINO","2020","1"
"-74.15409999999997","4.620079999848327","2022-07-07","00:00:00","MASCULINO","2022","1"
"-74.17059999999998","4.62743999984809","2022-12-13","00:00:00","MASCULINO","2022","1"
"-74.14804240999996","4.620507126848333","2020-12-13","00:00:00","MASCULINO","2020","1"
"-74.16561624999997","4.647818995847455","2020-12-08","00:00:00","-","2020","1"
"-74.14993068999996","4.65861940384708","2019-12-16","00:00:00","FEMENINO","2019","1"
"-74.13549771999999","4.613799303848551","2019-05-31","00:00:00","MASCULINO","2019","1"
"-74.13628383999998","4.615147166848489","2018-06-14","00:00:00","FEMENINO","2018","1"
"-74.13930913999997","4.618731925848401","2020-01-16","00:00:00","MASCULINO","2020","1"
"-74.16151246999993","4.611722121848627","2018-06-26","00:00:00","FEMENINO","2018","1"
"-74.14588914999996","4.6312680178479955","2019-12-10","00:00:00","MASCULINO","2019","1"
"-74.12593535999997","4.61970034184835","2020-09-21","00:00:00","MASCULINO","2020","1"
"-74.17116413999997","4.628474528848091","2021-10-07","00:00:00","MASCULINO","2021","1"
"-74.17107763999996","4.628803859848074","2021-10-30","00:00:00","MASCULINO","2021","1"
"-74.15624564999996","4.643541560847592","2019-05-23","00:00:00","FEMENINO","2019","1"
"-74.17058999999995","4.647355999847463","2018-10-22","00:00:00","FEMENINO","2018","1"
"-74.15622115999997","4.641550382847632","2019-12-19","00:00:00","FEMENINO","2019","1"
"-74.17795733999998","4.644909771847546","2021-08-30","00:00:00","FEMENINO","2021","1"
"-74.14268794999998","4.6181575138484305","2019-06-09","00:00:00","FEMENINO","2019","1"
"-74.17437046999999","4.643536839847551","2021-12-23","00:00:00","MASCULINO","2021","1"
"-74.13299999999998","4.606539999848785","2022-05-14","00:00:00","FEMENINO","2022","1"
"-74.16475928999995","4.649033858847393","2019-02-13","00:00:00","MASCULINO","2019","1"
"-74.17079999999999","4.627819999848082","2022-12-16","00:00:00","MASCULINO","2022","1"
"-74.14861557999996","4.639716068847683","2018-11-17","00:00:00","FEMENINO","2018","1"
"-74.15379499999995","4.623910100848205","2019-03-11","00:00:00","MASCULINO","2019","1"
"-74.17049999999995","4.6279699998481005","2022-12-07","00:00:00","FEMENINO","2022","1"
"-74.17398199999997","4.634756999847854","2019-12-07","00:00:00","MASCULINO","2019","1"
"-74.15488204999997","4.6373018058477715","2020-12-01","00:00:00","MASCULINO","2020","1"
"-74.17932474999998","4.615249551848472","2018-06-22","00:00:00","MASCULINO","2018","1"
"-74.14270390999997","4.636040693847809","2018-05-17","00:00:00","FEMENINO","2018","1"
"-74.12949999999995","4.626429999848112","2022-03-24","00:00:00","MASCULINO","2022","1"
"-74.16289999999998","4.621609999848279","2022-03-24","00:00:00","FEMENINO","2022","1"
"-74.14847156999997","4.607930908848748","2021-09-17","00:00:00","FEMENINO","2021","1"
"-74.12894757999999","4.614171982848538","2020-12-08","00:00:00","MASCULINO","2020","1"
"-74.12717404999995","4.6440472248475775","2018-03-06","00:00:00","MASCULINO","2018","1"
"-74.17087849999996","4.651072160847343","2019-05-30","00:00:00","FEMENINO","2019","1"
"-74.15821334999998","4.639242711847725","2020-09-26","00:00:00","FEMENINO","2020","1"
"-74.16669999999993","4.6312899998479615","2022-05-10","00:00:00","MASCULINO","2022","1"
"-74.13629999999995","4.629079999848042","2022-05-10","00:00:00","MASCULINO","2022","1"
"-74.16938192999999","4.632222969847942","2018-01-27","00:00:00","MASCULINO","2018","1"
"-74.16050232999999","4.637149967847808","2018-11-05","00:00:00","FEMENINO","2018","1"
"-74.15817042999998","4.631585991847971","2020-05-21","00:00:00","MASCULINO","2020","1"
