ZAT,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,codigo_upz,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO
666.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.0,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0.0,0,0.0,21.0,5.0,4.0,3.0,7.0,15.0,25.0
667.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,1.0,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0,1.0,39.0,6.0,8.0,2.0,4.0,22.0,37.0
669.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,1.0,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0,6.0,33.0,8.0,5.0,5.0,3.0,12.0,42.0
671.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
776.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774.0,2017,0.0,0,0.0,0,0.0,0,2.0,1,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778.0,2017,0.0,0,1.0,1,1.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",5.0,1,9.0,307.0,7.0,18.0,10.0,20.0,160.0,202.0
545.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48.0,TIMIZA,8.0,KENNEDY,2.0,145608.0,430.438.314.853,147298.0,342.204.666.539,951.073,979.914,"3,72",999.300,"88,94",1.0,1,0.0,12.0,0.0,0.0,1.0,0.0,7.0,6.0
766.0,2017,0.0,0,1.0,1,2.0,1,1.0,1,0.0,85.0,BOSA CENTRAL,7.0,BOSA,,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543.0,2017,0.0,0,0.0,0,0.0,0,1.0,1,0.0,49.0,APOGEO,7.0,BOSA,2.0,41397.0,210.583.733.352,38125.0,181.044.373.149,508.828,546.809,"3,98",703.807,"85,4",3.0,1,3.0,186.0,1.0,8.0,3.0,13.0,71.0,140.0
775.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.14,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",2.0,1,4.0,60.0,4.0,3.0,1.0,7.0,24.0,51.0
623.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.01,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0.0,0,1.0,18.0,10.0,1.0,0.0,2.0,12.0,19.0
768.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.0,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
567.0,2017,0.0,0,0.0,0,1.0,1,1.0,1,0.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",1.0,1,1.0,170.0,6.0,6.0,4.0,9.0,76.0,119.0
568.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",2.0,1,5.0,65.0,2.0,5.0,2.0,0.0,39.0,35.0
553.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86.0,EL PORVENIR,7.0,BOSA,1.43,64288.0,461.032.121.294,73629.0,159.704.707.328,508.828,546.809,"3,98",703.807,"85,4",0.0,0,8.0,87.0,1.0,7.0,9.0,16.0,40.0,80.0
555.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86.0,EL PORVENIR,7.0,BOSA,2.0,64288.0,461.032.121.294,73629.0,159.704.707.328,508.828,546.809,"3,98",703.807,"85,4",0.0,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
556.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86.0,EL PORVENIR,7.0,BOSA,2.0,64288.0,461.032.121.294,73629.0,159.704.707.328,508.828,546.809,"3,98",703.807,"85,4",0.0,0,9.0,64.0,2.0,6.0,5.0,4.0,38.0,43.0
558.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.0,TINTAL SUR,7.0,BOSA,2.0,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0,15.0,12.0,1.0,0.0,1.0,2.0,5.0,11.0
554.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86.0,EL PORVENIR,7.0,BOSA,1.05,64288.0,461.032.121.294,73629.0,159.704.707.328,508.828,546.809,"3,98",703.807,"85,4",0.0,0,5.0,86.0,7.0,18.0,7.0,18.0,43.0,93.0
560.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,1.88,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.0,0,7.0,181.0,16.0,19.0,5.0,23.0,93.0,149.0
563.0,2017,0.0,0,0.0,0,0.0,0,1.0,1,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,2.0,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.0,0,3.0,116.0,3.0,11.0,2.0,13.0,50.0,94.0
530.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83.0,LAS MARGARITAS,8.0,KENNEDY,2.0,12216.0,147.241.546.489,14786.0,100.420.026.498,951.073,979.914,"3,72",999.300,"88,94",1.0,1,7.0,246.0,0.0,14.0,30.0,10.0,95.0,205.0
624.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.0,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0.0,0,0.0,20.0,4.0,2.0,0.0,0.0,9.0,17.0
625.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.08,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0.0,0,2.0,86.0,8.0,10.0,2.0,14.0,35.0,85.0
665.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,1.0,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0,3.0,39.0,15.0,7.0,6.0,11.0,21.0,57.0
565.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",0.0,0,5.0,258.0,3.0,16.0,11.0,25.0,138.0,175.0
566.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",0.0,0,1.0,56.0,1.0,3.0,0.0,7.0,25.0,42.0
564.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,2.0,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.0,0,4.0,60.0,8.0,6.0,1.0,10.0,28.0,57.0
548.0,2017,0.0,0,0.0,0,0.0,0,3.0,1,0.0,81.0,GRAN BRITALIA,8.0,KENNEDY,2.0,72551.0,179.902.103.852,70904.0,394.125.463.137,951.073,979.914,"3,72",999.300,"88,94",0.0,0,6.0,92.0,3.0,7.0,5.0,7.0,49.0,65.0
550.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,2.0,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.0,0,6.0,162.0,8.0,12.0,4.0,18.0,63.0,141.0
552.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,2.0,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.0,0,2.0,57.0,4.0,7.0,1.0,9.0,33.0,45.0
551.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,2.0,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",1.0,1,8.0,185.0,5.0,27.0,25.0,42.0,95.0,189.0
786.0,2017,0.0,0,2.0,1,0.0,0,1.0,1,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787.0,2017,0.0,0,0.0,0,0.0,0,1.0,1,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779.0,2017,0.0,0,0.0,0,0.0,0,4.0,1,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785.0,2017,0.0,0,0.0,0,2.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85.0,BOSA CENTRAL,7.0,BOSA,,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
557.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.0,TINTAL SUR,7.0,BOSA,2.0,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0,8.0,144.0,7.0,10.0,8.0,14.0,71.0,112.0
248.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,2.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,3.0,50.0,0.0,1.0,0.0,1.0,22.0,30.0
244.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,3.0,40.0,1.0,2.0,1.0,0.0,16.0,28.0
264.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,9.0,22.0,0.0,1.0,0.0,1.0,12.0,12.0
265.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,12.0,15.0,0.0,0.0,0.0,0.0,5.0,10.0
158.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,14.0,USAQUEN,1.0,USAQUEN,4.0,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0
250.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90.0,PARDO RUBIO,2.0,CHAPINERO,4.92,19711.0,285.199.005.156,37191.0,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,2.0,28.0,0.0,0.0,0.0,1.0,10.0,19.0
266.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90.0,PARDO RUBIO,2.0,CHAPINERO,1.45,19711.0,285.199.005.156,37191.0,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,2.0,18.0,0.0,0.0,0.0,0.0,5.0,13.0
484.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96.0,LOURDES,3.0,SANTA FE,2.0,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
479.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,92.0,LA MACARENA,3.0,SANTA FE,,22054.0,858.972.814.617,14350.0,167.060.001.851,109.107,96.241,"3,18",896.890,"88,28",2.0,1,2.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0
478.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,4.0,94.0,LA CANDELARIA,17.0,CANDELARIA,,22622.0,206.024.323.421,24095.0,116.952.210.302,22.621,22.115,"2,83",1.050.888,"88,9",2.0,1,3.0,12.0,0.0,0.0,0.0,0.0,7.0,5.0
477.0,2017,1.0,1,0.0,0,0.0,0,0.0,0,4.0,94.0,LA CANDELARIA,17.0,CANDELARIA,2.94,22622.0,206.024.323.421,24095.0,116.952.210.302,22.621,22.115,"2,83",1.050.888,"88,9",3.0,1,11.0,103.0,1.0,3.0,0.0,1.0,52.0,56.0
485.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96.0,LOURDES,3.0,SANTA FE,2.0,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.0,0,0.0,14.0,0.0,5.0,0.0,0.0,7.0,12.0
156.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.0,USAQUEN,1.0,USAQUEN,6.0,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,1.0,15.0,0.0,2.0,2.0,1.0,6.0,14.0
157.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.0,USAQUEN,1.0,USAQUEN,,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
243.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,3.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,5.0,47.0,0.0,1.0,0.0,1.0,22.0,27.0
263.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,2.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,5.0,55.0,0.0,0.0,2.0,1.0,22.0,36.0
262.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,2.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,5.0,27.0,0.0,0.0,1.0,0.0,14.0,14.0
261.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,2.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,10.0,79.0,0.0,1.0,0.0,0.0,39.0,41.0
260.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,2.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,2.0,41.0,0.0,1.0,0.0,0.0,14.0,28.0
245.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,4.0,88.0,EL REFUGIO,2.0,CHAPINERO,5.7,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",2.0,1,2.0,122.0,0.0,2.0,1.0,1.0,50.0,76.0
252.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,5.0,90.0,PARDO RUBIO,2.0,CHAPINERO,4.4,19711.0,285.199.005.156,37191.0,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2.0,1,2.0,86.0,0.0,6.0,0.0,1.0,43.0,50.0
253.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,3.0,88.0,EL REFUGIO,2.0,CHAPINERO,5.55,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",1.0,1,3.0,76.0,0.0,0.0,0.0,0.0,36.0,40.0
847.0,2017,1.0,1,0.0,0,0.0,0,0.0,0,3.0,97.0,CHICO LAGO,2.0,CHAPINERO,4.57,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",3.0,1,5.0,192.0,0.0,3.0,0.0,0.0,89.0,106.0
251.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,4.0,90.0,PARDO RUBIO,2.0,CHAPINERO,2.79,19711.0,285.199.005.156,37191.0,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",3.0,1,7.0,69.0,1.0,4.0,2.0,1.0,29.0,48.0
482.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,96.0,LOURDES,3.0,SANTA FE,2.0,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.0,0,3.0,22.0,2.0,2.0,0.0,1.0,8.0,19.0
475.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,3.0,94.0,LA CANDELARIA,17.0,CANDELARIA,1.89,22622.0,206.024.323.421,24095.0,116.952.210.302,22.621,22.115,"2,83",1.050.888,"88,9",2.0,1,4.0,113.0,0.0,5.0,1.0,1.0,66.0,54.0
458.0,2017,1.0,1,0.0,0,0.0,0,0.0,0,5.0,94.0,LA CANDELARIA,17.0,CANDELARIA,2.33,22622.0,206.024.323.421,24095.0,116.952.210.302,22.621,22.115,"2,83",1.050.888,"88,9",7.0,1,2.0,243.0,1.0,5.0,5.0,4.0,125.0,133.0
476.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,5.0,94.0,LA CANDELARIA,17.0,CANDELARIA,2.0,22622.0,206.024.323.421,24095.0,116.952.210.302,22.621,22.115,"2,83",1.050.888,"88,9",3.0,1,4.0,93.0,1.0,1.0,1.0,2.0,44.0,54.0
480.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,96.0,LOURDES,3.0,SANTA FE,1.33,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",2.0,1,4.0,7.0,0.0,0.0,0.0,1.0,3.0,5.0
456.0,2017,2.0,1,0.0,0,0.0,0,0.0,0,3.0,93.0,LAS NIEVES,3.0,SANTA FE,3.0,47454.0,17.257.386.015,13773.0,798.093.059.287,109.107,96.241,"3,18",896.890,"88,28",10.0,1,5.0,461.0,1.0,3.0,1.0,1.0,218.0,249.0
993.0,2017,0.0,0,1.0,1,0.0,0,0.0,0,4.0,93.0,LAS NIEVES,3.0,SANTA FE,3.0,47454.0,17.257.386.015,13773.0,798.093.059.287,109.107,96.241,"3,18",896.890,"88,28",11.0,1,4.0,281.0,3.0,1.0,8.0,2.0,128.0,167.0
350.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,5.0,92.0,LA MACARENA,3.0,SANTA FE,2.15,22054.0,858.972.814.617,14350.0,167.060.001.851,109.107,96.241,"3,18",896.890,"88,28",6.0,1,8.0,68.0,0.0,1.0,0.0,0.0,28.0,41.0
486.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96.0,LOURDES,3.0,SANTA FE,1.97,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.0,0,0.0,17.0,3.0,0.0,0.0,1.0,6.0,15.0
487.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96.0,LOURDES,3.0,SANTA FE,2.0,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.0,0,0.0,6.0,3.0,3.0,2.0,2.0,6.0,10.0
155.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.0,USAQUEN,1.0,USAQUEN,4.6,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,3.0,142.0,0.0,1.0,7.0,1.0,79.0,72.0
151.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,14.0,USAQUEN,1.0,USAQUEN,3.12,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,8.0,66.0,0.0,0.0,0.0,0.0,35.0,31.0
259.0,2017,1.0,1,0.0,0,0.0,0,0.0,0,2.0,97.0,CHICO LAGO,2.0,CHAPINERO,5.92,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,8.0,215.0,1.0,2.0,2.0,1.0,100.0,121.0
149.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,2.0,16.0,SANTA BARBARA,1.0,USAQUEN,5.18,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,3.0,45.0,0.0,1.0,0.0,1.0,19.0,28.0
150.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,2.0,14.0,USAQUEN,1.0,USAQUEN,5.75,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,3.0,35.0,1.0,1.0,1.0,0.0,20.0,18.0
258.0,2017,1.0,1,0.0,0,1.0,1,0.0,0,3.0,97.0,CHICO LAGO,2.0,CHAPINERO,6.0,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",1.0,1,10.0,220.0,0.0,0.0,2.0,0.0,91.0,131.0
257.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,3.0,97.0,CHICO LAGO,2.0,CHAPINERO,6.0,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",2.0,1,5.0,74.0,0.0,0.0,0.0,1.0,33.0,42.0
256.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,5.0,97.0,CHICO LAGO,2.0,CHAPINERO,5.44,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",3.0,1,5.0,178.0,0.0,0.0,1.0,0.0,86.0,93.0
242.0,2017,1.0,1,0.0,0,1.0,1,0.0,0,3.0,97.0,CHICO LAGO,2.0,CHAPINERO,5.0,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4.0,1,5.0,412.0,3.0,0.0,0.0,1.0,223.0,193.0
488.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96.0,LOURDES,3.0,SANTA FE,1.28,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.0,0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,10.0
473.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,96.0,LOURDES,3.0,SANTA FE,2.0,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.0,0,3.0,24.0,2.0,2.0,1.0,0.0,12.0,17.0
460.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,2.0,94.0,LA CANDELARIA,17.0,CANDELARIA,2.11,22622.0,206.024.323.421,24095.0,116.952.210.302,22.621,22.115,"2,83",1.050.888,"88,9",5.0,1,3.0,51.0,1.0,2.0,1.0,1.0,26.0,30.0
