codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
70.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,137,42,30,19,56,92,192,93356,45954,47402,30.421183426882042,14.675007498179014,4.498907408200865,3.213505291572047,2.0352200179956297,5.998543210934487,41.78091134612874,19.408463777899666
66.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,172,30,29,17,55,101,202,68718,33745,34973,44.09325067667859,25.0298320672895,4.365668383829564,4.220146104368578,2.473878750836753,8.0037253703542,59.86072010668247,28.879421267835188
65.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,163,11,16,34,26,87,163,73832,35427,38405,33.86065662585329,22.077148120056346,1.4898688915375446,2.1670820240546105,4.605049301116048,3.5215082890887417,46.010105286928045,22.65330035151673
79.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,252,5,22,71,85,124,311,108668,51659,57009,40.030183678727866,23.189899510435456,0.4601170537784812,2.0245150366253175,6.5336621636544345,7.821989914234181,60.202481658568686,21.75095160413268
59.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,100,26,35,9,20,64,123,47682,23661,24021,39.847321840526824,20.972274652908855,5.452791409756302,7.340296128518099,1.8875047187617968,4.194454930581771,51.984277925700525,26.643353732151038
45.0,2016,0.0,0,0.0,0,1.0,1,1.0,1,0.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,452,19,38,93,59,204,457,92553,44769,47784,71.41853856709129,48.836882651021575,2.052877810551792,4.105755621103584,10.048296651648245,6.374725832766091,102.0795639840068,42.692114515318934
20.0,2016,1.0,1,0.0,0,6.0,1,16.0,1,14.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,286,1,4,1,10,126,176,39891,17936,21955,75.70629966659146,71.69536988293099,0.2506831114787797,1.0027324459151188,0.2506831114787797,2.5068311147877966,98.12667261373774,57.39011614666364
51.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,91,20,35,8,15,75,94,72554,35258,37296,23.292995561926286,12.542382225652618,2.756567522121454,4.823993163712545,1.1026270088485817,2.0674256415910905,26.660616030404448,20.10939510939511
115.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,3.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,209,1,8,4,10,84,148,17109,8069,9040,135.6011455958852,122.15792857560349,0.5844876965339879,4.675901572271903,2.3379507861359516,5.84487696533988,183.4180195811129,92.92035398230088
43.0,2016,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,314,4,19,53,27,160,257,71178,33844,37334,58.58551799713395,44.11475455899295,0.5619713956559611,2.6693641293658152,7.446120992441484,3.7933069206777374,75.93665051412363,42.85637756468634
25.0,2016,2.0,1,1.0,1,3.0,1,0.0,0,6.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,206,0,5,9,7,83,144,38573,17512,21061,58.849454281492235,53.405231638711015,0.0,1.2962434863764811,2.3332382754776657,1.8147408809270733,82.22932846048424,39.4093347894212
56.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,124,10,23,24,14,71,124,46964,22896,24068,41.52116514777276,26.40320245294268,2.129290520398603,4.897368196916787,5.110297248956647,2.9810067285580444,54.15793151642208,29.49975070633206
26.0,2016,0.0,0,1.0,1,2.0,1,0.0,0,5.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,647,7,31,48,45,300,478,99846,47464,52382,77.91999679506439,64.79979167918594,0.701079662680528,3.104781363299481,4.807403401237906,4.506940688660537,100.70790493847969,57.27158184109045
102.0,2016,1.0,1,1.0,1,1.0,1,0.0,0,9.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,1138,45,95,27,41,440,905,35646,16830,18816,377.6019749761544,319.25040677775905,12.624137350614374,26.65095662907479,7.574482410368624,11.501991808337541,537.7302436125966,233.843537414966
2.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,45,1,3,0,0,16,33,3173,1568,1605,154.42798613299718,141.82161991805862,3.1515915537346357,9.454774661203908,0.0,0.0,210.45918367346937,99.68847352024923
116.0,2016,1.0,1,0.0,0,0.0,0,0.0,0,2.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,170,0,9,15,10,80,124,11669,5506,6163,174.82217842145857,145.6851486845488,0.0,7.712743165652584,12.854571942754307,8.56971462850287,225.20886305848165,129.8069122180756
81.0,2016,0.0,0,0.0,0,0.0,0,1.0,1,0.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,204,17,18,24,48,87,224,64393,31453,32940,48.29717515879055,31.680462162036246,2.6400385135030207,2.795334896650257,3.727113195533676,7.454226391067352,71.2173719518011,26.411657559198545
52.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,44,8,18,2,8,28,52,17696,8811,8885,45.20795660036166,24.864376130198917,4.520795660036166,10.171790235081374,1.1301989150090415,4.520795660036166,59.01713766882306,31.513787281935848
33.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,253,3,23,27,13,122,196,41623,20079,21544,76.64031905436899,60.78370131898229,0.7207553516084857,5.52579102899839,6.4867981644763715,3.123273190303438,97.61442302903531,56.62829558113628
19.0,2016,1.0,1,2.0,1,5.0,1,0.0,0,8.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,390,4,22,22,10,172,276,96516,44279,52237,46.41717435451117,40.407808031828914,0.41443905673670683,2.2794148120518876,2.2794148120518876,1.0360976418417671,62.33203098534294,32.92685261404752
41.0,2016,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,243,8,17,88,35,116,275,56465,26754,29711,69.24643584521385,43.0355087222173,1.4168068715133266,3.0107146019658195,15.584875586646596,6.198530062870805,102.78836809449054,39.042778768806166
37.0,2016,0.0,0,0.0,0,1.0,1,0.0,0,4.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,245,7,16,21,22,103,208,37794,17193,20601,82.28819389321056,64.82510451394401,1.852145843255543,4.2334762131555275,5.5564375297666295,5.82102979308885,120.97946838829756,49.99757293335275
107.0,2016,0.0,0,0.0,0,2.0,1,0.0,0,4.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,324,0,9,11,8,144,208,25405,11256,14149,138.5554024798268,127.5339500098406,0.0,3.542609722495572,4.329856327494587,3.148986419996064,184.7903340440654,101.77397695950243
73.0,2016,0.0,0,0.0,0,1.0,1,0.0,0,3.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,438,10,27,59,91,212,413,155570,73464,82106,40.174840907630006,28.154528508067106,0.64279745452208,1.7355531272096163,3.7925049816802727,5.849456836150929,56.21801154306871,25.82028110004141
31.0,2016,0.0,0,0.0,0,1.0,1,1.0,1,3.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,404,1,15,43,26,174,315,65158,30469,34689,75.04834402529237,62.00313085116179,0.15347309616624205,2.3020964424936308,6.599343135148409,3.9903005003222938,103.38376710755195,50.159993081380264
58.0,2016,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,189,23,49,14,22,123,174,90985,44620,46365,32.6427433093367,20.77265483321427,2.5278892125075565,5.385503104907403,1.5387151728306863,2.417980985876793,38.9959659345585,26.52863151083792
13.0,2016,4.0,1,1.0,1,5.0,1,0.0,0,2.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,656,2,31,10,2,293,408,120487,53278,67209,58.180550598819785,54.44570783570012,0.16599301169420766,2.572891681260219,0.8299650584710383,0.16599301169420766,76.57945118059988,43.59535181300124
63.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,7,7,2,2,3,10,11,64,34,30,3281.25,1093.75,1093.75,312.5,312.5,468.75,3235.294117647059,3333.333333333333
87.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,112,3,15,5,16,58,93,83527,39447,44080,18.077986758772614,13.408837860811474,0.3591652998431645,1.7958264992158226,0.5986088330719408,1.9155482658302105,23.57593733363754,13.157894736842104
77.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,215,5,9,10,23,74,188,53150,24869,28281,49.294449670743184,40.451552210724365,0.940733772342427,1.6933207902163687,1.881467544684854,4.327375352775165,75.59612368812579,26.165977157809127
39.0,2016,1.0,1,0.0,0,3.0,1,0.0,0,0.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,729,17,46,50,53,339,556,87575,42210,45365,102.19811590065659,83.24293462746218,1.941193262917499,5.252640593776762,5.709391949757351,6.0519554667427915,131.72234067756457,74.72721260883941
108.0,2016,1.0,1,0.0,0,0.0,0,1.0,1,2.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,334,7,20,23,25,131,278,5650,2837,2813,723.8938053097345,591.1504424778761,12.389380530973451,35.39823008849557,40.70796460176991,44.24778761061947,979.9083538949595,465.6949875577675
61.0,2016,0.0,0,0.0,0,0.0,0,4.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,44,11,15,3,5,31,47,19753,9635,10118,39.487672758568316,22.27509745355136,5.56877436338784,7.5937832228016,1.51875664456032,2.5312610742671997,48.78048780487805,30.638466100019766
1.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,70,0,4,1,1,32,44,2646,1320,1326,287.2260015117158,264.55026455026456,0.0,15.117157974300833,3.779289493575208,3.779289493575208,333.3333333333333,241.3273001508296
46.0,2016,0.0,0,0.0,0,1.0,1,1.0,1,1.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,478,9,33,151,60,226,503,134471,64229,70242,54.36116337351548,35.54669780101286,0.6692892891404095,2.454060726848168,11.229186962244647,4.461928594269397,78.31353438477946,32.17448250334558
85.0,2016,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,688,52,115,31,105,376,615,236890,114433,122457,41.83376250580438,29.043015745704757,2.1951116551986156,4.8545738528430915,1.30862425598379,4.432436996074127,53.743238401510055,30.704655511730646
60.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,10,2,2,2,0,2,14,1205,619,586,132.78008298755185,82.98755186721992,16.59751037344398,16.59751037344398,16.59751037344398,0.0,226.17124394184168,34.129692832764505
30.0,2016,1.0,1,2.0,1,3.0,1,1.0,1,4.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,644,8,51,39,54,305,491,124272,59070,65202,64.05304493369383,51.82181022273722,0.6437491953135059,4.1039011201236,3.1382773271533413,4.345307068366164,83.12171999322838,46.77770620533112
72.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,2.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,270,2,6,68,21,120,247,80606,36803,43803,45.5301094211349,33.496265786666,0.24812048730863706,0.7443614619259111,8.43609656849366,2.6052651167406893,67.11409395973155,27.395383877816588
57.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,296,38,61,25,52,163,309,124485,60831,63654,37.916214804996585,23.777965216692774,3.0525766156565046,4.90018877776439,2.0082740892477005,4.177210105635217,50.79646890565666,25.607188864800328
23.0,2016,0.0,0,0.0,0,4.0,1,11.0,1,4.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,138,1,12,14,5,55,115,49615,22988,26627,34.263831502569786,27.814169102086062,0.2015519500151164,2.4186234001813967,2.8217273002116294,1.007759750075582,50.026100574212634,20.655725391519887
88.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,15.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,273,1,10,2,5,128,163,36121,15968,20153,80.56255363915727,75.57930289859085,0.27684726336480164,2.7684726336480163,0.5536945267296033,1.3842363168240082,102.07915831663327,63.51411700491242
9.0,2016,0.0,0,1.0,1,3.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,218,13,190,19,11,267,184,115721,54943,60778,38.97304724293775,18.838413079734877,1.1233916056722635,16.41880039059462,1.641880039059462,0.9505621278765306,33.48925249804343,43.930369541610446
109.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,2.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,235,1,7,7,17,121,146,20201,8910,11291,132.17167466957082,116.33087470917282,0.4950249987624375,3.4651749913370624,3.4651749913370624,8.415424978961438,163.8608305274972,107.16499867150827
49.0,2016,0.0,0,1.0,1,0.0,0,1.0,1,1.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,135,2,10,11,12,71,99,38553,18538,20015,44.09514175291157,35.016730215547426,0.5187663735636656,2.593831867818328,2.853215054600161,3.1125982413819933,53.4038191822203,35.47339495378466
14.0,2016,0.0,0,0.0,0,1.0,1,0.0,0,13.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,314,0,22,3,5,142,202,39260,18344,20916,87.62098828323994,79.97962302598064,0.0,5.603667855323485,0.7641365257259297,1.273560876209883,110.11774967291757,67.89061005928475
32.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,166,14,33,22,25,94,166,95716,46157,49559,27.163692590580467,17.342972961678296,1.4626603702620251,3.447699444189059,2.2984662961260396,2.611893518325045,35.96420911237732,18.96729151112815
92.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,7.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,191,4,5,2,3,86,119,12062,5861,6201,169.95523130492455,158.3485325816614,3.31619963521804,4.14524954402255,1.65809981760902,2.4871497264135303,203.03702439856679,138.68730849862925
11.0,2016,0.0,0,0.0,0,4.0,1,1.0,1,5.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,252,10,26,5,7,139,159,68372,32535,35837,43.87761071783771,36.85719300298368,1.4625870239279235,3.8027262622126012,0.7312935119639618,1.0238109167495466,48.87044721069617,38.786728799843736
36.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,396,14,20,51,38,171,348,46509,21989,24520,111.59130490872735,85.14481068180353,3.0101700746092153,4.300242963727451,10.965619557504999,8.170461631082157,158.26094865614624,69.7389885807504
53.0,2016,0.0,0,1.0,1,0.0,0,0.0,0,1.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,198,17,27,5,21,101,167,48024,23187,24837,55.805430618024324,41.22938530734633,3.5398967183075127,5.622188905547226,1.0411460936198567,4.372813593203398,72.02311640143184,40.6651366912268
50.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,190,30,65,18,36,131,208,93377,45263,48114,36.304443278323355,20.347623076346423,3.212782591002067,6.961028947171145,1.92766955460124,3.85533910920248,45.953648675518636,27.22700253564451
110.0,2016,1.0,1,0.0,0,1.0,1,0.0,0,2.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,310,0,2,12,12,96,240,42204,19736,22468,79.6133067955644,73.45275329352667,0.0,0.4738887309259786,2.8433323855558714,2.8433323855558714,121.60518848804215,42.72743457361581
10.0,2016,0.0,0,1.0,1,1.0,1,6.0,1,1.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,227,2,27,8,4,126,142,28276,12981,15295,94.78002546329041,80.28009619465271,0.7073136228603764,9.548733908615079,2.8292544914415054,1.4146272457207527,109.3906478699638,82.37986270022884
42.0,2016,0.0,0,0.0,0,1.0,1,5.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,755,16,76,94,80,340,681,130298,63494,66804,78.3588389691323,57.94409737678245,1.2279543814947274,5.832783312099956,7.214231991281523,6.139771907473637,107.25422874602324,50.89515597868391
103.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,2.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,60,2,0,2,2,28,38,1476,779,697,447.1544715447155,406.5040650406504,13.550135501355014,0.0,13.550135501355014,13.550135501355014,487.8048780487805,401.72166427546625
21.0,2016,0.0,0,0.0,0,5.0,1,0.0,0,13.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,339,1,9,8,11,151,217,27482,12497,14985,133.90582927006767,123.35346772432865,0.3638745360599665,3.2748708245396987,2.910996288479732,4.002619896659632,173.6416740017604,100.76743410076745
55.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,199,21,40,11,31,101,201,71340,34519,36821,42.33249229044014,27.894589290720493,2.943650126156434,5.60695262125035,1.5419119708438465,4.345388281469022,58.228801529592396,27.42999918524755
113.0,2016,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,211,3,7,35,6,75,187,34992,16455,18537,74.87425697302241,60.299497027892095,0.8573388203017832,2.0004572473708273,10.002286236854138,1.7146776406035664,113.64326952294135,40.45962129794465
60.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,10,2,2,2,0,2,14,1205,619,586,132.78008298755185,82.98755186721992,16.59751037344398,16.59751037344398,16.59751037344398,0.0,226.17124394184168,34.129692832764505
90.0,2016,0.0,0,0.0,0,3.0,1,0.0,0,19.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,477,28,30,10,15,222,338,45110,21916,23194,124.14098869430282,105.7415207271115,6.207049434715141,6.650410108623365,2.216803369541122,3.3252050543116827,154.22522358094542,95.71440889885315
67.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,262,79,84,15,59,179,320,153184,76233,76951,32.57520367662419,17.103613954459995,5.157196574054732,5.483601420513892,0.9792145393774807,3.8515771882180907,41.9765718258497,23.261556055151978
83.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,119,0,3,36,5,38,125,25502,12155,13347,63.916555564269466,46.66300682299428,0.0,1.1763783232687632,14.116539879225158,1.9606305387812721,102.83833813245577,28.470817412152545
101.0,2016,1.0,1,0.0,0,3.0,1,0.0,0,13.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,704,2,26,20,28,327,453,25484,11742,13742,306.074399623293,276.251765813844,0.7848061528802386,10.2024799874431,7.848061528802386,10.987286140323341,385.79458354624427,237.95662931159947
54.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,284,31,35,30,39,150,269,107562,55424,52138,38.95427753295774,26.403376657183763,2.8820587196221714,3.2539372640895485,2.7890890835053272,3.625815808556925,48.53493071593534,28.769803214546013
78.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,85,1,7,9,15,36,81,25050,11924,13126,46.706586826347305,33.93213572854291,0.3992015968063872,2.7944111776447103,3.592814371257485,5.9880239520958085,67.93022475679302,27.426481791863473
100.0,2016,1.0,1,1.0,1,2.0,1,1.0,1,7.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,635,4,44,14,18,248,466,33457,15238,18219,213.70714648653495,189.79585736916042,1.195564455868727,13.151209014555997,4.184475595540545,5.380040051409272,305.8144113400709,136.12163126406497
34.0,2016,0.0,0,0.0,0,1.0,1,1.0,1,0.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,453,9,43,40,43,202,386,78777,38113,40664,74.64107544080125,57.50409383449484,1.1424654404204273,5.4584459931198195,5.077624179646344,5.4584459931198195,101.27777923543148,49.67538855006886
106.0,2016,0.0,0,0.0,0,1.0,1,0.0,0,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,210,1,12,17,6,88,158,35167,15426,19741,69.95194358347314,59.71507379076976,0.28435749424176077,3.4122899309011285,4.834077402109933,1.7061449654505643,102.42447815376636,44.57727572058153
91.0,2016,2.0,1,0.0,0,0.0,0,1.0,1,10.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,436,2,12,2,8,197,262,9270,4618,4652,496.22437971952536,470.3344120819849,2.157497303128371,12.944983818770227,2.157497303128371,8.629989212513484,567.3451710697271,423.47377472055035
95.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,6.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,228,20,23,1,6,106,172,20218,10201,10017,137.50123652191115,112.77079829854586,9.892175289346127,11.376001582748046,0.4946087644673064,2.967652586803838,168.6109204979904,105.82010582010581
40.0,2016,0.0,0,0.0,0,1.0,1,0.0,0,2.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,383,5,34,105,38,204,361,97517,46038,51479,57.93861583108587,39.27520329788653,0.5127311135494323,3.4865715721361403,10.767353384538081,3.896756462975686,78.41348451279379,39.62780939800695
117.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,1.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,103,0,4,1,3,38,73,702,451,251,1581.196581196581,1467.2364672364672,0.0,56.980056980056986,14.245014245014247,42.73504273504274,1618.6252771618626,1513.9442231075698
