codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
25.0,2019,2.0,1,2.0,1,4.0,1,0.0,0,9.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,47.0,0.0,22.0,25.0,42823.0,19418.0,23405.0,10.975410410293534,10.975410410293534,12.874652384385621,9.399700918607135
56.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,37.0,0.0,13.0,24.0,52258.0,25327.0,26931.0,7.080255654636611,7.080255654636611,9.476053223832274,4.82715086703056
26.0,2019,0.0,0,3.0,1,6.0,1,4.0,1,6.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,174.0,0.0,80.0,94.0,100323.0,47687.0,52636.0,17.343978947997968,17.343978947997968,19.711871159854887,15.19872330724219
102.0,2019,1.0,1,2.0,1,3.0,1,0.0,0,13.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,291.0,0.0,101.0,190.0,39473.0,18761.0,20712.0,73.72127783548248,73.72127783548248,101.27391930067694,48.76400154499807
2.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,3.0,0.0,1.0,2.0,4483.0,2177.0,2306.0,6.691947356680794,6.691947356680794,9.186954524575103,4.336513443191674
116.0,2019,1.0,1,1.0,1,0.0,0,1.0,1,7.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,47.0,0.0,25.0,22.0,11944.0,5613.0,6331.0,39.350301406563965,39.350301406563965,39.194726527703544,39.488232506713004
81.0,2019,0.0,0,0.0,0,1.0,1,6.0,1,2.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,19.0,0.0,9.0,10.0,63103.0,30784.0,32319.0,3.0109503510134226,3.0109503510134226,3.2484407484407485,2.78473962684489
52.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,8.0,0.0,4.0,4.0,18698.0,9295.0,9403.0,4.278532463365066,4.278532463365066,4.303388918773535,4.25396150164841
33.0,2019,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,26.0,0.0,13.0,13.0,42929.0,20777.0,22152.0,6.056511915022479,6.056511915022479,6.256918708186938,5.868544600938967
19.0,2019,2.0,1,6.0,1,8.0,1,2.0,1,11.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,90.0,0.0,44.0,46.0,100927.0,46205.0,54722.0,8.917336292567896,8.917336292567896,9.955632507304404,8.040641789408282
41.0,2019,0.0,0,0.0,0,1.0,1,0.0,0,2.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,55.0,0.0,29.0,26.0,57874.0,27440.0,30434.0,9.503403946504475,9.503403946504475,9.475218658892128,9.528816455280278
37.0,2019,0.0,0,1.0,1,1.0,1,0.0,0,7.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,46.0,0.0,16.0,30.0,43484.0,19996.0,23488.0,10.578603624321591,10.578603624321591,15.003000600120023,6.8119891008174385
107.0,2019,1.0,1,1.0,1,3.0,1,1.0,1,4.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,62.0,0.0,26.0,36.0,26739.0,11967.0,14772.0,23.18710497774786,23.18710497774786,30.082727500626724,17.60086650419713
73.0,2019,1.0,1,0.0,0,3.0,1,2.0,1,4.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,97.0,0.0,37.0,60.0,163652.0,77170.0,86482.0,5.927211399799575,5.927211399799575,7.7750421148114555,4.278346939247474
31.0,2019,0.0,0,1.0,1,2.0,1,1.0,1,7.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,77.0,0.0,30.0,47.0,66554.0,31112.0,35442.0,11.56955254379902,11.56955254379902,15.106711236821805,8.464533604198408
58.0,2019,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,24.0,0.0,12.0,12.0,94210.0,46146.0,48064.0,2.547500265364611,2.547500265364611,2.600442075152776,2.496671105193076
13.0,2019,4.0,1,1.0,1,6.0,1,4.0,1,5.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,160.0,0.0,68.0,92.0,126708.0,56234.0,70474.0,12.627458408308867,12.627458408308867,16.36020912615144,9.648948548400828
63.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,4.0,0.0,1.0,3.0,36.0,18.0,18.0,1111.111111111111,1111.111111111111,1666.6666666666665,555.5555555555555
87.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,19.0,0.0,9.0,10.0,102194.0,48023.0,54171.0,1.8592089555159794,1.8592089555159794,2.0823355475501324,1.661405549094534
77.0,2019,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,25.0,0.0,9.0,16.0,59305.0,27758.0,31547.0,4.21549616389849,4.21549616389849,5.76410404207796,2.8528861698418235
39.0,2019,1.0,1,2.0,1,5.0,1,0.0,0,2.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,130.0,0.0,57.0,73.0,90059.0,43506.0,46553.0,14.434981512119833,14.434981512119833,16.779294809911278,12.244108865164435
108.0,2019,0.0,0,0.0,0,1.0,1,1.0,1,4.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,92.0,0.0,33.0,59.0,6185.0,3095.0,3090.0,148.74696847210993,148.74696847210993,190.63004846526655,106.79611650485437
61.0,2019,0.0,0,0.0,0,0.0,0,5.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,6.0,0.0,2.0,4.0,24119.0,11715.0,12404.0,2.4876653260914634,2.4876653260914634,3.4144259496372174,1.6123831022250885
1.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,22.0,0.0,6.0,16.0,2602.0,1291.0,1311.0,84.55034588777863,84.55034588777863,123.93493415956624,45.76659038901602
46.0,2019,0.0,0,0.0,0,4.0,1,1.0,1,3.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,127.0,0.0,51.0,76.0,140078.0,66586.0,73492.0,9.066377304073445,9.066377304073445,11.413810710960261,6.939530833287977
85.0,2019,1.0,1,1.0,1,3.0,1,2.0,1,1.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,122.0,0.0,50.0,72.0,235147.0,113170.0,121977.0,5.1882439495294435,5.1882439495294435,6.362110099849784,4.09913344319011
60.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2019,1.0,1,4.0,1,7.0,1,2.0,1,6.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,118.0,0.0,45.0,73.0,126709.0,60161.0,66548.0,9.312677078976238,9.312677078976238,12.134106813384086,6.762036424836209
72.0,2019,0.0,0,0.0,0,1.0,1,0.0,0,5.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,78.0,0.0,35.0,43.0,82460.0,37550.0,44910.0,9.459131700218288,9.459131700218288,11.451398135818907,7.793364506791361
57.0,2019,0.0,0,2.0,1,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,50.0,0.0,20.0,30.0,126215.0,61508.0,64707.0,3.9614942756407716,3.9614942756407716,4.877414320088444,3.0908557034014867
23.0,2019,0.0,0,0.0,0,4.0,1,22.0,1,6.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,45.0,0.0,31.0,14.0,56335.0,26066.0,30269.0,7.987929351202627,7.987929351202627,5.370981355021868,10.241501205854174
88.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,20.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,60.0,0.0,27.0,33.0,38133.0,17147.0,20986.0,15.73440327275588,15.73440327275588,19.24534904064851,12.865720003812065
9.0,2019,0.0,0,2.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,37.0,0.0,17.0,20.0,122844.0,58302.0,64542.0,3.011950115593761,3.011950115593761,3.4304140509759526,2.6339437885407952
109.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,6.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,48.0,0.0,22.0,26.0,22721.0,10122.0,12599.0,21.125830729281283,21.125830729281283,25.686623196996642,17.46170330978649
49.0,2019,0.0,0,1.0,1,0.0,0,1.0,1,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,38.0,0.0,17.0,21.0,36681.0,17572.0,19109.0,10.359586707014532,10.359586707014532,11.950830867288868,8.896331571510807
14.0,2019,1.0,1,0.0,0,1.0,1,0.0,0,18.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,61.0,0.0,31.0,30.0,40865.0,19334.0,21531.0,14.927199314817083,14.927199314817083,15.516706320471707,14.39784496772096
32.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,25.0,0.0,9.0,16.0,100161.0,48278.0,51883.0,2.495981469833568,2.495981469833568,3.314138945275281,1.7346722433166932
92.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,26.0,0.0,12.0,14.0,12200.0,5967.0,6233.0,21.311475409836067,21.311475409836067,23.462376403552877,19.252366436707845
11.0,2019,1.0,1,1.0,1,5.0,1,4.0,1,5.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,21.0,0.0,13.0,8.0,69583.0,33095.0,36488.0,3.017978529238463,3.017978529238463,2.417283577579695,3.562815172111379
36.0,2019,1.0,1,0.0,0,0.0,0,0.0,0,2.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,46.0,0.0,16.0,30.0,47491.0,22523.0,24968.0,9.686045777094607,9.686045777094607,13.319717621986413,6.408202499198975
53.0,2019,0.0,0,1.0,1,1.0,1,0.0,0,2.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,34.0,0.0,13.0,21.0,46874.0,22582.0,24292.0,7.253488074412254,7.253488074412254,9.299442033477991,5.351556067841265
50.0,2019,0.0,0,1.0,1,0.0,0,0.0,0,1.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,33.0,0.0,18.0,15.0,94513.0,45836.0,48677.0,3.491583168453017,3.491583168453017,3.2725368705820754,3.697844978121084
110.0,2019,3.0,1,1.0,1,0.0,0,0.0,0,5.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,74.0,0.0,34.0,40.0,44029.0,20708.0,23321.0,16.807104408458063,16.807104408458063,19.31620629708325,14.579134685476609
10.0,2019,0.0,0,1.0,1,1.0,1,16.0,1,2.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,60.0,0.0,28.0,32.0,32844.0,15072.0,17772.0,18.26817683595177,18.26817683595177,21.231422505307854,15.755120414134593
42.0,2019,0.0,0,2.0,1,1.0,1,6.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,127.0,0.0,57.0,70.0,135141.0,65747.0,69394.0,9.397592144500928,9.397592144500928,10.646873621610112,8.21396662535666
103.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,2.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,18.0,0.0,4.0,14.0,1356.0,709.0,647.0,132.7433628318584,132.7433628318584,197.46121297602258,61.82380216383307
21.0,2019,0.0,0,0.0,0,6.0,1,0.0,0,19.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,72.0,0.0,35.0,37.0,28368.0,12669.0,15699.0,25.380710659898476,25.380710659898476,29.20514642039624,22.294413656920824
55.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,19.0,0.0,6.0,13.0,73342.0,35514.0,37828.0,2.590602928744785,2.590602928744785,3.6605282423832852,1.586126678650735
113.0,2019,0.0,0,0.0,0,3.0,1,0.0,0,3.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,51.0,0.0,21.0,30.0,38880.0,18156.0,20724.0,13.117283950617285,13.117283950617285,16.523463317911435,10.13317892298784
60.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,2019,0.0,0,1.0,1,4.0,1,0.0,0,23.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,64.0,0.0,29.0,35.0,48445.0,23772.0,24673.0,13.21085767365053,13.21085767365053,14.723203769140165,11.753738904875775
67.0,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,52.0,0.0,22.0,30.0,157159.0,78057.0,79102.0,3.3087510101235056,3.3087510101235056,3.843345247703601,2.7812191853556167
83.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,31.0,0.0,11.0,20.0,29613.0,14096.0,15517.0,10.468375375679601,10.468375375679601,14.188422247446084,7.08899916220919
101.0,2019,1.0,1,0.0,0,3.0,1,0.0,0,17.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,154.0,0.0,68.0,86.0,26793.0,12524.0,14269.0,57.47769939909678,57.47769939909678,68.66815713829448,47.655757235966085
54.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,43.0,0.0,14.0,29.0,115215.0,60329.0,54886.0,3.7321529314759365,3.7321529314759365,4.80697508660843,2.550741537003972
78.0,2019,0.0,0,1.0,1,0.0,0,0.0,0,2.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,17.0,0.0,7.0,10.0,28487.0,13405.0,15082.0,5.967634359532418,5.967634359532418,7.459903021260724,4.641294258055961
100.0,2019,1.0,1,2.0,1,2.0,1,1.0,1,9.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,140.0,0.0,58.0,82.0,35496.0,16396.0,19100.0,39.44106378183457,39.44106378183457,50.01219809709685,30.366492146596862
34.0,2019,0.0,0,2.0,1,2.0,1,1.0,1,2.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,64.0,0.0,26.0,38.0,79269.0,38378.0,40891.0,8.073774110938702,8.073774110938702,9.901506071186617,6.358367366902252
106.0,2019,0.0,0,0.0,0,2.0,1,1.0,1,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,41.0,0.0,13.0,28.0,37578.0,16706.0,20872.0,10.91063920378945,10.91063920378945,16.760445348976415,6.228440015331545
91.0,2019,2.0,1,0.0,0,0.0,0,1.0,1,14.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,114.0,0.0,47.0,67.0,10453.0,5227.0,5226.0,109.05960011479958,109.05960011479958,128.18060072699444,89.93494068120934
95.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,31.0,0.0,15.0,16.0,20700.0,10469.0,10231.0,14.975845410628018,14.975845410628018,15.28321711720317,14.661323428794839
40.0,2019,0.0,0,0.0,0,3.0,1,0.0,0,2.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,67.0,0.0,28.0,39.0,99795.0,47099.0,52696.0,6.7137632145899095,6.7137632145899095,8.280430582390284,5.313496280552603
117.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,4.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,29.0,0.0,12.0,17.0,790.0,522.0,268.0,367.0886075949367,367.0886075949367,325.6704980842912,447.76119402985074
64.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,1.0,0.0,1.0,0.0,5725.0,2899.0,2826.0,1.7467248908296942,1.7467248908296942,0.0,3.5385704175513095
48.0,2019,0.0,0,1.0,1,0.0,0,0.0,0,3.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,54.0,0.0,24.0,30.0,141474.0,67751.0,73723.0,3.816955765723737,3.816955765723737,4.427978922820327,3.2554291062490677
98.0,2019,0.0,0,3.0,1,6.0,1,1.0,1,21.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,184.0,0.0,82.0,102.0,40963.0,19865.0,21098.0,44.91858506457047,44.91858506457047,51.34658947898314,38.86624324580529
28.0,2019,1.0,1,7.0,1,13.0,1,7.0,1,7.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,141.0,0.0,56.0,85.0,272474.0,130548.0,141926.0,5.1748056695317715,5.1748056695317715,6.511015105555045,3.9457181911700463
17.0,2019,0.0,0,0.0,0,3.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,71.0,0.0,22.0,49.0,49227.0,22838.0,26389.0,14.422979259349543,14.422979259349543,21.455468955250023,8.336807002917883
24.0,2019,2.0,1,2.0,1,11.0,1,1.0,1,8.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,67.0,0.0,34.0,33.0,80003.0,36556.0,43447.0,8.374685949276902,8.374685949276902,9.027245869351132,7.825626625543766
44.0,2019,1.0,1,2.0,1,1.0,1,0.0,0,2.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,95.0,0.0,50.0,45.0,79564.0,37621.0,41943.0,11.940073400030164,11.940073400030164,11.961404534701362,11.92094032377274
62.0,2019,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,37.0,0.0,16.0,21.0,40340.0,20058.0,20282.0,9.17203767972236,9.17203767972236,10.469638049655998,7.888768366038852
69.0,2019,1.0,1,1.0,1,2.0,1,1.0,1,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,52.0,0.0,19.0,33.0,159118.0,77946.0,81172.0,3.268014932314383,3.268014932314383,4.233700254022015,2.340708618735525
93.0,2019,5.0,1,5.0,1,3.0,1,0.0,0,8.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,278.0,0.0,127.0,151.0,16733.0,8688.0,8045.0,166.13876770453595,166.13876770453595,173.80294659300185,157.86202610316965
18.0,2019,0.0,0,1.0,1,4.0,1,4.0,1,7.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,31.0,0.0,9.0,22.0,87900.0,40683.0,47217.0,3.526734926052332,3.526734926052332,5.40766413489664,1.9060931444183238
15.0,2020,0.0,0,0.0,0,0.0,0,4.0,1,12.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,20.0,0.0,7.0,13.0,24915.0,11215.0,13700.0,8.027292795504716,8.027292795504716,11.591618368256798,5.109489051094891
86.0,2020,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,32.0,0.0,15.0,17.0,141294.0,67547.0,73747.0,2.2647812362874573,2.2647812362874573,2.5167661036019364,2.0339810432966767
71.0,2020,0.0,0,0.0,0,4.0,1,0.0,0,4.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,76.0,0.0,29.0,47.0,291916.0,141299.0,150617.0,2.603488674824265,2.603488674824265,3.326279733048359,1.9254134659434194
29.0,2020,2.0,1,2.0,1,3.0,1,1.0,1,5.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,69.0,0.0,32.0,37.0,109786.0,51654.0,58132.0,6.2849543657661275,6.2849543657661275,7.163046424284663,5.504713410858048
80.0,2020,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,60.0,0.0,21.0,39.0,57237.0,28595.0,28642.0,10.482729702814613,10.482729702814613,13.63874803287288,7.331890231129111
99.0,2020,7.0,1,3.0,1,1.0,1,0.0,0,16.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,97.0,0.0,45.0,52.0,24656.0,12293.0,12363.0,39.34133679428942,39.34133679428942,42.30049621735947,36.39893229798592
3.0,2020,0.0,0,0.0,0,0.0,0,1.0,1,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,1.0,0.0,0.0,1.0,2367.0,1149.0,1218.0,4.224757076468103,4.224757076468103,8.703220191470844,0.0
97.0,2020,12.0,1,3.0,1,7.0,1,1.0,1,15.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,177.0,0.0,82.0,95.0,35901.0,16841.0,19060.0,49.30224784824936,49.30224784824936,56.40995190309364,43.02203567681007
94.0,2020,4.0,1,0.0,0,0.0,0,2.0,1,6.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,50.0,0.0,21.0,29.0,17508.0,9175.0,8333.0,28.558373315055974,28.558373315055974,31.607629427792915,25.20100804032161
