codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index_eb,theft_to_people_index_eb,homicide_index_eb,sexual_index_eb,theft_to_vehicle_index_eb,theft_to_motorbike_index_eb,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index,total_atraco,total_hurto,total_violacion_domicilio,total_alteracion_orden,total_violacion_maltrato,total_homicidio,total_pandillas_drogas,total_armas,total_rapto_secuestro,total_alcohol_menores,total_sospechoso,total_auxilio,total_tendida,tasa_TOTAL_POBLACION,tasa_total_atraco,tasa_total_hurto,tasa_total_violacion_domicilio,tasa_total_alteracion_orden,tasa_total_violacion_maltrato,tasa_total_homicidio,tasa_total_pandillas_drogas,tasa_total_armas,tasa_total_rapto_secuestro,tasa_total_alcohol_menores,tasa_total_sospechoso,tasa_total_auxilio,tasa_total_tendida
23,2015,0,0,0,0,2,1,0,0,4,3.5728571428571425,209118,255647,7,5,41,981.613,341,1.388.086,916,SUBA,CASA BLANCA SUBA,83,0,20,9,3,0,46,69,48068,22299,25769,23.99716367123588,17.312980032619407,0.1594390348760768,4.161187133608334,1.980230216382811,1.0001106437301066,23.924440376133813,17.26720479320962,0,4.16077223932762,1.8723475076974283,0.6241158358991429,30.943091618458222,17.85090612751756,12,23,6,35,30,2,14,10,10,12,12,12,6,10000,2.4964633435965715,4.784888075226762,1.2482316717982858,7.281351418823333,6.241158358991428,0.4160772239327619,2.9125405675293337,2.08038611966381,2.08038611966381,2.4964633435965715,2.4964633435965715,2.4964633435965715,1.2482316717982858
88,2015,0,0,0,0,0,0,0,0,10,5.9375,358776,369156,3,2,60,122.507,243,2.288.835,9661,CHAPINERO,EL REFUGIO,293,0,22,4,1,0,139,181,35938,15805,20133,88.90749731927123,81.39676052109851,0.20721541841840435,5.880231483507445,1.3368691800572123,0.8087424477554054,89.04223941232122,81.52930046190662,0,6.121653959597084,1.1130279926540152,0.2782569981635038,114.52072129073078,69.04087816023444,12,21,11,44,29,4,16,12,10,12,12,11,11,10000,3.3390839779620456,5.84339696143358,3.060826979798542,12.243307919194168,8.06945294674161,1.1130279926540152,4.452111970616061,3.3390839779620456,2.782569981635038,3.3390839779620456,3.3390839779620456,3.060826979798542,3.060826979798542
9,2015,0,0,0,0,1,1,0,0,0,2.7445454545454546,927663,1059410,9,4,60,430.156,312,1.867.529,936,USAQUEN,VERBENAL,206,10,35,20,6,0,104,173,114369,54372,59997,24.250130442933607,18.03043100608321,0.9115049891529756,3.1070695815815195,1.801029670946526,0.696399471899853,24.21984978446957,18.011873846934048,0.8743628081035946,3.0602698283625807,1.7487256162071891,0.5246176848621567,31.81784742146693,17.3342000433355,12,24,12,48,35,2,24,12,12,12,12,12,12,10000,1.0492353697243133,2.0984707394486266,1.0492353697243133,4.196941478897253,3.0602698283625807,0.1748725616207189,2.0984707394486266,1.0492353697243133,1.0492353697243133,1.0492353697243133,1.0492353697243133,1.0492353697243133,1.0492353697243133
109,2015,0,0,0,0,0,0,0,0,0,4.123333333333334,44058,53832,12,3,32,139.298,287,1.933.116,9603,TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,134,0,8,3,22,0,70,97,19748,8759,10989,84.34996325883452,67.68919821370949,0.34532970329609175,4.074308281309827,1.8181939860130112,9.75829541642233,84.56552562284789,67.85497265545878,0,4.05104314360948,1.519141178853555,11.140368644926069,110.74323552917,63.7000637000637,12,23,2,38,32,10,13,12,6,11,12,11,12,10000,6.07656471541422,11.646749037877253,1.01276078590237,19.242454932145026,16.20417257443792,5.063803929511849,6.582945108365404,6.07656471541422,3.03828235770711,5.570184322463034,6.07656471541422,5.570184322463034,6.07656471541422
49,2015,0,0,0,0,0,0,0,0,1,2.3333333333333335,124191,114375,10,3,11,546.809,398,703.807,854,BOSA,APOGEO,75,3,10,4,17,0,32,77,39535,19036,20499,27.647067579465023,19.02149163975205,0.8709298755332542,2.7149616713526252,1.227526401347023,4.32191058063248,27.57050714556722,18.970532439610473,0.7588212975844189,2.529404325281396,1.0117617301125583,4.299987352978373,40.44967430132381,15.610517586223718,12,24,11,42,32,2,19,12,11,12,12,11,12,10000,3.0352851903376754,6.070570380675351,2.7823447578095357,10.623498166181864,8.094093840900467,0.5058808650562792,4.805868218034653,3.0352851903376754,2.7823447578095357,3.0352851903376754,3.0352851903376754,2.7823447578095357,3.0352851903376754
14,2015,0,0,0,0,0,0,0,0,10,4.66,375100,457974,0,0,45,430.156,312,1.867.529,936,USAQUEN,USAQUEN,252,2,15,2,10,0,111,170,39067,18187,20880,71.85981749072951,64.42983742522618,0.6509667865644907,3.8768823949123967,0.7810693270348147,2.7855916635847646,71.92771392735557,64.50456907364271,0.5119410243939898,3.8395576829549234,0.5119410243939898,2.559705121969949,93.47336009237368,53.16091954022989,12,23,12,44,35,6,15,12,11,11,12,12,12,10000,3.0716461463639386,5.887321780530883,3.0716461463639386,11.262702536667776,8.958967926894822,1.5358230731819693,3.8395576829549234,3.0716461463639386,2.815675634166944,2.815675634166944,3.0716461463639386,3.0716461463639386,3.0716461463639386
32,2015,0,0,0,0,0,0,0,0,0,1.7457142857142858,1408200,1428675,0,0,47,404.35,373,706.208,8368,SAN CRISTOBAL,SAN BLAS,162,16,27,19,38,0,100,162,95088,45923,49165,27.58533932805448,17.06027872628039,1.6901319657032068,2.9064380575791593,2.049450346950087,4.021763682198449,27.553424196533737,17.036850075719336,1.6826518593303046,2.839475012619889,1.9981490829547368,3.9962981659094736,35.27644099906365,20.33967253127225,12,24,12,44,36,9,24,12,12,12,12,12,11,10000,1.2619888944977284,2.523977788995457,1.2619888944977284,4.627292613158338,3.7859666834931853,0.9464916708732963,2.523977788995457,1.2619888944977284,1.2619888944977284,1.2619888944977284,1.2619888944977284,1.2619888944977284,1.1568231532895845
92,2015,0,0,0,0,0,0,0,0,7,2.5425,132324,86100,26,6,25,96.241,318,896.890,8828,SANTA FE,LA MACARENA,198,4,14,3,5,0,105,119,12122,5885,6237,183.3873352561511,162.22191591292977,2.903724049177876,9.37505313527498,2.6552134838482684,4.233858663682095,184.78798878072925,163.3393829401089,3.2997855139415937,11.549249298795578,2.4748391354561954,4.1247318924269925,202.2090059473237,168.35016835016836,12,20,12,41,26,0,15,12,11,12,12,10,11,10000,9.899356541824782,16.49892756970797,9.899356541824782,33.82280151790133,21.44860584062036,0,12.374195677280976,9.899356541824782,9.074410163339383,9.899356541824782,9.899356541824782,8.249463784853985,9.074410163339383
11,2015,0,0,0,0,1,1,0,0,5,2.3000000000000003,373404,436080,0,0,21,430.156,312,1.867.529,936,USAQUEN,SAN CRISTOBAL NORTE,166,13,26,3,6,0,89,125,68665,32719,35946,31.20323325213505,24.19649515565464,1.8903631669631635,3.81248026797882,0.6016358658446701,1.1274142404973144,31.16580499526688,24.175344061749072,1.8932498361610717,3.7864996723221434,0.4369038083448627,0.8738076166897254,38.20410159234696,24.7593612641184,12,23,12,42,34,12,24,12,12,12,12,12,11,10000,1.7476152333794508,3.3495958639772807,1.7476152333794508,6.116653316828078,4.951576494575111,1.7476152333794508,3.4952304667589016,1.7476152333794508,1.7476152333794508,1.7476152333794508,1.7476152333794508,1.7476152333794508,1.60198063059783
36,2015,0,0,0,0,0,0,0,0,1,2.97,350595,343350,26,7,19,378.78,372,591.317,8706,RAFAEL URIBE URIBE,SAN JOSE,261,10,31,18,41,0,128,233,46706,22094,24612,77.22046184645436,55.83894941826217,2.11496607019463,6.395672528560627,3.792511631433585,8.350126122364827,77.29199674560013,55.88147133130647,2.141052541429367,6.637262878431036,3.85389457457286,8.778315419860403,105.45849551914549,52.00715098326019,12,24,12,44,36,6,24,12,12,12,12,12,11,10000,2.5692630497152398,5.1385260994304796,2.5692630497152398,9.420631182289213,7.70778914914572,1.2846315248576199,5.1385260994304796,2.5692630497152398,2.5692630497152398,2.5692630497152398,2.5692630497152398,2.5692630497152398,2.3551577955723033
53,2015,0,0,0,0,0,0,0,0,1,2.442857142857143,479920,461139,21,6,14,378.78,372,591.317,8706,RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,150,19,19,3,45,0,84,152,49067,23723,25344,48.10562746040572,30.585893732486543,3.7006385619470334,3.8996289890559663,0.8219830089537287,8.724071050308758,48.09749933764037,30.570444494262947,3.872256302606639,3.872256302606639,0.6114088898852589,9.171133348278884,64.07284070311512,33.1439393939394,12,24,12,45,36,4,22,12,12,12,12,12,12,10000,2.4456355595410355,4.891271119082071,2.4456355595410355,9.171133348278884,7.336906678623108,0.8152118531803453,4.483665192491899,2.4456355595410355,2.4456355595410355,2.4456355595410355,2.4456355595410355,2.4456355595410355,2.4456355595410355
50,2015,0,0,0,0,0,0,0,0,0,1.9327272727272728,215222,1432186,1,1,21,404.35,373,706.208,8368,SAN CRISTOBAL,LA GLORIA,139,34,28,32,51,0,95,189,93921,45576,48345,30.266823152993783,14.825976829218831,3.5382586160762424,3.0417365978773603,3.3953817347484168,5.380917851732132,30.2381788950288,14.799672064820436,3.620063670531617,2.9812289051436847,3.4071187487356394,5.430095505797425,41.46919431279621,19.6504292067432,12,24,12,42,36,6,23,12,12,12,12,12,12,10000,1.277669530775865,2.55533906155173,1.277669530775865,4.471843357715527,3.833008592327594,0.6388347653879325,2.4488666006537407,1.277669530775865,1.277669530775865,1.277669530775865,1.277669530775865,1.277669530775865,1.277669530775865
110,2015,0,0,0,0,1,1,0,0,1,4.074999999999999,71780,82212,7,2,29,317.179,346,1.428.379,9003,FONTIBON,CIUDAD SALITRE OCCIDENTAL,243,0,8,16,14,0,105,176,42001,19634,22367,66.85532106413443,57.8033977384576,0.1802222539973364,2.147701839265764,3.7460855040388616,3.4601670883518088,66.90316897216734,57.8557653389205,0,1.9047165543677531,3.8094331087355062,3.333253970143568,89.64041968014669,46.944158805382926,12,24,4,39,31,3,19,12,10,11,12,11,12,10000,2.8570748315516297,5.714149663103259,0.9523582771838766,9.285493202542797,7.380776648175044,0.7142687078879074,4.523701816623413,2.8570748315516297,2.3808956929596916,2.6189852622556606,2.8570748315516297,2.6189852622556606,2.8570748315516297
10,2015,0,0,0,0,0,0,0,0,1,2.87125,122265,153495,5,2,29,430.156,312,1.867.529,936,USAQUEN,LA URIBE,167,4,14,7,2,0,98,96,26931,12379,14552,71.93708235455793,61.912073329452205,1.5374407165490258,5.035061686137776,2.6768535444449735,1.3470127703909174,72.0359437079945,62.01032267646949,1.4852771898555568,5.1984701644944495,2.5992350822472248,0.7426385949277784,77.55069068583892,67.3446948873007,12,22,11,46,36,12,22,12,12,12,12,12,12,10000,4.45583156956667,8.169024544205563,4.084512272102781,17.080687683338905,13.367494708700011,4.45583156956667,8.169024544205563,4.45583156956667,4.45583156956667,4.45583156956667,4.45583156956667,4.45583156956667,4.45583156956667
42,2015,0,0,0,0,0,0,0,0,1,2.4250000000000003,2179040,2310720,35,13,66,182.532,363,829.895,8719,TUNJUELITO,VENECIA,557,31,40,74,85,0,270,517,130110,63358,66752,60.47813018909458,42.805550853120856,2.3645229336077325,3.115145544882277,5.603609629153086,6.454685859613429,60.48727999385136,42.809930059180694,2.3825993390208287,3.074321727768811,5.687495196372301,6.532933671508723,81.59979797342088,40.44822627037392,12,24,12,48,36,12,24,12,12,12,12,12,12,10000,0.9222965183306433,1.8445930366612866,0.9222965183306433,3.689186073322573,2.7668895549919297,0.9222965183306433,1.8445930366612866,0.9222965183306433,0.9222965183306433,0.9222965183306433,0.9222965183306433,0.9222965183306433,0.9222965183306433
103,2015,0,0,0,0,0,0,0,0,2,3,10953,12423,5,2,15,230.066,336,1.462.840,9244,BARRIOS UNIDOS,PARQUE SALITRE,50,0,2,0,6,0,17,41,1566,825,741,346.1752474565443,301.00477873523266,1.373264145514294,6.199537480871158,2.327132057888109,12.341395282363957,370.3703703703703,319.28480204342276,0,12.77139208173691,0,38.31417624521072,496.969696969697,229.41970310391363,12,23,4,30,28,0,14,7,4,6,12,5,9,10000,76.62835249042145,146.87100893997444,25.54278416347382,191.57088122605361,178.79948914431674,0,89.39974457215837,44.699872286079184,25.54278416347382,38.314176245210724,76.62835249042145,31.928480204342275,57.47126436781609
21,2015,0,0,0,0,2,1,0,0,9,3.762,225860,233125,52,5,22,230.066,336,1.462.840,9244,BARRIOS UNIDOS,LOS ANDES,223,0,19,2,8,0,107,145,27856,12709,15147,90.2850618999692,79.88945176996486,0.25890709416446855,6.412638401746983,1.052175701464241,3.125502758676563,90.46524985640436,80.05456634118323,0,6.820792647903504,0.7179781734635268,2.871912693854107,114.09237548194191,70.6410510332079,12,22,12,43,35,4,18,12,8,12,12,12,11,10000,4.30786904078116,7.897759908098794,4.30786904078116,15.436530729465824,12.564618035611717,1.4359563469270535,6.461803561171741,4.30786904078116,2.871912693854107,4.30786904078116,4.30786904078116,4.30786904078116,3.948879954049397
55,2015,0,0,0,0,0,0,0,0,0,1.5539999999999998,379860,395955,0,0,7,378.78,372,591.317,8706,RAFAEL URIBE URIBE,DIANA TURBAY,82,31,20,14,40,0,46,141,71424,34601,36823,26.226608438731994,11.520354070268542,4.191183632044329,2.8904599435805443,2.0296551865095163,5.525225246689255,26.181675627240143,11.480734767025089,4.340277777777778,2.800179211469534,1.9601254480286736,5.600358422939068,40.75026733331407,12.492192379762647,12,24,12,43,36,4,24,12,12,12,12,12,12,10000,1.6801075268817205,3.360215053763441,1.6801075268817205,6.020385304659499,5.040322580645161,0.5600358422939068,3.360215053763441,1.6801075268817205,1.6801075268817205,1.6801075268817205,1.6801075268817205,1.6801075268817205,1.6801075268817205
113,2015,0,0,0,0,0,0,0,0,0,3.2925,104270,104965,8,3,26,979.914,372,999.300,8894,KENNEDY,BAVARIA,130,1,6,21,16,0,63,111,33712,15893,17819,51.61213797851397,38.558723749813254,0.4806827333422877,2.091017341449374,5.870328519662971,4.711875746530531,51.61366872330328,38.56193640246797,0.29663028001898434,1.779781680113906,6.2292358803986705,4.746084480303749,69.84206883533632,35.35551938941579,12,24,11,39,32,3,16,12,8,12,12,12,12,10000,3.5595633602278123,7.119126720455625,3.262933080208828,11.56858092074039,9.492168960607499,0.8898908400569531,4.746084480303749,3.5595633602278123,2.3730422401518747,3.5595633602278123,3.5595633602278123,3.5595633602278123,3.5595633602278123
90,2015,0,0,0,0,2,1,0,0,14,3.05,275954,520674,22,10,60,122.507,243,2.288.835,9661,CHAPINERO,PARDO RUBIO,708,10,54,3,8,0,304,479,44638,21636,23002,175.05469874684724,158.3153046581259,2.2038992929688157,11.289882724019703,0.8961570161330776,2.072624379773062,175.41108472601815,158.60925668712756,2.2402437385187506,12.097316188001257,0.6720731215556253,1.7921949908150008,221.39027546681456,132.16242065907312,12,23,12,45,35,8,21,12,12,12,12,12,12,10000,2.688292486222501,5.152560598593126,2.688292486222501,10.081096823334379,7.8408530848156275,1.7921949908150008,4.704511850889377,2.688292486222501,2.688292486222501,2.688292486222501,2.688292486222501,2.688292486222501,2.688292486222501
67,2015,0,0,0,0,0,0,0,0,0,1.256470588235294,2609568,2765373,2,1,30,593.937,409,505.335,835,CIUDAD BOLIVAR,LUCERO,227,97,76,5,71,0,158,318,153476,76374,77102,31.031510267719884,14.806697234475106,6.191618311171533,4.926808555153711,0.40517271410376776,4.621661092544311,31.014621178555604,14.790586150277568,6.320206416638432,4.951914305819802,0.32578383590919757,4.6261304699106045,41.63720637913426,20.49233482918731,12,24,12,46,36,10,24,12,12,12,12,12,12,10000,0.781881206182074,1.563762412364148,0.781881206182074,2.9972112903646173,2.345643618546222,0.6515676718183951,1.563762412364148,0.781881206182074,0.781881206182074,0.781881206182074,0.781881206182074,0.781881206182074,0.781881206182074
83,2015,0,0,0,0,0,0,0,0,0,2,24432,29572,1,1,11,979.914,372,999.300,8894,KENNEDY,LAS MARGARITAS,140,1,13,15,8,0,66,111,24130,11502,12628,73.2354242448217,57.927353460232695,0.6413229668881669,5.175636748807818,5.739069567359664,3.522830085649743,73.35267302113552,58.019063406547865,0.4144218814753418,5.387484459179444,6.216328222130128,3.315375051802735,96.50495565988524,52.264808362369344,12,22,5,37,29,0,15,8,5,11,11,10,8,10000,4.973062577704103,9.117281392457523,2.0721094073767095,15.33360961458765,12.018234562784913,0,6.216328222130128,3.315375051802735,2.0721094073767095,4.558640696228761,4.558640696228761,4.144218814753419,3.315375051802735
101,2015,1,1,0,0,2,1,0,0,11,3.8711111111111105,267970,273160,65,10,59,139.298,287,1.933.116,9603,TEUSAQUILLO,TEUSAQUILLO,631,3,17,25,26,0,281,421,25575,11819,13756,273.37096677434505,245.840383955868,1.2746260536847394,6.237250960719144,8.794099178320213,9.21003843326342,274.4868035190616,246.72531769305965,1.1730205278592376,6.64711632453568,9.775171065493646,10.166177908113392,356.20610880785176,204.2744984006979,12,24,12,46,31,10,21,12,12,12,12,12,12,10000,4.69208211143695,9.3841642228739,4.69208211143695,17.986314760508307,12.121212121212121,3.9100684261974585,8.211143695014663,4.69208211143695,4.69208211143695,4.69208211143695,4.69208211143695,4.69208211143695,4.69208211143695
54,2015,0,0,0,0,0,0,0,0,1,1.83,984621,1061115,21,8,28,378.78,372,591.317,8706,RAFAEL URIBE URIBE,MARRUECOS,137,30,17,21,58,0,68,195,106068,54423,51645,24.827365653782365,12.94146534964001,2.7880632463721926,1.7193907297451791,2.026801414553693,5.422608445027412,24.79541426254855,12.916242410529096,2.828374250480824,1.6027454086058,1.9798619753365765,5.468190217596259,35.830439336310015,13.166811888856618,12,24,12,48,36,10,24,12,12,12,12,12,12,10000,1.1313497001923294,2.2626994003846588,1.1313497001923294,4.5253988007693176,3.394049100576988,0.9427914168269412,2.2626994003846588,1.1313497001923294,1.1313497001923294,1.1313497001923294,1.1313497001923294,1.1313497001923294,1.1313497001923294
78,2015,0,0,0,0,0,0,0,0,0,1.956,79812,176088,0,0,25,979.914,372,999.300,8894,KENNEDY,TINTAL NORTE,53,1,12,20,16,0,30,72,23903,11416,12487,42.71810542894434,22.2425911892592,0.6464408966273011,4.8709198016127235,7.548922042567627,6.301084283697333,42.6724678910597,22.172949002217297,0.4183575283437226,5.020290340124671,8.367150566874452,6.693720453499561,63.06937631394534,24.02498598542484,12,24,7,40,29,0,19,12,10,12,12,11,9,10000,5.020290340124671,10.040580680249342,2.928502698406058,16.734301133748904,12.132368321967954,0,7.948793038530729,5.020290340124671,4.183575283437226,5.020290340124671,5.020290340124671,4.601932811780948,3.765217755093503
100,2015,1,1,0,0,2,1,0,0,5,3.59625,300195,309096,38,9,56,139.298,287,1.933.116,9603,TEUSAQUILLO,GALERIAS,508,3,33,17,25,0,240,346,33449,15280,18169,174.71777696737456,151.50285007066446,1.0104486393951737,9.116877496604396,4.855451596194527,7.073817943208669,175.19208347035786,151.873000687614,0.896887799336303,9.865765792699332,5.082364196239051,7.474064994469192,226.43979057591625,132.0931256535858,12,24,12,47,35,6,24,12,12,12,12,12,12,10000,3.587551197345212,7.175102394690424,3.587551197345212,14.05124218960208,10.463690992256868,1.793775598672606,7.175102394690424,3.587551197345212,3.587551197345212,3.587551197345212,3.587551197345212,3.587551197345212,3.587551197345212
34,2015,0,0,0,0,0,0,0,0,0,2.346363636363636,864012,1108236,26,12,30,404.35,373,706.208,8368,SAN CRISTOBAL,20 DE JULIO,321,14,31,40,45,0,170,281,79379,38440,40939,56.80697785250796,40.43497418456007,1.7681847870139706,3.9208806978404263,4.938831572502196,5.5967355588164285,56.816034467554395,40.43890701570944,1.763690648660225,3.905315007747641,5.039116139029215,5.669005656407865,73.1009365244537,41.52519602335181,12,24,12,47,36,1,24,12,12,12,12,12,12,10000,1.5117348417087644,3.0234696834175288,1.5117348417087644,5.920961463359327,4.535204525126293,0.12597790347573035,3.0234696834175288,1.5117348417087644,1.5117348417087644,1.5117348417087644,1.5117348417087644,1.5117348417087644,1.5117348417087644
106,2015,0,0,0,0,0,0,0,0,1,4.164,167560,168920,17,5,30,139.298,287,1.933.116,9603,TEUSAQUILLO,LA ESMERALDA,149,0,15,10,5,0,82,97,35069,15445,19624,51.04284478616737,42.47245193967115,0.2117613649027075,4.263143346435691,2.884782440028495,1.8200197642717384,51.04223103025464,42.48766717043543,0,4.2772819299096065,2.851521286606405,1.4257606433032024,62.80349627711233,41.78556869139829,12,22,12,38,30,2,20,12,10,12,12,12,12,10000,3.4218255439276852,6.27334683053409,3.4218255439276852,10.835780889104337,8.554563859819213,0.570304257321281,5.70304257321281,3.4218255439276852,2.851521286606405,3.4218255439276852,3.4218255439276852,3.4218255439276852,3.4218255439276852
91,2015,2,1,0,0,0,0,0,0,8,3.3285714285714287,96894,41153,42,7,37,96.241,318,896.890,8828,SANTA FE,SAGRADO CORAZON,362,0,12,1,7,0,172,210,8934,4452,4482,422.2452323005293,400.7759165779415,0.6224410111082154,10.081682093290848,1.7929237016702662,6.607231512210292,427.5800313409447,405.1936422655026,0,13.43183344526528,1.1193194537721065,7.835236176404746,471.6981132075472,383.7572512271308,12,24,10,45,33,3,19,12,10,12,12,12,12,10000,13.43183344526528,26.86366689053056,11.193194537721066,50.36937541974479,36.937541974479515,3.35795836131632,21.267069621670025,13.43183344526528,11.193194537721066,13.43183344526528,13.43183344526528,13.43183344526528,13.43183344526528
95,2015,0,0,0,0,0,0,0,0,6,2,260205,69723,19,3,15,96.241,318,896.890,8828,SANTA FE,LAS CRUCES,122,25,13,3,13,0,67,109,20209,10207,10002,86.86328993541355,60.247165172849904,10.439435845015725,5.978782514412774,1.7841937241631998,6.03625220023126,87.08991043594438,60.36914246127963,12.370725914196644,6.432777475382256,1.4844871097035974,6.432777475382256,106.78945821495051,66.98660267946411,23,34,17,73,49,12,28,15,14,13,22,13,13,10000,11.381067841060913,16.82418724330744,8.41209362165372,36.122519669454206,24.246622791825423,5.93794843881439,13.855213023900243,7.422435548517987,6.927606511950121,6.432777475382256,10.886238804493047,6.432777475382256,6.432777475382256
40,2015,0,0,0,0,0,0,0,0,2,3,1219392,1267944,21,8,62,250.715,355,1.116.511,9043,PUENTE ARANDA,CIUDAD MONTES,256,3,29,82,46,0,154,262,97657,46070,51587,42.6093863166763,26.226811384059673,0.3756206395956152,3.028457931527239,8.168281174425811,4.699225670129095,42.59807284680054,26.21419867495418,0.30719764072211925,2.969577193647153,8.39673551307126,4.710363824405829,56.869980464510526,29.852482214511408,12,24,12,42,36,5,24,12,12,12,12,12,12,10000,1.228790562888477,2.457581125776954,1.228790562888477,4.300766970109669,3.6863716886654307,0.5119960678701988,2.457581125776954,1.228790562888477,1.228790562888477,1.228790562888477,1.228790562888477,1.228790562888477,1.228790562888477
64,2015,0,0,0,0,0,0,0,0,0,1,5590,25895,0,0,7,593.937,409,505.335,835,CIUDAD BOLIVAR,MONTE BLANCO,9,9,3,1,1,0,9,14,4777,2414,2363,48.227581546602515,19.256670853371197,10.557619710146527,5.192320611817699,2.6012615992084496,3.339774135863424,48.14737282813481,18.840276324052752,18.840276324052752,6.280092108017584,2.0933640360058616,2.0933640360058616,57.9950289975145,38.08717731696995,12,20,9,36,28,2,16,12,10,12,12,10,6,10000,25.120368432070336,41.86728072011723,18.840276324052752,75.36110529621101,58.61419300816412,4.186728072011723,33.493824576093786,25.120368432070336,20.933640360058615,25.120368432070336,25.120368432070336,20.933640360058615,12.560184216035168
48,2015,0,0,0,0,0,0,0,0,1,2.7455555555555557,1310472,1325682,5,3,18,979.914,372,999.300,8894,KENNEDY,TIMIZA,290,12,45,62,100,0,142,367,142655,68402,74253,35.69445931123169,20.341882122645767,0.8722186995788079,3.1890757003015495,4.309936097149615,6.9215983883745755,35.680487890364866,20.328765202761907,0.8411902842522169,3.154463565945813,4.346149801969787,7.009919035435141,53.65340194731149,19.12380644553082,12,24,12,43,36,11,24,12,12,12,12,12,12,10000,0.8411902842522169,1.6823805685044337,0.8411902842522169,3.0142651852371105,2.523570852756651,0.7710910938978655,1.6823805685044337,0.8411902842522169,0.8411902842522169,0.8411902842522169,0.8411902842522169,0.8411902842522169,0.8411902842522169
98,2015,0,0,0,0,2,1,0,0,12,3.0542105263157895,1522242,1559634,99,19,81,230.066,336,1.462.840,9244,BARRIOS UNIDOS,LOS ALCAZARES,604,5,54,16,46,0,296,429,43116,21066,22050,167.80367079178305,139.829466982932,1.2251441649535046,11.646567668856369,3.658260868775965,10.006104304890552,168.15103441877727,140.0872066054365,1.1596623063363949,12.524352908433064,3.7109193802764633,10.668893218294834,203.64568499003133,134.2403628117914,12,24,12,48,36,7,24,12,12,12,12,12,12,10000,2.7831895352073475,5.566379070414695,2.7831895352073475,11.13275814082939,8.349568605622043,1.6235272288709528,5.566379070414695,2.7831895352073475,2.7831895352073475,2.7831895352073475,2.7831895352073475,2.7831895352073475,2.7831895352073475
28,2015,0,0,0,0,3,1,0,0,5,2.287857142857143,3797108,4228084,17,6,49,981.613,341,1.388.086,916,SUBA,EL RINCON,532,34,128,23,53,0,335,435,261019,125124,135895,29.51044735145897,20.388807309690165,1.3118940921987048,4.889812702906518,0.9190930293520015,2.0783474090338654,29.499768216106876,20.381658040219296,1.3025871679839398,4.903857573586597,0.8811619077538417,2.0305035265632,34.7655126114894,24.6513852606792,12,24,12,46,36,5,24,12,12,12,12,12,12,10000,0.4597366475237435,0.919473295047487,0.4597366475237435,1.7623238155076835,1.3792099425712303,0.19155693646822644,0.919473295047487,0.4597366475237435,0.4597366475237435,0.4597366475237435,0.4597366475237435,0.4597366475237435,0.4597366475237435
17,2015,0,0,0,0,1,1,0,0,2,4.285,226840,238870,6,2,32,981.613,341,1.388.086,916,SUBA,SAN JOSE DE BAVARIA,208,1,13,14,2,0,102,136,47809,22292,25517,49.78525104866069,43.49297253870505,0.3512455839612926,2.857513789517646,2.946939831105579,0.8162802230360184,49.78142190800896,43.50645275994059,0.20916563826894516,2.719153297496287,2.9283189357652324,0.4183312765378903,61.008433518751126,39.973351099267155,12,24,12,42,33,0,19,12,12,12,12,12,12,10000,2.509987659227342,5.019975318454684,2.509987659227342,8.784956807295698,6.902466062875191,0,3.974147127109958,2.509987659227342,2.509987659227342,2.509987659227342,2.509987659227342,2.509987659227342,2.509987659227342
24,2015,2,1,0,0,5,1,0,0,4,4.819999999999999,859833,845949,36,12,69,981.613,341,1.388.086,916,SUBA,NIZA,286,4,61,20,10,0,172,209,75777,34662,41115,50.2806844653628,37.74206468703032,0.6024479662208804,7.80682328546727,2.66745956977793,1.5224618628519315,50.27910843659686,37.74232286841654,0.5278646555023292,8.04993599641052,2.639323277511646,1.319661638755823,60.2965783855519,41.83388057886416,12,24,12,43,33,2,19,12,12,12,12,12,12,10000,1.5835939665069876,3.167187933013975,1.5835939665069876,5.674545046650039,4.354883407894215,0.2639323277511646,2.507357113636064,1.5835939665069876,1.5835939665069876,1.5835939665069876,1.5835939665069876,1.5835939665069876,1.5835939665069876
