codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index_eb,theft_to_people_index_eb,homicide_index_eb,sexual_index_eb,theft_to_vehicle_index_eb,theft_to_motorbike_index_eb,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
115.0,2020,3,3.0,1,2.0,1,0.0,0,0.0,0,1.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,4.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,17775.0,8377.0,9398.0,3.848937704809295,2.0954079571704165,0.2093687476303771,0.7567630575767804,0.5945366088171756,0.9998821775726608,3.375527426160337,2.250351617440225,0.0,0.5625879043600562,0.0,0.5625879043600562,7.1624686641995945,0.0
43.0,2020,3,0.0,0,0.0,0,2.0,1,1.0,1,1.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,14.0,2.0,8.0,30.0,15.0,0.0,21.0,48.0,72890.0,34580.0,38310.0,9.287328220027323,1.8986801848194705,0.2908636540298792,1.1218905526043104,3.6165581175370267,1.8112589315353211,9.466319110989163,1.9207024283166414,0.27438606118809167,1.0975442447523667,4.115790917821375,2.0578954589106875,13.880855986119144,5.48159749412686
25.0,2020,3,2.0,1,2.0,1,4.0,1,0.0,0,0.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,11.0,1.0,2.0,5.0,2.0,0.0,7.0,14.0,43555.0,19828.0,23727.0,4.917842919945205,2.418929167217287,0.2711609847548144,0.5592586259778628,1.1812844725889355,0.7903370534527198,4.821490070026403,2.5255424176328782,0.22959476523935254,0.4591895304787051,1.1479738261967627,0.4591895304787051,7.060722211014727,2.950225481518945
56.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,3.0,1.0,10.0,1.0,4.0,0.0,10.0,9.0,54467.0,26373.0,28094.0,3.656768755217304,0.6547049855688187,0.23651132997038463,1.8104938294914465,0.4257673387584957,0.9223020514158726,3.4883507444874877,0.5507922228138139,0.18359740760460463,1.8359740760460463,0.18359740760460463,0.7343896304184185,3.4125810487999093,3.559478892290169
26.0,2020,3,0.0,0,3.0,1,6.0,1,5.0,1,0.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,31.0,1.0,12.0,23.0,10.0,0.0,26.0,51.0,101318.0,48221.0,53097.0,7.539155584032754,2.981419162344448,0.15272211179907372,1.1984353017663638,2.1377198530709545,1.0484851500943277,7.599834185435954,3.059673503227462,0.098699145265402,1.184389743184824,2.2700803411042463,0.98699145265402,10.57630492938761,4.896698495206886
102.0,2020,3,1.0,1,2.0,1,3.0,1,0.0,0,2.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,41.0,8.0,40.0,23.0,16.0,0.0,30.0,98.0,39822.0,18926.0,20896.0,29.78420369842817,9.18667390632583,1.2748670418182237,9.162021403422216,4.512369310231525,2.78800844149138,32.143036512480535,10.295816382903922,2.0089397820300334,10.044698910150167,5.775701873336346,4.017879564060067,51.780619253936386,14.356814701378255
2.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5017.0,2430.0,2587.0,3.749057874175508,0.8734694605497347,0.5618826518359743,0.7208386455386313,0.963546618864428,1.0748817916426148,1.9932230416583616,0.0,1.9932230416583616,0.0,0.0,0.0,0.0,3.8654812524159254
116.0,2020,3,1.0,1,1.0,1,2.0,1,1.0,1,3.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,12.0,1.0,3.0,3.0,3.0,0.0,6.0,16.0,12159.0,5711.0,6448.0,15.125700518064082,7.193856797209926,0.46874638918479494,2.2043904339582774,1.798226546788696,1.5834351598968899,18.093593223126902,9.869232667160128,0.8224360555966773,2.467308166790032,2.467308166790032,2.467308166790032,28.016109262826127,9.305210918114144
81.0,2020,3,0.0,0,0.0,0,1.0,1,6.0,1,0.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,4.0,1.0,11.0,4.0,17.0,0.0,12.0,25.0,63281.0,30922.0,32359.0,5.854822862963272,0.7158936299898638,0.2143838265334201,1.7227174587369722,0.7587733255228603,2.204916888397285,5.846936679256017,0.6321012626222721,0.15802531565556802,1.738278472211248,0.6321012626222721,2.6864303661446565,8.084858676670333,3.708396427578108
52.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,0.0,2.0,14.0,4.0,4.0,0.0,14.0,10.0,19176.0,9534.0,9642.0,11.40042037051964,0.3790909200371818,0.6026838231916963,6.181572472610936,1.7228063764714792,1.5616140952910176,12.51564455569462,0.0,1.0429703796412182,7.300792657488527,2.0859407592824364,2.0859407592824364,10.488777008600797,14.519809168222361
33.0,2020,3,0.0,0,0.0,0,2.0,1,0.0,0,1.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,10.0,1.0,7.0,3.0,9.0,0.0,9.0,21.0,43834.0,21242.0,22592.0,6.772748061308854,2.2040311071478333,0.27014905524521615,1.5885283510931103,0.8388757936966303,1.7137068122707861,6.8440023725874894,2.28133412419583,0.228133412419583,1.5969338869370808,0.6844002372587489,2.0532007117762467,9.886074757555786,3.98371104815864
19.0,2020,3,2.0,1,6.0,1,8.0,1,2.0,1,1.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,15.0,0.0,4.0,14.0,3.0,1.0,11.0,24.0,100375.0,46114.0,54261.0,3.6771390919629976,1.501512551334205,0.07765924175177231,0.44706131586463044,1.3786684090089958,0.5261136009795012,3.5865504358655045,1.4943960149439601,0.0,0.398505603985056,1.3947696139476962,0.29887920298879206,5.2044932124734355,2.027238716573598
41.0,2020,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,9.0,0.0,4.0,29.0,11.0,0.0,15.0,38.0,58670.0,27784.0,30886.0,8.841211262230201,1.5421353127187194,0.11380711582928298,0.7417806476452282,4.174817459282703,1.6537049820673113,9.033577637634226,1.534003749786944,0.0,0.6817794443497529,4.942900971535709,1.8748934719618204,13.67693636625396,4.856569319432753
37.0,2020,3,0.0,0,1.0,1,1.0,1,0.0,0,0.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,10.0,1.0,7.0,10.0,8.0,0.0,13.0,23.0,44480.0,20483.0,23997.0,7.9213967537965315,2.1757362047898563,0.2678347623785079,1.5676166679052943,1.9961582937906,1.5679764585524643,8.093525179856115,2.248201438848921,0.2248201438848921,1.5737410071942444,2.248201438848921,1.7985611510791368,11.228823902748621,5.417343834645997
107.0,2020,3,1.0,1,1.0,1,3.0,1,1.0,1,0.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,3.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,26931.0,12057.0,14874.0,2.7076178665862067,1.204821456893559,0.17623684215163127,0.5369614885711392,0.701824148448725,0.8438345476778103,2.227915784783335,1.1139578923916675,0.0,0.3713192974638892,0.3713192974638892,0.3713192974638892,2.488181139586962,2.016942315449778
73.0,2020,3,1.0,1,0.0,0,4.0,1,2.0,1,1.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,24.0,3.0,22.0,26.0,18.0,0.0,32.0,61.0,167992.0,79269.0,88723.0,5.546198448353371,1.4351970088429133,0.20207564050639878,1.314874035029596,1.524576651343555,1.0990202620560283,5.5359779037097,1.428639459021858,0.17857993237773226,1.3095861707700367,1.5476927472736797,1.0714795942663937,7.69531594948845,3.6067310618441666
31.0,2020,3,0.0,0,1.0,1,2.0,1,0.0,0,3.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,18.0,1.0,4.0,7.0,9.0,0.0,5.0,34.0,67651.0,31657.0,35994.0,5.776809083003598,2.5783154434485662,0.2048802107608506,0.6495657255225784,1.0795378014733477,1.3030378314655573,5.764881524293802,2.6607145496740623,0.14781747498189235,0.5912698999275694,1.0347223248732464,1.3303572748370311,10.74012066841457,1.3891204089570484
58.0,2020,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,6.0,1.0,21.0,5.0,8.0,0.0,25.0,16.0,95714.0,46919.0,48795.0,4.35081904419249,0.6842004131850813,0.1594801734403735,2.16263998679059,0.6274564894956696,0.9376633688787254,4.283594876402616,0.6268675428881877,0.10447792381469795,2.194036400108657,0.5223896190734898,0.8358233905175836,3.4101323557620584,5.123475765959627
13.0,2020,3,3.0,1,1.0,1,8.0,1,3.0,1,2.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,22.0,2.0,8.0,9.0,3.0,0.0,18.0,26.0,128724.0,57206.0,71518.0,3.4944062848110202,1.7053827356081617,0.1891419270060411,0.6520340798345096,0.761155079760276,0.4331636455322233,3.418165998570585,1.7090829992852925,0.1553711817532084,0.6214847270128336,0.699170317889438,0.23305677262981264,4.544977799531518,2.5168489051707263
63.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,30.0,13.0,17.0,10.96595815064778,3.3190561508520404,0.32937790823437946,3.6618268622403516,1.2722006273360478,1.243626817279622,666.6666666666666,333.3333333333333,0.0,333.3333333333333,0.0,0.0,0.0,1176.4705882352941
87.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,4.0,0.0,19.0,0.0,6.0,0.0,17.0,12.0,110561.0,51998.0,58563.0,2.7387243362695863,0.4251108749933259,0.07206844097330772,1.7101248670873537,0.1570663795870951,0.6992790487945995,2.622986405694594,0.3617912283716681,0.0,1.7185083347654238,0.0,0.5426868425575022,2.307781068502635,2.902856752557075
77.0,2020,3,1.0,1,0.0,0,0.0,0,0.0,0,0.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,5.0,0.0,9.0,2.0,12.0,0.0,11.0,17.0,61591.0,28838.0,32753.0,4.632536456938863,0.8821351681237353,0.11021401127082026,1.4645171771197698,0.5160940597295071,1.7090962531392289,4.546118751116235,0.8118069198421848,0.0,1.4612524557159323,0.3247227679368739,1.9483366076212434,5.894999653235314,3.3584709797575796
39.0,2020,3,1.0,1,2.0,1,5.0,1,0.0,0,1.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,28.0,7.0,22.0,17.0,15.0,0.0,29.0,60.0,91627.0,44208.0,47419.0,9.559196319993891,2.97006080466734,0.6543745110002269,2.3584288100845345,1.7711518481344808,1.5361567815383597,9.71329411636308,3.0558678118895086,0.7639669529723772,2.4010389950560427,1.8553483143614875,1.6370720420836653,13.572204125950053,6.1156920221852
108.0,2020,3,0.0,0,0.0,0,1.0,1,1.0,1,2.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,15.0,1.0,11.0,3.0,2.0,0.0,16.0,16.0,6407.0,3194.0,3213.0,33.1878692740807,13.02206901415461,0.5409635131284237,10.630169331214857,2.269553720170667,1.5600476515079902,49.94537224910255,23.411893241766816,1.5607928827844546,17.168721710628997,4.682378648353364,3.121585765568909,50.093926111458984,49.79769685652039
61.0,2020,3,0.0,0,0.0,0,0.0,0,5.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,0.0,0.0,13.0,6.0,6.0,0.0,10.0,15.0,25997.0,12622.0,13375.0,9.137400925300042,0.2978720257646461,0.17912845557500368,4.476266882066016,1.9214023880582298,1.7235345311216381,9.616494210870485,0.0,0.0,5.000576989652653,2.3079586106089165,2.3079586106089165,11.884012042465537,7.4766355140186915
1.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2574.0,1275.0,1299.0,5.153740193820347,2.315548259208429,0.3043663748529838,0.9665653038891904,1.0935107377677948,1.1514163143634015,3.885003885003885,3.885003885003885,0.0,0.0,0.0,0.0,7.8431372549019605,0.0
46.0,2020,3,0.0,0,0.0,0,4.0,1,1.0,1,0.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,20.0,1.0,18.0,32.0,22.0,0.0,33.0,60.0,143736.0,68336.0,75400.0,6.45713083966263,1.4005132647639673,0.11563281437818854,1.2602222758042523,2.133464295946257,1.4788965563178764,6.47019535815662,1.3914398619691657,0.06957199309845828,1.252295875772249,2.226303779150665,1.5305838481660823,8.78014516506673,4.376657824933687
85.0,2020,3,1.0,1,1.0,1,3.0,1,2.0,1,0.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,40.0,12.0,52.0,20.0,62.0,0.0,62.0,124.0,235571.0,113527.0,122044.0,7.8641665363938085,1.6962073970482714,0.48854545372967484,2.19403384245199,0.8753398882902679,2.467217327120294,7.8957087247581415,1.6980018762920732,0.509400562887622,2.2074024391796954,0.8490009381460366,2.6319029082527137,10.922511825380747,5.08013503326669
60.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,2.0,0.0,10.0,0.0,0.0,0.0,4.0,8.0,982.0,507.0,475.0,29.13864049129484,4.321708633443117,0.3195512904680039,19.181315690582284,1.1988885409771586,1.2074413732345826,122.19959266802444,20.36659877800407,0.0,101.83299389002038,0.0,0.0,157.79092702169626,84.21052631578947
30.0,2020,3,1.0,1,4.0,1,7.0,1,2.0,1,2.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,31.0,0.0,11.0,13.0,11.0,0.0,26.0,40.0,128700.0,61151.0,67549.0,5.153584624566037,2.3746321794976932,0.06387909373452136,0.8772203493721024,1.0386006528160052,0.9318681539413883,5.128205128205129,2.4087024087024087,0.0,0.8547008547008547,1.0101010101010102,0.8547008547008547,6.541184935651093,3.849057721061748
72.0,2020,3,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,14.0,0.0,6.0,11.0,13.0,0.0,8.0,36.0,83848.0,38193.0,45655.0,5.280569835889898,1.6667015513181045,0.08884166523856123,0.7567449040992803,1.306075407345401,1.4665087077564924,5.247590878732946,1.6696880068695736,0.0,0.7155805743726743,1.3118977196832364,1.550424577807461,9.4258110124892,1.7522724783703865
57.0,2020,3,0.0,0,2.0,1,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,17.0,2.0,22.0,8.0,14.0,0.0,29.0,34.0,127216.0,62013.0,65203.0,4.983169187900903,1.3489296273154028,0.1909455107859853,1.7216405882304402,0.6991451760850648,1.129303842427201,4.952207269525846,1.336309898126022,0.1572129291912967,1.7293422211042637,0.6288517167651868,1.100490504339077,5.482721364875107,4.447648114350566
23.0,2020,3,0.0,0,0.0,0,5.0,1,24.0,1,0.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,5.0,0.0,1.0,1.0,4.0,0.0,4.0,7.0,57665.0,26781.0,30884.0,2.1684971504138546,0.9366703037442712,0.11509814445930121,0.2718855541118697,0.4071670212181186,0.8893101819535201,1.9075695829359232,0.8670770831526923,0.0,0.17341541663053847,0.17341541663053847,0.6936616665221539,2.613793360964863,1.2951690195570522
88.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,6.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,7.0,0.0,5.0,1.0,1.0,0.0,8.0,6.0,38690.0,17433.0,21257.0,3.83719812818922,1.7849339653577483,0.14646914086565282,1.3152400597374292,0.549638745444738,0.7029408037997652,3.61850607392091,1.809253036960455,0.0,1.2923235978288963,0.25846471956577927,0.25846471956577927,3.4417484081913616,3.7634661523262927
9.0,2020,3,0.0,0,2.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,6.0,7.0,19.0,4.0,4.0,0.0,22.0,18.0,125093.0,59368.0,65725.0,3.282751300303524,0.5306783909760722,0.5140133305639824,1.518495673592775,0.4252678476402207,0.506956003903084,3.1976209699983213,0.4796431454997482,0.5595836697497062,1.5188699607492024,0.31976209699983216,0.31976209699983216,3.031936396712033,3.3472803347280338
109.0,2020,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,12.0,0.0,2.0,1.0,1.0,0.0,9.0,7.0,23397.0,10426.0,12971.0,6.71476866807759,4.428726574774471,0.1877015552392395,0.9620354208171286,0.7655259525847283,0.8979234839711606,6.83848356626918,5.128862674701885,0.0,0.8548104457836475,0.42740522289182376,0.42740522289182376,6.713984270093995,6.938555238609205
49.0,2020,3,0.0,0,1.0,1,0.0,0,0.0,0,0.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,8.0,1.0,8.0,3.0,10.0,0.0,13.0,17.0,36178.0,17354.0,18824.0,8.065036294627625,2.1296361876723737,0.30096984512713615,2.132101615579031,0.9630617386999993,2.054137002248998,8.292332356680856,2.2112886284482283,0.27641107855602853,2.2112886284482283,0.8292332356680855,2.7641107855602853,9.796012446698168,6.906077348066298
14.0,2020,3,1.0,1,0.0,0,1.0,1,0.0,0,2.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,11.0,0.0,2.0,4.0,4.0,0.0,12.0,9.0,41354.0,19655.0,21699.0,5.156785544235775,2.531741065396722,0.14107092867060858,0.5860490732531056,1.0512141889017612,1.0877702052375888,5.078106108236205,2.6599603424094407,0.0,0.4836291531653528,0.9672583063307056,0.9672583063307056,4.578987534978377,5.530208765380893
32.0,2020,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,7.0,3.0,19.0,5.0,12.0,0.0,23.0,23.0,102691.0,49503.0,53188.0,4.535035408983656,0.7323555566361182,0.3008320855016811,1.8355745238870487,0.590428736880717,1.1865553562630788,4.479457790848273,0.6816566203464763,0.2921385515770613,1.8502108266547215,0.48689758596176874,1.1685542063082452,4.646183059612549,4.324283673008949
92.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,3.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,6.0,0.0,11.0,0.0,0.0,0.0,12.0,5.0,12322.0,6030.0,6292.0,11.900686645422443,3.8257227773154923,0.23576612838913236,6.9128073182260765,0.7109033512745431,0.8966638532502886,13.79646161337445,4.8693393929556885,0.0,8.927122220418763,0.0,0.0,8.291873963515755,19.071837253655435
11.0,2020,3,1.0,1,1.0,1,5.0,1,4.0,1,0.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,3.0,1.0,10.0,4.0,5.0,0.0,14.0,9.0,69775.0,33172.0,36603.0,3.440036055527105,0.5221624697839095,0.20055893539030592,1.4378172392341004,0.7010159058242283,0.8817293024029855,3.2963095664636333,0.42995342171264783,0.14331780723754925,1.4331780723754928,0.573271228950197,0.7165890361877464,2.7131315567345955,3.8248231019315355
36.0,2020,3,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,10.0,0.0,7.0,5.0,8.0,0.0,13.0,17.0,48165.0,22814.0,25351.0,6.209861076112665,2.0272765485706747,0.12892277894845566,1.4581220266064863,1.0957987202983561,1.4956624883453133,6.2285892245406425,2.0761964081802136,0.0,1.4533374857261496,1.0380982040901068,1.6609571265441712,7.451564828614009,5.12800284012465
53.0,2020,3,0.0,0,1.0,1,1.0,1,0.0,0,0.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,6.0,2.0,3.0,2.0,6.0,0.0,7.0,12.0,46703.0,22454.0,24249.0,4.217312599075492,1.3224061209318883,0.38897964579847055,0.7198857404274349,0.6395428444674864,1.2685658601595355,4.068261139541358,1.2847140440656917,0.4282380146885639,0.6423570220328458,0.4282380146885639,1.2847140440656917,5.344259374721653,2.886716978019712
50.0,2020,3,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,10.0,4.0,18.0,6.0,9.0,0.0,22.0,25.0,95816.0,46487.0,49329.0,4.94780024047509,1.076997174622086,0.39604934827910504,1.8616636889133868,0.7166852186897107,1.015312649633025,4.9052350338148125,1.0436670284712366,0.4174668113884946,1.8786006512482258,0.626200217082742,0.9393003256241129,5.377847570288467,4.459851203146222
110.0,2020,3,3.0,1,1.0,1,0.0,0,0.0,0,1.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,7.0,1.0,5.0,4.0,2.0,0.0,5.0,14.0,44709.0,21075.0,23634.0,4.3901472447752665,1.5723979523714233,0.26702386125961103,1.154668388990047,0.9926750389283766,0.778406342065066,4.2497036390883265,1.565680288085173,0.22366861258359616,1.1183430629179807,0.8946744503343846,0.4473372251671923,6.6429418742586,2.1155961750021155
10.0,2020,3,0.0,0,1.0,1,1.0,1,19.0,1,0.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,13.0,0.0,4.0,1.0,1.0,0.0,7.0,12.0,34511.0,15833.0,18678.0,5.55431433518688,3.456738053094262,0.15582280096145656,1.2000685864387273,0.5955323340522004,0.7472834658252941,5.505491002868651,3.766914896699603,0.0,1.1590507374460317,0.2897626843615079,0.2897626843615079,7.579106928566917,3.747724595781133
42.0,2020,3,0.0,0,2.0,1,1.0,1,6.0,1,0.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,19.0,5.0,24.0,17.0,18.0,0.0,30.0,53.0,137756.0,67031.0,70725.0,6.023924334785111,1.389197289154555,0.35686182552200113,1.734664313371222,1.2381804136929846,1.2950760199782096,6.025145910159994,1.3792502685908419,0.36296059699759,1.7422108655884316,1.2340660297918058,1.3066581491913238,7.906789395951127,4.241781548250265
103.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1325.0,693.0,632.0,6.374885455258259,2.719184551327839,0.3161529723028232,1.1705759215341616,1.1745030615422825,1.194914638494939,7.547169811320754,7.547169811320754,0.0,0.0,0.0,0.0,0.0,15.822784810126581
21.0,2020,3,1.0,1,0.0,0,6.0,1,0.0,0,1.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,5.0,0.0,3.0,7.0,4.0,0.0,7.0,12.0,28891.0,12886.0,16005.0,6.5049176960827015,1.7126809261373324,0.1704623561508475,1.1028382761000814,2.0213244016531338,1.3113796980080246,6.576442490741061,1.7306427607213317,0.0,1.0383856564327991,2.4228998650098648,1.3845142085770656,9.312432096849294,4.373633239612621
55.0,2020,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,6.0,3.0,10.0,6.0,11.0,0.0,11.0,25.0,74601.0,36055.0,38546.0,4.8837316095000896,0.8637791612673497,0.3809083683917054,1.350197638012165,0.8853628436734007,1.4059543860372095,4.825672578115575,0.8042787630192625,0.40213938150963124,1.340464605032104,0.8042787630192625,1.4745110655353146,6.9338510608792125,2.853733201888652
113.0,2020,3,0.0,0,0.0,0,3.0,1,0.0,0,2.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,13.0,0.0,1.0,5.0,7.0,0.0,9.0,17.0,40752.0,19017.0,21735.0,6.34484832002669,2.99370949082901,0.14225570338251267,0.3732957974815082,1.2401070852484808,1.510662748041129,6.380054966627405,3.1900274833137026,0.0,0.24538672948566942,1.226933647428347,1.717707106399686,8.939370037335015,4.140786749482402
