zat,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,codigo_upz,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localida,gasto_promedio_mensual_2007_loca,icv_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial
230,2011,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,4
231,2019,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3.03,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",5,1,5
231,2011,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3.03,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",5,1,5
231,2023,2,1,0,0,0,0,0,0,2,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3.03,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",5,1,5
231,2015,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3.03,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",5,1,5
232,2019,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",6,1,3
232,2023,0,0,0,0,0,0,0,0,4,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",6,1,3
232,2015,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",6,1,3
232,2011,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",6,1,3
233,2019,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",7,1,2
233,2015,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",7,1,2
233,2023,0,0,0,0,0,0,0,0,6,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",7,1,2
233,2011,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",7,1,2
234,2011,0,0,0,0,0,0,0,0,2,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",5,1,6
234,2019,0,0,0,0,0,0,0,0,4,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",5,1,6
234,2023,0,0,0,0,0,0,0,0,11,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",5,1,6
234,2015,0,0,0,0,0,0,0,0,4,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",5,1,6
235,2011,0,0,0,0,0,0,0,0,3,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,5
235,2019,0,0,2,1,0,0,0,0,4,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,5
235,2023,0,0,2,1,0,0,0,0,8,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,5
235,2015,0,0,0,0,0,0,0,0,4,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,5
236,2015,0,0,0,0,0,0,0,0,2,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,1
236,2011,0,0,0,0,0,0,0,0,1,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,1
236,2019,0,0,0,0,0,0,0,0,2,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,1
236,2023,0,0,0,0,0,0,0,0,4,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,1
237,2015,0,0,0,0,0,0,0,0,2,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,3
237,2011,0,0,0,0,0,0,0,0,2,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,3
237,2023,0,0,0,0,0,0,0,0,5,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,3
237,2019,0,0,0,0,0,0,0,0,3,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,3
238,2011,0,0,0,0,0,0,0,0,2,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,1
238,2023,0,0,0,0,0,0,0,0,8,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,1
238,2019,0,0,0,0,0,0,0,0,4,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,1
238,2015,0,0,0,0,0,0,0,0,3,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",3,1,1
239,2015,0,0,0,0,2,1,0,0,5,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,5
239,2023,0,0,0,0,2,1,0,0,10,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,5
239,2011,0,0,0,0,0,0,0,0,4,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,5
239,2019,0,0,0,0,2,1,0,0,6,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,5
240,2023,0,0,0,0,0,0,0,0,8,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,5
240,2019,0,0,0,0,0,0,0,0,4,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,5
240,2015,0,0,0,0,0,0,0,0,4,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,5
240,2011,0,0,0,0,0,0,0,0,3,98,LOS ALCAZARES,12,BARRIOS UNIDOS,3,80118,414.026.997.622,82086,198.262.433.299,223.073,230.06599,"3,36",1.462.840,"92,44",4,1,5
241,2011,1,1,0,0,0,0,0,0,2,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",6,1,4
241,2015,2,1,0,0,0,0,0,0,3,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",6,1,4
241,2019,2,1,0,0,0,0,0,0,3,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",6,1,4
241,2023,5,1,0,0,0,0,0,0,7,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",6,1,4
242,2011,0,0,0,0,0,0,0,0,2,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,5
242,2023,1,1,0,0,1,1,0,0,8,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,5
242,2015,0,0,0,0,0,0,0,0,4,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,5
242,2019,1,1,0,0,1,1,0,0,3,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,5
243,2023,0,0,0,0,0,0,0,0,7,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
243,2015,0,0,0,0,0,0,0,0,3,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
243,2019,0,0,0,0,0,0,0,0,3,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
243,2011,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
244,2011,0,0,0,0,0,0,0,0,2,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,3
244,2023,0,0,0,0,0,0,0,0,3,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,3
244,2019,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,3
244,2015,0,0,0,0,0,0,0,0,2,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,3
245,2019,0,0,0,0,0,0,0,0,4,88,EL REFUGIO,2,CHAPINERO,5.6999998,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",2,1,2
245,2011,0,0,0,0,0,0,0,0,3,88,EL REFUGIO,2,CHAPINERO,5.6999998,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",2,1,2
245,2023,1,1,0,0,0,0,0,0,9,88,EL REFUGIO,2,CHAPINERO,5.6999998,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",2,1,2
245,2015,0,0,0,0,0,0,0,0,4,88,EL REFUGIO,2,CHAPINERO,5.6999998,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",2,1,2
246,2015,1,1,0,0,0,0,0,0,3,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,1
246,2019,0,0,0,0,0,0,0,0,4,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,1
246,2023,1,1,0,0,0,0,0,0,9,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,1
246,2011,1,1,0,0,0,0,0,0,2,97,CHICO LAGO,2,CHAPINERO,5,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,1
247,2019,0,0,0,0,0,0,1,1,4,97,CHICO LAGO,2,CHAPINERO,3.8599999,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",5,1,6
247,2011,0,0,0,0,0,0,0,0,3,97,CHICO LAGO,2,CHAPINERO,3.8599999,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",5,1,6
247,2015,0,0,0,0,0,0,0,0,5,97,CHICO LAGO,2,CHAPINERO,3.8599999,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",5,1,6
247,2023,0,0,0,0,0,0,0,0,11,97,CHICO LAGO,2,CHAPINERO,3.8599999,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",5,1,6
248,2023,0,0,0,0,0,0,0,0,5,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,3
248,2011,0,0,0,0,0,0,0,0,2,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,3
248,2019,0,0,0,0,0,0,0,0,2,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,3
248,2015,0,0,0,0,0,0,0,0,3,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,3
249,2019,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,0
249,2011,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,0
249,2015,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,0
249,2023,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,0
250,2023,0,0,0,0,0,0,0,0,2,90,PARDO RUBIO,2,CHAPINERO,4.9200001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
250,2019,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,4.9200001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
250,2011,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,4.9200001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
250,2015,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,4.9200001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
251,2023,0,0,0,0,0,0,0,0,7,90,PARDO RUBIO,2,CHAPINERO,2.79,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",3,1,7
251,2019,0,0,0,0,0,0,0,0,3,90,PARDO RUBIO,2,CHAPINERO,2.79,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",3,1,7
251,2011,0,0,0,0,0,0,0,0,2,90,PARDO RUBIO,2,CHAPINERO,2.79,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",3,1,7
251,2015,0,0,0,0,0,0,0,0,3,90,PARDO RUBIO,2,CHAPINERO,2.79,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",3,1,7
252,2019,0,0,0,0,1,1,0,0,3,90,PARDO RUBIO,2,CHAPINERO,4.4000001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,2
252,2011,0,0,0,0,0,0,0,0,2,90,PARDO RUBIO,2,CHAPINERO,4.4000001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,2
252,2015,0,0,0,0,0,0,0,0,3,90,PARDO RUBIO,2,CHAPINERO,4.4000001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,2
252,2023,0,0,0,0,1,1,0,0,8,90,PARDO RUBIO,2,CHAPINERO,4.4000001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,2
253,2019,0,0,0,0,0,0,0,0,3,88,EL REFUGIO,2,CHAPINERO,5.5500002,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",1,1,3
253,2011,0,0,0,0,0,0,0,0,2,88,EL REFUGIO,2,CHAPINERO,5.5500002,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",1,1,3
253,2015,0,0,0,0,0,0,0,0,3,88,EL REFUGIO,2,CHAPINERO,5.5500002,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",1,1,3
253,2023,0,0,0,0,0,0,0,0,5,88,EL REFUGIO,2,CHAPINERO,5.5500002,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",1,1,3
254,2015,0,0,0,0,0,0,0,0,4,97,CHICO LAGO,2,CHAPINERO,4,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,8
254,2019,0,0,0,0,0,0,0,0,4,97,CHICO LAGO,2,CHAPINERO,4,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,8
254,2011,0,0,0,0,0,0,0,0,3,97,CHICO LAGO,2,CHAPINERO,4,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,8
254,2023,0,0,0,0,0,0,0,0,7,97,CHICO LAGO,2,CHAPINERO,4,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",4,1,8
255,2023,1,1,0,0,1,1,0,0,8,99,CHAPINERO,2,CHAPINERO,3.46,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,14
255,2019,1,1,0,0,1,1,0,0,5,99,CHAPINERO,2,CHAPINERO,3.46,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,14
255,2011,1,1,0,0,0,0,0,0,3,99,CHAPINERO,2,CHAPINERO,3.46,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,14
255,2015,1,1,0,0,0,0,0,0,4,99,CHAPINERO,2,CHAPINERO,3.46,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,14
256,2011,0,0,0,0,0,0,0,0,1,97,CHICO LAGO,2,CHAPINERO,5.4400001,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",3,1,5
256,2023,0,0,0,0,0,0,0,0,8,97,CHICO LAGO,2,CHAPINERO,5.4400001,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",3,1,5
256,2015,0,0,0,0,0,0,0,0,4,97,CHICO LAGO,2,CHAPINERO,5.4400001,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",3,1,5
256,2019,0,0,0,0,0,0,0,0,4,97,CHICO LAGO,2,CHAPINERO,5.4400001,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",3,1,5
257,2023,0,0,0,0,0,0,0,0,6,97,CHICO LAGO,2,CHAPINERO,6,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",2,1,5
257,2011,0,0,0,0,0,0,0,0,1,97,CHICO LAGO,2,CHAPINERO,6,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",2,1,5
257,2015,0,0,0,0,0,0,0,0,3,97,CHICO LAGO,2,CHAPINERO,6,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",2,1,5
257,2019,0,0,0,0,0,0,0,0,4,97,CHICO LAGO,2,CHAPINERO,6,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",2,1,5
258,2015,1,1,0,0,1,1,0,0,1,97,CHICO LAGO,2,CHAPINERO,6,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",1,1,10
258,2011,0,0,0,0,0,0,0,0,1,97,CHICO LAGO,2,CHAPINERO,6,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",1,1,10
258,2023,1,1,0,0,2,1,0,0,7,97,CHICO LAGO,2,CHAPINERO,6,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",1,1,10
258,2019,1,1,0,0,1,1,0,0,4,97,CHICO LAGO,2,CHAPINERO,6,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",1,1,10
259,2023,5,1,0,0,1,1,0,0,4,97,CHICO LAGO,2,CHAPINERO,5.9200001,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",0,0,8
259,2011,0,0,0,0,0,0,0,0,1,97,CHICO LAGO,2,CHAPINERO,5.9200001,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",0,0,8
259,2015,0,0,0,0,1,1,0,0,1,97,CHICO LAGO,2,CHAPINERO,5.9200001,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",0,0,8
259,2019,3,1,0,0,1,1,0,0,1,97,CHICO LAGO,2,CHAPINERO,5.9200001,5899,422.447.428.769,26291,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",0,0,8
260,2019,0,0,0,0,0,0,0,0,4,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
260,2023,0,0,0,0,0,0,0,0,7,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
260,2015,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
260,2011,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
261,2023,0,0,0,0,0,0,0,0,8,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,10
261,2011,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,10
261,2019,0,0,0,0,0,0,0,0,5,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,10
261,2015,0,0,0,0,0,0,0,0,2,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,10
262,2011,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
262,2019,0,0,0,0,0,0,0,0,3,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
262,2023,0,0,0,0,0,0,0,0,4,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
262,2015,0,0,0,0,0,0,0,0,3,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
263,2023,0,0,0,0,0,0,0,0,6,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
263,2015,0,0,0,0,0,0,0,0,4,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
263,2019,0,0,0,0,0,0,0,0,4,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
263,2011,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,5
264,2011,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,9
264,2023,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,9
