ZAT,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,codigo_upz,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO
680.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54.0,MARRUECOS,18.0,RAFAEL URIBE URIBE,1.29,89511.0,362.888.498.604,96465.0,265.825.454.295,378.164,378.78,"3,72",591.317,"87,06",2.0,1,4.0,1.0,0.0,0.0,1.0
614.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,39.0,QUIROGA,18.0,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",4.0,1,5.0,9.0,0.0,6.0,3.0
613.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,39.0,QUIROGA,18.0,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",3.0,1,5.0,7.0,0.0,4.0,3.0
612.0,2021,1.0,1,0.0,0,0.0,0,0.0,0,0.0,39.0,QUIROGA,18.0,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",3.0,1,5.0,3.0,0.0,1.0,2.0
611.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,53.0,MARCO FIDEL SUAREZ,18.0,RAFAEL URIBE URIBE,2.05,68560.0,184.536.569.132,65877.0,35.698.615.353,378.164,378.78,"3,72",591.317,"87,06",4.0,1,3.0,11.0,0.0,1.0,10.0
585.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,39.0,QUIROGA,18.0,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",3.0,1,2.0,3.0,0.0,1.0,2.0
982.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,39.0,QUIROGA,18.0,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",3.0,1,3.0,3.0,0.0,3.0,0.0
591.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,2.0,36.0,SAN JOSE,18.0,RAFAEL URIBE URIBE,3.0,50085.0,207.947.107.119,49050.0,235.877.289.564,378.164,378.78,"3,72",591.317,"87,06",4.0,1,3.0,10.0,0.0,3.0,7.0
590.0,2021,1.0,1,0.0,0,0.0,0,0.0,0,3.0,36.0,SAN JOSE,18.0,RAFAEL URIBE URIBE,3.0,50085.0,207.947.107.119,49050.0,235.877.289.564,378.164,378.78,"3,72",591.317,"87,06",5.0,1,5.0,11.0,0.0,4.0,7.0
592.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,2.0,36.0,SAN JOSE,18.0,RAFAEL URIBE URIBE,3.0,50085.0,207.947.107.119,49050.0,235.877.289.564,378.164,378.78,"3,72",591.317,"87,06",6.0,1,6.0,17.0,0.0,6.0,11.0
615.0,2021,0.0,0,1.0,1,1.0,1,0.0,0,0.0,39.0,QUIROGA,18.0,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",2.0,1,4.0,10.0,0.0,3.0,7.0
616.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42.0,VENECIA,6.0,TUNJUELITO,2.0,136190.0,659.377.024.137,144420.0,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",0.0,0,4.0,5.0,0.0,1.0,4.0
576.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42.0,VENECIA,6.0,TUNJUELITO,2.0,136190.0,659.377.024.137,144420.0,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",2.0,1,3.0,9.0,0.0,2.0,7.0
617.0,2021,0.0,0,0.0,0,0.0,0,7.0,1,0.0,42.0,VENECIA,6.0,TUNJUELITO,2.0,136190.0,659.377.024.137,144420.0,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",0.0,0,2.0,7.0,0.0,4.0,3.0
574.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42.0,VENECIA,6.0,TUNJUELITO,3.0,136190.0,659.377.024.137,144420.0,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",3.0,1,3.0,6.0,0.0,2.0,4.0
584.0,2021,0.0,0,1.0,1,2.0,1,0.0,0,1.0,39.0,QUIROGA,18.0,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",4.0,1,5.0,7.0,0.0,4.0,3.0
581.0,2021,0.0,0,1.0,1,0.0,0,0.0,0,0.0,38.0,RESTREPO,15.0,ANTONIO NARIÑO,3.0,83087.0,354.715.513.318,77022.0,217.137.387.873,116.828,119.565,"3,92",1.095.184,"90,79",3.0,1,3.0,3.0,0.0,0.0,3.0
582.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,0.0,38.0,RESTREPO,15.0,ANTONIO NARIÑO,3.0,83087.0,354.715.513.318,77022.0,217.137.387.873,116.828,119.565,"3,92",1.095.184,"90,79",2.0,1,5.0,4.0,0.0,1.0,3.0
504.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,0.0,38.0,RESTREPO,15.0,ANTONIO NARIÑO,3.0,83087.0,354.715.513.318,77022.0,217.137.387.873,116.828,119.565,"3,92",1.095.184,"90,79",2.0,1,5.0,6.0,0.0,4.0,2.0
593.0,2021,0.0,0,1.0,1,1.0,1,0.0,0,2.0,34.0,20 DE JULIO,4.0,SAN CRISTOBAL,3.0,72001.0,262.535.666.687,92353.0,351.773.155.874,407.552,404.35,"3,73",706.208,"83,68",4.0,1,6.0,18.0,0.0,11.0,7.0
505.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,38.0,RESTREPO,15.0,ANTONIO NARIÑO,3.0,83087.0,354.715.513.318,77022.0,217.137.387.873,116.828,119.565,"3,92",1.095.184,"90,79",3.0,1,6.0,4.0,0.0,3.0,1.0
986.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,38.0,RESTREPO,15.0,ANTONIO NARIÑO,3.0,83087.0,354.715.513.318,77022.0,217.137.387.873,116.828,119.565,"3,92",1.095.184,"90,79",2.0,1,4.0,3.0,0.0,0.0,3.0
583.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,39.0,QUIROGA,18.0,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",4.0,1,3.0,3.0,0.0,2.0,1.0
694.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51.0,LOS LIBERTADORES,4.0,SAN CRISTOBAL,1.04,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0,1.0,1.0,0.0,1.0,0.0
695.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51.0,LOS LIBERTADORES,4.0,SAN CRISTOBAL,,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0,1.0,0.0,0.0,0.0,0.0
696.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51.0,LOS LIBERTADORES,4.0,SAN CRISTOBAL,1.74,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0,1.0,1.0,0.0,0.0,1.0
698.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.0,LA GLORIA,4.0,SAN CRISTOBAL,2.0,15373.0,38.585.775.934,102299.0,265.121.012.922,407.552,404.35,"3,73",706.208,"83,68",0.0,0,1.0,1.0,0.0,1.0,0.0
697.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.0,LA GLORIA,4.0,SAN CRISTOBAL,,15373.0,38.585.775.934,102299.0,265.121.012.922,407.552,404.35,"3,73",706.208,"83,68",0.0,0,0.0,1.0,0.0,1.0,0.0
647.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.0,LA GLORIA,4.0,SAN CRISTOBAL,,15373.0,38.585.775.934,102299.0,265.121.012.922,407.552,404.35,"3,73",706.208,"83,68",0.0,0,0.0,0.0,0.0,0.0,0.0
700.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51.0,LOS LIBERTADORES,4.0,SAN CRISTOBAL,1.0,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0,1.0,0.0,0.0,0.0,0.0
756.0,2021,0.0,0,0.0,0,1.0,1,1.0,1,0.0,58.0,COMUNEROS,5.0,USME,1.01,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0,3.0,1.0,0.0,0.0,1.0
755.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58.0,COMUNEROS,5.0,USME,1.0,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0,6.0,4.0,0.0,1.0,3.0
759.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.0,CIUDAD USME,5.0,USME,1.0,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0,1.0,1.0,0.0,0.0,1.0
762.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.0,CIUDAD USME,5.0,USME,,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0,3.0,0.0,0.0,0.0,0.0
746.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.0,CIUDAD USME,5.0,USME,1.0,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0,3.0,0.0,0.0,0.0,0.0
738.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64.0,MONTE BLANCO,19.0,CIUDAD BOLIVAR,,1118.0,695.674.376.728,5179.0,744.457.489.488,570.619,593.937,"4,09",505.335,"83,5",0.0,0,3.0,0.0,0.0,0.0,0.0
757.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58.0,COMUNEROS,5.0,USME,1.12,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0,1.0,0.0,0.0,0.0,0.0
758.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64.0,MONTE BLANCO,19.0,CIUDAD BOLIVAR,1.0,1118.0,695.674.376.728,5179.0,744.457.489.488,570.619,593.937,"4,09",505.335,"83,5",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,382.019.721.793,1948.0,0.0,298.992,314.431,"4,07",569.872,"82,91",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,382.019.721.793,1948.0,0.0,298.992,314.431,"4,07",569.872,"82,91",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,382.019.721.793,1948.0,0.0,298.992,314.431,"4,07",569.872,"82,91",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,382.019.721.793,1948.0,0.0,298.992,314.431,"4,07",569.872,"82,91",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,370.197.937.552,0.0,0.0,378.164,378.78,"3,72",591.317,"87,06",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,370.197.937.552,0.0,0.0,378.164,378.78,"3,72",591.317,"87,06",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,370.197.937.552,0.0,0.0,378.164,378.78,"3,72",591.317,"87,06",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,370.197.937.552,0.0,0.0,378.164,378.78,"3,72",591.317,"87,06",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,382.019.721.793,1948.0,0.0,298.992,314.431,"4,07",569.872,"82,91",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,382.019.721.793,1948.0,0.0,298.992,314.431,"4,07",569.872,"82,91",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,382.019.721.793,1948.0,0.0,298.992,314.431,"4,07",569.872,"82,91",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,382.019.721.793,1948.0,0.0,298.992,314.431,"4,07",569.872,"82,91",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,370.197.937.552,0.0,0.0,378.164,378.78,"3,72",591.317,"87,06",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,370.197.937.552,0.0,0.0,378.164,378.78,"3,72",591.317,"87,06",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,370.197.937.552,0.0,0.0,378.164,378.78,"3,72",591.317,"87,06",0.0,0,0.0,0.0,0.0,0.0,0.0
685.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,PARQUE ENTRENUBES,5.0,USME,1.11,659.0,370.197.937.552,0.0,0.0,378.164,378.78,"3,72",591.317,"87,06",0.0,0,0.0,0.0,0.0,0.0,0.0
701.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,4.0,6.0,0.0,2.0,4.0
701.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,4.0,6.0,0.0,2.0,4.0
701.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,4.0,6.0,0.0,2.0,4.0
701.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,4.0,6.0,0.0,2.0,4.0
701.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,4.0,6.0,0.0,2.0,4.0
701.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,4.0,6.0,0.0,2.0,4.0
701.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,4.0,6.0,0.0,2.0,4.0
701.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,4.0,6.0,0.0,2.0,4.0
693.0,2021,0.0,0,0.0,0,1.0,1,2.0,1,0.0,51.0,LOS LIBERTADORES,4.0,SAN CRISTOBAL,1.85,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0,1.0,2.0,0.0,1.0,1.0
747.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,2.0,0.0,0.0,2.0
747.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,2.0,0.0,0.0,2.0
747.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,2.0,0.0,0.0,2.0
747.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,2.0,0.0,0.0,2.0
747.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,2.0,0.0,0.0,2.0
747.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,2.0,0.0,0.0,2.0
747.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,2.0,0.0,0.0,2.0
747.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,2.0,0.0,0.0,2.0
749.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,4.0,0.0,0.0,4.0
749.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,4.0,0.0,0.0,4.0
749.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,4.0,0.0,0.0,4.0
749.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,4.0,0.0,0.0,4.0
749.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,4.0,0.0,0.0,4.0
749.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,4.0,0.0,0.0,4.0
749.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,4.0,0.0,0.0,4.0
749.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,4.0,0.0,0.0,4.0
692.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51.0,LOS LIBERTADORES,4.0,SAN CRISTOBAL,2.0,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0,1.0,4.0,0.0,1.0,3.0
691.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51.0,LOS LIBERTADORES,4.0,SAN CRISTOBAL,2.0,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0,1.0,2.0,0.0,0.0,2.0
690.0,2021,0.0,0,0.0,0,0.0,0,1.0,1,0.0,50.0,LA GLORIA,4.0,SAN CRISTOBAL,2.0,15373.0,38.585.775.934,102299.0,265.121.012.922,407.552,404.35,"3,73",706.208,"83,68",0.0,0,1.0,5.0,0.0,3.0,2.0
753.0,2021,0.0,0,1.0,1,0.0,0,0.0,0,0.0,58.0,COMUNEROS,5.0,USME,2.0,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,4.0,0.0,1.0,3.0
760.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,59.0,ALFONSO LOPEZ,5.0,USME,1.0,40952.0,216.493.429.751,54095.0,249.869.014.788,298.992,314.431,"4,07",569.872,"82,91",0.0,0,1.0,0.0,0.0,0.0,0.0
761.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,59.0,ALFONSO LOPEZ,5.0,USME,1.0,40952.0,216.493.429.751,54095.0,249.869.014.788,298.992,314.431,"4,07",569.872,"82,91",0.0,0,1.0,2.0,0.0,1.0,1.0
750.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,59.0,ALFONSO LOPEZ,5.0,USME,1.0,40952.0,216.493.429.751,54095.0,249.869.014.788,298.992,314.431,"4,07",569.872,"82,91",0.0,0,0.0,1.0,0.0,0.0,1.0
737.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58.0,COMUNEROS,5.0,USME,2.0,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0,3.0,1.0,0.0,0.0,1.0
730.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63.0,EL MOCHUELO,19.0,CIUDAD BOLIVAR,,399.0,316.734.955.971,1466.0,462.847.555.145,570.619,593.937,"4,09",505.335,"83,5",1.0,1,1.0,1.0,0.0,0.0,1.0
739.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58.0,COMUNEROS,5.0,USME,2.0,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0,1.0,1.0,0.0,0.0,1.0
734.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57.0,GRAN YOMASA,5.0,USME,1.07,126484.0,535.798.612.383,138142.0,257.824.482.571,298.992,314.431,"4,07",569.872,"82,91",1.0,1,0.0,1.0,0.0,0.0,1.0
702.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56.0,DANUBIO,5.0,USME,1.02,29305.0,288.740.865.613,36193.0,125.347.688.223,298.992,314.431,"4,07",569.872,"82,91",0.0,0,0.0,4.0,0.0,0.0,4.0
684.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55.0,DIANA TURBAY,18.0,RAFAEL URIBE URIBE,1.02,75972.0,211.433.160.976,79191.0,374.543.896.683,378.164,378.78,"3,72",591.317,"87,06",0.0,0,0.0,1.0,0.0,1.0,0.0
682.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55.0,DIANA TURBAY,18.0,RAFAEL URIBE URIBE,1.95,75972.0,211.433.160.976,79191.0,374.543.896.683,378.164,378.78,"3,72",591.317,"87,06",0.0,0,2.0,9.0,0.0,4.0,5.0
686.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51.0,LOS LIBERTADORES,4.0,SAN CRISTOBAL,1.88,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0,5.0,1.0,0.0,0.0,1.0
735.0,2021,0.0,0,1.0,1,1.0,1,0.0,0,0.0,57.0,GRAN YOMASA,5.0,USME,2.0,126484.0,535.798.612.383,138142.0,257.824.482.571,298.992,314.431,"4,07",569.872,"82,91",0.0,0,1.0,7.0,0.0,5.0,2.0
741.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58.0,COMUNEROS,5.0,USME,2.0,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0,3.0,0.0,0.0,0.0,0.0
961.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58.0,COMUNEROS,5.0,USME,1.03,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0,4.0,5.0,0.0,2.0,3.0
744.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57.0,GRAN YOMASA,5.0,USME,2.0,126484.0,535.798.612.383,138142.0,257.824.482.571,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,2.0,0.0,0.0,2.0
745.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57.0,GRAN YOMASA,5.0,USME,1.17,126484.0,535.798.612.383,138142.0,257.824.482.571,298.992,314.431,"4,07",569.872,"82,91",0.0,0,2.0,8.0,0.0,2.0,6.0
743.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,0.0,57.0,GRAN YOMASA,5.0,USME,1.5,126484.0,535.798.612.383,138142.0,257.824.482.571,298.992,314.431,"4,07",569.872,"82,91",0.0,0,1.0,10.0,0.0,6.0,4.0
