codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index_eb,theft_to_people_index_eb,homicide_index_eb,sexual_index_eb,theft_to_vehicle_index_eb,theft_to_motorbike_index_eb,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index,total_atraco,total_VEHICULO,total_violacion_domicilio,total_alteracion_orden,total_violacion_maltrato,total_homicidio,total_pandillas_drogas,total_armas,total_rapto_secuestro,total_alcohol_menores,total_sospechoso,total_auxilio,total_tendida,tasa_total_atraco,tasa_total_VEHICULO,tasa_total_violacion_domicilio,tasa_total_alteracion_orden,tasa_total_violacion_maltrato,tasa_total_homicidio,tasa_total_pandillas_drogas,tasa_total_armas,tasa_total_rapto_secuestro,tasa_total_alcohol_menores,tasa_total_sospechoso,tasa_total_auxilio,tasa_total_tendida
29,2016,3,1,1,0,0,1,1,1,1,2,2.713333333333334,1291554,1329381,30,9,32,824.337,341,1.089.512,9178,ENGATIVA,MINUTO DE DIOS,138,2,10,10,16,0,60,116,112786,53241,59545,15.608708850902945,12.238154348990568,0.19704968343090973,0.902176539759408,0.8888743312929069,1.4053088993959268,15.604773642118705,12.23556115120671,0.17732697320589433,0.8866348660294717,0.8866348660294717,1.4186157856471546,21.787719990233093,10.076412797044252,3,3,3,12,9,0,6,3,3,3,3,3,3,0.26599045980884156,0.26599045980884156,0.26599045980884156,1.0639618392353662,0.7979713794265245,0,0.5319809196176831,0.26599045980884156,0.26599045980884156,0.26599045980884156,0.26599045980884156,0.26599045980884156,0.26599045980884156
29,2016,4,1,1,0,0,1,1,1,1,3,2.713333333333334,1291554,1329381,30,9,32,824.337,341,1.089.512,9178,ENGATIVA,MINUTO DE DIOS,99,3,5,10,10,0,53,74,112786,53241,59545,11.28206819393506,8.793670716122362,0.26696390899434896,0.48664016041614794,0.8937275070479946,0.9020725859273798,11.260262798574292,8.77768517369177,0.26599045980884156,0.44331743301473586,0.8866348660294717,0.8866348660294717,13.899062752390076,8.900831304055757,3,3,3,10,9,0,5,3,3,3,3,3,3,0.26599045980884156,0.26599045980884156,0.26599045980884156,0.8866348660294717,0.7979713794265245,0,0.44331743301473586,0.26599045980884156,0.26599045980884156,0.26599045980884156,0.26599045980884156,0.26599045980884156,0.26599045980884156
29,2017,1,1,1,0,0,1,1,1,1,3,2.713333333333334,1291554,1329381,30,9,32,824.337,341,1.089.512,9178,ENGATIVA,MINUTO DE DIOS,210,2,9,12,13,0,70,176,110868,52265,58603,22.195430388333797,18.946417155196368,0.19533362455774336,0.8532186984133266,1.0857908606106152,1.1800897229243164,22.188548544214743,18.941443879207707,0.180394703611502,0.8117761662517589,1.0823682216690118,1.1725655734747629,33.67454319334163,11.944780983908672,3,3,3,11,8,1,6,3,3,3,3,3,3,0.27059205541725295,0.27059205541725295,0.27059205541725295,0.9921708698632609,0.7215788144460079,0.09019735180575099,0.5411841108345059,0.27059205541725295,0.27059205541725295,0.27059205541725295,0.27059205541725295,0.27059205541725295,0.27059205541725295
30,2021,4,1,1,5,1,9,1,2,1,7,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,42,2,26,18,11,0,39,60,129876,61720,68156,7.624527780841546,3.218980813663938,0.18398906581141575,2.001480414906041,1.3995084327030285,0.8932937405674337,7.622655455973391,3.233853829806893,0.15399303951461393,2.001909513689981,1.3859373556315255,0.8469617173303766,9.721322099805574,5.722166793825929,0,0,3,8,6,0,5,3,6,0,3,3,3,0,0,0.2309895592719209,0.6159721580584557,0.4619791185438418,0,0.38498259878653485,0.2309895592719209,0.4619791185438418,0,0.2309895592719209,0.2309895592719209,0.2309895592719209
30,2022,1,1,1,5,1,9,1,0,0,9,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,24,2,0,21,22,0,14,55,130301,61875,68426,5.278777116150375,1.8368910038675452,0.17472154781598073,0,1.5848267063469,1.686288825158854,5.295431347418669,1.8418891643195372,0.15349076369329476,0,1.6116530187795948,1.6883984006262422,8.88888888888889,2.0460059041884664,0,0,3,8,6,2,4,3,6,0,3,3,3,0,0,0.23023614553994215,0.613963054773179,0.4604722910798843,0.15349076369329476,0.3069815273865895,0.23023614553994215,0.4604722910798843,0,0.23023614553994215,0.23023614553994215,0.23023614553994215
30,2022,2,1,1,5,1,9,1,0,0,13,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,15,0,0,10,23,0,9,39,130301,61875,68426,3.71127431062208,1.1592325563143078,0.04179602473012443,0,0.8177536725810008,1.7453441761396382,3.6837783286390744,1.1511807276997108,0,0,0.7674538184664738,1.7651437824728895,6.303030303030303,1.315289509835443,0,0,3,8,6,0,4,3,6,0,3,3,3,0,0,0.23023614553994215,0.613963054773179,0.4604722910798843,0,0.3069815273865895,0.23023614553994215,0.4604722910798843,0,0.23023614553994215,0.23023614553994215,0.23023614553994215
30,2022,3,1,1,5,1,9,1,0,0,16,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,27,0,0,15,20,0,22,40,130301,61875,68426,4.7626848349715765,2.0682553438449265,0.00887167963158127,0,1.1522419281797625,1.5409701613843063,4.758213674492137,2.072125309859479,0,0,1.1511807276997108,1.5349076369329475,6.4646464646464645,3.2151521351533043,0,0,3,6,6,1,3,3,6,0,3,3,3,0,0,0.23023614553994215,0.4604722910798843,0.4604722910798843,0.07674538184664738,0.23023614553994215,0.23023614553994215,0.4604722910798843,0,0.23023614553994215,0.23023614553994215,0.23023614553994215
30,2022,4,1,1,5,1,9,1,0,0,19,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,65,3,0,20,23,0,29,82,130301,61875,68426,8.44841940553245,4.933903084234532,0.2423188459345103,0,1.5145104688436075,1.7456467974720458,8.51873738497786,4.98844982003208,0.23023614553994215,0,1.5349076369329475,1.7651437824728895,13.252525252525254,4.238155087247537,0,0,3,8,6,2,5,3,6,0,3,3,3,0,0,0.23023614553994215,0.613963054773179,0.4604722910798843,0.15349076369329476,0.3837269092332369,0.23023614553994215,0.4604722910798843,0,0.23023614553994215,0.23023614553994215,0.23023614553994215
30,2019,1,1,1,4,1,6,1,0,0,5,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,311,2,22,42,17,0,156,238,126709,60161,66548,31.098341531922134,24.54697832023383,0.1790907676200718,1.7455224447616744,3.2497045499769164,1.419559193647755,31.094870924717267,24.544428572556015,0.15784198438942776,1.7362618282837052,3.314681672177983,1.341656867310136,39.5605126244577,23.44172627276552,3,3,3,10,9,2,4,3,3,3,3,3,3,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.7892099219471388,0.7102889297524249,0.15784198438942776,0.3156839687788555,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.2367629765841416
30,2019,2,1,1,4,1,6,1,0,0,5,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,23,0,19,16,16,0,34,40,126709,60161,66548,5.8570176968344265,1.8228461816752264,0.00499601732910356,1.5130950101294658,1.2610040233220832,1.2656565019225263,5.840153422408827,1.815182820478419,0,1.4994988516995635,1.262735875115422,1.262735875115422,6.648825651169362,5.109094187654024,3,3,3,10,9,1,6,3,3,3,3,3,3,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.7892099219471388,0.7102889297524249,0.07892099219471388,0.4735259531682832,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.2367629765841416
30,2019,3,1,1,4,1,6,1,1,1,5,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,31,2,14,15,18,0,24,56,126709,60161,66548,6.332311823456707,2.448067674854729,0.18210334522866065,1.1302911611202455,1.1859308394836623,1.4224139878787443,6.31367937557711,2.44655075803613,0.15784198438942776,1.1048938907259942,1.183814882920708,1.4205778595048495,9.308355911637108,3.6064194265793112,3,3,3,11,9,1,4,3,3,3,3,3,3,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.8681309141418526,0.7102889297524249,0.07892099219471388,0.3156839687788555,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.2367629765841416,0.2367629765841416
30,2019,4,1,1,4,1,7,1,1,1,6,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,29,2,9,17,10,0,20,47,126709,60161,66548,5.311120036913424,2.2925880498077404,0.18793102944956305,0.7229930068841864,1.3280921252279132,0.9078713626382724,5.2877064770458295,2.2887087736467024,0.15784198438942776,0.7102889297524249,1.341656867310136,0.7892099219471388,7.812370140124,3.005349522149426,3,2,3,13,10,2,5,4,4,2,3,3,4,0.2367629765841416,0.15784198438942776,0.2367629765841416,1.0259728985312804,0.7892099219471388,0.15784198438942776,0.3946049609735694,0.3156839687788555,0.3156839687788555,0.15784198438942776,0.2367629765841416,0.2367629765841416,0.3156839687788555
30,2020,1,1,1,4,1,7,1,2,1,6,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,24,2,18,15,10,0,23,46,128700,61151,67549,5.383550676233402,1.8697265980643247,0.1675492274358737,1.4106346104877712,1.1606763246402392,0.8423254695823243,5.361305361305361,1.8648018648018647,0.1554001554001554,1.3986013986013983,1.1655011655011656,0.777000777000777,7.522362675998758,3.4049356763238534,0,0,3,8,5,1,3,2,5,0,3,3,3,0,0,0.2331002331002331,0.6216006216006216,0.3885003885003885,0.0777000777000777,0.2331002331002331,0.1554001554001554,0.3885003885003885,0,0.2331002331002331,0.2331002331002331,0.2331002331002331
30,2020,2,1,1,4,1,7,1,2,1,6,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,15,1,13,7,11,0,20,27,128700,61151,67549,3.6956892827898327,1.1603775690604392,0.12983744749974785,1.026053285243367,0.596147565981477,0.8473398891196511,3.651903651903652,1.1655011655011656,0.0777000777000777,1.0101010101010102,0.5439005439005439,0.8547008547008547,4.415299831564488,2.96081363158596,0,0,3,7,6,1,5,2,5,0,3,3,3,0,0,0.2331002331002331,0.5439005439005439,0.4662004662004662,0.0777000777000777,0.3885003885003885,0.1554001554001554,0.3885003885003885,0,0.2331002331002331,0.2331002331002331,0.2331002331002331
30,2020,3,1,1,4,1,7,1,2,1,6,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,31,0,11,13,11,0,26,40,128700,61151,67549,5.153584624566037,2.3746321794976932,0.06387909373452136,0.8772203493721024,1.0386006528160052,0.9318681539413884,5.128205128205129,2.4087024087024087,0,0.8547008547008547,1.0101010101010102,0.8547008547008547,6.541184935651093,3.849057721061748,0,0,3,9,6,2,5,3,6,0,3,3,3,0,0,0.2331002331002331,0.6993006993006993,0.4662004662004662,0.1554001554001554,0.3885003885003885,0.2331002331002331,0.4662004662004662,0,0.2331002331002331,0.2331002331002331,0.2331002331002331
30,2020,4,1,1,4,1,8,1,2,1,6,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,29,1,22,21,19,0,30,62,128700,61151,67549,7.1429765582548495,2.2439256943849313,0.1162235926131642,1.7126828134740526,1.5932263977859156,1.4756988794369856,7.1484071484071485,2.253302253302253,0.0777000777000777,1.709401709401709,1.6317016317016315,1.4763014763014763,10.138836650259195,4.44122044737894,0,0,3,9,6,3,5,3,5,0,3,3,3,0,0,0.2331002331002331,0.6993006993006993,0.4662004662004662,0.2331002331002331,0.3885003885003885,0.2331002331002331,0.3885003885003885,0,0.2331002331002331,0.2331002331002331,0.2331002331002331
30,2021,1,1,1,4,1,9,1,0,0,6,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,26,1,23,11,16,0,32,45,129876,61720,68156,5.941526735125131,1.9950255469441895,0.08537618920294551,1.7750762933387794,0.8645102964579042,1.2565804453528189,5.928732021312637,2.001909513689981,0.07699651975730697,1.7709199544180605,0.8469617173303766,1.2319443161169117,7.29099157485418,4.695111215446916,0,0,3,9,6,2,3,3,6,0,3,3,3,0,0,0.2309895592719209,0.6929686778157628,0.4619791185438418,0.15399303951461393,0.2309895592719209,0.2309895592719209,0.4619791185438418,0,0.2309895592719209,0.2309895592719209,0.2309895592719209
30,2021,2,1,1,4,1,9,1,1,1,7,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,28,2,20,29,26,1,30,74,129876,61720,68156,8.064319060761488,2.1495757955508887,0.16522197868445676,1.5457126975076652,2.1055177498187656,1.9629694644336992,8.084634574517231,2.1559025532045952,0.15399303951461393,1.5399303951461394,2.232899072961902,2.001909513689981,11.989630589760209,4.401666764481484,0,0,3,9,6,2,5,3,6,0,3,3,3,0,0,0.2309895592719209,0.6929686778157628,0.4619791185438418,0.15399303951461393,0.38498259878653485,0.2309895592719209,0.4619791185438418,0,0.2309895592719209,0.2309895592719209,0.2309895592719209
30,2021,3,1,1,4,1,9,1,1,1,7,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,33,1,16,31,17,0,35,63,129876,61720,68156,7.550492462835485,2.535533962415482,0.11414412560007028,1.250091213574708,2.2424368014407263,1.35150861893651,7.545658936216083,2.54088515199113,0.07699651975730697,1.2319443161169117,2.386892112476516,1.3089408358742185,10.207388204795851,5.135277891895065,0,0,3,9,6,2,4,3,5,0,3,3,3,0,0,0.2309895592719209,0.6929686778157628,0.4619791185438418,0.15399303951461393,0.30798607902922787,0.2309895592719209,0.38498259878653485,0,0.2309895592719209,0.2309895592719209,0.2309895592719209
30,2018,2,1,1,3,1,6,1,0,0,4,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,458,2,54,31,28,0,233,340,125315,59415,65900,45.72669512605447,36.549192914831885,0.16981646938190237,4.282661599857072,2.472393280142671,2.2872102305042774,45.72477357060208,36.54789929377968,0.15959781350995492,4.309140964768782,2.4737661094043015,2.2343693891393688,57.22460658082976,35.35660091047041,3,3,3,11,9,1,5,3,3,3,3,3,3,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.8777879743047521,0.718190160794797,0.07979890675497746,0.3989945337748873,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236
30,2018,3,1,1,3,1,6,1,0,0,5,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,463,2,33,50,48,0,236,360,125315,59415,65900,47.56229487701858,36.9488209284008,0.17545863709778586,2.652112556456372,3.946975107842938,3.766536119234088,47.56014842596657,36.94689382755456,0.15959781350995492,2.633363922914256,3.989945337748873,3.8303475242389178,60.590759909113856,35.81183611532625,3,3,3,10,9,1,6,3,3,3,3,3,3,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.7979890675497746,0.718190160794797,0.07979890675497746,0.4787934405298647,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236
30,2018,4,1,1,3,1,6,1,0,0,5,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,446,2,29,30,24,0,202,329,125315,59415,65900,42.37849716320788,35.593850739969554,0.17400934718256486,2.3298961575011172,2.392480408102557,1.9509626900623305,42.37321948689303,35.590312412719946,0.15959781350995492,2.3141682958943464,2.3939672026493235,1.9151737621194589,55.3732222502735,30.65250379362671,3,3,3,11,9,2,5,3,3,3,3,3,3,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.8777879743047521,0.718190160794797,0.15959781350995492,0.3989945337748873,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236
30,2016,4,1,1,2,1,3,1,1,1,4,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,163,0,14,13,18,0,78,130,124272,59070,65202,16.7338548060228,13.113478729944404,0.00211108131370425,1.118062054766646,1.0451103355354512,1.3980357408269997,16.73747907815115,13.116389854512684,0,1.1265610917986353,1.0460924423844469,1.4484356894553885,22.00778737091586,11.962823226281404,3,3,3,11,9,2,5,3,3,3,3,3,3,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.8851551435560706,0.7242178447276941,0.16093729882837648,0.40234324707094116,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647
30,2017,1,1,1,2,1,3,1,0,0,4,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,255,2,12,11,20,0,121,179,124447,59128,65319,24.10879582920836,20.492049707628624,0.17543221287448812,0.987218045555988,0.9027021157608988,1.5561517070016604,24.106647809911045,20.490650638424388,0.16071098539940698,0.964265912396442,0.8839104196967383,1.6071098539940698,30.273305371397644,18.52447220563695,3,3,3,10,9,2,6,3,3,3,3,3,3,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.8035549269970349,0.7231994342973314,0.16071098539940698,0.48213295619822094,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047
30,2017,2,1,1,2,1,3,1,1,1,4,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,230,2,12,11,18,0,99,174,124447,59128,65319,21.941566484400123,18.485163923645857,0.17077587578702697,0.9885208742380196,0.8981385444681458,1.41888787397514,21.93704950701905,18.4817633209318,0.16071098539940698,0.964265912396442,0.8839104196967383,1.4463988685946627,29.42768231633067,15.156386350066596,3,3,3,11,9,2,5,3,3,3,3,3,3,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.8839104196967383,0.7231994342973314,0.16071098539940698,0.40177746349851745,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047
30,2017,3,1,1,2,1,4,1,1,1,4,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,380,2,7,16,12,0,184,232,124447,59128,65319,33.50707249921785,30.53266998615469,0.17110468209898672,0.5744968883823819,1.2799211766439007,0.9876071646645602,33.50824045577635,30.535087225887327,0.16071098539940698,0.5624884488979244,1.2856878831952558,0.964265912396442,39.23690975510756,28.16944533749751,3,3,3,10,9,3,6,3,3,3,3,3,3,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.8035549269970349,0.7231994342973314,0.24106647809911047,0.48213295619822094,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047
30,2017,4,1,1,2,1,4,1,1,1,4,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,420,5,14,10,16,0,209,256,124447,59128,65319,37.36617640828344,33.74983848310196,0.40292617541356907,1.1262887823520638,0.8176183617106927,1.2623287009954796,37.36530410536212,33.74930693387547,0.40177746349851745,1.1249768977958488,0.8035549269970349,1.2856878831952558,43.29590041942903,31.99681562791837,3,3,3,12,9,2,6,3,3,3,3,3,3,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.9642659123964419,0.7231994342973314,0.16071098539940698,0.48213295619822094,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047,0.24106647809911047
30,2018,1,1,1,2,1,6,1,0,0,4,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,383,6,27,47,26,0,192,297,125315,59415,65900,39.0246337015393,30.56528141354652,0.4958542152256747,2.1655546402297143,3.701243951507717,2.1097897865797206,39.021665403183974,30.562981287156365,0.4787934405298647,2.154570482384391,3.7505486174839406,2.074771575629414,49.98737692501893,29.1350531107739,3,3,3,11,9,2,6,3,3,3,3,3,3,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.8777879743047521,0.718190160794797,0.15959781350995492,0.4787934405298647,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236,0.23939672026493236
30,2016,3,1,1,1,1,3,1,1,1,3,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,132,3,7,5,11,0,63,95,124272,59070,65202,12.728913001361455,10.630194190177376,0.25496015821844953,0.5966907738410859,0.44510101767960386,0.8997310659604899,12.71404660744174,10.621861722672849,0.2414059482425647,0.5632805458993176,0.4023432470709411,0.8851551435560706,16.082613847976976,9.662280298150364,3,3,3,12,9,2,6,3,3,3,3,3,3,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.9656237929702588,0.7242178447276941,0.16093729882837648,0.4828118964851294,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647
30,2015,1,0,0,0,0,2,1,0,0,3,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,91,2,22,11,15,0,57,83,124317,59133,65184,11.350734956825018,7.329514590189806,0.1881405234340247,1.682541022818991,0.8706473698706012,1.1891344606176997,11.341972537947344,7.319996460661052,0.16087904309145168,1.7696694740059686,0.8848347370029843,1.2065928231858876,14.036155784418176,8.744477172312225,3,3,3,11,9,3,6,3,3,3,3,3,3,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.8848347370029843,0.7239556939115326,0.24131856463717752,0.48263712927435504,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752
30,2015,2,0,0,0,0,3,1,0,0,3,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,67,3,27,5,14,0,56,60,124317,59133,65184,9.3424937920763,5.401255432110623,0.26809617906650857,2.069525395043148,0.4458348698692184,1.1209114028060412,9.330984499304195,5.389447943563632,0.24131856463717752,2.171867081734598,0.4021976077286292,1.126153301640162,10.14661863933844,8.59106529209622,3,3,3,12,9,2,6,3,3,3,3,3,3,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.9652742585487101,0.7239556939115326,0.16087904309145168,0.48263712927435504,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752
30,2015,3,0,0,0,0,3,1,0,0,3,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,70,3,19,13,15,0,47,73,124317,59133,65184,9.664733846016514,5.641394459309303,0.26535717590987495,1.491650429630296,1.027864896527203,1.20359392961844,9.6527425854871,5.630766508200809,0.24131856463717752,1.528350909368791,1.045713780094436,1.2065928231858876,12.345052677861773,7.210358370152185,3,3,3,12,8,3,6,3,3,3,3,3,3,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.9652742585487101,0.6435161723658067,0.24131856463717752,0.48263712927435504,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752
30,2015,4,1,1,0,0,3,1,0,0,3,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,119,4,14,14,18,0,62,107,124317,59133,65184,13.5867578813959,9.568908768658382,0.3458392860263514,1.0935883194682952,1.1030782679016993,1.4191617883416976,13.594279141227666,9.572303063941376,0.32175808618290336,1.126153301640162,1.126153301640162,1.4479113878230652,18.094803240153553,9.511536573392243,3,3,3,12,9,1,6,3,3,3,3,3,3,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.9652742585487101,0.7239556939115326,0.08043952154572584,0.48263712927435504,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752,0.24131856463717752
30,2016,1,1,1,0,0,3,1,0,0,3,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,223,1,16,18,16,0,98,176,124272,59070,65202,22.037980571850273,17.936714561108122,0.13128499225077195,1.283284381549816,1.397892059812877,1.255967150910136,22.048409939487573,17.944508819363975,0.08046864941418824,1.287498390627012,1.4484356894553885,1.287498390627012,29.7951582867784,15.030213797122787,3,3,3,11,8,2,6,3,3,3,3,3,3,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.8851551435560706,0.6437491953135059,0.16093729882837648,0.4828118964851294,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647
30,2016,2,1,1,0,0,3,1,0,0,3,3.001818181818182,1427481,1341120,25,7,42,824.337,341,1.089.512,9178,ENGATIVA,BOYACA REAL,126,4,14,3,9,0,66,90,124272,59070,65202,12.562853664379556,10.144183070840064,0.3436183761462601,1.1222374380817988,0.2882662175489636,0.7524829247925944,12.553109308613363,10.139049826187716,0.32187459765675297,1.1265610917986353,0.2414059482425647,0.7242178447276941,15.236160487557136,10.122388883776573,3,3,3,11,9,2,6,3,3,3,3,3,3,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.8851551435560706,0.7242178447276941,0.16093729882837648,0.4828118964851294,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647,0.2414059482425647
31,2018,4,0,0,1,1,2,1,1,1,4,3.318333333333334,409362,391260,10,4,38,824.337,341,1.089.512,9178,ENGATIVA,SANTA CECILIA,326,0,17,35,15,0,187,206,65800,30709,35091,59.710189995424706,49.5321009946624,0.03392462095236131,2.598629603215038,5.076591328864157,2.294382671344658,59.726443768996965,49.544072948328264,0,2.5835866261398177,5.319148936170213,2.2796352583586623,67.0813116675893,53.290017383374654,3,3,3,11,9,0,3,3,3,3,3,3,3,0.4559270516717325,0.4559270516717325,0.4559270516717325,1.6717325227963526,1.3677811550151975,0,0.4559270516717325,0.4559270516717325,0.4559270516717325,0.4559270516717325,0.4559270516717325,0.4559270516717325,0.4559270516717325
31,2019,1,0,0,1,1,2,1,0,0,4,3.318333333333334,409362,391260,10,4,38,824.337,341,1.089.512,9178,ENGATIVA,SANTA CECILIA,231,1,7,21,24,0,109,175,66554,31112,35442,42.64803314671453,34.689560005846,0.18946121085654077,1.0875321944098166,3.050108280920232,3.3680489268387332,42.67211587583015,34.70865763139706,0.15025392914024702,1.051777503981729,3.1553325119451876,3.6060942993659286,56.24839290305992,30.75447209525422,3,3,3,12,7,2,3,3,3,3,3,3,3,0.4507617874207411,0.4507617874207411,0.4507617874207411,1.8030471496829643,1.051777503981729,0.30050785828049403,0.4507617874207411,0.4507617874207411,0.4507617874207411,0.4507617874207411,0.4507617874207411,0.4507617874207411,0.4507617874207411
