codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
109.0,2022,0.0,0,0.0,0,1.0,1,0.0,0,12.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,33.0,0.0,0.0,10.0,7.0,0.0,15.0,35.0,24661.0,10992.0,13669.0,20.274928024005515,13.381452495843641,0.0,0.0,4.054985604801103,2.838489923360772,31.841339155749637,10.97373619138196
49.0,2022,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,20.0,2.0,0.0,18.0,28.0,0.0,16.0,52.0,34697.0,16671.0,18026.0,19.598236158745713,5.764187105513445,0.5764187105513444,0.0,5.1877683949621005,8.069861947718824,31.191890108571773,8.87606790191945
14.0,2022,1.0,1,0.0,0,1.0,1,0.0,0,33.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,78.0,0.0,0.0,13.0,6.0,0.0,36.0,61.0,42132.0,20181.0,21951.0,23.02288047090098,18.51324409000285,0.0,0.0,3.0855406816671413,1.4240956992309883,30.226450621872058,16.400164001640015
32.0,2022,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,32.0,12.0,0.0,24.0,67.0,0.0,22.0,113.0,104358.0,50163.0,54195.0,12.93623871672512,3.0663676958163246,1.1498878859311217,0.0,2.2997757718622434,6.42020736311543,22.526563403305225,4.059415075191438
92.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,28.0,6.0,0.0,2.0,7.0,0.0,11.0,32.0,12502.0,6119.0,6383.0,34.39449688049912,22.396416573348265,4.799232122860342,0.0,1.5997440409534474,5.599104143337066,52.29612681810754,17.233275889080367
11.0,2022,1.0,1,1.0,1,5.0,1,0.0,0,6.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,20.0,9.0,0.0,19.0,12.0,0.0,11.0,49.0,69776.0,33099.0,36677.0,8.59894519605595,2.8663150653519835,1.2898417794083927,0.0,2.7229993120843843,1.71978903921119,14.804072630593069,2.99915478365188
36.0,2022,1.0,1,0.0,0,2.0,1,0.0,0,4.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,32.0,6.0,0.0,32.0,45.0,0.0,23.0,92.0,48007.0,22599.0,25408.0,23.954839919178454,6.665694586206178,1.2498177349136586,0.0,6.665694586206178,9.373633011852439,40.70976591884597,9.052267002518892
53.0,2022,0.0,0,1.0,1,1.0,1,0.0,0,3.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,28.0,17.0,0.0,18.0,38.0,0.0,16.0,85.0,44925.0,21430.0,23495.0,22.481914301613802,6.232609905397886,3.784084585420145,0.0,4.006677796327212,8.45854201446856,39.664022398506766,6.8099595658650784
50.0,2022,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,23.0,16.0,0.0,26.0,73.0,0.0,22.0,116.0,95294.0,46140.0,49154.0,14.481499359875754,2.413583226645959,1.6790144185363192,0.0,2.7283984301215187,7.660503284571956,25.140875596012137,4.475729340440249
110.0,2022,3.0,1,1.0,1,0.0,0,0.0,0,19.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,49.0,0.0,0.0,7.0,17.0,0.0,20.0,53.0,45341.0,21403.0,23938.0,16.100218345426878,10.806995875697492,0.0,0.0,1.5438565536710704,3.7493659160583137,24.762883707891415,8.354916868577158
10.0,2022,0.0,0,1.0,1,1.0,1,0.0,0,8.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,26.0,1.0,0.0,16.0,3.0,0.0,12.0,34.0,37712.0,17271.0,20441.0,12.1977089520577,6.8943572337717445,0.26516758591429784,0.0,4.2426813746287655,0.7955027577428935,19.686179144230213,5.870554278166431
42.0,2022,1.0,1,2.0,1,1.0,1,0.0,0,4.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,89.0,15.0,0.0,72.0,71.0,0.0,59.0,188.0,138472.0,67123.0,71349.0,17.837541163556534,6.4272921601479,1.0832514876653765,0.0,5.199607140793807,5.1273903749494485,28.00828330080598,8.269211902058894
103.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,20.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,9.0,0.0,0.0,1.0,4.0,0.0,4.0,10.0,1233.0,647.0,586.0,113.54420113544201,72.99270072992701,0.0,0.0,8.110300081103,32.441200324412,154.5595054095827,68.25938566552901
21.0,2022,4.0,1,0.0,0,7.0,1,0.0,0,44.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,39.0,0.0,0.0,12.0,7.0,0.0,23.0,35.0,29298.0,13002.0,16296.0,19.79657314492457,13.31148883882859,0.0,0.0,4.095842719639566,2.3892415864564134,26.918935548377174,14.113892979872361
55.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,10.0,15.0,0.0,17.0,42.0,0.0,15.0,69.0,74795.0,35881.0,38914.0,11.230697239120262,1.3369877665619359,2.005481649842904,0.0,2.2728792031552913,5.615348619560131,19.23023327109055,3.8546538520840827
113.0,2022,0.0,0,1.0,1,3.0,1,0.0,0,10.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,22.0,0.0,0.0,26.0,27.0,0.0,16.0,59.0,43863.0,20414.0,23449.0,17.09869365980439,5.015616806875955,0.0,0.0,5.927547135398855,6.15552971752958,28.90173410404624,6.823318691628641
60.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,827.0,429.0,398.0,48.367593712212816,48.367593712212816,0.0,0.0,0.0,0.0,46.62004662004662,50.25125628140704
60.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,827.0,429.0,398.0,48.367593712212816,48.367593712212816,0.0,0.0,0.0,0.0,46.62004662004662,50.25125628140704
90.0,2022,1.0,1,1.0,1,4.0,1,0.0,0,40.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,60.0,4.0,0.0,16.0,33.0,0.0,38.0,75.0,49804.0,24291.0,25513.0,22.68894064733756,12.047225122480121,0.8031483414986749,0.0,3.2125933659946995,6.625973817364067,30.875632950475488,14.894367577313528
67.0,2022,0.0,0,1.0,1,2.0,1,0.0,0,1.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,85.0,67.0,0.0,66.0,159.0,0.0,66.0,311.0,162416.0,80734.0,81682.0,23.21199881785046,5.233474534528618,4.1252093389813815,0.0,4.063639050339868,9.789675894000592,38.521564644387745,8.080115570137853
83.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,17.0,4.0,0.0,28.0,21.0,0.0,5.0,65.0,34964.0,16691.0,18273.0,20.020592609541243,4.862143919460016,1.1440338634023568,0.0,8.008237043816496,6.006177782862372,38.943143011203645,2.7362775679964977
101.0,2022,4.0,1,0.0,0,3.0,1,0.0,0,28.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,114.0,5.0,0.0,23.0,22.0,0.0,57.0,107.0,27236.0,12809.0,14427.0,60.2144220884124,41.85636657365252,1.8358055514759877,0.0,8.444705536789543,8.077544426494347,83.53501444296978,39.5092534830526
54.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,3.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,30.0,28.0,0.0,27.0,76.0,0.0,29.0,132.0,121855.0,64130.0,57725.0,13.212424603011776,2.46194247261089,2.2978129744368307,0.0,2.215748225349801,6.236920930614255,20.58319039451115,5.023819835426592
78.0,2022,0.0,0,1.0,1,0.0,0,0.0,0,10.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,8.0,4.0,0.0,17.0,26.0,0.0,9.0,46.0,32927.0,15400.0,17527.0,16.703617092355817,2.4296170316153916,1.2148085158076958,0.0,5.162936192182707,7.896255352750022,29.870129870129873,5.134934672220003
100.0,2022,6.0,1,2.0,1,2.0,1,0.0,0,22.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,97.0,7.0,0.0,24.0,29.0,0.0,35.0,122.0,36472.0,16947.0,19525.0,43.04672077209914,26.595744680851062,1.9192805439789427,0.0,6.580390436499232,7.951305110769905,71.98914262111288,17.92573623559539
34.0,2022,0.0,0,2.0,1,2.0,1,0.0,0,2.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,30.0,11.0,0.0,39.0,52.0,0.0,25.0,107.0,79483.0,38431.0,41052.0,16.607324836757545,3.7743920083539875,1.383943736396462,0.0,4.906709610860184,6.542279481146912,27.842106632666336,6.08983727954789
106.0,2022,2.0,1,0.0,0,4.0,1,0.0,0,10.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,33.0,1.0,0.0,13.0,2.0,0.0,14.0,35.0,38932.0,17394.0,21538.0,12.58604746737902,8.476317682112402,0.25685811157916366,0.0,3.3391554505291277,0.5137162231583273,20.121881108428195,6.500139288699043
91.0,2022,2.0,1,1.0,1,1.0,1,0.0,0,20.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,58.0,2.0,0.0,11.0,11.0,0.0,23.0,59.0,11907.0,5937.0,5970.0,68.86705299403712,48.71084236163601,1.679684219366759,0.0,9.238263206517175,9.238263206517175,99.37678962438943,38.52596314907873
95.0,2022,0.0,0,0.0,0,1.0,1,0.0,0,14.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,27.0,26.0,0.0,3.0,14.0,0.0,12.0,58.0,21556.0,10859.0,10697.0,32.47355724624234,12.525514937836332,12.06160697717573,0.0,1.391723881981815,6.494711449248469,53.41191638272401,11.218098532298775
40.0,2022,2.0,1,0.0,0,3.0,1,0.0,0,7.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,71.0,5.0,0.0,113.0,82.0,0.0,66.0,205.0,101488.0,47624.0,53864.0,26.702664354406433,6.995900993220874,0.492669084029639,0.0,11.134321299069843,8.07977297808608,43.04552326558038,12.253081835734443
117.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,12.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,13.0,0.0,0.0,3.0,4.0,0.0,4.0,16.0,876.0,596.0,280.0,228.31050228310502,148.40182648401824,0.0,0.0,34.24657534246575,45.662100456621005,268.4563758389262,142.85714285714286
64.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,5.0,11.0,0.0,9.0,13.0,0.0,9.0,29.0,6485.0,3297.0,3188.0,58.596761757902854,7.710100231303007,16.962220508866615,0.0,13.878180416345412,20.046260601387818,87.95875037913254,28.23086574654956
48.0,2022,0.0,0,1.0,1,0.0,0,0.0,0,8.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,43.0,9.0,0.0,135.0,120.0,0.0,53.0,254.0,143478.0,68942.0,74536.0,21.3970086006217,2.996975146015417,0.6272738677706687,0.0,9.40910801656003,8.363651570275582,36.84256331409011,7.110657937104218
98.0,2022,3.0,1,3.0,1,8.0,1,0.0,0,42.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,97.0,8.0,0.0,31.0,50.0,0.0,51.0,135.0,39961.0,19462.0,20499.0,46.54538174720353,24.273666825154525,2.0019519031055277,0.0,7.75756362453392,12.51219939440955,69.36594389065873,24.87926240304405
28.0,2022,3.0,1,11.0,1,17.0,1,0.0,0,18.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,160.0,20.0,0.0,63.0,179.0,0.0,105.0,317.0,270028.0,129623.0,140405.0,15.62800894722029,5.925311449183048,0.740663931147881,0.0,2.333091383115825,6.6289421837735345,24.45553644029223,7.478366155051458
17.0,2022,2.0,1,0.0,0,4.0,1,0.0,0,10.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,43.0,2.0,0.0,34.0,6.0,0.0,27.0,58.0,47421.0,22285.0,25136.0,17.924548195946944,9.06771261677316,0.42175407519875163,0.0,7.169819278378777,1.2652622255962547,26.026475207538702,10.741565881604075
24.0,2022,5.0,1,2.0,1,19.0,1,0.0,0,19.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,55.0,1.0,0.0,37.0,22.0,0.0,30.0,85.0,78824.0,36626.0,42198.0,14.589465137521568,6.977570283162489,0.12686491423931798,0.0,4.694001826854765,2.7910281132649954,23.207557472833503,7.109341674960899
44.0,2022,2.0,1,2.0,1,2.0,1,0.0,0,15.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,78.0,9.0,0.0,85.0,52.0,0.0,44.0,180.0,80229.0,37902.0,42327.0,27.92007877450797,9.722170287551883,1.1217888793329094,0.0,10.594672749255256,6.481446858367923,47.490897577964226,10.395255983178584
62.0,2022,0.0,0,2.0,1,2.0,1,0.0,0,2.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,19.0,5.0,0.0,14.0,31.0,0.0,11.0,58.0,40185.0,19948.0,20237.0,17.170586039567002,4.7281323877068555,1.2442453651860148,0.0,3.483887022520841,7.714321264153291,29.075596551032685,5.435588278895093
69.0,2022,1.0,1,1.0,1,2.0,1,0.0,0,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,33.0,48.0,0.0,82.0,131.0,0.0,29.0,265.0,166588.0,81544.0,85044.0,17.64833001176555,1.9809350013206233,2.881360001920907,0.0,4.922323336614882,7.863711671909141,32.4977926027666,3.4099995296552374
93.0,2022,5.0,1,5.0,1,5.0,1,0.0,0,12.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,175.0,22.0,0.0,11.0,16.0,0.0,72.0,152.0,18006.0,9271.0,8735.0,124.40297678551595,97.18982561368432,12.218149505720316,0.0,6.109074752860158,8.885926913251138,163.95210872613526,82.42701774470521
18.0,2022,1.0,1,1.0,1,6.0,1,0.0,0,13.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,45.0,1.0,0.0,23.0,7.0,0.0,26.0,50.0,92162.0,43207.0,48955.0,8.24634882055511,4.882706538486578,0.10850458974414617,0.0,2.4956055641153623,0.7595321282090233,11.572198949244335,5.310999897865387
15.0,2023,2.0,1,0.0,0,0.0,0,0.0,0,21.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,0.0,13.0,0.0,33.0,40.0,0.0,8.0,78.0,155152.0,74100.0,81052.0,5.542951428276786,0.0,0.8378880065999794,0.0,2.1269464782922554,2.578116943384552,10.526315789473683,0.9870206780832058
71.0,2023,0.0,0,1.0,1,5.0,1,0.0,0,14.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,1.0,20.0,0.0,52.0,102.0,0.0,17.0,158.0,315601.0,153094.0,162507.0,5.544976093231643,0.031685577675609394,0.6337115535121879,0.0,1.6476500391316884,3.231928922912158,10.320456712869218,1.0461087830062705
29.0,2023,4.0,1,2.0,1,3.0,1,0.0,0,20.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,1.0,6.0,0.0,48.0,75.0,0.0,19.0,111.0,105098.0,49265.0,55833.0,12.369407600525223,0.0951492892348094,0.5708957354088565,0.0,4.567165883270852,7.136196692610706,22.531208768902875,3.4030053910769618
80.0,2023,0.0,0,2.0,1,1.0,1,0.0,0,12.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,0.0,29.0,0.0,18.0,34.0,0.0,9.0,72.0,56388.0,28178.0,28210.0,14.364758459246648,0.0,5.142938213804356,0.0,3.1921685464992553,6.029651698943037,25.5518489601817,3.1903580290677063
99.0,2023,9.0,1,3.0,1,2.0,1,0.0,0,43.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,1.0,3.0,0.0,4.0,17.0,0.0,5.0,20.0,24313.0,12044.0,12269.0,10.282564882984412,0.4113025953193765,1.2339077859581293,0.0,1.645210381277506,6.9921441204294,16.605778811026237,4.075311761349743
3.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,2023,21.0,1,3.0,1,7.0,1,0.0,0,33.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,2.0,2.0,0.0,13.0,15.0,0.0,3.0,29.0,35832.0,16761.0,19071.0,8.930564858227283,0.5581603036392052,0.5581603036392052,0.0,3.6280419736548337,4.186202277294039,17.30207028220273,1.5730690577316344
94.0,2023,4.0,1,0.0,0,2.0,1,0.0,0,12.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,0.0,3.0,0.0,3.0,2.0,0.0,1.0,7.0,17047.0,8857.0,8190.0,4.692907843022232,0.0,1.759840441133337,0.0,1.759840441133337,1.173226960755558,7.903353279891611,1.221001221001221
76.0,2023,0.0,0,0.0,0,3.0,1,0.0,0,7.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,0.0,2.0,0.0,10.0,15.0,0.0,2.0,25.0,33564.0,16418.0,17146.0,8.044333214158026,0.0,0.5958765343820761,0.0,2.97938267191038,4.46907400786557,15.227189669874527,1.166452816983553
114.0,2023,4.0,1,0.0,0,2.0,1,0.0,0,23.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,1.0,3.0,0.0,20.0,10.0,0.0,6.0,28.0,43185.0,19895.0,23290.0,7.873104087067269,0.2315618849137432,0.6946856547412297,0.0,4.631237698274864,2.315618849137432,14.07388791153556,2.5762129669386007
89.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,0.0,4.0,0.0,0.0,2.0,0.0,1.0,5.0,16570.0,8094.0,8476.0,3.621001810500905,0.0,2.414001207000603,0.0,0.0,1.2070006035003016,6.17741536940944,1.179801793298726
38.0,2023,7.0,1,5.0,1,5.0,1,0.0,0,14.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,2.0,11.0,0.0,72.0,48.0,0.0,20.0,113.0,54363.0,25653.0,28710.0,24.465169324724535,0.36789728307856445,2.0234350569321045,0.0,13.244302190828321,8.829534793885546,44.0494289166959,6.966213862765588
52.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,0.0,10.0,0.0,6.0,4.0,0.0,2.0,18.0,20004.0,9928.0,10076.0,9.998000399920016,0.0,4.999000199960008,0.0,2.9994001199760048,1.999600079984003,18.13053988718775,1.984914648670107
96.0,2023,0.0,0,0.0,0,1.0,1,0.0,0,5.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,0.0,10.0,0.0,3.0,7.0,0.0,0.0,20.0,46155.0,22423.0,23732.0,4.333225002708265,0.0,2.1666125013541326,0.0,0.6499837504062398,1.516628750947893,8.919413102617847,0.0
84.0,2023,0.0,0,4.0,1,4.0,1,0.0,0,3.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,0.0,26.0,0.0,40.0,97.0,0.0,14.0,149.0,199433.0,97624.0,101809.0,8.173170939613804,0.0,1.3036959780979076,0.0,2.005686120150627,4.86378884136527,15.262640334344013,1.375124006718463
111.0,2023,5.0,1,0.0,0,1.0,1,0.0,0,17.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,2.0,2.0,0.0,20.0,24.0,0.0,10.0,38.0,13076.0,10743.0,2333.0,36.708473539308656,1.5295197308045274,1.5295197308045274,0.0,15.295197308045275,18.354236769654328,35.37187005491948,42.86326618088299
112.0,2023,1.0,1,2.0,1,3.0,1,0.0,0,29.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,2.0,4.0,0.0,25.0,23.0,0.0,7.0,47.0,55562.0,25714.0,29848.0,9.718872610777149,0.3599582448435982,0.7199164896871963,0.0,4.499478060544977,4.139519815701378,18.277980866454072,2.345215759849906
75.0,2023,6.0,1,3.0,1,10.0,1,0.0,0,10.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,0.0,10.0,0.0,30.0,40.0,0.0,10.0,70.0,128558.0,61095.0,67463.0,6.222872166648517,0.0,0.7778590208310646,0.0,2.3335770624931937,3.1114360833242585,11.457566085604387,1.4822939981916015
12.0,2023,4.0,1,2.0,1,7.0,1,0.0,0,13.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,0.0,2.0,0.0,9.0,11.0,0.0,3.0,19.0,60763.0,27960.0,32803.0,3.6206243931339794,0.0,0.32914767210308904,0.0,1.4811645244639007,1.8103121965669897,6.795422031473533,0.9145504984300216
16.0,2023,10.0,1,7.0,1,9.0,1,0.0,0,36.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,0.0,3.0,0.0,11.0,5.0,1.0,2.0,16.0,73163.0,33143.0,40020.0,2.596941076773779,0.0,0.4100433279116493,0.0,1.5034922023427142,0.6834055465194155,4.827565398425007,0.49975012493753124
82.0,2023,0.0,0,1.0,1,3.0,1,0.0,0,6.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,1.0,22.0,0.0,67.0,89.0,0.0,24.0,155.0,136941.0,68050.0,68891.0,13.071322686412396,0.07302414908610277,1.606531279894261,0.0,4.892617988768887,6.499149268663148,22.7773695811903,3.483764207225908
35.0,2023,1.0,1,0.0,0,2.0,1,0.0,0,11.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,0.0,1.0,0.0,17.0,10.0,0.0,3.0,25.0,26049.0,12222.0,13827.0,10.748973089178087,0.0,0.3838918960420746,0.0,6.526162232715268,3.8389189604207457,20.45491736213386,2.1696680407897593
68.0,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,0.0,16.0,0.0,12.0,37.0,0.0,6.0,59.0,55071.0,27439.0,27632.0,11.802945288808992,0.0,2.9053403787837517,0.0,2.179005284087814,6.718599625937426,21.502241335325632,2.1713954834973945
