codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
88.0,2022,3,1.0,1,0.0,0,0.0,0,0.0,0,26.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,5.0,0.0,1.0,4.0,38675.0,17397.0,21278.0,1.292824822236587,1.292824822236587,2.299246996608611,0.4699689820471849
9.0,2022,3,1.0,1,2.0,1,5.0,1,0.0,0,2.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,5.0,0.0,1.0,4.0,128953.0,61115.0,67838.0,0.3877381681697983,0.3877381681697983,0.6545038043033624,0.14741000619122027
109.0,2022,3,0.0,0,0.0,0,1.0,1,0.0,0,12.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,7.0,0.0,3.0,4.0,24661.0,10992.0,13669.0,2.838489923360772,2.838489923360772,3.63901018922853,2.194747238276392
49.0,2022,3,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,9.0,0.0,2.0,7.0,34697.0,16671.0,18026.0,2.5938841974810503,2.5938841974810503,4.1989082838462,1.1095084877399313
14.0,2022,3,1.0,1,0.0,0,2.0,1,0.0,0,30.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,13.0,0.0,3.0,10.0,42132.0,20181.0,21951.0,3.0855406816671413,3.0855406816671413,4.955155839651157,1.3666803334700013
32.0,2022,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,9.0,0.0,4.0,5.0,104358.0,50163.0,54195.0,0.8624159144483412,0.8624159144483412,0.9967505930666029,0.7380754682166252
92.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,7.0,0.0,1.0,6.0,12502.0,6119.0,6383.0,5.599104143337066,5.599104143337066,9.805523778395163,1.5666614444618518
11.0,2022,3,1.0,1,1.0,1,5.0,1,0.0,0,6.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,3.0,0.0,1.0,2.0,69776.0,33099.0,36677.0,0.4299472598027975,0.4299472598027975,0.6042478624731865,0.2726504348774436
36.0,2022,3,1.0,1,0.0,0,2.0,1,0.0,0,4.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,9.0,0.0,7.0,2.0,48007.0,22599.0,25408.0,1.8747266023704876,1.8747266023704876,0.8849949112792601,2.755037783375315
53.0,2022,3,0.0,0,1.0,1,1.0,1,0.0,0,3.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,7.0,0.0,2.0,5.0,44925.0,21430.0,23495.0,1.5581524763494714,1.5581524763494714,2.3331777881474567,0.8512449457331348
50.0,2022,3,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,6.0,0.0,3.0,3.0,95294.0,46140.0,49154.0,0.6296304069511197,0.6296304069511197,0.6501950585175552,0.6103267282418522
110.0,2022,3,3.0,1,1.0,1,0.0,0,0.0,0,18.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,8.0,0.0,3.0,5.0,45341.0,21403.0,23938.0,1.7644074899097946,1.7644074899097946,2.336121104518058,1.2532375302865735
10.0,2022,3,0.0,0,1.0,1,1.0,1,0.0,0,8.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,8.0,0.0,3.0,5.0,37712.0,17271.0,20441.0,2.1213406873143827,2.1213406873143827,2.895026344739737,1.4676385695416077
42.0,2022,3,1.0,1,2.0,1,1.0,1,0.0,0,4.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,27.0,0.0,12.0,15.0,138472.0,67123.0,71349.0,1.9498526777976775,1.9498526777976775,2.2347034548515414,1.6818736071984193
103.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,20.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,3.0,0.0,1.0,2.0,1233.0,647.0,586.0,24.330900243309003,24.330900243309003,30.911901081916536,17.064846416382252
21.0,2022,3,3.0,1,0.0,0,7.0,1,0.0,0,40.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,10.0,0.0,5.0,5.0,29298.0,13002.0,16296.0,3.4132022663663046,3.4132022663663046,3.845562221196739,3.0682376043200783
55.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,4.0,0.0,1.0,3.0,74795.0,35881.0,38914.0,0.5347951066247744,0.5347951066247744,0.8360970987430674,0.2569769234722722
113.0,2022,3,0.0,0,1.0,1,3.0,1,0.0,0,10.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,6.0,0.0,1.0,5.0,43863.0,20414.0,23449.0,1.3678954927843514,1.3678954927843514,2.4492995003429017,0.42645741822679006
60.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,2022,3,1.0,1,1.0,1,4.0,1,0.0,0,37.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,14.0,0.0,6.0,8.0,49804.0,24291.0,25513.0,2.8110191952453616,2.8110191952453616,3.293400848050718,2.3517422490495044
67.0,2022,3,0.0,0,1.0,1,2.0,1,0.0,0,1.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,13.0,0.0,6.0,7.0,162416.0,80734.0,81682.0,0.8004137523396709,0.8004137523396709,0.8670448633785023,0.7345559609216229
83.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,4.0,0.0,1.0,3.0,34964.0,16691.0,18273.0,1.1440338634023568,1.1440338634023568,1.797375831286322,0.5472555135992995
101.0,2022,3,4.0,1,0.0,0,3.0,1,0.0,0,28.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,21.0,0.0,10.0,11.0,27236.0,12809.0,14427.0,7.710383316199148,7.710383316199148,8.587711765165118,6.931447979482914
54.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,3.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,9.0,0.0,4.0,5.0,121855.0,64130.0,57725.0,0.738582741783267,0.738582741783267,0.779666302822392,0.6929406669553919
78.0,2022,3,0.0,0,1.0,1,0.0,0,0.0,0,9.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,5.0,0.0,0.0,5.0,32927.0,15400.0,17527.0,1.5185106447596197,1.5185106447596197,3.2467532467532467,0.0
100.0,2022,3,6.0,1,2.0,1,2.0,1,0.0,0,22.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,31.0,0.0,8.0,23.0,36472.0,16947.0,19525.0,8.499670980478175,8.499670980478175,13.57172360889833,4.097311139564661
34.0,2022,3,0.0,0,2.0,1,2.0,1,0.0,0,2.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,8.0,0.0,4.0,4.0,79483.0,38431.0,41052.0,1.0065045355610633,1.0065045355610633,1.0408264161744425,0.9743739647276625
106.0,2022,3,2.0,1,0.0,0,4.0,1,0.0,0,10.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,12.0,0.0,5.0,7.0,38932.0,17394.0,21538.0,3.082297338949964,3.082297338949964,4.024376221685639,2.3214783173925158
91.0,2022,3,2.0,1,2.0,1,1.0,1,0.0,0,20.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,16.0,0.0,7.0,9.0,11907.0,5937.0,5970.0,13.437473754934071,13.437473754934071,15.159171298635675,11.725293132328307
95.0,2022,3,0.0,0,0.0,0,1.0,1,0.0,0,14.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,8.0,0.0,2.0,6.0,21556.0,10859.0,10697.0,3.7112636852848393,3.7112636852848393,5.525370660281794,1.8696830887164626
40.0,2022,3,2.0,1,0.0,0,3.0,1,0.0,0,7.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,21.0,0.0,8.0,13.0,101488.0,47624.0,53864.0,2.0692101529244837,2.0692101529244837,2.729716109524609,1.4852220406950838
117.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,9.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,2.0,0.0,1.0,1.0,876.0,596.0,280.0,22.831050228310502,22.831050228310502,16.778523489932887,35.714285714285715
64.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,2022,3,0.0,0,1.0,1,0.0,0,0.0,0,7.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,9.0,0.0,4.0,5.0,143478.0,68942.0,74536.0,0.6272738677706687,0.6272738677706687,0.7252473093324824,0.5366534292154127
98.0,2022,3,3.0,1,3.0,1,8.0,1,0.0,0,38.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,19.0,0.0,10.0,9.0,39961.0,19462.0,20499.0,4.7546357698756285,4.7546357698756285,4.6243962593772485,4.878286745694912
28.0,2022,3,3.0,1,12.0,1,17.0,1,0.0,0,16.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,28.0,0.0,9.0,19.0,270028.0,129623.0,140405.0,1.0369295036070334,1.0369295036070334,1.4657892503645187,0.641002813290125
17.0,2022,3,2.0,1,0.0,0,4.0,1,0.0,0,10.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,9.0,0.0,4.0,5.0,47421.0,22285.0,25136.0,1.8978933383943821,1.8978933383943821,2.243661655822302,1.5913430935709738
24.0,2022,3,4.0,1,2.0,1,20.0,1,0.0,0,18.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,14.0,0.0,5.0,9.0,78824.0,36626.0,42198.0,1.7761087993504516,1.7761087993504516,2.4572707912411946,1.1848902791601499
44.0,2022,3,2.0,1,2.0,1,2.0,1,0.0,0,14.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,13.0,0.0,4.0,9.0,80229.0,37902.0,42327.0,1.6203617145919806,1.6203617145919806,2.374544878898211,0.9450232711980532
62.0,2022,3,0.0,0,2.0,1,2.0,1,0.0,0,2.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,2.0,0.0,1.0,1.0,40185.0,19948.0,20237.0,0.4976981460744059,0.4976981460744059,0.5013033888109083,0.49414438899046303
69.0,2022,3,1.0,1,1.0,1,2.0,1,0.0,0,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,9.0,0.0,5.0,4.0,166588.0,81544.0,85044.0,0.54025500036017,0.54025500036017,0.4905327185323261,0.5879309533888339
93.0,2022,3,5.0,1,5.0,1,5.0,1,0.0,0,12.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,61.0,0.0,16.0,45.0,18006.0,9271.0,8735.0,33.87759635676996,33.87759635676996,48.53845324129005,18.317115054378935
18.0,2022,3,1.0,1,1.0,1,6.0,1,0.0,0,13.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,15.0,0.0,7.0,8.0,92162.0,43207.0,48955.0,1.6275688461621927,1.6275688461621927,1.8515518318790936,1.429884587886835
15.0,2022,4,2.0,1,0.0,0,0.0,0,0.0,0,18.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,4.0,0.0,2.0,2.0,24743.0,11179.0,13564.0,1.6166188416926002,1.6166188416926002,1.789068789694964,1.4744913005013272
86.0,2022,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,9.0,0.0,2.0,7.0,150905.0,72055.0,78850.0,0.5964017096849011,0.5964017096849011,0.9714801193532718,0.25364616360177555
71.0,2022,4,0.0,0,0.0,0,5.0,1,0.0,0,10.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,19.0,0.0,6.0,13.0,308559.0,149557.0,159002.0,0.6157655424084211,0.6157655424084211,0.8692338038339896,0.3773537439780632
29.0,2022,4,3.0,1,2.0,1,3.0,1,0.0,0,15.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,14.0,0.0,3.0,11.0,107025.0,50235.0,56790.0,1.308105582807755,1.308105582807755,2.189708370657908,0.5282620179609087
80.0,2022,4,0.0,0,1.0,1,1.0,1,0.0,0,10.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,14.0,0.0,6.0,8.0,56865.0,28410.0,28455.0,2.4619713356194497,2.4619713356194497,2.815909890883492,2.1085925144965736
99.0,2022,4,8.0,1,3.0,1,2.0,1,0.0,0,36.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,33.0,0.0,9.0,24.0,24533.0,12186.0,12347.0,13.451269718338565,13.451269718338565,19.694731659281143,7.28922005345428
3.0,2022,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,1.0,0.0,1.0,0.0,2446.0,1200.0,1246.0,4.088307440719542,4.088307440719542,0.0,8.025682182985554
97.0,2022,4,19.0,1,3.0,1,7.0,1,0.0,0,28.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,64.0,0.0,27.0,37.0,36008.0,16870.0,19138.0,17.77382803821373,17.77382803821373,21.93242442205098,14.108057268262097
94.0,2022,4,4.0,1,0.0,0,2.0,1,0.0,0,7.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,20.0,0.0,7.0,13.0,17171.0,8942.0,8229.0,11.647545279832276,11.647545279832276,14.538134645493178,8.506501397496658
76.0,2022,4,0.0,0,0.0,0,3.0,1,0.0,0,5.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,15.0,0.0,9.0,6.0,33742.0,16516.0,17226.0,4.445498192164068,4.445498192164068,3.6328408815693876,5.2246603970741905
114.0,2022,4,4.0,1,0.0,0,2.0,1,0.0,0,17.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,12.0,0.0,6.0,6.0,43395.0,20004.0,23391.0,2.76529554096094,2.76529554096094,2.9994001199760048,2.5650891368475053
89.0,2022,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,1.0,0.0,0.0,1.0,16570.0,8137.0,8433.0,0.6035003017501508,0.6035003017501508,1.2289541600098315,0.0
38.0,2022,4,2.0,1,5.0,1,5.0,1,0.0,0,7.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,24.0,0.0,7.0,17.0,54757.0,25932.0,28825.0,4.383001260112862,4.383001260112862,6.5556069720808265,2.4284475281873372
52.0,2022,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,2022,4,0.0,0,0.0,0,1.0,1,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,11.0,0.0,3.0,8.0,46044.0,22372.0,23672.0,2.3890191990270173,2.3890191990270173,3.5758984444841766,1.2673200405542413
84.0,2022,4,0.0,0,2.0,1,4.0,1,0.0,0,2.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,29.0,0.0,9.0,20.0,199880.0,97718.0,102162.0,1.450870522313388,1.450870522313388,2.0467058269714893,0.8809537792917131
111.0,2022,4,3.0,1,0.0,0,1.0,1,0.0,0,9.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,28.0,0.0,9.0,19.0,12670.0,10287.0,2383.0,22.099447513812155,22.099447513812155,18.46991348303684,37.767519932857745
112.0,2022,4,1.0,1,2.0,1,3.0,1,0.0,0,23.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,16.0,0.0,6.0,10.0,53534.0,24780.0,28754.0,2.988754810027272,2.988754810027272,4.035512510088781,2.086666202963066
75.0,2022,4,4.0,1,3.0,1,9.0,1,0.0,0,10.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,28.0,0.0,10.0,18.0,130396.0,62011.0,68385.0,2.1473051320592655,2.1473051320592655,2.9027108093725307,1.4623089858887184
12.0,2022,4,3.0,1,2.0,1,7.0,1,0.0,0,11.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,11.0,0.0,3.0,8.0,61040.0,28090.0,32950.0,1.802096985583224,1.802096985583224,2.8479886080455676,0.9104704097116844
16.0,2022,4,8.0,1,5.0,1,9.0,1,0.0,0,32.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,20.0,0.0,8.0,12.0,72809.0,32920.0,39889.0,2.7469131563405624,2.7469131563405624,3.6452004860267317,2.0055654441073982
82.0,2022,4,0.0,0,1.0,1,3.0,1,0.0,0,5.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,20.0,0.0,9.0,11.0,138518.0,68830.0,69688.0,1.4438556721870082,1.4438556721870082,1.5981403457794565,1.2914705544713583
35.0,2022,4,1.0,1,0.0,0,2.0,1,0.0,0,4.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,7.0,0.0,3.0,4.0,26034.0,12260.0,13774.0,2.688791580241223,2.688791580241223,3.2626427406199023,2.1780165529258024
68.0,2022,4,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,3.0,0.0,1.0,2.0,54271.0,27037.0,27234.0,0.5527814118037258,0.5527814118037258,0.7397270407219736,0.36718807373136525
27.0,2022,4,4.0,1,5.0,1,8.0,1,0.0,0,11.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,19.0,0.0,9.0,10.0,187097.0,87903.0,99194.0,1.0155160157565326,1.0155160157565326,1.137617601219526,0.9073129423150593
22.0,2022,4,3.0,1,1.0,1,5.0,1,0.0,0,16.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,27.0,0.0,10.0,17.0,70398.0,33818.0,36580.0,3.83533623114293,3.83533623114293,5.02690874682122,2.7337342810278837
105.0,2022,4,1.0,1,0.0,0,0.0,0,0.0,0,11.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,2022,4,1.0,1,0.0,0,0.0,0,0.0,0,23.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,8.0,0.0,3.0,5.0,3139.0,1650.0,1489.0,25.48582351067219,25.48582351067219,30.303030303030305,20.147750167897918
74.0,2022,4,0.0,0,0.0,0,5.0,1,0.0,0,4.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,15.0,0.0,5.0,10.0,145990.0,70530.0,75460.0,1.0274676347695049,1.0274676347695049,1.417836381681554,0.6626027034190299
47.0,2022,4,5.0,1,0.0,0,2.0,1,0.0,0,7.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,16.0,0.0,4.0,12.0,93458.0,44314.0,49144.0,1.7119989728006164,1.7119989728006164,2.707947826871869,0.8139345596614032
70.0,2022,4,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,14.0,0.0,5.0,9.0,102706.0,50382.0,52324.0,1.3631141315989328,1.3631141315989328,1.7863522686673812,0.9555844354407156
66.0,2022,4,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,4.0,0.0,3.0,1.0,70388.0,34476.0,35912.0,0.5682786838665682,0.5682786838665682,0.290056851142824,0.8353753619959902
65.0,2022,4,0.0,0,0.0,0,1.0,1,0.0,0,2.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,4.0,0.0,1.0,3.0,86615.0,41438.0,45177.0,0.4618137735957975,0.4618137735957975,0.7239731647280273,0.22135157270292405
79.0,2022,4,0.0,0,0.0,0,0.0,0,0.0,0,4.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,11.0,0.0,7.0,4.0,144820.0,68595.0,76225.0,0.7595635961883718,0.7595635961883718,0.5831328814053502,0.9183338799606429
59.0,2022,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,7.0,0.0,1.0,6.0,52034.0,25726.0,26308.0,1.3452742437636929,1.3452742437636929,2.332270854388556,0.38011251330393797
45.0,2022,4,0.0,0,1.0,1,4.0,1,0.0,0,11.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,24.0,0.0,12.0,12.0,89015.0,43052.0,45963.0,2.696174801999663,2.696174801999663,2.78732695345164,2.6107956399712813
20.0,2022,4,2.0,1,1.0,1,8.0,1,0.0,0,47.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,19.0,0.0,5.0,14.0,39439.0,18140.0,21299.0,4.817566368315626,4.817566368315626,7.717750826901875,2.347528052960233
51.0,2022,4,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,7.0,0.0,2.0,5.0,78104.0,37831.0,40273.0,0.8962409095564887,0.8962409095564887,1.3216674156115353,0.4966106324336404
115.0,2022,4,4.0,1,2.0,1,0.0,0,0.0,0,17.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,8.0,0.0,5.0,3.0,17835.0,8373.0,9462.0,4.4855620970002805,4.4855620970002805,3.582945180938731,5.284295075036989
