codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
80.0,2017,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0,CORABASTOS,8,KENNEDY,2.0025,61954.0,184.525.478.991,69277.0,375.433.248.453,951.073,979.914,"3,72",999.300,"88,94",2.75,1.0,4.75,206.0,6.0,10.0,9.0,9.0,15.0,36.0,35.0,40.0,33.0,46.0,35.0,78.0,162.0,57272.0,28666.0,28606.0,41.90529403547982,35.96871071378684,1.0476323508869954,1.7460539181449923,1.571448526330493,1.571448526330493,56.512942161445615,27.267006921624834
99.0,2017,3,6.0,1,1.0,1,1.0,1,0.0,0,13.0,CHAPINERO,2,CHAPINERO,3.692,13261.0,15.930.253.068,20282.0,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",3.6666666666666665,1.0,10.333333333333334,645.0,0.0,7.0,6.0,6.0,68.0,108.0,70.0,79.0,107.0,109.0,123.0,264.0,400.0,23247.0,11478.0,11769.0,285.6282531079279,277.455155503936,0.0,3.0111412225233365,2.580978190734288,2.580978190734288,348.4927687750479,224.31812388478207
3.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,GUAYMARAL,11,SUBA,6.0,0.0,453.636.704.291,167.0,0.368135996096,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0.0,3.7142857142857144,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,1996.0,964.0,1032.0,40.080160320641276,35.07014028056112,0.0,0.0,0.0,5.0100200400801596,72.61410788381743,9.689922480620154
97.0,2017,3,9.0,1,0.0,0,1.0,1,1.0,1,7.0,CHICO LAGO,2,CHAPINERO,5.211875,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",3.9375,0.9375,6.125,867.0,1.0,4.0,7.0,4.0,70.0,125.0,101.0,144.0,138.0,130.0,175.0,369.0,514.0,33535.0,15501.0,18034.0,263.3069926942001,258.53585805874457,0.2981959147159684,1.1927836588638736,2.0873714030117787,1.1927836588638736,331.59151022514675,204.61350781856493
94.0,2017,3,3.0,1,0.0,0,0.0,0,2.0,1,3.0,LA CANDELARIA,17,CANDELARIA,2.40875,22622.0,206.024.323.421,24095.0,116.952.210.302,22.621,22.115,"2,83",1.050.888,"88,9",4.777777777777778,0.8888888888888888,4.0,349.0,0.0,4.0,5.0,0.0,32.0,56.0,39.0,53.0,58.0,47.0,73.0,189.0,169.0,17049.0,8761.0,8288.0,209.9829902047041,204.70408821631767,0.0,2.3461786615050735,2.932723326881342,0.0,192.90035384088574,228.04054054054055
76.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,FONTIBON SAN PABLO,9,FONTIBON,2.186666666666667,30005.0,359.967.843.163,32134.0,892.690.850.317,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,5.25,63.0,1.0,5.0,0.0,1.0,11.0,8.0,8.0,9.0,13.0,10.0,11.0,31.0,39.0,32605.0,15964.0,16641.0,21.469099831314214,19.32218984818279,0.30670142616163165,1.5335071308081583,0.0,0.30670142616163165,24.429967426710096,18.628688179796885
114.0,2017,3,0.0,0,0.0,0,2.0,1,1.0,1,3.0,MODELIA,9,FONTIBON,3.8,38386.0,261.581.365.518,39410.0,150.660.579.059,301.375,317.179,"3,46",1.428.379,"90,03",1.8,0.8,4.8,169.0,1.0,6.0,7.0,3.0,20.0,23.0,21.0,27.0,22.0,37.0,36.0,93.0,93.0,41852.0,19283.0,22569.0,44.44232055815731,40.38038803402466,0.23893720730192108,1.4336232438115262,1.6725604511134473,0.7168116219057631,48.229010008816054,41.20696530639373
89.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN ISIDRO - PATIOS,2,CHAPINERO,2.0666666666666664,9415.0,11.301.823.434,16201.0,143.348.549.857,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0.0,1.0,10.0,0.0,5.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,10.0,5.0,14950.0,7386.0,7564.0,10.03344481605351,6.688963210702341,0.0,3.3444816053511706,0.0,0.0,6.769564040075819,13.220518244315176
38.0,2017,3,0.0,0,1.0,1,4.0,1,0.0,0,1.0,RESTREPO,15,ANTONIO NARIÑO,3.008,83087.0,354.715.513.318,77022.0,217.137.387.873,116.828,119.565,"3,92",1.095.184,"90,79",3.466666666666667,1.0,5.0,296.0,4.0,16.0,25.0,5.0,36.0,39.0,52.0,57.0,46.0,60.0,56.0,162.0,184.0,54472.0,25836.0,28636.0,63.518872081069176,54.33984432368924,0.734322220590395,2.93728888236158,4.589513878689969,0.9179027757379938,71.21845486917479,56.57214694789775
52.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA FLORA,5,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,4.4,22.0,8.0,4.0,2.0,0.0,6.0,10.0,2.0,6.0,6.0,0.0,6.0,14.0,22.0,17893.0,8909.0,8984.0,20.119599843514223,12.295311015480914,4.4710221874476055,2.2355110937238027,1.1177555468619014,0.0,24.694129531934,15.58325912733749
96.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,3.0,LOURDES,3,SANTA FE,1.7264285714285716,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.2857142857142857,0.1428571428571428,1.1428571428571428,63.0,3.0,0.0,1.0,3.0,5.0,12.0,9.0,15.0,9.0,10.0,10.0,30.0,40.0,44205.0,21513.0,22692.0,15.83531274742676,14.251781472684087,0.6786562606040041,0.0,0.226218753534668,0.6786562606040041,18.593408636638312,13.220518244315176
84.0,2017,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0,BOSA OCCIDENTAL,7,BOSA,1.98,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.1666666666666666,0.1666666666666666,5.0,186.0,12.0,17.0,8.0,33.0,23.0,36.0,39.0,36.0,46.0,33.0,43.0,105.0,151.0,195649.0,95780.0,99869.0,13.08465670665324,9.506820888427747,0.6133432831243707,0.8689029844261918,0.40889552208291374,1.6866940285920196,15.765295468782627,10.51377304268592
111.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,2.0,PUENTE ARANDA,16,PUENTE ARANDA,2.9375,12917.0,356.447.429.991,14658.0,41.122.473.517,253.638,250.715,"3,55",1.116.511,"90,43",3.2,1.0,12.6,176.0,0.0,25.0,8.0,8.0,10.0,36.0,32.0,38.0,34.0,33.0,34.0,99.0,118.0,10261.0,7743.0,2518.0,211.48036253776436,171.5232433486015,0.0,24.364097066562714,7.796511061300068,7.796511061300068,152.39571225623143,393.1691818903892
112.0,2017,3,1.0,1,0.0,0,1.0,1,0.0,0,1.0,GRANJAS DE TECHO,9,FONTIBON,3.1133333333333333,18061.0,477.255.354.063,22861.0,479.009.817.394,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,10.142857142857142,273.0,0.0,15.0,2.0,4.0,24.0,45.0,40.0,47.0,52.0,42.0,44.0,128.0,166.0,41316.0,19068.0,22248.0,71.15887307580599,66.07609642753413,0.0,3.6305547487656114,0.48407396650208157,0.9681479330041631,87.05684917138662,57.53326141675656
75.0,2017,3,0.0,0,1.0,1,5.0,1,3.0,1,1.0,FONTIBON,9,FONTIBON,2.913,131655.0,496.457.437.428,137489.0,27.694.015.566,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,5.8,296.0,2.0,11.0,9.0,13.0,20.0,59.0,35.0,61.0,61.0,47.0,48.0,150.0,181.0,130600.0,62096.0,68504.0,25.34456355283308,22.6646248085758,0.15313935681470137,0.8422664624808576,0.6891271056661562,0.9954058192955589,29.148415356866785,21.896531589396236
12.0,2017,3,1.0,1,0.0,0,3.0,1,0.0,0,5.0,TOBERIN,1,USAQUEN,3.378,51249.0,290.663.146.859,52018.0,178.963.176.316,425.192,430.15600000000006,"3,12",1.867.529,"93,6",1.8,0.6,8.4,151.0,0.0,2.0,6.0,3.0,8.0,20.0,26.0,28.0,30.0,27.0,23.0,65.0,97.0,58553.0,26936.0,31617.0,27.66724164432224,25.788601779584308,0.0,0.34157088449780537,1.0247126534934161,0.5123563267467081,36.01128601128601,20.55856026821014
16.0,2017,3,0.0,0,2.0,1,5.0,1,1.0,1,11.0,SANTA BARBARA,1,USAQUEN,5.738888888888889,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",2.0,0.6666666666666666,6.666666666666667,433.0,0.0,5.0,3.0,7.0,36.0,64.0,57.0,73.0,68.0,70.0,80.0,201.0,247.0,66787.0,29864.0,36923.0,67.07892254480662,64.83297647745819,0.0,0.7486486891161455,0.4491892134696872,1.0481081647626034,82.70827752477899,54.437613411694606
82.0,2017,3,0.0,0,0.0,0,1.0,1,1.0,1,0.0,PATIO BONITO,8,KENNEDY,1.9566666666666668,160502.0,317.321.661.524,174145.0,548.796.445.738,951.073,979.914,"3,72",999.300,"88,94",1.5,0.6666666666666666,4.833333333333333,291.0,8.0,12.0,8.0,24.0,31.0,54.0,51.0,47.0,51.0,54.0,55.0,128.0,215.0,141226.0,70344.0,70882.0,24.28731253451914,20.605270984096414,0.5664679308342657,0.8497018962513985,0.5664679308342657,1.699403792502797,30.564085067667463,18.058181202562004
35.0,2017,3,0.0,0,0.0,0,0.0,0,1.0,1,1.0,CIUDAD JARDIN,15,ANTONIO NARIÑO,2.666,33741.0,133.239.133.285,30913.0,23.201.141.615,116.828,119.565,"3,92",1.095.184,"90,79",7.0,1.0,4.4,95.0,1.0,3.0,8.0,3.0,7.0,21.0,17.0,19.0,11.0,16.0,19.0,40.0,70.0,24864.0,11743.0,13121.0,44.24066924066924,38.20785070785071,0.4021879021879022,1.2065637065637065,3.2175032175032174,1.2065637065637065,59.60998041386358,30.48548128953586
68.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,EL TESORO,19,CIUDAD BOLIVAR,1.055,43942.0,210.862.210.964,47624.0,225.853.650.032,570.619,593.937,"4,09",505.335,"83,5",0.0,0.0,1.625,36.0,7.0,4.0,2.0,2.0,5.0,8.0,7.0,6.0,5.0,6.0,14.0,20.0,31.0,49049.0,24492.0,24557.0,10.397765499806317,7.33959917633387,1.4271442842871414,0.8155110195926523,0.40775550979632613,0.40775550979632613,12.657194185856607,8.14431730260211
27.0,2017,3,1.0,1,2.0,1,5.0,1,2.0,1,2.0,SUBA,11,SUBA,2.840909090909091,115172.0,652.901.130.738,134709.0,206.323.735.184,923.064,981.613,"3,41",1.388.086,"91,6",1.2307692307692308,0.4615384615384615,3.692307692307693,303.0,5.0,12.0,11.0,17.0,27.0,62.0,46.0,51.0,50.0,53.0,59.0,163.0,185.0,164701.0,77178.0,87523.0,21.12919775836212,18.396973910298055,0.30358042756267417,0.7285930261504181,0.6678769406378832,1.0321734537130922,23.9705615589935,18.623676062292198
22.0,2017,3,1.0,1,0.0,0,6.0,1,0.0,0,2.0,DOCE DE OCTUBRE,12,BARRIOS UNIDOS,3.292222222222222,94134.0,336.255.107.979,98583.0,293.179.189.433,223.073,230.066,"3,36",1.462.840,"92,44",4.111111111111111,0.8888888888888888,4.222222222222222,254.0,2.0,18.0,14.0,10.0,36.0,48.0,35.0,43.0,45.0,40.0,51.0,128.0,170.0,64694.0,31352.0,33342.0,46.06300429715275,39.26175534052617,0.30914767984666275,2.7823291186199643,2.164033758926639,1.5457383992333138,54.22301607552947,38.39001859516526
105.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,JARDIN BOTANICO,10,ENGATIVA,2.67,1601.0,161.705.211.764,2464.0,152.376.041.138,804.47,824.337,"3,41",1.089.512,"91,78",4.0,1.0,11.0,51.0,1.0,11.0,2.0,1.0,10.0,12.0,9.0,10.0,8.0,10.0,7.0,29.0,37.0,2269.0,1284.0,985.0,290.8770383428823,224.7686205376818,4.407227853680036,48.47950639048039,8.814455707360072,4.407227853680036,288.1619937694704,294.4162436548223
104.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,3.0,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,4.0,3249.0,398.684.265.835,3404.0,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",3.5,0.8333333333333334,5.666666666666667,214.0,0.0,21.0,3.0,0.0,20.0,78.0,25.0,30.0,33.0,23.0,29.0,115.0,123.0,2912.0,1459.0,1453.0,817.3076923076923,734.8901098901099,0.0,72.11538461538461,10.302197802197803,0.0,843.0431802604523,791.465932553338
74.0,2017,3,0.0,0,0.0,0,1.0,1,0.0,0,1.0,ENGATIVA,10,ENGATIVA,2.0016666666666665,118752.0,58.763.454.342,130828.0,222.634.971.795,804.4699999999999,824.337,"3,41",1.089.512,"91,78",0.0,0.0,2.5,100.0,6.0,8.0,2.0,21.0,13.0,27.0,15.0,25.0,18.0,19.0,20.0,45.0,92.0,133659.0,64801.0,68858.0,10.249964461802048,7.481725884527043,0.44890355307162255,0.5985380707621634,0.14963451769054084,1.5711624357506788,14.197311769880093,6.535188358651137
47.0,2017,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0,KENNEDY CENTRAL,8,KENNEDY,3.0,108199.0,337.213.395.794,96282.0,285.522.465.006,951.073,979.914,"3,72",999.300,"88,94",1.125,0.5,3.5,267.0,2.0,10.0,16.0,14.0,31.0,52.0,36.0,39.0,46.0,54.0,51.0,141.0,168.0,95340.0,45189.0,50151.0,32.41032095657646,28.005034612964128,0.20977554017201594,1.0488777008600796,1.6782043213761275,1.4684287812041115,37.17718913894974,28.115092420888917
70.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,JERUSALEM,19,CIUDAD BOLIVAR,1.1733333333333331,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0.0,2.5555555555555554,67.0,14.0,6.0,6.0,16.0,16.0,15.0,8.0,15.0,16.0,17.0,22.0,34.0,75.0,93921.0,46228.0,47693.0,11.605498237880772,7.1336548801652455,1.4906144525718423,0.6388347653879325,0.6388347653879325,1.7035593743678197,16.223933546768194,7.128928773614577
66.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN FRANCISCO,19,CIUDAD BOLIVAR,1.8425,74646.0,178.603.384.328,76213.0,426.716.438.139,570.619,593.937,"4,09",505.335,"83,5",0.5,0.375,3.25,110.0,6.0,5.0,7.0,19.0,11.0,14.0,16.0,24.0,30.0,34.0,18.0,68.0,79.0,68241.0,33514.0,34727.0,21.54130214973403,16.119341744698932,0.8792368224381236,0.7326973520317698,1.0257762928444778,2.784249937720725,23.572238467506118,19.58130561234774
65.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,ARBORIZADORA,19,CIUDAD BOLIVAR,2.463333333333334,58199.0,306.264.190.866,60752.0,198.364.685.823,570.619,593.937,"4,09",505.335,"83,5",1.5,0.5,3.5,91.0,1.0,1.0,6.0,9.0,11.0,15.0,18.0,13.0,20.0,15.0,16.0,34.0,74.0,75273.0,36121.0,39152.0,14.347774102267746,12.089328178762637,0.13284976020618283,0.13284976020618283,0.7970985612370969,1.1956478418556453,20.486697488995322,8.68410298324479
79.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CALANDAIMA,8,KENNEDY,2.1333333333333333,55758.0,318.934.387.072,68328.0,214.238.422.602,951.073,979.914,"3,72",999.300,"88,94",1.0,0.6666666666666666,7.333333333333333,123.0,5.0,10.0,25.0,7.0,21.0,20.0,22.0,25.0,23.0,38.0,21.0,68.0,102.0,114092.0,54197.0,59895.0,14.900255933807804,10.780773410931529,0.4382428215825825,0.876485643165165,2.1912141079129124,0.6135399502156155,18.8202299020241,11.353201435846064
59.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ALFONSO LOPEZ,5,USME,1.0,40952.0,216.493.429.751,54095.0,249.869.014.788,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,1.5,36.0,4.0,3.0,7.0,6.0,5.0,5.0,9.0,12.0,10.0,8.0,7.0,18.0,38.0,47970.0,23806.0,24164.0,11.673962893475089,7.5046904315197,0.8338544923910778,0.6253908692933083,1.4592453616843861,1.2507817385866167,15.962362429639587,7.4490978314848535
45.0,2017,3,0.0,0,0.0,0,1.0,1,1.0,1,0.0,CARVAJAL,8,KENNEDY,2.7914285714285714,105369.0,438.593.005.327,96337.0,219.650.105.747,951.073,979.914,"3,72",999.300,"88,94",1.2857142857142858,0.5714285714285714,5.0,249.0,1.0,13.0,24.0,21.0,37.0,48.0,40.0,48.0,42.0,56.0,37.0,111.0,197.0,91314.0,44167.0,47147.0,33.7297676150426,27.268545896576647,0.10951223251637207,1.4236590227128372,2.62829358039293,2.2997568828438135,44.60343695519279,23.5433855812671
20.0,2017,3,1.0,1,0.0,0,6.0,1,23.0,1,14.0,LA ALHAMBRA,11,SUBA,4.996666666666667,38521.0,284.774.117.529,36637.0,128.652.843.587,923.064,981.613,"3,41",1.388.086,"91,6",5.5,1.0,4.333333333333333,173.0,0.0,3.0,4.0,5.0,13.0,30.0,26.0,32.0,28.0,30.0,26.0,68.0,117.0,39630.0,17827.0,21803.0,46.68180671208681,43.65379762805956,0.0,0.757002271006813,1.0093363613424173,1.2616704516780217,65.63078476468279,31.188368573132138
51.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LOS LIBERTADORES,4,SAN CRISTOBAL,1.68875,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0.0,1.6666666666666667,33.0,6.0,8.0,2.0,3.0,4.0,6.0,5.0,10.0,11.0,6.0,10.0,21.0,31.0,72985.0,35428.0,37557.0,7.124751661300267,4.52147701582517,0.8220867301500309,1.0961156402000412,0.2740289100500103,0.41104336507501543,8.750141131308569,5.591500918603722
115.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,3.0,CAPELLANIA,9,FONTIBON,3.314,15427.0,272.109.155.246,16657.0,612.144.048.771,301.375,317.179,"3,46",1.428.379,"90,03",1.2,0.6,5.2,147.0,1.0,5.0,2.0,1.0,13.0,17.0,26.0,27.0,29.0,16.0,28.0,66.0,90.0,17108.0,8053.0,9055.0,91.1854103343465,85.92471358428804,0.5845218611176058,2.922609305588029,1.1690437222352117,0.5845218611176058,111.75959269837327,72.8879072335726
43.0,2017,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0,SAN RAFAEL,16,PUENTE ARANDA,3.0,76734.0,329.312.713.782,76749.0,23.305.811.403,253.638,250.71500000000003,"3,55",1.116.511,"90,43",1.5454545454545454,0.7272727272727273,2.8181818181818183,197.0,1.0,31.0,19.0,9.0,24.0,32.0,30.0,55.0,38.0,43.0,35.0,109.0,148.0,70973.0,33761.0,37212.0,36.21095346117538,27.757034365181124,0.1408986515999042,4.36785819959703,2.67707438039818,1.2680878643991378,43.837564053197475,29.29162635708911
25.0,2017,3,2.0,1,1.0,1,4.0,1,0.0,0,6.0,LA FLORESTA,11,SUBA,4.04,25414.0,393.477.586.199,25324.0,643.594.473.694,923.064,981.613,"3,41",1.388.086,"91,6",4.8,1.0,5.0,126.0,0.0,9.0,4.0,2.0,13.0,22.0,13.0,26.0,25.0,16.0,26.0,62.0,79.0,39491.0,17913.0,21578.0,35.70433769719683,31.9060038996227,0.0,2.2790002785444785,1.012889012686435,0.5064445063432175,44.10204879138056,28.732968764482344
56.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,DANUBIO,5,USME,1.508,29305.0,288.740.865.613,36193.0,125.347.688.223,298.992,314.431,"4,07",569.872,"82,91",0.8571428571428571,0.8571428571428571,1.1428571428571428,55.0,4.0,3.0,2.0,1.0,8.0,10.0,8.0,11.0,7.0,10.0,11.0,28.0,37.0,48373.0,23549.0,24824.0,13.437248051599033,11.369979120583796,0.8269075724060944,0.6201806793045708,0.4134537862030472,0.2067268931015236,15.711919826744236,11.279407025459234
26.0,2017,3,0.0,0,1.0,1,3.0,1,1.0,1,5.0,LAS FERIAS,10,ENGATIVA,3.0646153846153847,110921.0,473.343.150.688,110859.0,234.204.297.324,804.47,824.337,"3,41",1.089.512,"91,78",1.4615384615384617,0.3846153846153846,5.3076923076923075,354.0,2.0,15.0,18.0,14.0,40.0,68.0,50.0,71.0,59.0,59.0,56.0,181.0,222.0,99412.0,47261.0,52151.0,40.538365589667244,35.60938317305758,0.2011829557799863,1.5088721683498973,1.8106466020198768,1.4082806904599043,46.97319142633461,34.70690878410769
102.0,2017,3,1.0,1,1.0,1,3.0,1,0.0,0,8.0,LA SABANA,14,LOS MARTIRES,2.8186666666666667,50981.0,450.942.153.879,52197.0,11.575.098.835,94.842,94.944,"3,53",1.059.511,"89,78",8.733333333333333,1.0,6.266666666666667,675.0,12.0,19.0,12.0,23.0,49.0,100.0,88.0,124.0,110.0,148.0,122.0,266.0,474.0,35219.0,16497.0,18722.0,210.39779664385702,191.65791192254179,3.4072517675118545,5.394815298560436,3.4072517675118545,6.530565887731054,287.324968176032,142.07883773101165
2.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA ACADEMIA,11,SUBA,5.058,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.2,0.1333333333333333,6.333333333333333,22.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,7.0,4.0,5.0,10.0,13.0,3598.0,1764.0,1834.0,63.924402445803224,61.14508060033352,0.0,0.0,2.7793218454697053,0.0,73.69614512471655,54.525627044711015
116.0,2017,3,1.0,1,0.0,0,0.0,0,0.0,0,2.0,ALAMOS,10,ENGATIVA,3.155,12319.0,200.244.113.699,13641.0,681.218.526.129,804.47,824.337,"3,41",1.089.512,"91,78",1.5,0.5,8.5,87.0,0.0,3.0,6.0,1.0,5.0,17.0,9.0,16.0,24.0,11.0,15.0,41.0,56.0,11711.0,5519.0,6192.0,82.82811032362736,74.28912987789258,0.0,2.561694133720434,5.123388267440868,0.8538980445734778,101.46765718427253,66.21447028423773
81.0,2017,3,0.0,0,0.0,0,0.0,0,3.0,1,0.0,GRAN BRITALIA,8,KENNEDY,2.0025,72551.0,179.902.103.852,70904.0,394.125.463.137,951.073,979.914,"3,72",999.300,"88,94",0.25,0.25,4.0,109.0,2.0,5.0,4.0,10.0,13.0,24.0,14.0,24.0,19.0,17.0,19.0,48.0,82.0,63663.0,31108.0,32555.0,20.42002418987481,17.121404897664263,0.3141542183057663,0.7853855457644158,0.6283084366115326,1.5707710915288315,26.359778835026358,14.744278912609431
52.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA FLORA,5,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,4.4,22.0,8.0,4.0,2.0,0.0,6.0,10.0,2.0,6.0,6.0,0.0,6.0,14.0,22.0,17893.0,8909.0,8984.0,20.119599843514223,12.295311015480914,4.4710221874476055,2.2355110937238027,1.1177555468619014,0.0,24.694129531934,15.58325912733749
33.0,2017,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SOSIEGO,4,SAN CRISTOBAL,2.8193333333333332,102994.0,23.491.634.485,46766.0,199.075.121.954,407.552,404.35,"3,73",706.208,"83,68",2.625,0.8125,1.875,106.0,1.0,1.0,6.0,6.0,11.0,16.0,14.0,23.0,16.0,16.0,24.0,52.0,68.0,41773.0,20155.0,21618.0,28.726689488425535,25.375242381442558,0.2393890790702128,0.2393890790702128,1.436334474421277,1.436334474421277,33.73852642024311,24.054029049865854
19.0,2017,3,1.0,1,2.0,1,5.0,1,0.0,0,8.0,EL PRADO,11,SUBA,3.51625,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",3.125,1.0,4.25,262.0,1.0,4.0,2.0,3.0,27.0,57.0,28.0,41.0,35.0,36.0,48.0,107.0,165.0,96457.0,44191.0,52266.0,28.19909389676229,27.16236250349897,0.10367313932633195,0.4146925573053278,0.2073462786526639,0.3110194179789958,37.33791948586816,20.472199900508937
41.0,2017,3,0.0,0,0.0,0,1.0,1,0.0,0,1.0,MUZU,16,PUENTE ARANDA,3.0,58178.0,252.822.051.232,57052.0,225.660.695.821,253.63800000000003,250.715,"3,55",1.116.511,"90,43",2.6666666666666665,0.8888888888888888,2.4444444444444446,150.0,0.0,8.0,29.0,4.0,19.0,34.0,23.0,29.0,25.0,38.0,23.0,78.0,113.0,56520.0,26806.0,29714.0,33.793347487615,26.539278131634816,0.0,1.4154281670205238,5.130927105449398,0.7077140835102619,42.154741475789,26.250252406273137
37.0,2017,3,0.0,0,0.0,0,1.0,1,0.0,0,3.0,SANTA ISABEL,14,LOS MARTIRES,3.0,43861.0,200.462.673.252,45086.0,224.909.701.485,94.842,94.944,"3,53",1.059.511,"89,78",5.714285714285714,1.0,5.857142857142857,155.0,5.0,11.0,11.0,5.0,17.0,31.0,22.0,27.0,39.0,21.0,30.0,75.0,112.0,37893.0,17125.0,20768.0,49.349484073575596,40.9046525743541,1.319504921753358,2.902910827857388,2.902910827857388,1.319504921753358,65.4014598540146,36.113251155624035
107.0,2017,3,0.0,0,0.0,0,3.0,1,0.0,0,3.0,QUINTA PAREDES,13,TEUSAQUILLO,3.77,25931.0,173.955.954.056,27099.0,155.780.813.293,137.53,139.298,"2,87",1.933.116,"96,03",4.0,1.0,4.375,189.0,0.0,19.0,2.0,2.0,21.0,41.0,21.0,22.0,29.0,33.0,45.0,101.0,111.0,25370.0,11184.0,14186.0,83.56326369728025,74.49743791880174,0.0,7.489160425699645,0.7883326763894364,0.7883326763894364,99.2489270386266,71.19695474411392
73.0,2017,3,0.0,0,0.0,0,1.0,1,0.0,0,3.0,GARCES NAVAS,10,ENGATIVA,2.775714285714286,136527.0,555.040.743.711,149186.0,268.783.871.617,804.47,824.3370000000001,"3,41",1.089.512,"91,78",0.5714285714285714,0.2857142857142857,5.714285714285714,234.0,4.0,7.0,24.0,16.0,35.0,43.0,38.0,38.0,32.0,51.0,48.0,113.0,172.0,157669.0,74414.0,83255.0,18.075842429393223,14.841217994659699,0.25369603409674696,0.4439680596693072,1.5221762045804819,1.0147841363869878,23.113930174429544,13.572758392889316
31.0,2017,3,0.0,0,0.0,0,1.0,1,1.0,1,3.0,SANTA CECILIA,10,ENGATIVA,3.318333333333334,68227.0,308.579.767.892,65210.0,211.322.992.578,804.4699999999999,824.337,"3,41",1.089.512,"91,78",1.6666666666666667,0.6666666666666666,6.333333333333333,236.0,0.0,13.0,11.0,10.0,24.0,43.0,23.0,42.0,52.0,41.0,45.0,104.0,166.0,65292.0,30527.0,34765.0,41.35269251975739,36.145316424676835,0.0,1.9910555657660969,1.6847393248790052,1.5315812044354593,54.37809152553477,29.91514454192435
