ZAT,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,codigo_upz,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,mujer,ingreso,nivel_educativo,estrato_trabajador,limitaciones_fisicas,total_personas,tipo_vivienda_d2,tipo_vivienda_d3,tipo_vivienda_d4,tipo_vivienda_d5,nivel_educativo_d2,nivel_educativo_d3,nivel_educativo_d4,nivel_educativo_d5,nivel_educativo_d7,nivel_educativo_d8,nivel_educativo_d9,nivel_educativo_d11,ocupacion1_d1,ocupacion1_d4,ocupacion1_d5,ocupacion1_d6,ocupacion1_d7,ocupacion1_d8,ocupacion1_d13,ocupacion1_d18,ocupacion1_d19,ocupacion1_d20,ocupacion1_d24,actividad_economica1_d1,actividad_economica1_d3,actividad_economica1_d4,actividad_economica1_d5,actividad_economica1_d7,actividad_economica1_d8,actividad_economica1_d9,actividad_economica1_d10,actividad_economica1_d11,actividad_economica1_d12,actividad_economica1_d13,actividad_economica1_d14,actividad_economica1_d15,actividad_economica1_d16,actividad_economica1_d17,nomina_patron,independiente_total,independiente_trabajando,independiente_buscando,buscar_trabajo,con_trabajo,tot,desempleado,prop_nomina_patron,prop_independiente_total,prop_independiente_trabajando,prop_independiente_buscando,prop_buscar,prop_desempleado,formal_no_indep,vendedor_informal,prop_formal_no_indep
143,2023,1.0,1,0.0,0,2.0,1,0.0,0,8.0,20.0,LA ALHAMBRA,11.0,SUBA,5.0,38521.0,284.774.117.529,36637.0,128.652.843.587,923.064,981.613,"3,41",1.388.086,"91,6",6,1,3,0.45945945,5.28,6.972973,2.65625,0.0,3.7027028,0.24324325,0.027027028,0.0,0.0,0.0,0.054054055,0.054054055,0.24324325,0.13513513,0.0,0.4054054,0.027027028,0.0,0.0,0.16216215,0.054054055,0.0,0.0,0.08108108,0.027027028,0.0,0.0,0.0,0.027027028,0.0,0.027027028,0.0,0.0,0.0,0.08108108,0.0,0.0,0.027027028,0.054054055,0.10810811,0.45945945,0.0,0.0,0.0,8.0,8.0,0.0,0.0,37.0,37.0,0.0,0.0,0.21621622,0.21621622,0.0,0.0,0.0,25.0,0.0,0.6756757
142,2023,0.0,0,1.0,1,2.0,1,0.0,0,2.0,20.0,LA ALHAMBRA,11.0,SUBA,5.0,38521.0,284.774.117.529,36637.0,128.652.843.587,923.064,981.613,"3,41",1.388.086,"91,6",6,1,1,0.25,5.571429,6.5,3.0,0.0,4.25,0.75,0.0,0.0,0.0,0.125,0.0,0.125,0.25,0.125,0.0,0.25,0.125,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,0.0,0.625
167,2023,3.0,1,0.0,0,3.0,1,0.0,0,5.0,21.0,LOS ANDES,12.0,BARRIOS UNIDOS,4.54,45172.0,274.816.645.782,46625.0,169.658.573.145,223.073,230.066,"3,36",1.462.840,"92,44",11,1,7,0.5241379,5.176991,7.1517243,2.796875,0.013793103,3.3724139,0.42068964,0.020689655,0.0068965517,0.0,0.0,0.04137931,0.11034483,0.15862069,0.18620689,0.08275862,0.31724137,0.048275862,0.020689655,0.020689655,0.13103448,0.055172414,0.0,0.0,0.013793103,0.027586207,0.0,0.0068965517,0.013793103,0.013793103,0.0,0.020689655,0.0,0.027586207,0.0,0.06896552,0.055172414,0.0068965517,0.027586207,0.020689655,0.07586207,0.51724136,0.0,0.0,0.0,27.0,27.0,0.0,1.0,144.0,145.0,1.0,0.0,0.18620689,0.18620689,0.0,0.0068965517,0.0068965517,102.0,1.0,0.7034483
153,2023,0.0,0,1.0,1,1.0,1,0.0,0,0.0,14.0,USAQUEN,1.0,USAQUEN,5.0,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0,0,8,0.5,5.923077,6.652174,2.9318182,0.02173913,3.4782608,0.4347826,0.0,0.0,0.0,0.0,0.02173913,0.17391305,0.3043478,0.10869565,0.02173913,0.26086956,0.08695652,0.0,0.0,0.2173913,0.06521739,0.0,0.0,0.02173913,0.0,0.02173913,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.06521739,0.1521739,0.02173913,0.02173913,0.0,0.02173913,0.02173913,0.3478261,0.0,0.0,0.0,13.0,13.0,0.0,0.0,46.0,46.0,0.0,0.0,0.2826087,0.2826087,0.0,0.0,0.0,30.0,0.0,0.65217394
152,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.0,USAQUEN,1.0,USAQUEN,4.55,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0,0,7,0.56666666,5.0833335,6.9333334,3.2222223,0.0,3.6,0.46666667,0.0,0.0,0.0,0.033333335,0.06666667,0.13333334,0.16666667,0.13333334,0.033333335,0.23333333,0.13333334,0.033333335,0.033333335,0.2,0.033333335,0.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.033333335,0.0,0.0,0.0,0.1,0.13333334,0.0,0.1,0.033333335,0.0,0.0,0.06666667,0.43333334,0.0,0.0,0.0,7.0,7.0,0.0,0.0,30.0,30.0,0.0,0.0,0.23333333,0.23333333,0.0,0.0,0.0,18.0,0.0,0.6
148,2023,0.0,0,0.0,0,0.0,0,0.0,0,2.0,16.0,SANTA BARBARA,1.0,USAQUEN,5.98,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",0,0,10,0.2631579,5.8,8.473684,3.0555556,0.0,2.8421052,0.6315789,0.05263158,0.0,0.0,0.0,0.0,0.10526316,0.10526316,0.05263158,0.0,0.47368422,0.2631579,0.0,0.05263158,0.21052632,0.2631579,0.0,0.0,0.05263158,0.0,0.0,0.0,0.0,0.0,0.0,0.05263158,0.0,0.05263158,0.0,0.10526316,0.15789473,0.0,0.0,0.0,0.0,0.47368422,0.05263158,0.0,0.0,9.0,9.0,0.0,0.0,19.0,19.0,0.0,0.0,0.47368422,0.47368422,0.0,0.0,0.0,8.0,0.0,0.42105263
850,2023,0.0,0,0.0,0,1.0,1,0.0,0,4.0,16.0,SANTA BARBARA,1.0,USAQUEN,6.0,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",3,1,5,0.5,5.4761906,6.8076925,2.6818182,0.07692308,3.7692308,0.46153846,0.0,0.0,0.0,0.0,0.03846154,0.1923077,0.23076923,0.07692308,0.03846154,0.26923078,0.115384616,0.0,0.07692308,0.23076923,0.115384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846154,0.0,0.0,0.0,0.15384616,0.07692308,0.03846154,0.0,0.0,0.0,0.53846157,0.03846154,0.0,0.0,9.0,9.0,0.0,0.0,26.0,26.0,0.0,0.0,0.34615386,0.34615386,0.0,0.0,0.0,15.0,0.0,0.5769231
849,2023,2.0,1,1.0,1,0.0,0,0.0,0,6.0,97.0,CHICO LAGO,2.0,CHAPINERO,5.85,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",8,1,11,0.47368422,5.6712327,7.1684213,3.0568182,0.010526316,3.4526315,0.42105263,0.0,0.010526316,0.0,0.010526316,0.010526316,0.12631579,0.23157895,0.10526316,0.031578947,0.34736842,0.094736844,0.010526316,0.010526316,0.14736842,0.05263158,0.0,0.0,0.0,0.0,0.010526316,0.010526316,0.021052632,0.0,0.0,0.031578947,0.0,0.042105265,0.0,0.06315789,0.042105265,0.021052632,0.010526316,0.0,0.11578947,0.51578945,0.010526316,0.010526316,0.0,19.0,19.0,0.0,1.0,94.0,95.0,1.0,0.0,0.2,0.2,0.0,0.010526316,0.010526316,68.0,1.0,0.7157895
764,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.0,CIUDAD USME,5.0,USME,,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.33333334,4.6666665,5.6666665,3.0,0.0,4.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.6666667,0.6666667,0.0,0.0,0.0,1.0,0.0,0.33333334
668,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0,0,1,0.0,5.75,6.5,1.0,0.0,4.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.25
713,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67.0,LUCERO,19.0,CIUDAD BOLIVAR,1.0,153504.0,586.386.549.887,162669.0,277.409.159.592,570.619,593.937,"4,09",505.335,"83,5",0,0,3,1.0,2.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
714,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67.0,LUCERO,19.0,CIUDAD BOLIVAR,1.0,153504.0,586.386.549.887,162669.0,277.409.159.592,570.619,593.937,"4,09",505.335,"83,5",0,0,0,0.29411766,2.7333333,4.529412,1.117647,0.0,4.4117646,0.11764706,0.0,0.0,0.0,0.11764706,0.05882353,0.23529412,0.5294118,0.0,0.0,0.05882353,0.0,0.0,0.0,0.5882353,0.0,0.0,0.0,0.0,0.0,0.0,0.05882353,0.0,0.0,0.0,0.05882353,0.0,0.0,0.0,0.05882353,0.0,0.0,0.0,0.0,0.0,0.64705884,0.0,0.0,0.0,10.0,10.0,0.0,0.0,17.0,17.0,1.0,0.0,0.5882353,0.5882353,0.0,0.0,0.05882353,6.0,0.0,0.3529412
721,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67.0,LUCERO,19.0,CIUDAD BOLIVAR,1.0,153504.0,586.386.549.887,162669.0,277.409.159.592,570.619,593.937,"4,09",505.335,"83,5",0,0,0,0.6,4.5,6.0,2.0,0.0,4.6,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,2.0,0.0,0.4
771,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.5,4.5,5.125,2.0,0.0,3.75,0.375,0.0,0.0,0.0,0.0,0.375,0.25,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,0.0,0.5
772,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.25,3.5,5.75,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.25
769,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.0,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0,0,0,0.4,4.25,6.0,0.0,0.0,5.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.0,0.0,0.4
666,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.0,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0,0,0,0.25,5.0,7.0,0.0,0.0,4.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.25
667,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,1.0,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0,0,1,0.7,4.875,5.1,1.625,0.0,3.8,0.3,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,5.0,0.0,0.5
669,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,1.0,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0,0,6,0.33333334,4.0,5.6666665,2.0,0.0,4.6666665,0.6666667,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.6666667,0.6666667,0.0,0.0,0.0,1.0,0.0,0.33333334
671,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,2,1,0,0.3043478,3.4761906,5.304348,3.0,0.0,3.2173913,0.26086956,0.0,0.0,0.0,0.04347826,0.2173913,0.2173913,0.17391305,0.13043478,0.0,0.13043478,0.04347826,0.04347826,0.0,0.39130434,0.04347826,0.0,0.0,0.0,0.04347826,0.0,0.04347826,0.08695652,0.0,0.0,0.0,0.0,0.04347826,0.0,0.04347826,0.04347826,0.0,0.0,0.0,0.08695652,0.5217391,0.0,0.0,0.0,10.0,10.0,0.0,0.0,23.0,23.0,1.0,0.0,0.4347826,0.4347826,0.0,0.0,0.04347826,8.0,0.0,0.3478261
774,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,3,1,0,0.29032257,4.275862,5.548387,2.3333333,0.0,3.8387096,0.16129032,0.0,0.0,0.0,0.0,0.19354838,0.3548387,0.06451613,0.09677419,0.032258064,0.19354838,0.032258064,0.16129032,0.0,0.32258064,0.09677419,0.0,0.0,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.06451613,0.0,0.06451613,0.06451613,0.032258064,0.0,0.0,0.0,0.06451613,0.0,0.48387095,0.032258064,0.0,0.0,13.0,13.0,0.0,0.0,31.0,31.0,1.0,0.0,0.41935483,0.41935483,0.0,0.0,0.032258064,10.0,0.0,0.32258064
778,2023,1.0,1,2.0,1,2.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,1,1,0,0.75,4.5555553,6.75,2.0,0.0,3.8333333,0.16666667,0.0,0.0,0.0,0.0,0.083333336,0.25,0.083333336,0.16666667,0.0,0.33333334,0.083333336,0.0,0.0,0.16666667,0.16666667,0.0,0.0,0.083333336,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.083333336,0.0,0.0,0.0,0.0,0.083333336,0.5,0.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,12.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,4.0,1.0,0.33333334
777,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,1,1,0,0.5833333,4.2380953,5.3333335,2.8,0.0,3.7916667,0.20833333,0.0,0.0,0.0,0.16666667,0.0,0.25,0.25,0.16666667,0.0,0.125,0.041666668,0.083333336,0.041666668,0.125,0.0,0.0,0.0,0.041666668,0.041666668,0.0,0.041666668,0.041666668,0.0,0.0,0.041666668,0.0,0.0,0.0,0.041666668,0.0,0.0,0.041666668,0.041666668,0.083333336,0.375,0.041666668,0.0,0.0,3.0,3.0,0.0,1.0,23.0,24.0,1.0,0.0,0.125,0.125,0.0,0.041666668,0.041666668,11.0,2.0,0.45833334
782,2023,0.0,0,2.0,1,1.0,1,0.0,0,1.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.48,4.195652,5.04,2.357143,0.02,4.18,0.32,0.0,0.0,0.0,0.02,0.16,0.34,0.24,0.04,0.06,0.12,0.0,0.02,0.02,0.42,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.04,0.06,0.04,0.0,0.02,0.0,0.02,0.04,0.54,0.02,0.0,0.0,21.0,21.0,0.0,0.0,50.0,50.0,1.0,0.0,0.42,0.42,0.0,0.0,0.02,21.0,4.0,0.42
544,2023,0.0,0,0.0,0,1.0,1,0.0,0,1.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",5,1,9,0.35416666,3.7179487,5.3541665,2.2692308,0.020833334,3.9375,0.27083334,0.0,0.0,0.0,0.0,0.020833334,0.3125,0.39583334,0.0625,0.0625,0.083333336,0.0,0.041666668,0.0,0.3125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.041666668,0.0,0.0,0.0,0.020833334,0.0625,0.041666668,0.125,0.0,0.0,0.0,0.020833334,0.0,0.47916666,0.0,0.0,0.0,15.0,15.0,0.0,0.0,48.0,48.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,24.0,1.0,0.5
545,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,48.0,TIMIZA,8.0,KENNEDY,2.0,145608.0,430.438.314.853,147298.0,342.204.666.539,951.073,979.914,"3,72",999.3,"88,94",1,1,0,0.0,2.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
766,2023,0.0,0,2.0,1,2.0,1,0.0,0,0.0,85.0,BOSA CENTRAL,7.0,BOSA,,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",4,1,0,0.45454547,3.6190476,4.8636365,3.0,0.045454547,3.7272727,0.13636364,0.0,0.0,0.0,0.045454547,0.22727273,0.22727273,0.22727273,0.18181819,0.045454547,0.045454547,0.0,0.045454547,0.0,0.4090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454547,0.0,0.0,0.18181819,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,9.0,9.0,0.0,0.0,22.0,22.0,0.0,0.0,0.4090909,0.4090909,0.0,0.0,0.0,8.0,2.0,0.36363637
543,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,49.0,APOGEO,7.0,BOSA,2.0,41397.0,210.583.733.352,38125.0,181.044.373.149,508.828,546.809,"3,98",703.807,"85,4",3,1,3,0.46666667,3.2083333,5.9666667,2.3913043,0.033333335,3.6666667,0.43333334,0.0,0.0,0.0,0.033333335,0.06666667,0.23333333,0.16666667,0.13333334,0.033333335,0.13333334,0.1,0.0,0.033333335,0.36666667,0.033333335,0.0,0.033333335,0.0,0.0,0.0,0.033333335,0.033333335,0.0,0.0,0.033333335,0.033333335,0.0,0.0,0.06666667,0.0,0.0,0.0,0.033333335,0.0,0.6333333,0.033333335,0.0,0.0,12.0,12.0,0.0,1.0,29.0,30.0,1.0,0.0,0.4,0.4,0.0,0.033333335,0.033333335,14.0,0.0,0.46666667
775,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,3,1,0,0.4,4.285714,4.8,1.0,0.0,3.4,0.13333334,0.0,0.0,0.0,0.0,0.13333334,0.46666667,0.26666668,0.06666667,0.0,0.0,0.06666667,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667,0.13333334,0.0,0.0,0.06666667,0.0,0.0,0.0,0.53333336,0.0,0.0,0.0,5.0,5.0,0.0,0.0,15.0,15.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,9.0,1.0,0.6
945,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.14,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",2,1,4,0.4,3.8,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,1.0,0.0,0.2
623,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.01,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0,0,1,0.0,3.0,4.0,1.6666666,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,1.0,0.0,0.33333334
768,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.0,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",2,1,0,0.42857143,4.357143,4.714286,1.0,0.0,3.857143,0.071428575,0.0,0.0,0.0,0.0,0.14285715,0.2857143,0.5,0.0,0.0,0.071428575,0.0,0.0,0.0,0.35714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071428575,0.0,0.21428572,0.0,0.071428575,0.0,0.0,0.0,0.071428575,0.0,0.5,0.0,0.0,0.0,5.0,5.0,0.0,0.0,14.0,14.0,0.0,0.0,0.35714287,0.35714287,0.0,0.0,0.0,8.0,1.0,0.5714286
