_id,ANO,COD_UPZ,NOMBRE_UPZ,COD_LOC,LOCALIDAD,SEXO,ORDEN_GRUPO_EDAD,GRUPOEDAD,ORDEN_MCV,CURSODEVIDA,TOTAL_POBLACION
56409,2018,60,Parque Entrenubes,5,Usme,Mujer,15,70 a 74,6,Vejez,2
56410,2018,60,Parque Entrenubes,5,Usme,Mujer,16,75 a 79,6,Vejez,6
56411,2018,60,Parque Entrenubes,5,Usme,Mujer,17,80 a 84,6,Vejez,2
56412,2018,60,Parque Entrenubes,5,Usme,Mujer,18,85 y más,6,Vejez,3
56413,2018,61,Ciudad Usme,5,Usme,Hombre,1,0 a 4,1,Primera Infancia,958
56414,2018,61,Ciudad Usme,5,Usme,Hombre,2,5 a 9,2,Infancia,1000
56415,2018,61,Ciudad Usme,5,Usme,Hombre,3,10 a 14,2,Infancia,1013
56416,2018,61,Ciudad Usme,5,Usme,Hombre,4,15 a 19,3,Adolescencia,1193
56417,2018,61,Ciudad Usme,5,Usme,Hombre,5,20 a 24,4,Juventud,1197
56418,2018,61,Ciudad Usme,5,Usme,Hombre,6,25 a 29,4,Juventud,958
56419,2018,61,Ciudad Usme,5,Usme,Hombre,7,30 a 34,5,Adultez,782
56420,2018,61,Ciudad Usme,5,Usme,Hombre,8,35 a 39,5,Adultez,735
56421,2018,61,Ciudad Usme,5,Usme,Hombre,9,40 a 44,5,Adultez,675
56422,2018,61,Ciudad Usme,5,Usme,Hombre,10,45 a 49,5,Adultez,629
56423,2018,61,Ciudad Usme,5,Usme,Hombre,11,50 a 54,5,Adultez,530
56424,2018,61,Ciudad Usme,5,Usme,Hombre,12,55 a 59,5,Adultez,429
56425,2018,61,Ciudad Usme,5,Usme,Hombre,13,60 a 64,6,Vejez,323
56426,2018,61,Ciudad Usme,5,Usme,Hombre,14,65 a 69,6,Vejez,228
56427,2018,61,Ciudad Usme,5,Usme,Hombre,15,70 a 74,6,Vejez,131
56428,2018,61,Ciudad Usme,5,Usme,Hombre,16,75 a 79,6,Vejez,90
56429,2018,61,Ciudad Usme,5,Usme,Hombre,17,80 a 84,6,Vejez,36
56430,2018,61,Ciudad Usme,5,Usme,Hombre,18,85 y más,6,Vejez,32
56431,2018,61,Ciudad Usme,5,Usme,Mujer,1,0 a 4,1,Primera Infancia,946
56432,2018,61,Ciudad Usme,5,Usme,Mujer,2,5 a 9,2,Infancia,911
56433,2018,61,Ciudad Usme,5,Usme,Mujer,3,10 a 14,2,Infancia,952
56434,2018,61,Ciudad Usme,5,Usme,Mujer,4,15 a 19,3,Adolescencia,1146
56435,2018,61,Ciudad Usme,5,Usme,Mujer,5,20 a 24,4,Juventud,1152
56436,2018,61,Ciudad Usme,5,Usme,Mujer,6,25 a 29,4,Juventud,985
56437,2018,61,Ciudad Usme,5,Usme,Mujer,7,30 a 34,5,Adultez,871
56438,2018,61,Ciudad Usme,5,Usme,Mujer,8,35 a 39,5,Adultez,846
56439,2018,61,Ciudad Usme,5,Usme,Mujer,9,40 a 44,5,Adultez,833
56440,2018,61,Ciudad Usme,5,Usme,Mujer,10,45 a 49,5,Adultez,762
56441,2018,61,Ciudad Usme,5,Usme,Mujer,11,50 a 54,5,Adultez,724
56442,2018,61,Ciudad Usme,5,Usme,Mujer,12,55 a 59,5,Adultez,610
56443,2018,61,Ciudad Usme,5,Usme,Mujer,13,60 a 64,6,Vejez,367
56444,2018,61,Ciudad Usme,5,Usme,Mujer,14,65 a 69,6,Vejez,263
56445,2018,61,Ciudad Usme,5,Usme,Mujer,15,70 a 74,6,Vejez,148
56446,2018,61,Ciudad Usme,5,Usme,Mujer,16,75 a 79,6,Vejez,90
56447,2018,61,Ciudad Usme,5,Usme,Mujer,17,80 a 84,6,Vejez,50
56448,2018,61,Ciudad Usme,5,Usme,Mujer,18,85 y más,6,Vejez,42
56449,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,1,0 a 4,1,Primera Infancia,705
56450,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,2,5 a 9,2,Infancia,687
56451,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,3,10 a 14,2,Infancia,723
56452,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,4,15 a 19,3,Adolescencia,882
56453,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,5,20 a 24,4,Juventud,1181
56454,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,6,25 a 29,4,Juventud,1189
56455,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,7,30 a 34,5,Adultez,1000
56456,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,8,35 a 39,5,Adultez,927
56457,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,9,40 a 44,5,Adultez,776
56458,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,10,45 a 49,5,Adultez,678
56459,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,11,50 a 54,5,Adultez,726
56460,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,12,55 a 59,5,Adultez,704
56461,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,13,60 a 64,6,Vejez,620
56462,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,14,65 a 69,6,Vejez,438
56463,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,15,70 a 74,6,Vejez,290
56464,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,16,75 a 79,6,Vejez,213
56465,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,17,80 a 84,6,Vejez,148
56466,2019,35,Ciudad Jardin,15,Antonio Nariño,Hombre,18,85 y más,6,Vejez,151
56467,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,1,0 a 4,1,Primera Infancia,710
56468,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,2,5 a 9,2,Infancia,706
56469,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,3,10 a 14,2,Infancia,761
56470,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,4,15 a 19,3,Adolescencia,887
56471,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,5,20 a 24,4,Juventud,1187
56472,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,6,25 a 29,4,Juventud,1243
56473,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,7,30 a 34,5,Adultez,1058
56474,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,8,35 a 39,5,Adultez,940
56475,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,9,40 a 44,5,Adultez,861
56476,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,10,45 a 49,5,Adultez,834
56477,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,11,50 a 54,5,Adultez,926
56478,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,12,55 a 59,5,Adultez,846
56479,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,13,60 a 64,6,Vejez,686
56480,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,14,65 a 69,6,Vejez,538
56481,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,15,70 a 74,6,Vejez,403
56482,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,16,75 a 79,6,Vejez,309
56483,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,17,80 a 84,6,Vejez,222
56484,2019,35,Ciudad Jardin,15,Antonio Nariño,Mujer,18,85 y más,6,Vejez,232
56485,2019,38,Restrepo,15,Antonio Nariño,Hombre,1,0 a 4,1,Primera Infancia,1553
56486,2019,38,Restrepo,15,Antonio Nariño,Hombre,2,5 a 9,2,Infancia,1550
56487,2019,38,Restrepo,15,Antonio Nariño,Hombre,3,10 a 14,2,Infancia,1669
56488,2019,38,Restrepo,15,Antonio Nariño,Hombre,4,15 a 19,3,Adolescencia,1880
56489,2019,38,Restrepo,15,Antonio Nariño,Hombre,5,20 a 24,4,Juventud,2388
56490,2019,38,Restrepo,15,Antonio Nariño,Hombre,6,25 a 29,4,Juventud,2412
56491,2019,38,Restrepo,15,Antonio Nariño,Hombre,7,30 a 34,5,Adultez,2080
56492,2019,38,Restrepo,15,Antonio Nariño,Hombre,8,35 a 39,5,Adultez,1971
56493,2019,38,Restrepo,15,Antonio Nariño,Hombre,9,40 a 44,5,Adultez,1661
56494,2019,38,Restrepo,15,Antonio Nariño,Hombre,10,45 a 49,5,Adultez,1580
56495,2019,38,Restrepo,15,Antonio Nariño,Hombre,11,50 a 54,5,Adultez,1704
56496,2019,38,Restrepo,15,Antonio Nariño,Hombre,12,55 a 59,5,Adultez,1630
56497,2019,38,Restrepo,15,Antonio Nariño,Hombre,13,60 a 64,6,Vejez,1362
56498,2019,38,Restrepo,15,Antonio Nariño,Hombre,14,65 a 69,6,Vejez,991
56499,2019,38,Restrepo,15,Antonio Nariño,Hombre,15,70 a 74,6,Vejez,689
56500,2019,38,Restrepo,15,Antonio Nariño,Hombre,16,75 a 79,6,Vejez,455
56501,2019,38,Restrepo,15,Antonio Nariño,Hombre,17,80 a 84,6,Vejez,256
56502,2019,38,Restrepo,15,Antonio Nariño,Hombre,18,85 y más,6,Vejez,228
56503,2019,38,Restrepo,15,Antonio Nariño,Mujer,1,0 a 4,1,Primera Infancia,1429
56504,2019,38,Restrepo,15,Antonio Nariño,Mujer,2,5 a 9,2,Infancia,1398
56505,2019,38,Restrepo,15,Antonio Nariño,Mujer,3,10 a 14,2,Infancia,1631
56506,2019,38,Restrepo,15,Antonio Nariño,Mujer,4,15 a 19,3,Adolescencia,1981
56507,2019,38,Restrepo,15,Antonio Nariño,Mujer,5,20 a 24,4,Juventud,2566
56508,2019,38,Restrepo,15,Antonio Nariño,Mujer,6,25 a 29,4,Juventud,2540
56509,2019,38,Restrepo,15,Antonio Nariño,Mujer,7,30 a 34,5,Adultez,2211
56510,2019,38,Restrepo,15,Antonio Nariño,Mujer,8,35 a 39,5,Adultez,2165
56511,2019,38,Restrepo,15,Antonio Nariño,Mujer,9,40 a 44,5,Adultez,1829
56512,2019,38,Restrepo,15,Antonio Nariño,Mujer,10,45 a 49,5,Adultez,1804
56513,2019,38,Restrepo,15,Antonio Nariño,Mujer,11,50 a 54,5,Adultez,1989
56514,2019,38,Restrepo,15,Antonio Nariño,Mujer,12,55 a 59,5,Adultez,1894
56515,2019,38,Restrepo,15,Antonio Nariño,Mujer,13,60 a 64,6,Vejez,1623
56516,2019,38,Restrepo,15,Antonio Nariño,Mujer,14,65 a 69,6,Vejez,1264
56517,2019,38,Restrepo,15,Antonio Nariño,Mujer,15,70 a 74,6,Vejez,909
56518,2019,38,Restrepo,15,Antonio Nariño,Mujer,16,75 a 79,6,Vejez,607
56519,2019,38,Restrepo,15,Antonio Nariño,Mujer,17,80 a 84,6,Vejez,381
56520,2019,38,Restrepo,15,Antonio Nariño,Mujer,18,85 y más,6,Vejez,428
56521,2019,21,Los Andes,12,Barrios Unidos,Hombre,1,0 a 4,1,Primera Infancia,553
56522,2019,21,Los Andes,12,Barrios Unidos,Hombre,2,5 a 9,2,Infancia,537
56523,2019,21,Los Andes,12,Barrios Unidos,Hombre,3,10 a 14,2,Infancia,548
56524,2019,21,Los Andes,12,Barrios Unidos,Hombre,4,15 a 19,3,Adolescencia,962
56525,2019,21,Los Andes,12,Barrios Unidos,Hombre,5,20 a 24,4,Juventud,1432
56526,2019,21,Los Andes,12,Barrios Unidos,Hombre,6,25 a 29,4,Juventud,1184
56527,2019,21,Los Andes,12,Barrios Unidos,Hombre,7,30 a 34,5,Adultez,1044
56528,2019,21,Los Andes,12,Barrios Unidos,Hombre,8,35 a 39,5,Adultez,949
56529,2019,21,Los Andes,12,Barrios Unidos,Hombre,9,40 a 44,5,Adultez,833
56530,2019,21,Los Andes,12,Barrios Unidos,Hombre,10,45 a 49,5,Adultez,780
56531,2019,21,Los Andes,12,Barrios Unidos,Hombre,11,50 a 54,5,Adultez,766
56532,2019,21,Los Andes,12,Barrios Unidos,Hombre,12,55 a 59,5,Adultez,755
56533,2019,21,Los Andes,12,Barrios Unidos,Hombre,13,60 a 64,6,Vejez,684
56534,2019,21,Los Andes,12,Barrios Unidos,Hombre,14,65 a 69,6,Vejez,516
56535,2019,21,Los Andes,12,Barrios Unidos,Hombre,15,70 a 74,6,Vejez,396
56536,2019,21,Los Andes,12,Barrios Unidos,Hombre,16,75 a 79,6,Vejez,297
56537,2019,21,Los Andes,12,Barrios Unidos,Hombre,17,80 a 84,6,Vejez,182
56538,2019,21,Los Andes,12,Barrios Unidos,Hombre,18,85 y más,6,Vejez,251
56539,2019,21,Los Andes,12,Barrios Unidos,Mujer,1,0 a 4,1,Primera Infancia,521
56540,2019,21,Los Andes,12,Barrios Unidos,Mujer,2,5 a 9,2,Infancia,464
56541,2019,21,Los Andes,12,Barrios Unidos,Mujer,3,10 a 14,2,Infancia,524
56542,2019,21,Los Andes,12,Barrios Unidos,Mujer,4,15 a 19,3,Adolescencia,805
56543,2019,21,Los Andes,12,Barrios Unidos,Mujer,5,20 a 24,4,Juventud,1463
56544,2019,21,Los Andes,12,Barrios Unidos,Mujer,6,25 a 29,4,Juventud,1584
56545,2019,21,Los Andes,12,Barrios Unidos,Mujer,7,30 a 34,5,Adultez,1413
56546,2019,21,Los Andes,12,Barrios Unidos,Mujer,8,35 a 39,5,Adultez,1225
56547,2019,21,Los Andes,12,Barrios Unidos,Mujer,9,40 a 44,5,Adultez,1131
56548,2019,21,Los Andes,12,Barrios Unidos,Mujer,10,45 a 49,5,Adultez,963
56549,2019,21,Los Andes,12,Barrios Unidos,Mujer,11,50 a 54,5,Adultez,1044
56550,2019,21,Los Andes,12,Barrios Unidos,Mujer,12,55 a 59,5,Adultez,1129
56551,2019,21,Los Andes,12,Barrios Unidos,Mujer,13,60 a 64,6,Vejez,926
56552,2019,21,Los Andes,12,Barrios Unidos,Mujer,14,65 a 69,6,Vejez,803
56553,2019,21,Los Andes,12,Barrios Unidos,Mujer,15,70 a 74,6,Vejez,588
56554,2019,21,Los Andes,12,Barrios Unidos,Mujer,16,75 a 79,6,Vejez,410
56555,2019,21,Los Andes,12,Barrios Unidos,Mujer,17,80 a 84,6,Vejez,296
56556,2019,21,Los Andes,12,Barrios Unidos,Mujer,18,85 y más,6,Vejez,410
56557,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,1,0 a 4,1,Primera Infancia,1874
56558,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,2,5 a 9,2,Infancia,1758
56559,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,3,10 a 14,2,Infancia,1853
56560,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,4,15 a 19,3,Adolescencia,2101
56561,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,5,20 a 24,4,Juventud,3067
56562,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,6,25 a 29,4,Juventud,3090
56563,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,7,30 a 34,5,Adultez,3020
56564,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,8,35 a 39,5,Adultez,2693
56565,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,9,40 a 44,5,Adultez,2343
56566,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,10,45 a 49,5,Adultez,2086
56567,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,11,50 a 54,5,Adultez,1965
56568,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,12,55 a 59,5,Adultez,1930
56569,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,13,60 a 64,6,Vejez,1595
56570,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,14,65 a 69,6,Vejez,1106
56571,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,15,70 a 74,6,Vejez,758
56572,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,16,75 a 79,6,Vejez,526
56573,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,17,80 a 84,6,Vejez,338
56574,2019,22,Doce De Octubre,12,Barrios Unidos,Hombre,18,85 y más,6,Vejez,354
56575,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,1,0 a 4,1,Primera Infancia,1710
56576,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,2,5 a 9,2,Infancia,1628
56577,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,3,10 a 14,2,Infancia,1780
56578,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,4,15 a 19,3,Adolescencia,2072
56579,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,5,20 a 24,4,Juventud,2894
56580,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,6,25 a 29,4,Juventud,3038
56581,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,7,30 a 34,5,Adultez,2934
56582,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,8,35 a 39,5,Adultez,2715
56583,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,9,40 a 44,5,Adultez,2562
56584,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,10,45 a 49,5,Adultez,2353
56585,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,11,50 a 54,5,Adultez,2434
56586,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,12,55 a 59,5,Adultez,2346
56587,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,13,60 a 64,6,Vejez,2021
56588,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,14,65 a 69,6,Vejez,1550
56589,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,15,70 a 74,6,Vejez,1141
56590,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,16,75 a 79,6,Vejez,832
56591,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,17,80 a 84,6,Vejez,535
56592,2019,22,Doce De Octubre,12,Barrios Unidos,Mujer,18,85 y más,6,Vejez,627
56593,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,1,0 a 4,1,Primera Infancia,922
56594,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,2,5 a 9,2,Infancia,969
56595,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,3,10 a 14,2,Infancia,941
56596,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,4,15 a 19,3,Adolescencia,1195
56597,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,5,20 a 24,4,Juventud,1911
56598,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,6,25 a 29,4,Juventud,2235
56599,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,7,30 a 34,5,Adultez,2023
56600,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,8,35 a 39,5,Adultez,1681
56601,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,9,40 a 44,5,Adultez,1378
56602,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,10,45 a 49,5,Adultez,1137
56603,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,11,50 a 54,5,Adultez,1155
56604,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,12,55 a 59,5,Adultez,1171
56605,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,13,60 a 64,6,Vejez,992
56606,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,14,65 a 69,6,Vejez,774
56607,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,15,70 a 74,6,Vejez,540
56608,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,16,75 a 79,6,Vejez,342
56609,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,17,80 a 84,6,Vejez,226
56610,2019,98,Los Alcazares,12,Barrios Unidos,Hombre,18,85 y más,6,Vejez,273
56611,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,1,0 a 4,1,Primera Infancia,909
56612,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,2,5 a 9,2,Infancia,936
56613,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,3,10 a 14,2,Infancia,993
56614,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,4,15 a 19,3,Adolescencia,1214
56615,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,5,20 a 24,4,Juventud,1866
56616,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,6,25 a 29,4,Juventud,2080
56617,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,7,30 a 34,5,Adultez,1770
56618,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,8,35 a 39,5,Adultez,1628
56619,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,9,40 a 44,5,Adultez,1306
56620,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,10,45 a 49,5,Adultez,1250
56621,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,11,50 a 54,5,Adultez,1329
56622,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,12,55 a 59,5,Adultez,1379
56623,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,13,60 a 64,6,Vejez,1254
56624,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,14,65 a 69,6,Vejez,997
56625,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,15,70 a 74,6,Vejez,763
56626,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,16,75 a 79,6,Vejez,499
56627,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,17,80 a 84,6,Vejez,376
56628,2019,98,Los Alcazares,12,Barrios Unidos,Mujer,18,85 y más,6,Vejez,549
56629,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,1,0 a 4,1,Primera Infancia,33
56630,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,2,5 a 9,2,Infancia,35
56631,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,3,10 a 14,2,Infancia,45
56632,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,4,15 a 19,3,Adolescencia,42
56633,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,5,20 a 24,4,Juventud,57
56634,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,6,25 a 29,4,Juventud,65
56635,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,7,30 a 34,5,Adultez,76
56636,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,8,35 a 39,5,Adultez,62
56637,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,9,40 a 44,5,Adultez,68
56638,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,10,45 a 49,5,Adultez,42
56639,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,11,50 a 54,5,Adultez,42
56640,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,12,55 a 59,5,Adultez,41
56641,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,13,60 a 64,6,Vejez,27
56642,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,14,65 a 69,6,Vejez,25
56643,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,15,70 a 74,6,Vejez,20
56644,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,16,75 a 79,6,Vejez,12
56645,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,17,80 a 84,6,Vejez,12
56646,2019,103,Parque Salitre,12,Barrios Unidos,Hombre,18,85 y más,6,Vejez,5
56647,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,1,0 a 4,1,Primera Infancia,38
56648,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,2,5 a 9,2,Infancia,35
56649,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,3,10 a 14,2,Infancia,23
56650,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,4,15 a 19,3,Adolescencia,31
56651,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,5,20 a 24,4,Juventud,34
56652,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,6,25 a 29,4,Juventud,52
56653,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,7,30 a 34,5,Adultez,60
56654,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,8,35 a 39,5,Adultez,66
56655,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,9,40 a 44,5,Adultez,60
56656,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,10,45 a 49,5,Adultez,30
56657,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,11,50 a 54,5,Adultez,37
56658,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,12,55 a 59,5,Adultez,49
56659,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,13,60 a 64,6,Vejez,47
56660,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,14,65 a 69,6,Vejez,36
56661,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,15,70 a 74,6,Vejez,15
56662,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,16,75 a 79,6,Vejez,18
56663,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,17,80 a 84,6,Vejez,10
56664,2019,103,Parque Salitre,12,Barrios Unidos,Mujer,18,85 y más,6,Vejez,6
56665,2019,49,Apogeo,7,Bosa,Hombre,1,0 a 4,1,Primera Infancia,1085
56666,2019,49,Apogeo,7,Bosa,Hombre,2,5 a 9,2,Infancia,1155
56667,2019,49,Apogeo,7,Bosa,Hombre,3,10 a 14,2,Infancia,1255
56668,2019,49,Apogeo,7,Bosa,Hombre,4,15 a 19,3,Adolescencia,1312
56669,2019,49,Apogeo,7,Bosa,Hombre,5,20 a 24,4,Juventud,1759
56670,2019,49,Apogeo,7,Bosa,Hombre,6,25 a 29,4,Juventud,1692
56671,2019,49,Apogeo,7,Bosa,Hombre,7,30 a 34,5,Adultez,1457
56672,2019,49,Apogeo,7,Bosa,Hombre,8,35 a 39,5,Adultez,1362
56673,2019,49,Apogeo,7,Bosa,Hombre,9,40 a 44,5,Adultez,1174
56674,2019,49,Apogeo,7,Bosa,Hombre,10,45 a 49,5,Adultez,999
56675,2019,49,Apogeo,7,Bosa,Hombre,11,50 a 54,5,Adultez,1017
56676,2019,49,Apogeo,7,Bosa,Hombre,12,55 a 59,5,Adultez,935
56677,2019,49,Apogeo,7,Bosa,Hombre,13,60 a 64,6,Vejez,727
56678,2019,49,Apogeo,7,Bosa,Hombre,14,65 a 69,6,Vejez,672
56679,2019,49,Apogeo,7,Bosa,Hombre,15,70 a 74,6,Vejez,487
56680,2019,49,Apogeo,7,Bosa,Hombre,16,75 a 79,6,Vejez,274
56681,2019,49,Apogeo,7,Bosa,Hombre,17,80 a 84,6,Vejez,128
56682,2019,49,Apogeo,7,Bosa,Hombre,18,85 y más,6,Vejez,82
56683,2019,49,Apogeo,7,Bosa,Mujer,1,0 a 4,1,Primera Infancia,1034
56684,2019,49,Apogeo,7,Bosa,Mujer,2,5 a 9,2,Infancia,1175
56685,2019,49,Apogeo,7,Bosa,Mujer,3,10 a 14,2,Infancia,1119
56686,2019,49,Apogeo,7,Bosa,Mujer,4,15 a 19,3,Adolescencia,1270
56687,2019,49,Apogeo,7,Bosa,Mujer,5,20 a 24,4,Juventud,1654
56688,2019,49,Apogeo,7,Bosa,Mujer,6,25 a 29,4,Juventud,1677
56689,2019,49,Apogeo,7,Bosa,Mujer,7,30 a 34,5,Adultez,1542
56690,2019,49,Apogeo,7,Bosa,Mujer,8,35 a 39,5,Adultez,1449
56691,2019,49,Apogeo,7,Bosa,Mujer,9,40 a 44,5,Adultez,1269
56692,2019,49,Apogeo,7,Bosa,Mujer,10,45 a 49,5,Adultez,1195
56693,2019,49,Apogeo,7,Bosa,Mujer,11,50 a 54,5,Adultez,1280
56694,2019,49,Apogeo,7,Bosa,Mujer,12,55 a 59,5,Adultez,1206
56695,2019,49,Apogeo,7,Bosa,Mujer,13,60 a 64,6,Vejez,1047
