DP;DPNOM;DPMP;MPIO;year;area geografica;Poblacion
25;Cundinamarca;Tibacuy;25805;2005;Centros Poblados y Rural Disperso;3.411
25;Cundinamarca;Tibacuy;25805;2005;Total;3.883
25;Cundinamarca;Tibirita;25807;2005;Cabecera Municipal;437
25;Cundinamarca;Tibirita;25807;2005;Centros Poblados y Rural Disperso;2.579
25;Cundinamarca;Tibirita;25807;2005;Total;3.016
25;Cundinamarca;Tocaima;25815;2005;Cabecera Municipal;7.287
25;Cundinamarca;Tocaima;25815;2005;Centros Poblados y Rural Disperso;6.426
25;Cundinamarca;Tocaima;25815;2005;Total;13.713
25;Cundinamarca;Tocancipá;25817;2005;Cabecera Municipal;7.590
25;Cundinamarca;Tocancipá;25817;2005;Centros Poblados y Rural Disperso;14.273
25;Cundinamarca;Tocancipá;25817;2005;Total;21.863
25;Cundinamarca;Topaipí;25823;2005;Cabecera Municipal;466
25;Cundinamarca;Topaipí;25823;2005;Centros Poblados y Rural Disperso;4.029
25;Cundinamarca;Topaipí;25823;2005;Total;4.495
25;Cundinamarca;Ubalá;25839;2005;Cabecera Municipal;1.141
25;Cundinamarca;Ubalá;25839;2005;Centros Poblados y Rural Disperso;7.806
25;Cundinamarca;Ubalá;25839;2005;Total;8.947
25;Cundinamarca;Ubaque;25841;2005;Cabecera Municipal;740
25;Cundinamarca;Ubaque;25841;2005;Centros Poblados y Rural Disperso;5.593
25;Cundinamarca;Ubaque;25841;2005;Total;6.333
25;Cundinamarca;Villa de San Diego de Ubaté;25843;2005;Cabecera Municipal;18.353
25;Cundinamarca;Villa de San Diego de Ubaté;25843;2005;Centros Poblados y Rural Disperso;9.200
25;Cundinamarca;Villa de San Diego de Ubaté;25843;2005;Total;27.553
25;Cundinamarca;Une;25845;2005;Cabecera Municipal;2.549
25;Cundinamarca;Une;25845;2005;Centros Poblados y Rural Disperso;3.447
25;Cundinamarca;Une;25845;2005;Total;5.996
25;Cundinamarca;Útica;25851;2005;Cabecera Municipal;2.035
25;Cundinamarca;Útica;25851;2005;Centros Poblados y Rural Disperso;1.951
25;Cundinamarca;Útica;25851;2005;Total;3.986
25;Cundinamarca;Vergara;25862;2005;Cabecera Municipal;1.005
25;Cundinamarca;Vergara;25862;2005;Centros Poblados y Rural Disperso;6.144
25;Cundinamarca;Vergara;25862;2005;Total;7.149
25;Cundinamarca;Vianí;25867;2005;Cabecera Municipal;989
25;Cundinamarca;Vianí;25867;2005;Centros Poblados y Rural Disperso;2.507
25;Cundinamarca;Vianí;25867;2005;Total;3.496
25;Cundinamarca;Villagómez;25871;2005;Cabecera Municipal;509
25;Cundinamarca;Villagómez;25871;2005;Centros Poblados y Rural Disperso;1.348
25;Cundinamarca;Villagómez;25871;2005;Total;1.857
25;Cundinamarca;Villapinzón;25873;2005;Cabecera Municipal;4.090
25;Cundinamarca;Villapinzón;25873;2005;Centros Poblados y Rural Disperso;9.844
25;Cundinamarca;Villapinzón;25873;2005;Total;13.934
25;Cundinamarca;Villeta;25875;2005;Cabecera Municipal;11.823
25;Cundinamarca;Villeta;25875;2005;Centros Poblados y Rural Disperso;8.354
25;Cundinamarca;Villeta;25875;2005;Total;20.177
25;Cundinamarca;Viotá;25878;2005;Cabecera Municipal;3.283
25;Cundinamarca;Viotá;25878;2005;Centros Poblados y Rural Disperso;9.320
25;Cundinamarca;Viotá;25878;2005;Total;12.603
25;Cundinamarca;Yacopí;25885;2005;Cabecera Municipal;2.129
25;Cundinamarca;Yacopí;25885;2005;Centros Poblados y Rural Disperso;11.513
25;Cundinamarca;Yacopí;25885;2005;Total;13.642
25;Cundinamarca;Zipacón;25898;2005;Cabecera Municipal;1.010
25;Cundinamarca;Zipacón;25898;2005;Centros Poblados y Rural Disperso;2.740
25;Cundinamarca;Zipacón;25898;2005;Total;3.750
25;Cundinamarca;Zipaquirá;25899;2005;Cabecera Municipal;65.452
25;Cundinamarca;Zipaquirá;25899;2005;Centros Poblados y Rural Disperso;16.019
25;Cundinamarca;Zipaquirá;25899;2005;Total;81.471
27;Chocó;Quibdó;27001;2005;Cabecera Municipal;86.670
27;Chocó;Quibdó;27001;2005;Centros Poblados y Rural Disperso;21.673
27;Chocó;Quibdó;27001;2005;Total;108.343
27;Chocó;Acandí;27006;2005;Cabecera Municipal;5.473
27;Chocó;Acandí;27006;2005;Centros Poblados y Rural Disperso;5.622
27;Chocó;Acandí;27006;2005;Total;11.095
27;Chocó;Alto Baudó;27025;2005;Cabecera Municipal;2.393
27;Chocó;Alto Baudó;27025;2005;Centros Poblados y Rural Disperso;15.907
27;Chocó;Alto Baudó;27025;2005;Total;18.300
27;Chocó;Atrato;27050;2005;Cabecera Municipal;1.924
27;Chocó;Atrato;27050;2005;Centros Poblados y Rural Disperso;2.783
27;Chocó;Atrato;27050;2005;Total;4.707
27;Chocó;Bagadó;27073;2005;Cabecera Municipal;2.194
27;Chocó;Bagadó;27073;2005;Centros Poblados y Rural Disperso;6.480
27;Chocó;Bagadó;27073;2005;Total;8.674
27;Chocó;Bahía Solano;27075;2005;Cabecera Municipal;4.423
27;Chocó;Bahía Solano;27075;2005;Centros Poblados y Rural Disperso;3.544
27;Chocó;Bahía Solano;27075;2005;Total;7.967
27;Chocó;Bajo Baudó;27077;2005;Cabecera Municipal;4.452
27;Chocó;Bajo Baudó;27077;2005;Centros Poblados y Rural Disperso;15.362
27;Chocó;Bajo Baudó;27077;2005;Total;19.814
27;Chocó;Bojayá;27099;2005;Cabecera Municipal;936
27;Chocó;Bojayá;27099;2005;Centros Poblados y Rural Disperso;7.787
27;Chocó;Bojayá;27099;2005;Total;8.723
27;Chocó;El Cantón del San Pablo;27135;2005;Cabecera Municipal;2.263
27;Chocó;El Cantón del San Pablo;27135;2005;Centros Poblados y Rural Disperso;3.247
27;Chocó;El Cantón del San Pablo;27135;2005;Total;5.510
27;Chocó;Carmen del Darién;27150;2005;Cabecera Municipal;996
27;Chocó;Carmen del Darién;27150;2005;Centros Poblados y Rural Disperso;5.157
27;Chocó;Carmen del Darién;27150;2005;Total;6.153
27;Chocó;Cértegui;27160;2005;Cabecera Municipal;3.611
27;Chocó;Cértegui;27160;2005;Centros Poblados y Rural Disperso;3.536
27;Chocó;Cértegui;27160;2005;Total;7.147
27;Chocó;Condoto;27205;2005;Cabecera Municipal;7.466
27;Chocó;Condoto;27205;2005;Centros Poblados y Rural Disperso;2.916
27;Chocó;Condoto;27205;2005;Total;10.382
27;Chocó;El Carmen de Atrato;27245;2005;Cabecera Municipal;2.211
27;Chocó;El Carmen de Atrato;27245;2005;Centros Poblados y Rural Disperso;4.334
27;Chocó;El Carmen de Atrato;27245;2005;Total;6.545
27;Chocó;El Litoral del San Juan;27250;2005;Cabecera Municipal;999
27;Chocó;El Litoral del San Juan;27250;2005;Centros Poblados y Rural Disperso;10.047
27;Chocó;El Litoral del San Juan;27250;2005;Total;11.046
27;Chocó;Istmina;27361;2005;Cabecera Municipal;14.879
27;Chocó;Istmina;27361;2005;Centros Poblados y Rural Disperso;18.332
27;Chocó;Istmina;27361;2005;Total;33.211
27;Chocó;Juradó;27372;2005;Cabecera Municipal;1.938
27;Chocó;Juradó;27372;2005;Centros Poblados y Rural Disperso;2.613
27;Chocó;Juradó;27372;2005;Total;4.551
27;Chocó;Lloró;27413;2005;Cabecera Municipal;2.500
27;Chocó;Lloró;27413;2005;Centros Poblados y Rural Disperso;6.705
27;Chocó;Lloró;27413;2005;Total;9.205
27;Chocó;Medio Atrato;27425;2005;Cabecera Municipal;290
27;Chocó;Medio Atrato;27425;2005;Centros Poblados y Rural Disperso;3.604
27;Chocó;Medio Atrato;27425;2005;Total;3.894
27;Chocó;Medio Baudó;27430;2005;Cabecera Municipal;1.008
27;Chocó;Medio Baudó;27430;2005;Centros Poblados y Rural Disperso;10.522
27;Chocó;Medio Baudó;27430;2005;Total;11.530
27;Chocó;Medio San Juan;27450;2005;Cabecera Municipal;2.735
27;Chocó;Medio San Juan;27450;2005;Centros Poblados y Rural Disperso;6.345
27;Chocó;Medio San Juan;27450;2005;Total;9.080
27;Chocó;Nóvita;27491;2005;Cabecera Municipal;2.550
27;Chocó;Nóvita;27491;2005;Centros Poblados y Rural Disperso;4.968
27;Chocó;Nóvita;27491;2005;Total;7.518
27;Chocó;Nuquí;27495;2005;Cabecera Municipal;1.567
27;Chocó;Nuquí;27495;2005;Centros Poblados y Rural Disperso;8.729
27;Chocó;Nuquí;27495;2005;Total;10.296
27;Chocó;Río Iró;27580;2005;Cabecera Municipal;1.487
27;Chocó;Río Iró;27580;2005;Centros Poblados y Rural Disperso;6.818
27;Chocó;Río Iró;27580;2005;Total;8.305
27;Chocó;Río Quito;27600;2005;Cabecera Municipal;910
27;Chocó;Río Quito;27600;2005;Centros Poblados y Rural Disperso;2.145
27;Chocó;Río Quito;27600;2005;Total;3.055
27;Chocó;Riosucio;27615;2005;Cabecera Municipal;10.102
27;Chocó;Riosucio;27615;2005;Centros Poblados y Rural Disperso;17.864
27;Chocó;Riosucio;27615;2005;Total;27.966
27;Chocó;San José del Palmar;27660;2005;Cabecera Municipal;1.191
27;Chocó;San José del Palmar;27660;2005;Centros Poblados y Rural Disperso;3.767
27;Chocó;San José del Palmar;27660;2005;Total;4.958
27;Chocó;Sipí;27745;2005;Cabecera Municipal;499
27;Chocó;Sipí;27745;2005;Centros Poblados y Rural Disperso;1.975
27;Chocó;Sipí;27745;2005;Total;2.474
27;Chocó;Tadó;27787;2005;Cabecera Municipal;8.241
27;Chocó;Tadó;27787;2005;Centros Poblados y Rural Disperso;5.840
27;Chocó;Tadó;27787;2005;Total;14.081
27;Chocó;Unguía;27800;2005;Cabecera Municipal;3.595
27;Chocó;Unguía;27800;2005;Centros Poblados y Rural Disperso;7.064
27;Chocó;Unguía;27800;2005;Total;10.659
27;Chocó;Unión Panamericana;27810;2005;Cabecera Municipal;2.856
27;Chocó;Unión Panamericana;27810;2005;Centros Poblados y Rural Disperso;4.664
27;Chocó;Unión Panamericana;27810;2005;Total;7.520
41;Huila;Neiva;41001;2005;Cabecera Municipal;288.335
41;Huila;Neiva;41001;2005;Centros Poblados y Rural Disperso;19.030
41;Huila;Neiva;41001;2005;Total;307.365
41;Huila;Acevedo;41006;2005;Cabecera Municipal;3.853
41;Huila;Acevedo;41006;2005;Centros Poblados y Rural Disperso;16.695
41;Huila;Acevedo;41006;2005;Total;20.548
41;Huila;Agrado;41013;2005;Cabecera Municipal;5.008
41;Huila;Agrado;41013;2005;Centros Poblados y Rural Disperso;2.860
41;Huila;Agrado;41013;2005;Total;7.868
41;Huila;Aipe;41016;2005;Cabecera Municipal;8.713
41;Huila;Aipe;41016;2005;Centros Poblados y Rural Disperso;4.957
41;Huila;Aipe;41016;2005;Total;13.670
41;Huila;Algeciras;41020;2005;Cabecera Municipal;9.731
41;Huila;Algeciras;41020;2005;Centros Poblados y Rural Disperso;11.297
41;Huila;Algeciras;41020;2005;Total;21.028
41;Huila;Altamira;41026;2005;Cabecera Municipal;2.240
41;Huila;Altamira;41026;2005;Centros Poblados y Rural Disperso;1.423
41;Huila;Altamira;41026;2005;Total;3.663
41;Huila;Baraya;41078;2005;Cabecera Municipal;3.975
41;Huila;Baraya;41078;2005;Centros Poblados y Rural Disperso;4.262
41;Huila;Baraya;41078;2005;Total;8.237
41;Huila;Campoalegre;41132;2005;Cabecera Municipal;22.122
41;Huila;Campoalegre;41132;2005;Centros Poblados y Rural Disperso;7.088
41;Huila;Campoalegre;41132;2005;Total;29.210
41;Huila;Colombia;41206;2005;Cabecera Municipal;2.189
41;Huila;Colombia;41206;2005;Centros Poblados y Rural Disperso;6.162
41;Huila;Colombia;41206;2005;Total;8.351
41;Huila;Elías;41244;2005;Cabecera Municipal;1.260
41;Huila;Elías;41244;2005;Centros Poblados y Rural Disperso;2.387
41;Huila;Elías;41244;2005;Total;3.647
41;Huila;Garzón;41298;2005;Cabecera Municipal;32.866
41;Huila;Garzón;41298;2005;Centros Poblados y Rural Disperso;27.810
41;Huila;Garzón;41298;2005;Total;60.676
41;Huila;Gigante;41306;2005;Cabecera Municipal;9.061
41;Huila;Gigante;41306;2005;Centros Poblados y Rural Disperso;13.950
41;Huila;Gigante;41306;2005;Total;23.011
41;Huila;Guadalupe;41319;2005;Cabecera Municipal;4.771
41;Huila;Guadalupe;41319;2005;Centros Poblados y Rural Disperso;10.422
41;Huila;Guadalupe;41319;2005;Total;15.193
41;Huila;Hobo;41349;2005;Cabecera Municipal;5.015
41;Huila;Hobo;41349;2005;Centros Poblados y Rural Disperso;1.633
41;Huila;Hobo;41349;2005;Total;6.648
41;Huila;Íquira;41357;2005;Cabecera Municipal;2.500
41;Huila;Íquira;41357;2005;Centros Poblados y Rural Disperso;5.771
41;Huila;Íquira;41357;2005;Total;8.271
41;Huila;Isnos;41359;2005;Cabecera Municipal;4.755
41;Huila;Isnos;41359;2005;Centros Poblados y Rural Disperso;16.360
41;Huila;Isnos;41359;2005;Total;21.115
41;Huila;La Argentina;41378;2005;Cabecera Municipal;3.653
41;Huila;La Argentina;41378;2005;Centros Poblados y Rural Disperso;6.866
41;Huila;La Argentina;41378;2005;Total;10.519
41;Huila;La Plata;41396;2005;Cabecera Municipal;21.636
41;Huila;La Plata;41396;2005;Centros Poblados y Rural Disperso;29.361
41;Huila;La Plata;41396;2005;Total;50.997
41;Huila;Nátaga;41483;2005;Cabecera Municipal;2.232
41;Huila;Nátaga;41483;2005;Centros Poblados y Rural Disperso;3.443
41;Huila;Nátaga;41483;2005;Total;5.675
41;Huila;Oporapa;41503;2005;Cabecera Municipal;2.194
41;Huila;Oporapa;41503;2005;Centros Poblados y Rural Disperso;7.477
41;Huila;Oporapa;41503;2005;Total;9.671
41;Huila;Paicol;41518;2005;Cabecera Municipal;2.313
41;Huila;Paicol;41518;2005;Centros Poblados y Rural Disperso;3.354
41;Huila;Paicol;41518;2005;Total;5.667
41;Huila;Palermo;41524;2005;Cabecera Municipal;10.579
41;Huila;Palermo;41524;2005;Centros Poblados y Rural Disperso;11.741
41;Huila;Palermo;41524;2005;Total;22.320
41;Huila;Palestina;41530;2005;Cabecera Municipal;1.429
41;Huila;Palestina;41530;2005;Centros Poblados y Rural Disperso;7.613
41;Huila;Palestina;41530;2005;Total;9.042
41;Huila;Pital;41548;2005;Cabecera Municipal;4.486
41;Huila;Pital;41548;2005;Centros Poblados y Rural Disperso;7.876
41;Huila;Pital;41548;2005;Total;12.362
41;Huila;Pitalito;41551;2005;Cabecera Municipal;57.976
41;Huila;Pitalito;41551;2005;Centros Poblados y Rural Disperso;39.108
41;Huila;Pitalito;41551;2005;Total;97.084
41;Huila;Rivera;41615;2005;Cabecera Municipal;9.417
41;Huila;Rivera;41615;2005;Centros Poblados y Rural Disperso;9.924
41;Huila;Rivera;41615;2005;Total;19.341
41;Huila;Saladoblanco;41660;2005;Cabecera Municipal;1.541
41;Huila;Saladoblanco;41660;2005;Centros Poblados y Rural Disperso;7.644
41;Huila;Saladoblanco;41660;2005;Total;9.185
41;Huila;San Agustín;41668;2005;Cabecera Municipal;9.660
41;Huila;San Agustín;41668;2005;Centros Poblados y Rural Disperso;18.675
41;Huila;San Agustín;41668;2005;Total;28.335
41;Huila;Santa María;41676;2005;Cabecera Municipal;2.354
41;Huila;Santa María;41676;2005;Centros Poblados y Rural Disperso;7.271
41;Huila;Santa María;41676;2005;Total;9.625
41;Huila;Suaza;41770;2005;Cabecera Municipal;3.660
41;Huila;Suaza;41770;2005;Centros Poblados y Rural Disperso;12.797
41;Huila;Suaza;41770;2005;Total;16.457
41;Huila;Tarqui;41791;2005;Cabecera Municipal;4.678
41;Huila;Tarqui;41791;2005;Centros Poblados y Rural Disperso;10.547
41;Huila;Tarqui;41791;2005;Total;15.225
41;Huila;Tesalia;41797;2005;Cabecera Municipal;4.745
41;Huila;Tesalia;41797;2005;Centros Poblados y Rural Disperso;4.559
41;Huila;Tesalia;41797;2005;Total;9.304
41;Huila;Tello;41799;2005;Cabecera Municipal;4.690
41;Huila;Tello;41799;2005;Centros Poblados y Rural Disperso;6.807
41;Huila;Tello;41799;2005;Total;11.497
41;Huila;Teruel;41801;2005;Cabecera Municipal;3.809
41;Huila;Teruel;41801;2005;Centros Poblados y Rural Disperso;3.680
41;Huila;Teruel;41801;2005;Total;7.489
41;Huila;Timaná;41807;2005;Cabecera Municipal;7.162
41;Huila;Timaná;41807;2005;Centros Poblados y Rural Disperso;12.234
41;Huila;Timaná;41807;2005;Total;19.396
41;Huila;Villavieja;41872;2005;Cabecera Municipal;2.572
41;Huila;Villavieja;41872;2005;Centros Poblados y Rural Disperso;4.585
41;Huila;Villavieja;41872;2005;Total;7.157
41;Huila;Yaguará;41885;2005;Cabecera Municipal;5.735
41;Huila;Yaguará;41885;2005;Centros Poblados y Rural Disperso;1.179
41;Huila;Yaguará;41885;2005;Total;6.914
44;La Guajira;Riohacha;44001;2005;Cabecera Municipal;99.690
44;La Guajira;Riohacha;44001;2005;Centros Poblados y Rural Disperso;37.514
44;La Guajira;Riohacha;44001;2005;Total;137.204
44;La Guajira;Albania;44035;2005;Cabecera Municipal;9.781
44;La Guajira;Albania;44035;2005;Centros Poblados y Rural Disperso;9.736
44;La Guajira;Albania;44035;2005;Total;19.517
44;La Guajira;Barrancas;44078;2005;Cabecera Municipal;12.477
44;La Guajira;Barrancas;44078;2005;Centros Poblados y Rural Disperso;12.726
44;La Guajira;Barrancas;44078;2005;Total;25.203
44;La Guajira;Dibulla;44090;2005;Cabecera Municipal;2.537
44;La Guajira;Dibulla;44090;2005;Centros Poblados y Rural Disperso;20.491
44;La Guajira;Dibulla;44090;2005;Total;23.028
44;La Guajira;Distracción;44098;2005;Cabecera Municipal;4.427
44;La Guajira;Distracción;44098;2005;Centros Poblados y Rural Disperso;6.970
44;La Guajira;Distracción;44098;2005;Total;11.397
44;La Guajira;El Molino;44110;2005;Cabecera Municipal;5.884
44;La Guajira;El Molino;44110;2005;Centros Poblados y Rural Disperso;813
44;La Guajira;El Molino;44110;2005;Total;6.697
44;La Guajira;Fonseca;44279;2005;Cabecera Municipal;29.306
44;La Guajira;Fonseca;44279;2005;Centros Poblados y Rural Disperso;4.532
44;La Guajira;Fonseca;44279;2005;Total;33.838
44;La Guajira;Hatonuevo;44378;2005;Cabecera Municipal;8.348
44;La Guajira;Hatonuevo;44378;2005;Centros Poblados y Rural Disperso;6.757
44;La Guajira;Hatonuevo;44378;2005;Total;15.105
44;La Guajira;La Jagua del Pilar;44420;2005;Cabecera Municipal;1.850
44;La Guajira;La Jagua del Pilar;44420;2005;Centros Poblados y Rural Disperso;878
44;La Guajira;La Jagua del Pilar;44420;2005;Total;2.728
44;La Guajira;Maicao;44430;2005;Cabecera Municipal;87.623
44;La Guajira;Maicao;44430;2005;Centros Poblados y Rural Disperso;38.369
44;La Guajira;Maicao;44430;2005;Total;125.992
44;La Guajira;Manaure;44560;2005;Cabecera Municipal;7.649
44;La Guajira;Manaure;44560;2005;Centros Poblados y Rural Disperso;48.835
44;La Guajira;Manaure;44560;2005;Total;56.484
44;La Guajira;San Juan del Cesar;44650;2005;Cabecera Municipal;26.795
44;La Guajira;San Juan del Cesar;44650;2005;Centros Poblados y Rural Disperso;14.352
44;La Guajira;San Juan del Cesar;44650;2005;Total;41.147
44;La Guajira;Uribia;44847;2005;Cabecera Municipal;6.867
44;La Guajira;Uribia;44847;2005;Centros Poblados y Rural Disperso;104.810
44;La Guajira;Uribia;44847;2005;Total;111.677
44;La Guajira;Urumita;44855;2005;Cabecera Municipal;8.474
44;La Guajira;Urumita;44855;2005;Centros Poblados y Rural Disperso;2.591
44;La Guajira;Urumita;44855;2005;Total;11.065
44;La Guajira;Villanueva;44874;2005;Cabecera Municipal;22.835
44;La Guajira;Villanueva;44874;2005;Centros Poblados y Rural Disperso;1.801
44;La Guajira;Villanueva;44874;2005;Total;24.636
47;Magdalena;Santa Marta;47001;2005;Cabecera Municipal;358.578
47;Magdalena;Santa Marta;47001;2005;Centros Poblados y Rural Disperso;36.109
47;Magdalena;Santa Marta;47001;2005;Total;394.687
47;Magdalena;Algarrobo;47030;2005;Cabecera Municipal;7.853
47;Magdalena;Algarrobo;47030;2005;Centros Poblados y Rural Disperso;4.199
47;Magdalena;Algarrobo;47030;2005;Total;12.052
47;Magdalena;Aracataca;47053;2005;Cabecera Municipal;19.748
47;Magdalena;Aracataca;47053;2005;Centros Poblados y Rural Disperso;12.871
47;Magdalena;Aracataca;47053;2005;Total;32.619
47;Magdalena;Ariguaní;47058;2005;Cabecera Municipal;15.812
47;Magdalena;Ariguaní;47058;2005;Centros Poblados y Rural Disperso;11.525
47;Magdalena;Ariguaní;47058;2005;Total;27.337
47;Magdalena;Cerro de San Antonio;47161;2005;Cabecera Municipal;5.012
47;Magdalena;Cerro de San Antonio;47161;2005;Centros Poblados y Rural Disperso;3.393
47;Magdalena;Cerro de San Antonio;47161;2005;Total;8.405
47;Magdalena;Chibolo;47170;2005;Cabecera Municipal;10.578
47;Magdalena;Chibolo;47170;2005;Centros Poblados y Rural Disperso;5.142
47;Magdalena;Chibolo;47170;2005;Total;15.720
47;Magdalena;Ciénaga;47189;2005;Cabecera Municipal;89.286
47;Magdalena;Ciénaga;47189;2005;Centros Poblados y Rural Disperso;22.377
47;Magdalena;Ciénaga;47189;2005;Total;111.663
47;Magdalena;Concordia;47205;2005;Cabecera Municipal;3.746
47;Magdalena;Concordia;47205;2005;Centros Poblados y Rural Disperso;5.456
47;Magdalena;Concordia;47205;2005;Total;9.202
47;Magdalena;El Banco;47245;2005;Cabecera Municipal;35.841
47;Magdalena;El Banco;47245;2005;Centros Poblados y Rural Disperso;18.552
47;Magdalena;El Banco;47245;2005;Total;54.393
47;Magdalena;El Piñón;47258;2005;Cabecera Municipal;6.159
47;Magdalena;El Piñón;47258;2005;Centros Poblados y Rural Disperso;10.705
47;Magdalena;El Piñón;47258;2005;Total;16.864
47;Magdalena;El Retén;47268;2005;Cabecera Municipal;12.549
47;Magdalena;El Retén;47268;2005;Centros Poblados y Rural Disperso;3.954
47;Magdalena;El Retén;47268;2005;Total;16.503
47;Magdalena;Fundación;47288;2005;Cabecera Municipal;47.627
47;Magdalena;Fundación;47288;2005;Centros Poblados y Rural Disperso;7.363
47;Magdalena;Fundación;47288;2005;Total;54.990
47;Magdalena;Guamal;47318;2005;Cabecera Municipal;7.534
47;Magdalena;Guamal;47318;2005;Centros Poblados y Rural Disperso;15.202
47;Magdalena;Guamal;47318;2005;Total;22.736
47;Magdalena;Nueva Granada;47460;2005;Cabecera Municipal;6.003
47;Magdalena;Nueva Granada;47460;2005;Centros Poblados y Rural Disperso;7.399
47;Magdalena;Nueva Granada;47460;2005;Total;13.402
47;Magdalena;Pedraza;47541;2005;Cabecera Municipal;2.644
47;Magdalena;Pedraza;47541;2005;Centros Poblados y Rural Disperso;4.707
47;Magdalena;Pedraza;47541;2005;Total;7.351
47;Magdalena;Pijiño del Carmen;47545;2005;Cabecera Municipal;5.414
47;Magdalena;Pijiño del Carmen;47545;2005;Centros Poblados y Rural Disperso;6.033
47;Magdalena;Pijiño del Carmen;47545;2005;Total;11.447
